onset	duration	trial_type	file	expected_answer	answer	reaction_time
156.336	10.47799999999998	ITI	Rien	0	0	0.0
166.814	0.5902040816326529	chloe	233_toussez	0	0	0.0
167.40420408163266	1.611795918367343	answer	Rien	-3	2	1.611795918367343
169.016	6.7900000000000205	ITI	Rien	0	0	0.0
175.806	0.4849206349206349	betty	214_voyelle	0	0	0.0
176.29092063492064	2.329079365079353	answer	Rien	-2	3	2.329079365079353
178.62	6.657999999999987	ITI	Rien	0	0	0.0
185.278	0.4357142857142857	chloe	233_hallo	0	0	0.0
185.71371428571427	1.876285714285718	answer	Rien	-3	2	1.876285714285718
187.59	6.361999999999995	ITI	Rien	0	0	0.0
193.952	0.4803174603174603	anne	182_pouvez	0	0	0.0
194.43231746031745	1.8816825396825325	answer	Rien	-1	1	1.8816825396825325
196.314	7.427999999999997	ITI	Rien	0	0	0.0
203.742	0.4672789115646258	betty	214_quatre	0	0	0.0
204.2092789115646	1.0467210884353906	answer	Rien	-2	1	1.0467210884353906
205.256	8.752999999999986	ITI	Rien	0	0	0.0
214.009	0.8059410430839002	chloe	233_mardi	0	0	0.0
214.81494104308388	0.18305895691609975	answer	Rien	-3	1	0.18305895691609975
214.998	8.082999999999998	ITI	Rien	0	0	0.0
223.081	0.6693197278911565	anne	182_francais	0	0	0.0
223.75031972789114	0.5936802721088518	answer	Rien	-1	1	0.5936802721088518
224.344	7.7309999999999945	ITI	Rien	0	0	0.0
232.075	0.6176643990929706	anne	182_quatre	0	0	0.0
232.69266439909296	1.3673356009070377	answer	Rien	-1	1	1.3673356009070377
234.06	7.88300000000001	ITI	Rien	0	0	0.0
241.943	0.7373015873015873	chloe	233_jeudi	0	0	0.0
242.68030158730159	0.727698412698405	answer	Rien	-3	3	0.727698412698405
243.408	6.574000000000012	ITI	Rien	0	0	0.0
249.982	0.5778684807256236	chloe	233_partie	0	0	0.0
250.5598684807256	1.058131519274372	answer	Rien	-3	1	1.058131519274372
251.618	7.5160000000000196	ITI	Rien	0	0	0.0
259.134	0.5675963718820861	betty	214_lundi	0	0	0.0
259.7015963718821	0.0	answer	Rien	-2	0	0.0
259.7015963718821	10.096403628117912	ITI	Rien	0	0	0.0
269.798	0.6545351473922902	betty	214_jeudi	0	0	0.0
270.45253514739227	1.4254648526076943	answer	Rien	-2	3	1.4254648526076943
271.878	7.867999999999995	ITI	Rien	0	0	0.0
279.746	0.7329705215419501	chloe	233_quatre	0	0	0.0
280.47897052154195	1.343029478458042	answer	Rien	-3	3	1.343029478458042
281.822	7.23599999999999	ITI	Rien	0	0	0.0
289.058	0.33918367346938777	betty	214_penser	0	0	0.0
289.3971836734694	1.4128163265306368	answer	Rien	-2	2	1.4128163265306368
290.81	7.081999999999994	ITI	Rien	0	0	0.0
297.892	0.6468934240362811	anne	182_voyelle	0	0	0.0
298.5388934240363	0.941106575963727	answer	Rien	-1	1	0.941106575963727
299.48	8.59899999999999	ITI	Rien	0	0	0.0
308.079	0.4461678004535147	anne	182_penser	0	0	0.0
308.5251678004535	0.556832199546494	answer	Rien	-1	1	0.556832199546494
309.082	7.7520000000000095	ITI	Rien	0	0	0.0
316.834	0.7930385487528344	chloe	233_lundi	0	0	0.0
317.62703854875286	1.7429614512471419	answer	Rien	-3	1	1.7429614512471419
319.37	7.730000000000018	ITI	Rien	0	0	0.0
327.1	0.6852380952380952	betty	214_mardi	0	0	0.0
327.7852380952381	0.7247619047618893	answer	Rien	-2	2	0.7247619047618893
328.51	8.379999999999995	ITI	Rien	0	0	0.0
336.89	0.6907256235827665	anne	182_neutre	0	0	0.0
337.58072562358274	0.7192743764172417	answer	Rien	-1	1	0.7192743764172417
338.29999999999995	6.309000000000026	ITI	Rien	0	0	0.0
