onset	duration	trial_type	response_time
4.017746	0.735511	guess_computer	0.735511
9.070952	1.007920	outcome_computer_punish	n/a
11.082893	0.420664	guess_computer	0.420664
15.286192	1.006712	outcome_computer_reward	n/a
19.296438	0.322951	guess_computer	0.322951
22.650146	1.007014	outcome_computer_neutral	n/a
25.660578	0.325405	guess_computer	0.325405
29.013344	1.006634	outcome_computer_punish	n/a
32.023740	0.629118	guess_computer	0.629118
36.226030	1.004520	outcome_computer_punish	n/a
39.432407	0.320549	guess_face	0.320549
42.784924	1.005476	outcome_stranger_neutral	n/a
45.795860	0.424268	guess_computer	0.424268
49.149190	1.004912	outcome_computer_reward	n/a
51.158844	0.627378	guess_computer	0.627378
55.361870	1.006350	outcome_computer_punish	n/a
58.567146	0.419840	guess_face	0.419840
63.619810	1.006270	outcome_stranger_punish	n/a
68.824130	0.314484	guess_face	0.314484
73.026720	1.012760	outcome_stranger_neutral	n/a
75.234870	0.635176	guess_face	0.635176
78.587580	1.004790	outcome_stranger_reward	n/a
80.789986	0.530574	guess_face	0.530574
84.143036	1.003894	outcome_stranger_reward	n/a
88.151890	0.418804	guess_computer	0.418804
93.206030	1.010355	outcome_computer_reward	n/a
98.220070	0.316889	guess_computer	0.316889
101.573160	1.006160	outcome_computer_punish	n/a
106.783860	2.800000	miss_decision	n/a
110.137200	1.006760	miss_outcome	n/a
115.355920	0.314824	guess_face	0.314824
119.574990	1.005400	outcome_stranger_neutral	n/a
122.585030	0.635668	guess_computer	0.635668
126.788210	1.004360	outcome_computer_neutral	n/a
129.986390	0.418041	guess_face	0.418041
135.039370	1.004730	outcome_stranger_punish	n/a
137.049940	0.621769	guess_computer	0.621769
142.103500	1.003940	outcome_computer_punish	n/a
144.111150	0.527368	guess_computer	0.527368
149.164250	1.009200	outcome_computer_reward	n/a
153.176790	0.428121	guess_computer	0.428121
157.379290	1.004310	outcome_computer_reward	n/a
160.386690	0.317856	guess_computer	0.317856
165.440290	1.013060	outcome_computer_punish	n/a
167.645740	0.525840	guess_face	0.525840
172.699580	1.005160	outcome_stranger_reward	n/a
174.710430	0.627466	guess_computer	0.627466
179.762700	1.004740	outcome_computer_punish	n/a
181.770480	0.418540	guess_computer	0.418540
185.122960	1.009060	outcome_computer_reward	n/a
187.328980	0.325840	guess_face	0.325840
191.531020	1.004930	outcome_stranger_reward	n/a
196.733290	0.622848	guess_face	0.622848
200.085940	1.004290	outcome_stranger_reward	n/a
203.296920	0.325011	guess_face	0.325011
207.499310	1.006110	outcome_stranger_reward	n/a
212.713780	0.525025	guess_face	0.525025
216.066300	1.004620	outcome_stranger_neutral	n/a
220.076430	0.529292	guess_computer	0.529292
223.429020	1.003930	outcome_computer_neutral	n/a
228.436900	1.552685	guess_computer	1.552685
233.489800	1.021160	outcome_computer_reward	n/a
237.515210	2.800000	miss_decision	n/a
240.868200	1.005180	miss_outcome	n/a
245.877300	1.244969	guess_computer	1.244969
250.079930	1.005170	outcome_computer_neutral	n/a
252.280170	1.242047	guess_face	1.242047
255.632640	1.005860	outcome_stranger_punish	n/a
257.835140	1.971175	guess_face	1.971175
262.887850	1.004120	outcome_stranger_punish	n/a
266.897280	0.828505	guess_computer	0.828505
271.100830	1.013610	outcome_computer_punish	n/a
274.118680	0.520812	guess_computer	0.520812
278.320980	1.004090	outcome_computer_punish	n/a
283.523900	0.432886	guess_face	0.432886
288.576840	1.004640	outcome_stranger_reward	n/a
292.776820	0.529702	guess_face	0.529702
296.980440	1.003780	outcome_stranger_reward	n/a
300.185880	0.520750	guess_face	0.520750
303.538670	1.004360	outcome_stranger_punish	n/a
306.548400	0.425107	guess_computer	0.425107
310.750730	1.004790	outcome_computer_reward	n/a
313.971860	0.634671	guess_face	0.634671
319.024960	1.006020	outcome_stranger_punish	n/a
321.227050	0.530039	guess_face	0.530039
325.429100	1.004430	outcome_stranger_punish	n/a
327.631380	0.725704	guess_face	0.725704
331.834660	1.003540	outcome_stranger_punish	n/a
334.843440	0.430413	guess_computer	0.430413
339.896450	1.010550	outcome_computer_reward	n/a
344.112550	0.428311	guess_face	0.428311
349.166020	1.004980	outcome_stranger_reward	n/a
354.377230	0.430155	guess_face	0.430155
358.579680	1.003420	outcome_stranger_reward	n/a
361.787800	0.519986	guess_face	0.519986
366.841430	1.029070	outcome_stranger_neutral	n/a
371.875500	0.415967	guess_computer	0.415967
375.229060	1.005340	outcome_computer_reward	n/a
379.237980	0.519726	guess_computer	0.519726
383.441560	1.005000	outcome_computer_reward	n/a
385.641850	0.417671	guess_face	0.417671
388.994600	1.004400	outcome_stranger_reward	n/a
391.189400	0.520038	guess_face	0.520038
396.241700	1.004400	outcome_stranger_punish	n/a
400.438480	0.319061	guess_face	0.319061
403.791000	1.003770	outcome_stranger_punish	n/a
408.811430	0.314150	guess_computer	0.314150
413.864380	1.006350	outcome_computer_neutral	n/a
