onset	duration	trial_type	response_time
8.3889	0.749	cue_reward	n/a
8.3889	2.2492	anticipation_reward	n/a
9.1382	1.5001	isi_reward	n/a
10.6384	0.2633	target	0.25
11.1759	0.9793	feedback_positive_reward	n/a
17.1556	0.7492	cue_neutral	n/a
17.1556	2.7497	anticipation_neutral	n/a
17.905	2.0005	isi_neutral	n/a
19.9055	0.1633	target	n/a
20.4438	0.9778	feedback_negative_neutral	n/a
28.9225	0.749	cue_reward	n/a
28.9225	2.7497	anticipation_reward	n/a
29.6717	2.0007	isi_reward	n/a
31.6724	0.2133	target	0.2004
32.212	0.9767	feedback_positive_reward	n/a
35.6891	0.7491	cue_neutral	n/a
35.6891	2.7495	anticipation_neutral	n/a
36.4384	2.0004	isi_neutral	n/a
38.4389	0.2133	target	n/a
38.977	0.978	feedback_negative_neutral	n/a
42.4558	0.7492	cue_neutral	n/a
42.4558	2.2497	anticipation_neutral	n/a
43.2052	1.5005	isi_neutral	n/a
44.7058	0.2633	target	0.2504
45.2383	0.984	feedback_positive_neutral	n/a
48.2227	0.749	cue_reward	n/a
48.2227	2.7492	anticipation_reward	n/a
48.9719	2.0002	isi_reward	n/a
50.9723	0.2633	target	0.2501
51.5024	0.9865	feedback_positive_reward	n/a
54.9894	0.7493	cue_neutral	n/a
54.9894	2.2494	anticipation_neutral	n/a
55.7389	1.5001	isi_neutral	n/a
57.2391	0.2133	target	n/a
57.7721	0.9835	feedback_negative_neutral	n/a
63.756100000000004	0.7499	cue_neutral	n/a
63.756100000000004	3.7496	anticipation_neutral	n/a
64.5062	2.9997	isi_neutral	n/a
67.5059	0.2467	target	0.2335
68.0341	0.9884	feedback_positive_neutral	n/a
73.5229	0.7492	cue_reward	n/a
73.5229	2.2494	anticipation_reward	n/a
74.2723	1.5002	isi_reward	n/a
75.7725	0.2467	target	0.2335
76.2905	0.9821	feedback_positive_reward	n/a
79.273	0.7492	cue_neutral	n/a
79.273	2.7494	anticipation_neutral	n/a
80.0224	2.0002	isi_neutral	n/a
82.0227	0.2133	target	n/a
82.5502	0.9892	feedback_negative_neutral	n/a
86.0399	0.749	cue_neutral	n/a
86.0399	2.7493	anticipation_neutral	n/a
86.7891	2.0004	isi_neutral	n/a
88.7895	0.23	target	0.217
89.3223	0.9839	feedback_positive_neutral	n/a
92.8066	0.7491	cue_reward	n/a
92.8066	3.2493	anticipation_reward	n/a
93.556	2.5002	isi_reward	n/a
96.0562	0.23	target	0.2167
96.5683	0.9882	feedback_positive_reward	n/a
100.5569	0.7488	cue_neutral	n/a
100.5569	2.7492	anticipation_neutral	n/a
101.3059	2.0004	isi_neutral	n/a
103.3064	0.2133	target	0.2002
103.838	0.9849	feedback_positive_neutral	n/a
110.3235	0.7491	cue_neutral	n/a
110.3235	2.7494	anticipation_neutral	n/a
111.0728	2.0003	isi_neutral	n/a
113.0731	0.2133	target	n/a
113.5989	0.9908	feedback_negative_neutral	n/a
117.0901	0.7492	cue_reward	n/a
117.0901	3.7495	anticipation_reward	n/a
117.8396	3.0003	isi_reward	n/a
120.8399	0.23	target	0.217
121.3554	0.9846	feedback_positive_reward	n/a
125.8411	0.7485	cue_reward	n/a
125.8411	3.7487	anticipation_reward	n/a
126.5898	3.0002	isi_reward	n/a
129.59	0.23	target	0.2171
130.1029	0.9873	feedback_positive_reward	n/a
134.5905	0.7492	cue_neutral	n/a
134.5905	2.2494	anticipation_neutral	n/a
135.3399	1.5002	isi_neutral	n/a
136.8401	0.2133	target	0.2003
137.3651	0.9916	feedback_positive_neutral	n/a
141.3572	0.7491	cue_reward	n/a
141.3572	2.7497	anticipation_reward	n/a
142.1065	2.0006	isi_reward	n/a
144.1071	0.2133	target	0.2005
144.6305	0.9931	feedback_positive_reward	n/a
148.124	0.749	cue_reward	n/a
148.124	2.2493	anticipation_reward	n/a
148.8733	1.5002	isi_reward	n/a
150.3736	0.1967	target	n/a
150.9042	0.9862	feedback_negative_reward	n/a
154.8908	0.749	cue_neutral	n/a
154.8908	2.2494	anticipation_neutral	n/a
155.64	1.5003	isi_neutral	n/a
157.1404	0.2133	target	0.2
157.6741	0.983	feedback_positive_neutral	n/a
160.6574	0.7493	cue_neutral	n/a
160.6574	3.2494	anticipation_neutral	n/a
161.4069	2.5002	isi_neutral	n/a
163.9071	0.2133	target	0.2001
164.4322	0.9914	feedback_positive_neutral	n/a
