onset	duration	trial_type
7.5219	1.5115	distractor correct rejection
11.1353	1.5115	distractor correct rejection
14.5597	1.5115	distractor correct rejection
18.1731	1.5115	distractor correct rejection
22.188000000000002	1.5114	distractor false alarm
26.2028	1.5115	distractor correct rejection
30.0169	1.5115	distractor correct rejection
33.2406	1.5115	distractor correct rejection
36.2636	1.5115	distractor correct rejection
39.876999999999995	1.5114	distractor correct rejection
42.8999	1.5115	target hit
46.5133	1.5115	distractor correct rejection
49.736999999999995	1.5115	distractor correct rejection
53.5511	1.5115	distractor correct rejection
57.3652	1.5115	target hit
60.7897	1.5114	distractor correct rejection
64.403	1.5115	distractor correct rejection
68.2172	1.5114	distractor correct rejection
72.0313	1.5115	lure correct rejection
75.6446	1.5115	distractor correct rejection
79.258	1.5115	distractor correct rejection
83.0721	1.5115	distractor correct rejection
86.0951	1.5115	distractor correct rejection
89.1181	1.5114	lure correct rejection
92.3418	1.5114	distractor correct rejection
96.3566	1.5115	distractor correct rejection
99.7811	1.5114	distractor correct rejection
102.804	1.5115	distractor correct rejection
106.6181	1.5115	target miss
110.633	1.5114	distractor correct rejection
114.4471	1.5115	lure correct rejection
117.8715	1.5115	distractor correct rejection
121.4849	1.5115	distractor correct rejection
125.4998	1.5114	distractor correct rejection
129.1131	1.5115	distractor correct rejection
132.1361	1.5115	lure correct rejection
135.3598	1.5115	distractor correct rejection
139.3747	1.5114	distractor correct rejection
143.1888	1.5115	distractor correct rejection
146.2117	1.5115	distractor correct rejection
149.8251	1.5115	distractor correct rejection
153.4385	1.5115	target miss
156.6622	1.5114	distractor correct rejection
160.67700000000002	1.5115	distractor correct rejection
164.6919	1.5115	lure correct rejection
168.50599999999997	1.5115	target hit
171.9305	1.5114	distractor correct rejection
175.1542	1.5114	distractor correct rejection
179.169	1.5115	distractor correct rejection
182.192	1.5114	lure correct rejection
185.4157	1.5114	distractor correct rejection
189.02900000000002	1.5115	distractor correct rejection
193.0439	1.5115	lure correct rejection
196.2676	1.5115	distractor correct rejection
200.2825	1.5114	distractor correct rejection
203.5062	1.5114	distractor correct rejection
206.9306	1.5115	distractor correct rejection
210.544	1.5114	distractor correct rejection
213.9684	1.5115	target hit
217.1921	1.5115	distractor correct rejection
220.2151	1.5114	distractor correct rejection
223.8284	1.5115	distractor correct rejection
227.2529	1.5114	target hit
230.7718	1.5115	distractor correct rejection
234.2907	1.5115	distractor correct rejection
237.9041	1.5114	distractor correct rejection
241.3285	1.5115	target hit
244.9419	1.5115	distractor correct rejection
248.75599999999997	1.5115	distractor correct rejection
252.7709	1.5114	distractor correct rejection
256.585	1.5114	lure correct rejection
260.5998	1.5115	target hit
263.6228	1.5115	distractor correct rejection
267.6377	1.5114	lure correct rejection
271.251	1.5115	distractor correct rejection
274.274	1.5115	distractor correct rejection
277.6984	1.5115	lure correct rejection
281.7133	1.5115	distractor correct rejection
285.7281	1.5115	distractor correct rejection
289.5422	1.5115	lure correct rejection
292.9667	1.5115	distractor correct rejection
295.9896	1.5115	distractor correct rejection
299.0126	1.5115	distractor correct rejection
302.0356	1.5114	distractor correct rejection
305.46	1.5115	distractor correct rejection
308.6837	1.5115	target hit
312.1081	1.5115	distractor correct rejection
315.9223	1.5114	distractor correct rejection
319.1459	1.5115	target hit
322.1689	1.5115	distractor correct rejection
325.3926	1.5115	lure correct rejection
329.4075	1.5114	distractor correct rejection
332.4304	1.5115	distractor correct rejection
335.6541	1.5115	lure correct rejection
338.8778	1.5115	distractor correct rejection
342.3022	1.5115	distractor correct rejection
345.7267	1.5115	distractor correct rejection
349.3401	1.5114	lure correct rejection
353.3549	1.5115	distractor correct rejection
356.9683	1.5115	distractor correct rejection
359.9912	1.5115	distractor correct rejection
363.4157	1.5115	lure correct rejection
366.8401	1.5115	distractor correct rejection
370.0638	1.5115	distractor correct rejection
374.0787	1.5115	distractor correct rejection
377.8928	1.5115	distractor correct rejection
381.1165	1.5115	target hit
384.9306	1.5115	distractor correct rejection
387.9536	1.5114	distractor correct rejection
391.9684	1.5115	distractor correct rejection
395.1921	1.5115	lure correct rejection
398.4158	1.5115	target hit
402.0292	1.5115	distractor correct rejection
405.8433	1.5115	distractor correct rejection
409.06699999999995	1.5115	target hit
412.8811	1.5115	distractor correct rejection
415.9041	1.5115	distractor correct rejection
418.92699999999996	1.5115	distractor correct rejection
422.3515	1.5114	lure correct rejection
426.1656	1.5115	distractor correct rejection
429.1886	1.5114	distractor correct rejection
432.61300000000006	1.5115	distractor correct rejection
436.2264	1.5114	lure correct rejection
440.0405	1.5115	distractor correct rejection
443.8546	1.5115	distractor correct rejection
447.279	1.5115	lure correct rejection
450.5027	1.5115	target hit
453.9272	1.5114	distractor correct rejection
