onset	duration	trial_type	response_time
8.3399	0.7486	cue_reward	n/a
8.3399	3.747	anticipation_reward	n/a
9.0906	2.9984	isi_reward	n/a
12.0891	0.2633	target	0.2501
12.6283	0.9778	feedback_positive_reward	n/a
17.1065	0.7491	cue_reward	n/a
17.1065	3.249	anticipation_reward	n/a
17.8559	2.5	isi_reward	n/a
20.3559	0.1633	target	n/a
20.8784	0.9774	feedback_negative_reward	n/a
25.8568	0.7489	cue_reward	n/a
25.8568	2.249	anticipation_reward	n/a
26.6059	1.5001	isi_reward	n/a
28.1061	0.2133	target	n/a
28.6363	0.9866	feedback_negative_reward	n/a
36.6234	0.7491	cue_neutral	n/a
36.6234	3.7491	anticipation_neutral	n/a
37.3728	2.9999	isi_neutral	n/a
40.3728	0.2633	target	0.25
40.8996	0.9901	feedback_positive_neutral	n/a
46.3902	0.7488	cue_reward	n/a
46.3902	2.2488	anticipation_reward	n/a
47.1392	1.5001	isi_reward	n/a
48.6393	0.2633	target	0.2503
49.1542	0.9856	feedback_positive_reward	n/a
52.1403	0.7487	cue_reward	n/a
52.1403	2.7494	anticipation_reward	n/a
52.8893	2.0006	isi_reward	n/a
54.89	0.2133	target	n/a
55.4239	0.9826	feedback_negative_reward	n/a
58.907	0.7489	cue_reward	n/a
58.907	2.2493	anticipation_reward	n/a
59.6562	1.5004	isi_reward	n/a
61.1567	0.2467	target	0.2336
61.6896	0.9842	feedback_positive_reward	n/a
64.6735	0.7491	cue_reward	n/a
64.6735	2.7493	anticipation_reward	n/a
65.4229	2.0002	isi_reward	n/a
67.4232	0.2467	target	0.2333
67.9528	0.9873	feedback_positive_reward	n/a
72.4405	0.7491	cue_neutral	n/a
72.4405	2.2492	anticipation_neutral	n/a
73.1899	1.5001	isi_neutral	n/a
74.6901	0.2133	target	n/a
75.2214	0.9854	feedback_negative_neutral	n/a
81.2073	0.7488	cue_reward	n/a
81.2073	3.7493	anticipation_reward	n/a
81.9563	3.0005	isi_reward	n/a
84.957	0.23	target	0.2166
85.4961	0.9775	feedback_positive_reward	n/a
90.9741	0.7491	cue_neutral	n/a
90.9741	2.2493	anticipation_neutral	n/a
91.7235	1.5002	isi_neutral	n/a
93.2237	0.23	target	n/a
93.7615	0.9783	feedback_negative_neutral	n/a
96.7411	0.7489	cue_reward	n/a
96.7411	2.2489	anticipation_reward	n/a
97.4902	1.4999	isi_reward	n/a
98.9902	0.2467	target	0.2333
99.5285	0.9785	feedback_positive_reward	n/a
102.5077	0.7489	cue_reward	n/a
102.5077	2.2489	anticipation_reward	n/a
103.2568	1.5001	isi_reward	n/a
104.757	0.2467	target	0.2336
105.2865	0.9873	feedback_positive_reward	n/a
111.2746	0.7489	cue_reward	n/a
111.2746	3.249	anticipation_reward	n/a
112.0238	2.5001	isi_reward	n/a
114.524	0.23	target	0.2166
115.0466	0.9941	feedback_positive_reward	n/a
119.0411	0.7491	cue_neutral	n/a
119.0411	2.2491	anticipation_neutral	n/a
119.7905	1.5	isi_neutral	n/a
121.2906	0.23	target	n/a
121.8224	0.9849	feedback_negative_neutral	n/a
127.8079	0.7492	cue_neutral	n/a
127.8079	2.2493	anticipation_neutral	n/a
128.5573	1.5001	isi_neutral	n/a
130.0575	0.2467	target	n/a
130.5709	0.9866	feedback_negative_neutral	n/a
138.5581	0.7491	cue_reward	n/a
138.5581	2.2493	anticipation_reward	n/a
139.3074	1.5002	isi_reward	n/a
140.8077	0.2633	target	0.2504
141.3398	0.9844	feedback_positive_reward	n/a
145.3243	0.7494	cue_neutral	n/a
145.3243	2.7495	anticipation_neutral	n/a
146.0739	2.0002	isi_neutral	n/a
148.0742	0.2633	target	0.2501
148.5896	0.9847	feedback_positive_neutral	n/a
152.0747	0.7493	cue_neutral	n/a
152.0747	2.2495	anticipation_neutral	n/a
152.8243	1.5002	isi_neutral	n/a
154.3245	0.2467	target	0.2333
154.8468	0.9942	feedback_positive_neutral	n/a
157.8415	0.7492	cue_neutral	n/a
157.8415	3.7492	anticipation_neutral	n/a
158.5909	3	isi_neutral	n/a
161.591	0.2467	target	0.2337
162.1136	0.9943	feedback_positive_neutral	n/a
171.6085	0.7487	cue_reward	n/a
171.6085	2.7493	anticipation_reward	n/a
172.3575	2.0006	isi_reward	n/a
174.3581	0.23	target	0.2163
174.8657	0.9924	feedback_positive_reward	n/a
183.3587	0.7488	cue_neutral	n/a
183.3587	2.2489	anticipation_neutral	n/a
184.1078	1.5001	isi_neutral	n/a
185.608	0.23	target	n/a
186.1221	0.9861	feedback_negative_neutral	n/a
189.1085	0.7491	cue_neutral	n/a
189.1085	2.2492	anticipation_neutral	n/a
189.8579	1.5001	isi_neutral	n/a
191.3581	0.2467	target	n/a
191.8879	0.9871	feedback_negative_neutral	n/a
199.8755	0.7492	cue_reward	n/a
199.8755	2.7491	anticipation_reward	n/a
200.625	1.9999	isi_reward	n/a
202.6249	0.2633	target	0.2502
203.1571	0.9849	feedback_positive_reward	n/a
207.6423	0.7487	cue_neutral	n/a
207.6423	2.2493	anticipation_neutral	n/a
208.3912	1.5005	isi_neutral	n/a
209.8919	0.2633	target	n/a
210.431	0.9771	feedback_negative_neutral	n/a
216.4089	0.7489	cue_reward	n/a
216.4089	2.2491	anticipation_reward	n/a
217.158	1.5002	isi_reward	n/a
218.6583	0.28	target	0.2669
219.1816	0.9769	feedback_positive_reward	n/a
223.1589	0.7492	cue_neutral	n/a
223.1589	2.2494	anticipation_neutral	n/a
223.9084	1.5002	isi_neutral	n/a
225.4087	0.28	target	0.2668
225.9404	0.9848	feedback_positive_neutral	n/a
228.9258	0.749	cue_reward	n/a
228.9258	2.2491	anticipation_reward	n/a
229.6751	1.5001	isi_reward	n/a
231.1752	0.2633	target	0.2502
231.6994	0.9927	feedback_positive_reward	n/a
235.6926	0.7491	cue_reward	n/a
235.6926	3.7492	anticipation_reward	n/a
236.4419	3.0001	isi_reward	n/a
239.4421	0.2633	target	0.2502
239.9478	0.9943	feedback_positive_reward	n/a
244.4429	0.7487	cue_reward	n/a
244.4429	2.7489	anticipation_reward	n/a
245.1918	2.0002	isi_reward	n/a
247.1921	0.2467	target	0.2333
247.7148	0.9942	feedback_positive_reward	n/a
256.2096	0.7487	cue_neutral	n/a
256.2096	2.7493	anticipation_neutral	n/a
256.9585	2.0006	isi_neutral	n/a
258.9592	0.2467	target	0.2332
259.4829	0.9929	feedback_positive_neutral	n/a
262.9762	0.7493	cue_neutral	n/a
262.9762	2.7494	anticipation_neutral	n/a
263.7257	2.0002	isi_neutral	n/a
265.726	0.23	target	n/a
266.251	0.9914	feedback_negative_neutral	n/a
270.743	0.7488	cue_neutral	n/a
270.743	3.2493	anticipation_neutral	n/a
271.492	2.5005	isi_neutral	n/a
273.9926	0.2467	target	0.2338
274.5187	0.9904	feedback_positive_neutral	n/a
278.5097	0.7489	cue_reward	n/a
278.5097	3.2491	anticipation_reward	n/a
279.2588	2.5002	isi_reward	n/a
281.7591	0.2467	target	0.2336
282.2945	0.9814	feedback_positive_reward	n/a
289.2762	0.7491	cue_reward	n/a
289.2762	2.7493	anticipation_reward	n/a
290.0256	2.0002	isi_reward	n/a
292.0259	0.23	target	0.2168
292.5481	0.9947	feedback_positive_reward	n/a
296.0432	0.7493	cue_reward	n/a
296.0432	2.2494	anticipation_reward	n/a
296.7927	1.5001	isi_reward	n/a
298.2929	0.23	target	n/a
298.8231	0.9865	feedback_negative_reward	n/a
301.8101	0.7491	cue_reward	n/a
301.8101	2.7494	anticipation_reward	n/a
302.5595	2.0003	isi_reward	n/a
304.5598	0.2467	target	0.2337
305.0807	0.9786	feedback_positive_reward	n/a
309.5602	0.7491	cue_reward	n/a
309.5602	2.2493	anticipation_reward	n/a
310.3095	1.5001	isi_reward	n/a
311.8098	0.2467	target	0.2338
312.3386	0.9878	feedback_positive_reward	n/a
316.327	0.7489	cue_reward	n/a
316.327	2.7493	anticipation_reward	n/a
317.0761	2.0004	isi_reward	n/a
319.0765	0.23	target	0.2169
319.5987	0.9945	feedback_positive_reward	n/a
324.0935	0.7491	cue_reward	n/a
324.0935	2.2491	anticipation_reward	n/a
324.843	1.5	isi_reward	n/a
326.3431	0.23	target	n/a
326.8583	0.9849	feedback_negative_reward	n/a
329.8436	0.7491	cue_neutral	n/a
329.8436	3.7495	anticipation_neutral	n/a
330.5929	3.0003	isi_neutral	n/a
333.5934	0.2467	target	0.2334
334.1269	0.9831	feedback_positive_neutral	n/a
338.6106	0.7492	cue_neutral	n/a
338.6106	2.7492	anticipation_neutral	n/a
339.36	2.0001	isi_neutral	n/a
341.3601	0.2467	target	0.2336
341.87	0.9902	feedback_positive_neutral	n/a
345.3605	0.7492	cue_neutral	n/a
345.3605	2.2493	anticipation_neutral	n/a
346.11	1.5001	isi_neutral	n/a
347.6102	0.23	target	n/a
348.1359	0.9908	feedback_negative_neutral	n/a
351.1273	0.7492	cue_neutral	n/a
351.1273	2.249	anticipation_neutral	n/a
351.8768	1.4998	isi_neutral	n/a
353.3766	0.2467	target	n/a
353.8875	0.9892	feedback_negative_neutral	n/a
356.8774	0.7492	cue_neutral	n/a
356.8774	2.2493	anticipation_neutral	n/a
357.6268	1.5001	isi_neutral	n/a
359.127	0.2633	target	0.2504
359.6538	0.9899	feedback_positive_neutral	n/a
362.6441	0.7488	cue_neutral	n/a
362.6441	2.7496	anticipation_neutral	n/a
363.3931	2.0008	isi_neutral	n/a
365.394	0.2633	target	0.2505
365.9025	0.9911	feedback_positive_neutral	n/a
370.394	0.7494	cue_neutral	n/a
370.394	2.7495	anticipation_neutral	n/a
371.1436	2.0001	isi_neutral	n/a
373.1438	0.2467	target	0.2335
373.6666	0.9937	feedback_positive_neutral	n/a
377.1605	0.7494	cue_reward	n/a
377.1605	2.25	anticipation_reward	n/a
377.9101	1.5006	isi_reward	n/a
379.4109	0.2467	target	0.2336
379.939	0.9882	feedback_positive_reward	n/a
385.928	0.7486	cue_reward	n/a
385.928	2.2488	anticipation_reward	n/a
386.6769	1.5002	isi_reward	n/a
388.1771	0.23	target	0.2166
388.6873	0.9896	feedback_positive_reward	n/a
391.6776	0.7492	cue_neutral	n/a
391.6776	2.2493	anticipation_neutral	n/a
392.427	1.5001	isi_neutral	n/a
393.9272	0.23	target	0.2169
394.4518	0.9923	feedback_positive_neutral	n/a
397.4446	0.7491	cue_neutral	n/a
397.4446	2.2493	anticipation_neutral	n/a
398.194	1.5001	isi_neutral	n/a
399.6942	0.2133	target	n/a
400.203	0.9911	feedback_negative_neutral	n/a
403.1949	0.7487	cue_neutral	n/a
403.1949	2.249	anticipation_neutral	n/a
403.9438	1.5003	isi_neutral	n/a
405.4442	0.23	target	n/a
405.9526	0.9915	feedback_negative_neutral	n/a
409.9446	0.7491	cue_neutral	n/a
409.9446	3.2492	anticipation_neutral	n/a
410.694	2.5001	isi_neutral	n/a
413.1942	0.2467	target	n/a
413.7168	0.9943	feedback_negative_neutral	n/a
420.7115	0.7491	cue_neutral	n/a
420.7115	3.2492	anticipation_neutral	n/a
421.4609	2.5001	isi_neutral	n/a
423.9611	0.2633	target	0.2501
424.4876	0.99	feedback_positive_neutral	n/a
428.4782	0.7492	cue_reward	n/a
428.4782	3.2494	anticipation_reward	n/a
429.2276	2.5002	isi_reward	n/a
431.7279	0.2633	target	0.25
432.2637	0.9809	feedback_positive_reward	n/a
441.2451	0.7491	cue_neutral	n/a
441.2451	3.749	anticipation_neutral	n/a
441.9945	2.9998	isi_neutral	n/a
444.9943	0.2467	target	0.2332
445.5028	0.9921	feedback_positive_neutral	n/a
