onset	duration	trial_type	response_time
4.017919	0.836643	guess_computer	0.836643
9.071132	1.008087	outcome_computer_reward	n/a
14.082582	0.521792	guess_computer	0.521792
19.136105	1.006744	outcome_computer_reward	n/a
23.344082	0.427047	guess_face	0.427047
26.696276	1.006658	outcome_stranger_punish	n/a
28.898420	0.623551	guess_face	0.623551
33.101093	1.007664	outcome_stranger_neutral	n/a
36.115067	0.522828	guess_computer	0.522828
41.168125	1.013378	outcome_computer_punish	n/a
43.376670	0.527857	guess_face	0.527857
48.429794	1.012402	outcome_stranger_punish	n/a
50.637714	0.418082	guess_face	0.418082
55.690220	1.005970	outcome_stranger_punish	n/a
59.700960	0.320124	guess_computer	0.320124
63.902840	1.004940	outcome_computer_punish	n/a
67.103170	0.317950	guess_face	0.317950
71.306190	1.004540	outcome_stranger_punish	n/a
73.315180	0.840092	guess_computer	0.840092
76.667220	1.003780	outcome_computer_punish	n/a
81.880520	0.324222	guess_face	0.324222
86.082780	1.006750	outcome_stranger_reward	n/a
91.095850	0.426201	guess_computer	0.426201
95.298990	1.005140	outcome_computer_reward	n/a
98.496210	0.941971	guess_face	0.941971
103.549126	1.004059	outcome_stranger_reward	n/a
108.558075	0.431304	guess_computer	0.431304
112.761050	1.004680	outcome_computer_neutral	n/a
115.769710	0.319039	guess_computer	0.319039
119.121790	1.012420	outcome_computer_punish	n/a
124.328780	0.626605	guess_face	0.626605
129.382200	1.004980	outcome_stranger_neutral	n/a
134.579100	0.326713	guess_face	0.326713
138.782090	1.006150	outcome_stranger_punish	n/a
141.793670	0.528901	guess_computer	0.528901
146.847170	1.004630	outcome_computer_reward	n/a
150.855820	0.519410	guess_computer	0.519410
154.208200	1.005710	outcome_computer_neutral	n/a
159.219000	0.320280	guess_computer	0.320280
164.271150	1.013590	outcome_computer_punish	n/a
166.288670	0.534340	guess_computer	0.534340
171.341140	1.006040	outcome_computer_reward	n/a
175.541470	0.214908	guess_face	0.214908
179.744340	1.003690	outcome_stranger_reward	n/a
182.753660	0.736306	guess_computer	0.736306
187.806430	1.004680	outcome_computer_punish	n/a
190.010030	0.430157	guess_face	0.430157
193.362820	1.005450	outcome_stranger_neutral	n/a
197.563660	0.625980	guess_face	0.625980
200.916180	1.016070	outcome_stranger_reward	n/a
203.126140	0.630161	guess_face	0.630161
207.328140	1.003540	outcome_stranger_reward	n/a
210.527830	0.428938	guess_face	0.428938
215.581120	1.005180	outcome_stranger_punish	n/a
217.779680	0.528410	guess_face	0.528410
221.133000	1.004530	outcome_stranger_reward	n/a
224.334340	0.623243	guess_face	0.623243
227.686300	1.004590	outcome_stranger_punish	n/a
230.891920	0.631340	guess_face	0.631340
234.244170	1.005650	outcome_stranger_reward	n/a
238.452820	0.737873	guess_face	0.737873
241.826860	1.005020	outcome_stranger_punish	n/a
246.836180	0.320804	guess_computer	0.320804
251.889570	1.005860	outcome_computer_punish	n/a
253.898600	0.425746	guess_computer	0.425746
257.252300	1.004470	outcome_computer_reward	n/a
259.260700	0.629436	guess_computer	0.629436
263.463170	1.003730	outcome_computer_reward	n/a
266.470760	0.319463	guess_computer	0.319463
269.823270	1.005650	outcome_computer_neutral	n/a
272.832670	0.324579	guess_computer	0.324579
277.035160	1.003720	outcome_computer_neutral	n/a
279.043030	0.731460	guess_computer	0.731460
283.245940	1.005980	outcome_computer_reward	n/a
285.447400	0.726996	guess_face	0.726996
288.800700	1.005100	outcome_stranger_neutral	n/a
292.005680	0.635364	guess_face	0.635364
297.057370	1.005680	outcome_stranger_reward	n/a
301.265140	0.325495	guess_face	0.325495
305.468100	1.005100	outcome_stranger_reward	n/a
310.679300	0.328487	guess_face	0.328487
314.033080	1.005160	outcome_stranger_reward	n/a
316.242740	0.631543	guess_face	0.631543
321.295040	1.004730	outcome_stranger_punish	n/a
326.322720	0.418826	guess_computer	0.418826
330.525630	1.004730	outcome_computer_punish	n/a
335.533940	0.424753	guess_computer	0.424753
338.888200	1.005000	outcome_computer_reward	n/a
343.088400	0.420099	guess_face	0.420099
348.141300	1.004060	outcome_stranger_reward	n/a
350.342740	0.532494	guess_face	0.532494
354.546200	1.004670	outcome_stranger_neutral	n/a
356.556150	0.419124	guess_computer	0.419124
359.909270	1.004700	outcome_computer_punish	n/a
362.917760	0.424421	guess_computer	0.424421
366.270700	1.013660	outcome_computer_reward	n/a
368.480900	0.427787	guess_face	0.427787
371.834200	1.006040	outcome_stranger_punish	n/a
376.846070	0.529828	guess_computer	0.529828
381.049320	1.004360	outcome_computer_punish	n/a
384.057680	0.520497	guess_computer	0.520497
388.261170	1.004700	outcome_computer_punish	n/a
391.465550	0.427070	guess_face	0.427070
396.518130	1.004770	outcome_stranger_punish	n/a
400.527300	0.331691	guess_computer	0.331691
405.579960	1.012170	outcome_computer_neutral	n/a
408.595600	0.629719	guess_computer	0.629719
412.798250	1.005490	outcome_computer_reward	n/a
