onset	duration	trial_type	sample	value
162.55952468595027	0.0	Legal_Incorrect_4	330729	558
166.66026612215597	0.0	Illegal_Correct_4	339072	556
170.45626589583654	0.0	Illegal_Correct_4	346795	556
174.25963845167496	0.0	Legal_Incorrect_4	354533	558
178.25961853172316	0.0	Illegal_Incorrect_4	362671	560
182.45964676765482	0.0	Legal_Correct_4	371216	554
186.65672589072335	0.0	Legal_Incorrect_4	379755	558
190.35540493992005	0.0	Legal_Correct_4	387280	554
194.35980868926296	0.0	Legal_Correct_4	395427	554
198.05455558797547	0.0	Legal_Incorrect_4	402944	558
202.05748478088682	0.0	Legal_Incorrect_4	411088	558
205.9586695800196	0.0	Legal_Correct_4	419025	554
210.1547656654671	0.0	Legal_Incorrect_4	427562	558
214.0564419834104	0.0	Legal_Correct_4	435500	554
217.95910133897476	0.0	Legal_Correct_4	443440	554
221.95711534378086	0.0	Legal_Incorrect_4	451574	558
225.85830014291366	0.0	Legal_Correct_4	459511	554
229.85434807247768	0.0	Legal_Incorrect_4	467641	558
233.55401015929542	0.0	Illegal_Incorrect_4	475168	560
237.75944510214285	0.0	Legal_Correct_4	483724	554
241.85969501953807	0.0	Legal_Incorrect_4	492066	558
245.6576608684607	0.0	Illegal_Correct_4	499793	556
249.4571012738149	0.0	Legal_Incorrect_4	507523	558
253.55784271002065	0.0	Legal_Correct_4	515866	554
257.45902750915343	0.0	Legal_Correct_4	523803	554
261.2530612075919	0.0	Legal_Incorrect_4	531522	558
265.3528196061766	0.0	Legal_Correct_4	539863	554
269.15815823725706	0.0	Illegal_Incorrect_4	547605	560
273.252509928926	0.0	Illegal_Correct_4	555935	556
277.057357041196	0.0	Illegal_Incorrect_4	563676	560
281.15809847740167	0.0	Legal_Incorrect_4	572019	558
284.9575388827559	0.0	Legal_Correct_4	579749	554
288.8582321630782	0.0	Illegal_Incorrect_4	587685	560
292.5534705806012	0.0	Legal_Correct_4	595203	554
296.3578261740607	0.0	Illegal_Correct_4	602943	556
300.55785440999233	0.0	Legal_Incorrect_4	611488	558
304.657612808577	0.0	Legal_Correct_4	619829	554
308.351868188479	0.0	Illegal_Incorrect_4	627345	560
312.5563200937054	0.0	Legal_Correct_4	635899	554
316.4570133740276	0.0	Legal_Incorrect_4	643835	558
320.1527433103612	0.0	Legal_Correct_4	651354	554
324.355720659156	0.0	Illegal_Incorrect_4	659905	560
328.4559705765512	0.0	Legal_Correct_4	668247	554
332.4539845813573	0.0	Legal_Incorrect_4	676381	558
336.55275994232096	0.0	Illegal_Incorrect_4	684720	560
340.2553711420018	0.0	Legal_Correct_4	692253	554
343.95257563476696	0.0	Legal_Incorrect_4	699775	558
347.65469531563735	0.0	Illegal_Correct_4	707307	556
351.4565933150442	0.0	Legal_Incorrect_4	715042	558
355.1523232513777	0.0	Legal_Correct_4	722561	554
359.3562836377936	0.0	Legal_Correct_4	731114	554
363.1517918926636	0.0	Legal_Incorrect_4	738836	558
367.1581617172486	0.0	Legal_Correct_4	746987	554
371.15666724086526	0.0	Legal_Incorrect_4	755122	558
421.26062022929904	0.0	Legal_Correct_5	857059	564
425.4586823899886	0.0	Illegal_Incorrect_5	865600	570
429.65969366354136	0.0	Legal_Correct_5	874147	564
433.76092661855756	0.0	Legal_Incorrect_5	882491	568
437.8562613478475	0.0	Illegal_Incorrect_5	890823	570
441.55543191585474	0.0	Legal_Correct_5	898349	564
445.36077054693527	0.0	Legal_Correct_5	906091	564
449.060432633753	0.0	Legal_Incorrect_5	913618	568
453.06139575142225	0.0	Legal_Incorrect_5	921758	568
456.7561426501348	0.0	Legal_Correct_5	929275	564
460.7600548806672	0.0	Legal_Incorrect_5	937421	568
464.7600349607154	0.0	Legal_Correct_5	945559	564
468.85930184048954	0.0	Legal_Correct_5	953899	564
472.5550317768231	0.0	Illegal_Incorrect_5	961418	570
476.25469386364085	0.0	Legal_Correct_5	968945	564
480.16030233206834	0.0	Illegal_Incorrect_5	976891	570
484.3583644927579	0.0	Legal_Incorrect_5	985432	568
488.1597709733542	0.0	Legal_Correct_5	993166	564
492.05505754676074	0.0	Legal_Incorrect_5	1001091	568
496.15776505820855	0.0	Legal_Correct_5	1009438	564
500.35435266246657	0.0	Legal_Incorrect_5	1017976	568
504.4600092867775	0.0	Illegal_Correct_5	1026329	566
508.3582449730472	0.0	Illegal_Correct_5	1034260	566
512.2594297721799	0.0	Illegal_Incorrect_5	1042197	570
516.1576654584496	0.0	Legal_Incorrect_5	1050128	568
519.9580889014248	0.0	Legal_Correct_5	1057860	564
524.1595916937881	0.0	Legal_Incorrect_5	1066408	568
527.9590320991423	0.0	Legal_Correct_5	1074138	564
531.957537622759	0.0	Legal_Incorrect_5	1082273	568
535.7545204340605	0.0	Legal_Correct_5	1089998	564
539.9594638580975	0.0	Legal_Correct_5	1098553	564
543.9535457124193	0.0	Legal_Incorrect_5	1106679	568
547.6532077992372	0.0	Legal_Correct_5	1114206	564
551.6571200297695	0.0	Illegal_Incorrect_5	1122352	570
555.7578614659752	0.0	Legal_Incorrect_5	1130695	568
559.9573981830964	0.0	Legal_Correct_5	1139239	564
563.9578697819551	0.0	Illegal_Incorrect_5	1147378	570
568.1583895366973	0.0	Legal_Correct_5	1155924	564
571.9583214608621	0.0	Illegal_Incorrect_5	1163655	570
575.6535598783851	0.0	Legal_Correct_5	1171173	564
579.7533182769698	0.0	Legal_Correct_5	1179514	564
583.7577220263126	0.0	Legal_Incorrect_5	1187661	568
587.657432269014	0.0	Legal_Correct_5	1195595	564
591.5561594740941	0.0	Legal_Incorrect_5	1203527	568
595.5566310729528	0.0	Legal_Incorrect_5	1211666	568
599.3580375535491	0.0	Legal_Correct_5	1219400	564
603.4568129145127	0.0	Legal_Correct_5	1227739	564
607.658315706876	0.0	Illegal_Incorrect_5	1236287	570
611.6578042681136	0.0	Illegal_Incorrect_5	1244424	570
615.7536305162141	0.0	Legal_Correct_5	1252757	564
619.655798352968	0.0	Illegal_Incorrect_5	1260696	570
623.3520198081121	0.0	Legal_Correct_5	1268216	564
627.3583896326971	0.0	Legal_Incorrect_5	1276367	568
631.3559121186927	0.0	Legal_Correct_5	1284500	564
635.5569233922454	0.0	Illegal_Incorrect_5	1293047	570
639.4561421161361	0.0	Legal_Correct_5	1300980	564
643.2526334086272	0.0	Legal_Correct_5	1308704	564
647.1572588394336	0.0	Legal_Incorrect_5	1316648	568
651.2589833132604	0.0	Illegal_Correct_5	1324993	566
655.1557444430985	0.0	Legal_Incorrect_5	1332921	568
659.3567557166512	0.0	Legal_Incorrect_5	1341468	568
663.1557046031949	0.0	Legal_Correct_5	1349197	564
666.9561280461701	0.0	Illegal_Correct_5	1356929	566
670.7560599703348	0.0	Legal_Incorrect_5	1364660	568
674.4508068690474	0.0	Legal_Incorrect_5	1372177	568
678.2571285377489	0.0	Legal_Correct_5	1379921	564
681.9513839176509	0.0	Legal_Correct_5	1387437	564
686.0550744667198	0.0	Illegal_Incorrect_5	1395786	570
689.8564809473161	0.0	Legal_Correct_5	1403520	564
694.0540515891952	0.0	Legal_Incorrect_5	1412060	568
698.2545713439373	0.0	Legal_Incorrect_5	1420606	568
702.1547731054491	0.0	Legal_Correct_5	1428541	564
706.1552447043078	0.0	Legal_Correct_5	1436680	564
710.0505312777143	0.0	Illegal_Incorrect_5	1444605	570
713.7511764021531	0.0	Illegal_Incorrect_5	1452134	570
717.7536140762539	0.0	Legal_Correct_5	1460277	564
721.6557819130078	0.0	Legal_Incorrect_5	1468216	568
725.4557138371725	0.0	Legal_Correct_5	1475947	564
729.6552505542936	0.0	Legal_Correct_5	1484491	564
733.7515683212047	0.0	Legal_Incorrect_5	1492825	568
737.9555287076205	0.0	Legal_Correct_5	1501378	564
742.051354955721	0.0	Legal_Incorrect_5	1509711	568
745.8498123234542	0.0	Legal_Incorrect_5	1517439	568
749.8542160727972	0.0	Legal_Correct_5	1525586	564
753.9534829525712	0.0	Legal_Incorrect_5	1533926	568
757.6497044077154	0.0	Legal_Correct_5	1541446	564
761.3498580133436	0.0	Illegal_Incorrect_5	1548974	570
765.0495201001613	0.0	Illegal_Correct_5	1556501	566
769.1517360927986	0.0	Legal_Incorrect_5	1564847	568
773.054395448363	0.0	Legal_Correct_5	1572787	564
852.6897816107285	0.0	Legal_Incorrect_6	1734806	578
856.7905230469343	0.0	Illegal_Correct_6	1743149	576
860.7914861646035	0.0	Legal_Correct_6	1751289	574
864.7865510565464	0.0	Legal_Incorrect_6	1759417	578
868.7909548058893	0.0	Legal_Correct_6	1767564	574
872.5928528052962	0.0	Legal_Incorrect_6	1775299	578
876.7894404095542	0.0	Legal_Incorrect_6	1783837	578
880.991434720728	0.0	Illegal_Correct_6	1792386	576
884.8916364822397	0.0	Legal_Incorrect_6	1800321	578
889.0911731993608	0.0	Legal_Correct_6	1808865	574
893.2902183976714	0.0	Legal_Correct_6	1817408	574
897.2897069589092	0.0	Legal_Incorrect_6	1825545	578
901.0861982514002	0.0	Illegal_Incorrect_6	1833269	580
904.7853688194075	0.0	Legal_Correct_6	1840795	574
908.590707450488	0.0	Legal_Incorrect_6	1848537	578
912.3886732994106	0.0	Legal_Correct_6	1856264	574
916.4899062544268	0.0	Legal_Correct_6	1864608	574
920.389616497128	0.0	Legal_Incorrect_6	1872542	578
924.5901362518703	0.0	Legal_Incorrect_6	1881088	578
928.5891332942974	0.0	Legal_Correct_6	1889224	574
932.6898747305031	0.0	Legal_Incorrect_6	1897567	578
936.4893151358574	0.0	Legal_Correct_6	1905297	574
940.1865196286225	0.0	Illegal_Correct_6	1912819	576
944.1879742651023	0.0	Legal_Incorrect_6	1920960	578
948.1904119392032	0.0	Legal_Incorrect_6	1929103	578
951.9888693069363	0.0	Legal_Correct_6	1936831	574
956.1913551369206	0.0	Legal_Incorrect_6	1945381	578
959.8870850732541	0.0	Legal_Correct_6	1952900	574
963.6899661102821	0.0	Legal_Incorrect_6	1960637	578
967.4884234780152	0.0	Legal_Correct_6	1968365	574
971.290321477422	0.0	Legal_Incorrect_6	1976100	578
975.1875741260706	0.0	Legal_Correct_6	1984029	574
979.090233481635	0.0	Legal_Correct_6	1991969	574
983.1890088425986	0.0	Illegal_Incorrect_6	2000308	580
986.8871963729848	0.0	Legal_Correct_6	2007832	574
990.7888726909281	0.0	Legal_Incorrect_6	2015770	578
994.4841111084511	0.0	Legal_Incorrect_6	2023288	578
998.4894978954151	0.0	Legal_Correct_6	2031437	574
1002.2894298195798	0.0	Legal_Correct_6	2039168	574
1006.4884750178904	0.0	Legal_Incorrect_6	2047711	578
1010.6845711033379	0.0	Legal_Correct_6	2056248	574
1014.3842331901557	0.0	Legal_Incorrect_6	2063775	578
1018.084386795784	0.0	Legal_Correct_6	2071303	574
1022.2888387010104	0.0	Legal_Incorrect_6	2079857	578
1026.0872960687436	0.0	Legal_Incorrect_6	2087585	578
1029.783026005077	0.0	Illegal_Correct_6	2095104	576
1033.9884609479245	0.0	Legal_Incorrect_6	2103660	578
1037.7874098344682	0.0	Legal_Correct_6	2111389	574
1041.8876597518633	0.0	Legal_Correct_6	2119731	574
1045.583389688197	0.0	Legal_Incorrect_6	2127250	578
1049.388236800467	0.0	Illegal_Correct_6	2134991	576
1053.0829836991795	0.0	Legal_Incorrect_6	2142508	578
1057.082472260417	0.0	Legal_Correct_6	2150645	574
1061.1886204035386	0.0	Legal_Incorrect_6	2158999	578
1064.88238426463	0.0	Legal_Correct_6	2166514	574
1068.5825378702584	0.0	Legal_Incorrect_6	2174042	578
1072.6877029757588	0.0	Legal_Incorrect_6	2182394	578
1076.5829895491654	0.0	Legal_Correct_6	2190319	574
1080.6876631358552	0.0	Legal_Correct_6	2198670	574
1084.6866601782824	0.0	Illegal_Incorrect_6	2206806	580
1088.5873534586046	0.0	Illegal_Incorrect_6	2214742	580
1092.5834013881686	0.0	Legal_Correct_6	2222872	574
1096.5868220998905	0.0	Legal_Correct_6	2231017	574
1100.4860408237812	0.0	Legal_Incorrect_6	2238950	578
1104.6865605785233	0.0	Legal_Incorrect_6	2247496	578
1108.5867623400352	0.0	Legal_Correct_6	2255431	574
1112.4864725827363	0.0	Legal_Correct_6	2263365	574
1116.5867225001316	0.0	Legal_Incorrect_6	2271707	578
1120.7867507360631	0.0	Legal_Incorrect_6	2280252	578
1124.787222334922	0.0	Legal_Correct_6	2288391	574
1128.6874240964337	0.0	Legal_Incorrect_6	2296326	578
1132.5876258579453	0.0	Illegal_Correct_6	2304261	576
1136.6859097000986	0.0	Legal_Incorrect_6	2312599	578
1140.6844152237152	0.0	Legal_Correct_6	2320734	574
1144.5860915416586	0.0	Illegal_Incorrect_6	2328672	580
1148.680934752138	0.0	Legal_Correct_6	2337003	574
1152.584085626513	0.0	Legal_Incorrect_6	2344944	578
1156.485761944456	0.0	Legal_Correct_6	2352882	574
1160.5860118618514	0.0	Legal_Correct_6	2361224	574
1164.7845655413514	0.0	Legal_Incorrect_6	2369766	578
1168.6813266711895	0.0	Legal_Correct_6	2377694	574
1172.8847955387948	0.0	Legal_Incorrect_6	2386246	578
1176.6817783500965	0.0	Legal_Incorrect_6	2393971	578
1180.8852472177018	0.0	Legal_Correct_6	2402523	574
1184.984514097476	0.0	Legal_Incorrect_6	2410863	578
1189.084764014871	0.0	Legal_Correct_6	2419205	574
1192.7854091393099	0.0	Legal_Correct_6	2426734	574
1196.7853892193582	0.0	Legal_Incorrect_6	2434872	578
1200.4801361180705	0.0	Illegal_Correct_6	2442389	576
1204.180289723699	0.0	Legal_Incorrect_6	2449917	578
