onset	duration	trial_type	response	response_time	stim	sub
164.99	6	1_acc	3	4.948409	c6.jpg	120
174.52	6	1_miss	NA	NA	c1.jpg	120
183.32	6	1_acc	2	1.805221	c16.jpg	120
195.03	6	1_acc	2	3.443376	c10.jpg	120
203.46	6	5_inacc	1	4.301599	c9.jpg	120
213.72	6	1_acc	4	5.97661	c2.jpg	120
225.8	6	1_acc	3	2.150427	c13.jpg	120
234.96	6	1_inacc	1	4.535323	c19.jpg	120
3.1	6	1_inacc	2	2.536478	c13.jpg	123
14.8	6	1_inacc	3	2.943569	c1.jpg	123
25.1	6	5_acc	4	2.016193	c4.jpg	123
35.3	6	5_inacc	3	1.654444	c7.jpg	123
45.9	6	1_inacc	2	2.645375	c18.jpg	123
54	6	5_inacc	3	2.183424	c23.jpg	123
66.1	6	5_inacc	2	1.598231	c20.jpg	123
77.1	6	1_inacc	4	1.798712	c10.jpg	123
85.5	6	1_inacc	3	1.680646	c2.jpg	123
96.8	6	5_inacc	2	1.325687	c12.jpg	123
106	6	1_inacc	3	1.233044	c16.jpg	123
116.9	6	1_acc	2	1.81343	c6.jpg	123
126.5	6	5_inacc	1	3.0316	c22.jpg	123
137.8	6	5_inacc	2	3.90579	c3.jpg	123
147.3	6	5_inacc	3	1.068417	c9.jpg	123
156.1	6	1_inacc	3	1.216144	c17.jpg	123
168.2	6	1_acc	2	2.254416	c8.jpg	123
178.8	6	1_inacc	3	1.437035	c19.jpg	123
187.9	6	5_inacc	3	1.778825	c14.jpg	123
196.4	6	5_inacc	4	2.23202	c5.jpg	123
208.1	6	1_acc	4	2.736456	c11.jpg	123
216.9	6	5_inacc	1	1.380479	c15.jpg	123
225	6	5_acc	3	2.745037	c24.jpg	123
234.8	6	1_acc	2	1.442212	c21.jpg	123
3.1	6	5_acc	4	1.947912	c18.jpg	124
11.9	6	1_acc	1	2.370244	c12.jpg	124
21.8	6	5_acc	3	2.551747	c10.jpg	124
33.5	6	5_inacc	2	3.85852	c11.jpg	124
43.1	6	5_inacc	2	3.082383	c2.jpg	124
54.1	6	1_inacc	3	3.017145	c3.jpg	124
63.6	6	5_acc	2	1.371018	c17.jpg	124
74.9	6	1_acc	3	3.119492	c14.jpg	124
84.1	6	5_acc	4	1.119247	c6.jpg	124
94	6	5_inacc	3	4.272214	c1.jpg	124
106	6	5_acc	3	3.227729	c16.jpg	124
114.1	6	1_acc	1	4.088999	c15.jpg	124
122.5	6	1_inacc	1	2.711489	c9.jpg	124
134.6	6	5_acc	4	2.712921	c13.jpg	124
143	6	5_acc	4	1.383252	c21.jpg	124
153.3	6	1_inacc	4	2.642677	c20.jpg	124
163.5	6	1_acc	1	4.414784	c23.jpg	124
172.3	6	1_inacc	3	3.244122	c24.jpg	124
180.4	6	1_inacc	1	2.914348	c4.jpg	124
191.7	6	5_acc	2	2.922403	c19.jpg	124
200.8	6	1_acc	1	2.895781	c7.jpg	124
211.8	6	5_inacc	4	3.743232	c8.jpg	124
222.4	6	1_acc	4	3.473451	c22.jpg	124
234.1	6	1_acc	1	3.211749	c5.jpg	124
3	6	5_inacc	3	3.07624	c11.jpg	126
13.7	6	1_inacc	2	2.507753	c4.jpg	126
22.5	6	1_inacc	3	2.719276	c3.jpg	126
34.6	6	5_acc	4	3.088221	c18.jpg	126
43.4	6	1_inacc	3	3.118197	c12.jpg	126
55.1	6	5_inacc	2	3.144209	c17.jpg	126
64.6	6	1_inacc	1	4.536234	c22.jpg	126
74.5	6	5_acc	2	1.999052	c6.jpg	126
82.6	6	5_acc	3	2.12839	c2.jpg	126
93.6	6	1_inacc	3	3.886481	c20.jpg	126
102.7	6	5_inacc	2	2.669695	c21.jpg	126
114.8	6	1_acc	2	2.606583	c5.jpg	126
125.4	6	1_inacc	4	3.477197	c23.jpg	126
136.4	6	1_inacc	2	3.254451	c14.jpg	126
147.7	6	1_acc	3	2.461415	c15.jpg	126
155.8	6	5_inacc	1	3.336906	c16.jpg	126
166.1	6	5_inacc	3	1.899485	c13.jpg	126
177.8	6	5_acc	2	2.004674	c1.jpg	126
186.2	6	5_inacc	4	3.282324	c8.jpg	126
196.1	6	1_inacc	3	2.335524	c24.jpg	126
205.6	6	5_acc	2	3.884064	c10.jpg	126
214.8	6	1_inacc	1	3.224062	c7.jpg	126
223.2	6	5_acc	1	2.642735	c19.jpg	126
234.5	6	1_inacc	1	2.454509	c9.jpg	126
3.1	6	5_miss	NA	NA	c4.jpg	128
13.7	6	5_miss	NA	NA	c15.jpg	128
24	6	1_inacc	2	3.567225	c2.jpg	128
35.3	6	5_inacc	3	3.401956	c3.jpg	128
46.7	6	1_acc	1	2.116896	c13.jpg	128
57.7	6	1_acc	2	2.628698	c19.jpg	128
67.2	6	5_inacc	3	3.464809	c23.jpg	128
76.7	6	5_miss	NA	NA	c24.jpg	128
85.9	6	1_inacc	4	3.53166	c10.jpg	128
94.7	6	1_inacc	3	2.65618	c16.jpg	128
103.1	6	1_inacc	4	3.349089	c21.jpg	128
113.3	6	1_inacc	2	1.980459	c17.jpg	128
123.2	6	5_inacc	1	3.357484	c22.jpg	128
134.9	6	5_acc	4	2.464402	c7.jpg	128
143	6	5_acc	3	3.409824	c12.jpg	128
152.9	6	1_inacc	3	3.036695	c6.jpg	128
162.1	6	5_inacc	3	3.169234	c5.jpg	128
170.5	6	5_acc	4	3.540382	c9.jpg	128
181.5	6	1_inacc	3	3.369107	c1.jpg	128
192.1	6	1_miss	NA	NA	c8.jpg	128
200.2	6	1_inacc	2	2.011552	c11.jpg	128
212.2	6	5_inacc	4	2.698569	c14.jpg	128
221	6	1_inacc	4	4.400298	c18.jpg	128
232.7	6	5_acc	4	4.676815	c20.jpg	128
3.09	6	5_inacc	4	3.965272	c22.jpg	131
12.65	6	5_acc	3	4.246406	c12.jpg	131
24.736	6	5_miss	NA	NA	c9.jpg	131
33.546	6	1_acc	2	4.128124	c6.jpg	131
42.369	6	5_inacc	3	4.068974	c4.jpg	131
52.262	6	1_acc	3	3.675126	c16.jpg	131
60.349	6	5_acc	2	2.716763	c20.jpg	131
68.414	6	5_inacc	2	3.324077	c14.jpg	131
79.036	6	1_inacc	1	5.149683	c13.jpg	131
91.132	6	1_inacc	4	3.669971	c8.jpg	131
101.749	6	1_inacc	4	4.412392	c11.jpg	131
111.642	6	1_acc	3	4.704096	c17.jpg	131
120.105	6	5_acc	3	3.005244	c7.jpg	131
131.832	6	1_inacc	4	2.386595	c19.jpg	131
143.528	6	5_acc	1	4.027901	c15.jpg	131
151.952	6	5_inacc	3	4.563141	c23.jpg	131
161.127	6	1_acc	3	1.801945	c2.jpg	131
172.496	6	1_miss	NA	NA	c10.jpg	131
182.014	6	1_inacc	1	2.774861	c21.jpg	131
192.985	6	1_inacc	3	4.004528	c18.jpg	131
202.155	6	5_acc	1	3.664914	c24.jpg	131
212.409	6	5_acc	2	3.765681	c3.jpg	131
223.755	6	1_inacc	4	3.231369	c1.jpg	131
234.004	6	5_inacc	1	2.429451	c5.jpg	131
3.086	6	5_acc	1	4.493654	c21.jpg	136
12.645	6	5_inacc	3	4.228096	c1.jpg	136
24.352	6	1_acc	1	4.169157	c24.jpg	136
35.761	6	1_acc	4	2.492223	c3.jpg	136
44.931	6	1_inacc	2	3.96675	c23.jpg	136
56.639	6	5_acc	1	4.490063	c11.jpg	136
67.247	6	5_acc	3	3.992811	c13.jpg	136
78.598	6	1_acc	1	2.683009	c7.jpg	136
88.508	6	1_inacc	2	3.09247	c15.jpg	136
98.777	6	5_acc	2	3.1516	c8.jpg	136
109.771	6	5_acc	4	2.852858	c18.jpg	136
117.85	6	5_acc	1	1.349676	c17.jpg	136
127.729	6	1_inacc	4	3.933101	c22.jpg	136
138.699	6	1_inacc	1	3.913107	c9.jpg	136
148.225	6	1_acc	2	2.634345	c14.jpg	136
160.292	6	5_acc	2	3.40298	c16.jpg	136
169.47	6	1_acc	4	2.799357	c4.jpg	136
180.085	6	1_inacc	1	3.594057	c20.jpg	136
188.146	6	5_acc	3	2.725177	c10.jpg	136
196.947	6	5_acc	2	3.211812	c19.jpg	136
205.377	6	1_inacc	4	3.33333	c12.jpg	136
213.806	6	5_inacc	3	4.52425	c2.jpg	136
224.069	6	5_acc	1	1.304594	c6.jpg	136
236.143	6	1_acc	1	2.048063	c5.jpg	136
3.07	6	5_inacc	2	2.324278	c12.jpg	142
11.19	6	1_acc	3	2.1889	c16.jpg	142
19.65	6	1_inacc	4	1.794143	c10.jpg	142
29.57	6	1_inacc	2	2.393961	c2.jpg	142
37.64	6	5_inacc	1	3.036621	c22.jpg	142
48.99	6	5_acc	3	3.390774	c24.jpg	142
60.71	6	5_acc	4	3.221301	c23.jpg	142
69.52	6	1_inacc	3	3.350623	c18.jpg	142
78.69	6	1_inacc	2	2.507243	c13.jpg	142
89.7	6	5_acc	3	3.382976	c3.jpg	142
99.59	6	1_acc	3	3.700068	c1.jpg	142
110.19	6	5_acc	2	4.148295	c4.jpg	142
120.8	6	1_inacc	3	3.34499	c11.jpg	142
129.6	6	5_acc	4	1.68044	c9.jpg	142
139.84	6	1_inacc	2	3.081354	c21.jpg	142
151.9	6	1_inacc	2	3.754608	c6.jpg	142
163.62	6	5_acc	2	2.397732	c15.jpg	142
172.79	6	1_inacc	2	3.63166	c19.jpg	142
184.14	6	5_inacc	2	2.205312	c14.jpg	142
196.21	6	5_inacc	4	2.494236	c20.jpg	142
204.64	6	5_inacc	2	3.42601	c7.jpg	142
215.6	6	1_inacc	3	2.862425	c17.jpg	142
225.12	6	1_inacc	2	2.84644	c8.jpg	142
235.37	6	5_inacc	3	3.274344	c5.jpg	142
3.1	6	1_inacc	1	3.707766	c22.jpg	144
14.5	6	1_inacc	2	3.501803	c5.jpg	144
25.5	6	1_inacc	3	2.622021	c12.jpg	144
37.6	6	1_inacc	2	2.932459	c9.jpg	144
47.1	6	1_inacc	3	2.663712	c7.jpg	144
55.2	6	5_acc	4	4.600647	c1.jpg	144
66.2	6	1_miss	NA	NA	c14.jpg	144
77.9	6	1_acc	3	3.075366	c15.jpg	144
88.2	6	5_acc	3	2.490789	c16.jpg	144
98.1	6	5_acc	4	3.057986	c8.jpg	144
108.3	6	1_inacc	4	3.5104	c4.jpg	144
118.2	6	5_inacc	3	1.806126	c11.jpg	144
128.9	6	5_inacc	1	2.403622	c2.jpg	144
137.3	6	5_inacc	2	2.603264	c10.jpg	144
148.6	6	5_inacc	4	2.049347	c19.jpg	144
160.7	6	5_acc	4	4.445771	c6.jpg	144
168.8	6	5_acc	2	4.060192	c13.jpg	144
177.9	6	5_inacc	1	4.811448	c18.jpg	144
189.7	6	5_inacc	4	2.715867	c21.jpg	144
199.2	6	1_inacc	1	2.868933	c20.jpg	144
208	6	1_acc	2	1.64343	c23.jpg	144
217.1	6	1_acc	3	1.732721	c24.jpg	144
225.5	6	5_inacc	1	2.325608	c17.jpg	144
234.4	6	1_inacc	4	2.836624	c3.jpg	144
3.086	6	5_inacc	1	1.988441	c2.jpg	149
13.747	6	1_inacc	1	1.98235	c15.jpg	149
22.931	6	1_inacc	2	2.149164	c14.jpg	149
33.562	6	5_acc	1	2.266186	c13.jpg	149
44.928	6	1_acc	1	2.508535	c20.jpg	149
57.007	6	5_inacc	2	2.077399	c6.jpg	149
66.528	6	1_inacc	2	2.837186	c24.jpg	149
77.885	6	1_inacc	4	3.63058	c12.jpg	149
86.695	6	1_inacc	4	3.307795	c5.jpg	149
96.214	6	5_inacc	4	3.364472	c10.jpg	149
104.645	6	1_inacc	4	3.843751	c23.jpg	149
115.631	6	1_inacc	2	2.346552	c3.jpg	149
127.356	6	5_inacc	2	2.863678	c17.jpg	149
139.423	6	5_inacc	1	5.879774	c8.jpg	149
149.662	6	1_inacc	1	1.560021	c4.jpg	149
159.929	6	5_acc	3	2.672615	c11.jpg	149
169.097	6	1_inacc	4	4.228377	c9.jpg	149
177.163	6	5_inacc	1	4.166366	c18.jpg	149
188.874	6	1_acc	2	5.134235	c22.jpg	149
197.299	6	5_inacc	3	3.339362	c21.jpg	149
208.274	6	5_inacc	4	3.380439	c19.jpg	149
218.166	6	5_inacc	2	5.798065	c1.jpg	149
226.227	6	1_inacc	1	3.55424	c7.jpg	149
236.114	6	5_acc	2	2.618141	c16.jpg	149
3.08	6	1_acc	3	2.20052	c8.jpg	152
14.48	6	1_inacc	2	1.342252	c17.jpg	152
22.57	6	5_inacc	3	2.196705	c15.jpg	152
33.2	6	1_inacc	3	2.366772	c16.jpg	152
43.46	6	5_acc	2	2.216917	c12.jpg	152
54.45	6	5_inacc	4	2.672663	c22.jpg	152
64.34	6	5_acc	2	3.328796	c24.jpg	152
74.59	6	5_inacc	2	1.562086	c14.jpg	152
85.93	6	5_acc	3	1.370465	c20.jpg	152
94.01	6	1_inacc	2	1.474269	c13.jpg	152
104.65	6	1_acc	2	1.720276	c18.jpg	152
113.1	6	5_inacc	2	3.500581	c3.jpg	152
124.8	6	1_acc	1	2.806233	c6.jpg	152
134.32	6	5_inacc	2	1.993673	c5.jpg	152
142.75	6	5_inacc	4	1.24014	c7.jpg	152
152.26	6	1_inacc	2	3.802205	c19.jpg	152
161.42	6	5_inacc	1	2.56475	c9.jpg	152
173.5	6	1_inacc	4	1.645494	c10.jpg	152
185.56	6	5_inacc	3	2.387375	c4.jpg	152
194.36	6	5_inacc	4	2.631014	c23.jpg	152
203.53	6	1_inacc	3	1.169414	c11.jpg	152
212.34	6	1_inacc	3	2.83899	c2.jpg	152
224.04	6	1_inacc	2	0.8525573	c21.jpg	152
233.94	6	1_inacc	3	2.28998	c1.jpg	152
3.06	6	1_inacc	1	0.3890294	c5.jpg	154
13.33	6	1_acc	1	0.3662034	c22.jpg	154
22.12	6	1_inacc	3	0.5606094	c7.jpg	154
32.74	6	1_acc	1	5.27E-04	c9.jpg	154
42.64	6	5_inacc	2	8.80E-04	c2.jpg	154
50.72	6	5_acc	2	2.758862	c11.jpg	154
60.23	6	1_inacc	1	4.40E-04	c4.jpg	154
68.66	6	5_inacc	2	0.2202589	c6.jpg	154
77.83	6	1_inacc	3	3.97E-04	c3.jpg	154
87.35	6	1_acc	4	9.55E-04	c24.jpg	154
98.32	6	5_inacc	1	4.50E-04	c17.jpg	154
109.29	6	5_inacc	2	4.06E-04	c16.jpg	154
121.36	6	5_acc	3	0.06626227	c13.jpg	154
131.97	6	5_inacc	4	0.1891048	c10.jpg	154
141.85	6	1_inacc	2	3.61E-04	c15.jpg	154
153.55	6	1_inacc	3	4.35E-04	c23.jpg	154
161.62	6	5_acc	4	1.004678	c8.jpg	154
171.88	6	1_inacc	4	7.25E-04	c12.jpg	154
183.94	6	1_acc	4	4.01E-04	c20.jpg	154
195.29	6	5_inacc	1	4.43E-04	c1.jpg	154
204.08	6	1_inacc	2	4.31E-04	c14.jpg	154
213.25	6	5_inacc	3	7.01E-04	c18.jpg	154
224.94	6	5_inacc	4	0.1054189	c21.jpg	154
236.27	6	5_acc	2	3.75E-04	c19.jpg	154
3.06	6	5_acc	4	3.256944	c24.jpg	157
11.87	6	5_acc	4	3.193387	c22.jpg	157
21.03	6	1_inacc	2	2.530807	c6.jpg	157
31.27	6	5_acc	3	2.90881	c4.jpg	157
43.33	6	5_acc	1	1.985171	c14.jpg	157
55.03	6	1_inacc	4	3.522434	c13.jpg	157
66.36	6	1_inacc	3	2.676843	c8.jpg	157
77.33	6	1_acc	3	2.872773	c21.jpg	157
87.21	6	1_acc	4	3.147912	c16.jpg	157
95.28	6	5_acc	4	2.464987	c3.jpg	157
105.15	6	5_acc	3	2.524709	c15.jpg	157
115.39	6	1_acc	4	2.60001	c19.jpg	157
123.81	6	5_acc	2	1.599079	c12.jpg	157
131.88	6	1_inacc	2	2.21479	c10.jpg	157
140.69	6	1_inacc	1	2.340532	c17.jpg	157
149.86	6	5_acc	3	3.248713	c5.jpg	157
161.2	6	1_inacc	4	2.20355	c2.jpg	157
171.81	6	5_acc	2	5.386821	c9.jpg	157
180.25	6	1_inacc	3	1.667111	c1.jpg	157
189.78	6	5_inacc	3	3.664464	c7.jpg	157
200.39	6	1_acc	4	1.426097	c18.jpg	157
212.09	6	5_acc	3	1.321353	c23.jpg	157
223.05	6	5_acc	1	4.287518	c20.jpg	157
232.57	6	1_inacc	3	2.295281	c11.jpg	157
3	6	1_acc	3	1.518171	c12.jpg	162
14	6	5_acc	2	2.002943	c10.jpg	162
22.5	6	5_acc	3	2.459651	c18.jpg	162
32.7	6	1_inacc	1	3.048642	c23.jpg	162
41.2	6	1_inacc	3	2.762156	c7.jpg	162
52.9	6	1_inacc	3	4.00208	c15.jpg	162
64.2	6	1_inacc	4	4.023576	c3.jpg	162
72.3	6	1_acc	2	4.097179	c14.jpg	162
84.4	6	5_acc	2	2.695244	c2.jpg	162
93.9	6	1_acc	1	3.709968	c9.jpg	162
104.5	6	5_acc	3	3.783127	c11.jpg	162
114.4	6	1_inacc	3	5.082015	c24.jpg	162
124.6	6	5_acc	4	2.398078	c21.jpg	162
136.7	6	5_acc	3	4.151364	c1.jpg	162
148	6	5_acc	1	1.482917	c8.jpg	162
159.7	6	1_acc	2	5.554951	c20.jpg	162
168.5	6	5_acc	2	4.935099	c19.jpg	162
177.3	6	5_acc	2	1.698321	c6.jpg	162
187.9	6	1_inacc	2	3.384396	c4.jpg	162
197.1	6	1_inacc	2	5.134933	c5.jpg	162
206.6	6	1_acc	1	4.182801	c22.jpg	162
216.5	6	5_inacc	2	4.571666	c13.jpg	162
225.6	6	5_acc	2	1.32761	c16.jpg	162
236.6	6	5_inacc	4	4.524995	c17.jpg	162
3.11	6	1_acc	3	2.736475	c18.jpg	163
11.94	6	5_acc	3	1.450738	c15.jpg	163
21.48	6	5_acc	3	1.881546	c9.jpg	163
33.19	6	1_acc	4	3.18704	c11.jpg	163
44.56	6	1_acc	3	4.371851	c1.jpg	163
55.54	6	1_acc	3	2.206142	c19.jpg	163
65.81	6	5_acc	3	1.650169	c24.jpg	163
76.8	6	5_acc	2	1.484508	c5.jpg	163
85.98	6	5_acc	4	1.737691	c7.jpg	163
94.8	6	5_acc	1	3.187878	c23.jpg	163
106.13	6	1_acc	1	2.893698	c6.jpg	163
118.19	6	1_acc	2	1.340071	c21.jpg	163
126.25	6	5_acc	3	2.052872	c20.jpg	163
138.32	6	5_acc	1	1.556303	c22.jpg	163
146.75	6	1_acc	3	1.886462	c16.jpg	163
155.91	6	1_inacc	1	3.431252	c8.jpg	163
167.61	6	1_acc	3	1.424057	c13.jpg	163
176.04	6	5_acc	4	1.570904	c12.jpg	163
186.69	6	5_acc	1	2.188977	c4.jpg	163
196.62	6	1_acc	4	1.598862	c17.jpg	163
206.5	6	5_acc	2	2.194976	c14.jpg	163
216.75	6	5_acc	3	1.372135	c3.jpg	163
224.82	6	1_acc	3	4.095068	c10.jpg	163
235.44	6	1_acc	1	2.207525	c2.jpg	163
3.1	6	1_inacc	3	4.963844	c24.jpg	165
13	6	5_acc	4	3.435094	c13.jpg	165
22.6	6	1_inacc	4	2.619946	c15.jpg	165
32.8	6	1_inacc	2	4.06717	c4.jpg	165
