onset	duration	trial_type	response	response_time	stim	sub
368.52	2	1_1	1	0.9986083	c1.jpg	110
374.74	2	5_5	2	0.8537056	c23.jpg	110
381.34	2	1_1	1	0.9446682	c13.jpg	110
388.66	2	5_5	2	0.7809234	c20.jpg	110
395.97	2	5_4	2	0.6953585	c12.jpg	110
402.57	2	1_1	1	0.9980828	c18.jpg	110
409.15	2	5_4	2	0.9860712	c22.jpg	110
415.38	2	5_5	2	1.123757	c12.jpg	110
421.6	2	5_5	2	1.318225	c5.jpg	110
425.64	2	5_5	NA	NA	c22.jpg	110
433.32	2	5_5	2	0.7698671	c4.jpg	110
3.121	2	5_1	1	1.003145	c2.jpg	112
9.732	2	5_1	1	0.9114593	c6.jpg	112
16.335	2	5_1	1	1.016108	c11.jpg	112
24.009	2	5_2	2	1.129029	c2.jpg	112
29.885	2	5_1	1	0.8827697	c16.jpg	112
37.922	2	5_2	2	1.146503	c16.jpg	112
44.16	2	5_1	1	1.387035	c13.jpg	112
51.838	2	5_1	1	1.29146	c19.jpg	112
55.893	2	1_1	1	0.6820648	c12.jpg	112
60.675	2	1_1	1	1.235533	c4.jpg	112
66.534	2	1_1	1	0.9643998	c9.jpg	112
73.5	2	5_1	1	1.050398	c10.jpg	112
81.188	2	5_1	1	1.179712	c18.jpg	112
87.799	2	5_1	1	1.086568	c1.jpg	112
92.202	2	5_1	1	1.243173	c21.jpg	112
96.595	2	5_2	2	1.308948	c11.jpg	112
101.382	2	1_1	1	1.072858	c3.jpg	112
106.528	2	5_1	1	1.083585	c8.jpg	112
113.83	2	5_2	2	1.587418	c21.jpg	112
120.046	2	5_2	2	0.8331299	c18.jpg	112
124.831	2	1_1	1	1.124185	c23.jpg	112
130.321	2	5_2	2	1.199054	c19.jpg	112
137.26	2	5_2	2	0.9939483	c13.jpg	112
141.672	2	1_1	1	0.9909059	c5.jpg	112
147.883	2	5_3	2	1.071525	c18.jpg	112
154.832	2	5_3	2	0.8211755	c19.jpg	112
158.861	2	5_4	2	0.8942247	c18.jpg	112
166.171	2	5_2	2	1.342144	c10.jpg	112
171.673	2	5_2	2	1.47732	c1.jpg	112
178.994	2	5_3	2	0.8886689	c1.jpg	112
187.039	2	5_1	1	1.145357	c17.jpg	112
192.899	2	5_3	2	1.225171	c16.jpg	112
200.945	2	5_3	2	1.215655	c2.jpg	112
205.344	2	5_2	2	1.140291	c6.jpg	112
212.294	2	5_4	2	0.8593471	c19.jpg	112
219.985	2	5_4	2	0.9838977	c2.jpg	112
225.489	2	1_1	1	1.387025	c7.jpg	112
233.163	2	1_1	1	1.338483	c20.jpg	112
239.74	2	5_3	2	0.7753775	c6.jpg	112
244.5	2	5_2	2	1.629475	c8.jpg	112
251.805	2	5_3	2	0.9280367	c11.jpg	112
258.39	2	5_3	2	0.905129	c8.jpg	112
266.061	2	5_3	2	1.120133	c10.jpg	112
271.919	2	5_2	2	0.7948618	c17.jpg	112
278.144	2	1_1	1	0.9426866	c15.jpg	112
282.538	2	5_4	2	0.8289268	c16.jpg	112
290.58	2	5_3	2	0.7974392	c17.jpg	112
295.71	2	5_4	NA	NA	c11.jpg	112
300.84	2	5_3	2	0.9561741	c21.jpg	112
305.998	2	1_1	1	0.9027901	c24.jpg	112
310.035	2	5_4	2	1.0269	c8.jpg	112
315.889	2	5_5	2	1.337662	c18.jpg	112
322.103	2	5_4	2	1.335617	c21.jpg	112
327.597	2	5_5	2	0.9135369	c21.jpg	112
333.1	2	5_4	2	1.251173	c1.jpg	112
337.138	2	5_4	2	1.188734	c10.jpg	112
344.078	2	5_3	2	1.111198	c13.jpg	112
348.492	2	5_5	2	1.235165	c1.jpg	112
354.338	2	5_4	2	1.062823	c17.jpg	112
359.099	2	5_5	2	1.452645	c11.jpg	112
364.227	2	5_4	2	1.08748	c13.jpg	112
371.527	2	5_5	2	0.8373444	c13.jpg	112
378.107	2	5_5	2	0.9721456	c19.jpg	112
383.592	2	5_5	2	0.9953409	c10.jpg	112
389.827	2	5_5	2	1.031964	c2.jpg	112
393.868	2	5_4	2	1.06865	c6.jpg	112
397.898	2	5_5	2	0.7426262	c6.jpg	112
403.03	2	5_5	2	1.474005	c17.jpg	112
407.793	2	5_5	2	1.112239	c16.jpg	112
415.851	2	1_1	1	0.8945992	c14.jpg	112
423.897	2	1_1	1	0.8445172	c22.jpg	112
431.201	2	5_5	2	1.126321	c8.jpg	112
3.04	2	5_1	1	1.753915	c2.jpg	113
8.55	2	1_1	1	0.7419588	c5.jpg	113
14.42	2	5_1	1	0.7138293	c13.jpg	113
18.83	2	5_2	2	1.291308	c13.jpg	113
26.51	2	5_1	1	0.8644765	c8.jpg	113
30.54	2	1_1	1	1.012509	c12.jpg	113
34.94	2	5_1	2	1.586117	c11.jpg	113
39	2	5_2	1	0.6588201	c11.jpg	113
43.4	2	1_1	1	0.9092733	c15.jpg	113
48.52	2	5_1	1	0.772251	c6.jpg	113
54.38	2	5_1	1	1.070435	c21.jpg	113
61.69	2	5_1	1	0.9540015	c18.jpg	113
69.36	2	5_3	2	1.080755	c11.jpg	113
75.6	2	5_1	1	0.767335	c1.jpg	113
80.73	2	5_2	2	1.086628	c18.jpg	113
87.68	2	5_3	2	0.7806997	c18.jpg	113
93.91	2	5_1	1	0.8487558	c19.jpg	113
99.76	2	5_1	1	1.051962	c10.jpg	113
105.25	2	5_1	1	0.9778856	c16.jpg	113
111.84	2	5_2	2	0.9632291	c2.jpg	113
118.79	2	5_2	1	1.241479	c6.jpg	113
123.56	2	5_2	2	1.487749	c21.jpg	113
127.59	2	5_1	1	1.614781	c17.jpg	113
135.27	2	5_3	2	1.038367	c13.jpg	113
140.77	2	5_4	2	0.8134807	c18.jpg	113
145.53	2	5_5	2	0.788547	c18.jpg	113
152.48	2	5_2	1	1.283721	c1.jpg	113
160.16	2	1_1	1	1.505918	c24.jpg	113
164.2	2	1_1	NA	NA	c7.jpg	113
171.51	2	5_2	2	0.9684621	c17.jpg	113
175.56	2	5_3	2	1.068206	c1.jpg	113
180.69	2	5_3	2	0.8822919	c17.jpg	113
184.74	2	5_3	2	1.080859	c2.jpg	113
190.23	2	1_1	1	0.8002171	c22.jpg	113
195.72	2	5_2	2	1.16526	c10.jpg	113
203.76	2	5_4	2	0.7975492	c17.jpg	113
209.26	2	1_1	1	0.8138892	c20.jpg	113
216.94	2	5_3	2	0.8576406	c21.jpg	113
222.81	2	5_4	2	0.8108664	c1.jpg	113
227.2	2	5_2	2	1.146116	c8.jpg	113
233.78	2	5_3	2	1.049861	c6.jpg	113
238.19	2	5_4	2	1.105562	c11.jpg	113
243.33	2	5_4	2	1.114025	c2.jpg	113
251.37	2	5_3	2	0.6998317	c8.jpg	113
258.32	2	5_3	2	0.8627704	c10.jpg	113
265.62	2	5_4	2	0.6821509	c10.jpg	113
270.02	2	5_4	2	0.7371906	c8.jpg	113
276.24	2	5_4	2	0.7216033	c6.jpg	113
283.55	2	5_5	2	0.6480427	c10.jpg	113
290.14	2	5_2	1	1.569922	c19.jpg	113
295.99	2	1_1	1	1.036858	c4.jpg	113
300.75	2	5_2	2	1.142342	c16.jpg	113
307.33	2	5_3	2	0.8086723	c19.jpg	113
315	2	5_3	2	0.6085645	c16.jpg	113
319.76	2	5_5	2	0.6064575	c8.jpg	113
324.88	2	5_5	2	0.6748294	c11.jpg	113
332.93	2	5_4	2	1.105211	c13.jpg	113
340.23	2	5_5	2	0.6329979	c13.jpg	113
347.19	2	5_5	2	1.482979	c1.jpg	113
353.78	2	1_1	1	1.17534	c9.jpg	113
360	2	5_4	2	1.355746	c19.jpg	113
364.76	2	5_4	2	0.8308248	c21.jpg	113
372.81	2	1_1	1	1.027519	c3.jpg	113
379.4	2	5_4	2	0.6571252	c16.jpg	113
385.61	2	5_5	2	0.4786819	c16.jpg	113
390.75	2	5_5	2	0.6866127	c2.jpg	113
398.06	2	5_5	2	0.6087865	c19.jpg	113
403.92	2	1_1	1	0.9179085	c23.jpg	113
411.95	2	5_5	2	0.6274406	c6.jpg	113
416.71	2	1_1	1	1.202142	c14.jpg	113
423.66	2	5_5	2	1.143563	c17.jpg	113
431.7	2	5_5	2	0.6740265	c21.jpg	113
3.035	2	5_1	1	1.317701	c13.jpg	116
10.354	2	5_1	1	0.7406689	c6.jpg	116
17.306	2	5_1	1	0.5790403	c18.jpg	116
21.71	2	5_1	1	0.6737163	c11.jpg	116
26.478	2	5_2	2	0.9747732	c18.jpg	116
32.338	2	1_1	1	0.7365664	c3.jpg	116
36.373	2	1_1	1	0.6981686	c7.jpg	116
42.586	2	5_1	1	0.77095	c17.jpg	116
48.078	2	5_2	2	1.573516	c13.jpg	116
53.22	2	5_1	1	0.8410332	c2.jpg	116
57.61	2	5_2	2	0.9929962	c11.jpg	116
63.109	2	1_1	1	1.291812	c12.jpg	116
68.596	2	5_1	1	0.935372	c10.jpg	116
75.897	2	5_3	2	0.7528118	c11.jpg	116
79.929	2	5_2	2	1.256394	c17.jpg	116
85.789	2	5_1	1	1.120457	c21.jpg	116
90.909	2	5_2	2	1.376236	c10.jpg	116
97.863	2	5_1	1	1.438827	c8.jpg	116
104.449	2	5_4	2	1.123359	c11.jpg	116
111.033	2	1_1	1	1.08736	c14.jpg	116
117.977	2	5_2	2	0.7084022	c21.jpg	116
124.203	2	1_1	1	0.7564034	c15.jpg	116
130.802	2	5_1	1	1.421566	c1.jpg	116
138.483	2	5_1	1	0.8173108	c16.jpg	116
146.524	2	5_1	1	1.357731	c19.jpg	116
153.108	2	5_2	2	0.9649068	c8.jpg	116
161.147	2	1_1	1	1.195049	c24.jpg	116
166.992	2	5_3	2	0.7581664	c21.jpg	116
171.034	2	5_3	2	1.501349	c8.jpg	116
176.163	2	5_2	NA	NA	c19.jpg	116
182.388	2	1_1	1	0.7932141	c4.jpg	116
186.788	2	5_4	2	0.9759131	c21.jpg	116
192.648	2	1_1	1	0.7755172	c9.jpg	116
197.77	2	5_3	2	0.6982648	c17.jpg	116
202.164	2	5_3	2	1.243972	c13.jpg	116
206.927	2	5_5	2	0.6814661	c21.jpg	116
211.686	2	5_2	2	1.121575	c6.jpg	116
217.174	2	5_2	1	1.157589	c16.jpg	116
225.21	2	1_1	1	1.168887	c20.jpg	116
232.512	2	5_3	2	1.151468	c6.jpg	116
238.364	2	1_1	1	1.161726	c23.jpg	116
243.127	2	5_3	2	1.154272	c19.jpg	116
250.795	2	5_4	2	0.7808375	c6.jpg	116
255.209	2	5_2	2	1.007233	c1.jpg	116
262.162	2	5_3	2	1.007345	c1.jpg	116
266.195	2	5_4	2	0.6692652	c8.jpg	116
270.961	2	1_1	1	0.9253463	c22.jpg	116
278.631	2	5_4	2	1.564425	c19.jpg	116
285.575	2	5_3	2	1.135539	c10.jpg	116
291.795	2	5_5	2	0.6115899	c8.jpg	116
297.641	2	5_4	2	0.5981398	c17.jpg	116
304.225	2	1_1	1	0.8826672	c5.jpg	116
312.256	2	5_4	2	1.243785	c13.jpg	116
319.562	2	5_4	2	1.017468	c10.jpg	116
326.504	2	5_5	2	0.6953333	c6.jpg	116
332.728	2	5_3	2	0.9007362	c16.jpg	116
339.326	2	5_4	2	0.9941882	c1.jpg	116
343.357	2	5_3	2	1.621051	c18.jpg	116
349.585	2	5_2	2	1.330143	c2.jpg	116
354.713	2	5_4	2	0.7145163	c18.jpg	116
362.748	2	5_5	2	0.606572	c17.jpg	116
367.155	2	5_3	2	0.7704603	c2.jpg	116
372.281	2	5_5	2	0.7128797	c13.jpg	116
376.33	2	5_4	2	0.6770053	c2.jpg	116
383.994	2	5_5	2	0.5514218	c18.jpg	116
392.028	2	5_4	2	0.603422	c16.jpg	116
396.803	2	5_5	2	0.9017939	c2.jpg	116
404.467	2	5_5	2	0.5748346	c16.jpg	116
409.974	2	5_5	2	1.504015	c1.jpg	116
417.639	2	5_5	2	1.528631	c19.jpg	116
423.13	2	5_5	2	0.7706869	c11.jpg	116
430.437	2	5_5	2	0.5916975	c10.jpg	116
3.03	2	5_1	1	1.10759	c5.jpg	120
8.9	2	5_2	1	0.7107994	c5.jpg	120
15.5	2	5_1	1	0.8729397	c20.jpg	120
23.53	2	5_1	1	0.9847365	c9.jpg	120
28.67	2	5_1	1	1.11801	c7.jpg	120
35.61	2	5_3	2	1.139199	c5.jpg	120
39.65	2	5_1	1	1.185401	c4.jpg	120
46.22	2	5_2	2	0.919348	c4.jpg	120
51.36	2	5_1	1	1.497488	c14.jpg	120
56.11	2	5_2	NA	NA	c9.jpg	120
61.97	2	5_2	2	1.013024	c7.jpg	120
69.27	2	5_1	1	0.9906498	c22.jpg	120
75.12	2	5_1	1	0.9207122	c12.jpg	120
80.97	2	5_3	2	0.8365035	c9.jpg	120
87.55	2	5_4	2	0.702829	c9.jpg	120
95.22	2	1_1	1	1.001823	c6.jpg	120
99.99	2	5_1	1	0.9205955	c24.jpg	120
104.76	2	5_1	1	1.096723	c15.jpg	120
110.23	2	5_2	2	0.9551869	c20.jpg	120
115.73	2	5_2	2	1.000498	c24.jpg	120
123.03	2	1_1	1	1.814972	c19.jpg	120
129.62	2	5_2	2	0.8295641	c14.jpg	120
137.66	2	5_1	1	1.256011	c23.jpg	120
142.42	2	5_2	2	0.9421758	c15.jpg	120
147.18	2	5_3	2	0.9765793	c4.jpg	120
153.39	2	5_2	2	1.289202	c22.jpg	120
161.09	2	5_1	1	1.22615	c3.jpg	120
166.22	2	5_3	2	0.9452913	c15.jpg	120
171.39	2	5_2	2	0.8906653	c3.jpg	120
175.43	2	5_3	2	0.9682285	c7.jpg	120
183.47	2	1_1	1	1.115433	c11.jpg	120
187.5	2	5_2	2	1.475627	c23.jpg	120
192.99	2	5_2	2	1.222311	c12.jpg	120
200.67	2	5_3	2	0.9143702	c20.jpg	120
208.35	2	1_1	1	0.8708629	c13.jpg	120
214.57	2	5_3	2	0.6861731	c22.jpg	120
219.33	2	5_3	2	1.526378	c14.jpg	120
226.28	2	5_3	2	0.8635312	c23.jpg	120
233.24	2	1_1	2	1.203146	c2.jpg	120
241.29	2	5_3	2	0.8858478	c3.jpg	120
247.88	2	5_4	2	0.8475557	c20.jpg	120
253.38	2	5_4	2	0.6965286	c3.jpg	120
257.78	2	5_4	2	0.6041338	c22.jpg	120
262.19	2	1_1	1	0.9519316	c18.jpg	120
268.03	2	5_4	2	0.6957186	c7.jpg	120
274.27	2	1_1	1	1.080769	c1.jpg	120
281.21	2	5_4	2	0.8141367	c23.jpg	120
288.52	2	1_1	1	1.113989	c8.jpg	120
292.92	2	1_1	1	1.334917	c16.jpg	120
300.59	2	5_3	2	0.9442391	c24.jpg	120
307.17	2	5_3	2	1.265427	c12.jpg	120
311.21	2	5_4	2	1.11787	c12.jpg	120
316.34	2	5_5	2	1.3037	c22.jpg	120
320.74	2	5_5	2	0.9117925	c3.jpg	120
328.41	2	1_1	1	0.7806059	c10.jpg	120
333.9	2	5_5	2	1.737916	c9.jpg	120
341.2	2	5_4	2	1.00426	c5.jpg	120
347.42	2	1_1	1	0.9847468	c21.jpg	120
352.55	2	5_4	2	0.9093046	c4.jpg	120
359.87	2	5_5	2	0.7478693	c5.jpg	120
363.9	2	1_1	1	1.090707	c17.jpg	120
371.2	2	5_5	2	1.313729	c20.jpg	120
379.24	2	5_5	2	0.7294619	c12.jpg	120
386.19	2	5_4	2	0.8922441	c15.jpg	120
392.4	2	5_5	2	1.200673	c4.jpg	120
396.43	2	5_4	2	0.6697634	c24.jpg	120
400.83	2	5_5	2	0.8305209	c15.jpg	120
406.68	2	5_4	2	0.7621214	c14.jpg	120
412.17	2	5_5	2	0.6258986	c24.jpg	120
416.56	2	5_5	2	0.8370108	c7.jpg	120
424.59	2	5_5	2	0.866254	c14.jpg	120
431.54	2	5_5	2	0.8294386	c23.jpg	120
3	2	5_1	NA	NA	c15.jpg	123
7.4	2	5_1	1	0.7406501	c3.jpg	123
12.2	2	5_1	1	0.6782277	c5.jpg	123
19.5	2	5_1	1	0.7945959	c22.jpg	123
27.5	2	1_1	1	0.7759863	c16.jpg	123
33.4	2	5_1	1	0.6461043	c14.jpg	123
41.1	2	5_1	1	0.8976349	c12.jpg	123
46.9	2	5_1	1	0.7689581	c20.jpg	123
52.4	2	1_1	1	0.8023994	c11.jpg	123
57.1	2	5_1	1	0.8054098	c23.jpg	123
62.3	2	5_2	2	1.428189	c12.jpg	123
67.8	2	5_2	2	1.361545	c5.jpg	123
74.7	2	5_1	1	1.158021	c4.jpg	123
82	2	5_1	1	1.479817	c9.jpg	123
90	2	5_3	2	0.7861073	c12.jpg	123
94.1	2	5_1	1	1.240964	c7.jpg	123
98.8	2	5_1	1	1.400578	c24.jpg	123
105	2	5_3	2	1.018993	c5.jpg	123
113.1	2	5_2	2	1.736507	c20.jpg	123
119.3	2	1_1	1	1.259313	c8.jpg	123
124.8	2	5_4	2	0.7000897	c12.jpg	123
131	2	5_2	1	1.043776	c23.jpg	123
137.9	2	5_2	2	0.975383	c24.jpg	123
142.7	2	5_2	2	1.076845	c7.jpg	123
148.9	2	1_1	2	1.39127	c21.jpg	123
