onset	duration	trial_type	stim	stimulus_side	sub
12.65	5	5_inacc	c1.jpg	2	174
19.69	5	1_inacc	c14.jpg	2	174
26.73	5	5_acc	c8.jpg	1	174
37.04	5	1_acc	c15.jpg	1	174
46.62	5	1_acc	c24.jpg	2	174
54.01	5	5_acc	c6.jpg	2	174
63.24	5	5_acc	c17.jpg	2	174
74.28	5	1_inacc	c22.jpg	2	174
84.23	5	1_inacc	c20.jpg	1	174
94.9	5	1_acc	c4.jpg	1	174
105.21	5	1_acc	c9.jpg	1	174
113.71	5	1_inacc	c3.jpg	2	174
121.83	5	5_acc	c11.jpg	1	174
131.78	5	5_acc	c19.jpg	1	174
142.45	5	1_inacc	c7.jpg	2	174
153.49	5	5_acc	c21.jpg	2	174
162.34	5	1_acc	c5.jpg	1	174
170.1	5	5_acc	c16.jpg	1	174
178.6	5	1_acc	c12.jpg	2	174
187.46	5	5_inacc	c13.jpg	2	174
194.87	5	5_acc	c18.jpg	1	174
202.99	5	1_acc	c23.jpg	1	174
212.22	5	5_acc	c10.jpg	1	174
3.06	5	5_acc	c24.jpg	1	176
13.41	5	1_acc	c10.jpg	1	176
22.66	5	5_inacc	c15.jpg	2	176
33.71	5	1_acc	c18.jpg	2	176
41.49	5	5_acc	c7.jpg	2	176
50.39	5	5_acc	c3.jpg	1	176
61.07	5	5_inacc	c23.jpg	2	176
70.69	5	1_inacc	c1.jpg	2	176
77.74	5	1_inacc	c17.jpg	1	176
86.6	5	5_inacc	c9.jpg	1	176
96.56	5	5_inacc	c12.jpg	1	176
105.05	5	1_inacc	c21.jpg	2	176
112.47	5	1_inacc	c8.jpg	2	176
123.16	5	1_inacc	c19.jpg	1	176
131.68	5	5_inacc	c22.jpg	2	176
139.46	5	5_inacc	c5.jpg	1	176
148.7	5	1_inacc	c2.jpg	1	176
159.76	5	5_inacc	c4.jpg	1	176
167.17	5	1_inacc	c13.jpg	2	176
176.76	5	1_inacc	c11.jpg	2	176
187.09	5	5_acc	c14.jpg	2	176
194.14	5	1_inacc	c6.jpg	1	176
204.12	5	1_inacc	c16.jpg	1	176
212.25	5	5_inacc	c20.jpg	2	176
3.052	5	5_inacc	c7.jpg	2	178
12.665	5	5_acc	c14.jpg	2	178
23.386	5	1_acc	c2.jpg	1	178
31.528	5	5_acc	c12.jpg	2	178
42.598	5	5_inacc	c3.jpg	1	178
50.752	5	1_acc	c16.jpg	1	178
57.818	5	5_acc	c22.jpg	2	178
66.335	5	5_inacc	c23.jpg	2	178
73.403	5	5_acc	c9.jpg	2	178
80.806	5	1_acc	c21.jpg	2	178
91.502	5	1_inacc	c19.jpg	2	178
100.736	5	1_inacc	c8.jpg	2	178
108.517	5	5_inacc	c20.jpg	1	178
116.298	5	1_inacc	c11.jpg	2	178
127.382	5	1_inacc	c1.jpg	1	178
134.809	5	1_inacc	c10.jpg	1	178
143.689	5	1_inacc	c6.jpg	2	178
152.195	5	5_inacc	c5.jpg	1	178
162.52	5	5_acc	c4.jpg	1	178
171.755	5	5_acc	c15.jpg	1	178
180.632	5	1_inacc	c13.jpg	2	178
190.245	5	5_acc	c24.jpg	1	178
200.221	5	1_acc	c18.jpg	1	178
210.549	5	1_acc	c17.jpg	1	178
3.038	5	1_inacc	c24.jpg	1	181
10.826	5	1_inacc	c12.jpg	2	181
20.795	5	1_inacc	c9.jpg	1	181
31.107	5	1_inacc	c7.jpg	2	181
41.786	5	1_inacc	c14.jpg	2	181
52.822	5	5_inacc	c6.jpg	1	181
61.677	5	1_acc	c15.jpg	2	181
69.087	5	5_inacc	c18.jpg	2	181
79.037	5	1_inacc	c22.jpg	1	181
87.527	5	1_inacc	c5.jpg	1	181
96.407	5	5_inacc	c1.jpg	2	181
104.897	5	5_inacc	c10.jpg	1	181
111.947	5	5_inacc	c17.jpg	2	181
119.377	5	5_acc	c21.jpg	1	181
128.607	5	1_inacc	c4.jpg	2	181
138.197	5	1_inacc	c20.jpg	2	181
147.417	5	5_acc	c16.jpg	1	181
158.107	5	5_inacc	c11.jpg	2	181
166.247	5	5_inacc	c19.jpg	2	181
176.577	5	1_acc	c3.jpg	1	181
183.607	5	5_acc	c8.jpg	1	181
191.397	5	5_acc	c13.jpg	1	181
202.457	5	5_acc	c2.jpg	2	181
212.047	5	1_acc	c23.jpg	1	181
3.05	5	5_acc	c24.jpg	1	183
13.74	5	1_acc	c6.jpg	1	183
21.88	5	5_acc	c23.jpg	1	183
30.74	5	1_inacc	c13.jpg	2	183
37.79	5	1_acc	c19.jpg	1	183
48.84	5	1_acc	c10.jpg	1	183
56.24	5	5_inacc	c22.jpg	1	183
65.85	5	5_acc	c3.jpg	2	183
76.17	5	5_acc	c4.jpg	1	183
84.3	5	5_acc	c7.jpg	2	183
91.35	5	1_inacc	c8.jpg	2	183
100.21	5	5_acc	c12.jpg	1	183
107.61	5	1_acc	c21.jpg	2	183
117.2	5	1_acc	c11.jpg	1	183
125.69	5	5_acc	c14.jpg	2	183
134.94	5	1_inacc	c1.jpg	2	183
142.7	5	1_inacc	c16.jpg	2	183
152.66	5	5_inacc	c9.jpg	2	183
160.44	5	1_inacc	c2.jpg	1	183
170.75	5	1_inacc	c18.jpg	1	183
181.44	5	1_inacc	c17.jpg	2	183
190.66	5	5_acc	c5.jpg	2	183
201.71	5	5_inacc	c20.jpg	1	183
211.66	5	5_inacc	c15.jpg	2	183
3.04	5	1_inacc	c17.jpg	2	185
12.28	5	5_acc	c12.jpg	2	185
21.52	5	5_acc	c3.jpg	1	185
28.56	5	5_acc	c22.jpg	1	185
36.69	5	1_acc	c6.jpg	1	185
44.82	5	1_inacc	c16.jpg	2	185
53.67	5	5_acc	c24.jpg	1	185
63.61	5	1_acc	c18.jpg	2	185
73.94	5	1_inacc	c1.jpg	1	185
84.98	5	1_acc	c8.jpg	1	185
94.58	5	1_acc	c2.jpg	2	185
103.08	5	1_inacc	c10.jpg	2	185
113.03	5	5_inacc	c7.jpg	2	185
120.79	5	5_inacc	c23.jpg	1	185
131.47	5	5_acc	c14.jpg	1	185
138.88	5	5_inacc	c5.jpg	1	185
147.75	5	5_acc	c20.jpg	2	185
157.33	5	1_inacc	c11.jpg	1	185
165.1	5	5_acc	c4.jpg	2	185
176.15	5	5_acc	c9.jpg	2	185
184.66	5	1_acc	c13.jpg	2	185
192.07	5	5_inacc	c15.jpg	2	185
202.39	5	1_acc	c21.jpg	1	185
209.42	5	1_acc	c19.jpg	1	185
3.05	5	5_inacc	c1.jpg	1	187
12.65	5	1_inacc	c12.jpg	1	187
22.26	5	5_inacc	c2.jpg	2	187
30.39	5	1_acc	c22.jpg	2	187
37.79	5	1_acc	c14.jpg	2	187
47.74	5	5_inacc	c11.jpg	2	187
54.79	5	5_inacc	c6.jpg	1	187
63.29	5	1_inacc	c23.jpg	1	187
71.43	5	1_acc	c15.jpg	1	187
79.93	5	1_acc	c7.jpg	2	187
90.6	5	1_inacc	c20.jpg	2	187
101.64	5	1_inacc	c5.jpg	1	187
111.95	5	1_inacc	c24.jpg	1	187
120.81	5	1_inacc	c4.jpg	1	187
127.85	5	5_acc	c8.jpg	1	187
137.81	5	5_inacc	c18.jpg	1	187
146.68	5	5_inacc	c13.jpg	1	187
157.36	5	5_inacc	c21.jpg	1	187
164.76	5	1_inacc	c9.jpg	2	187
172.54	5	1_acc	c3.jpg	2	187
181.78	5	5_inacc	c16.jpg	2	187
192.1	5	5_acc	c17.jpg	2	187
201.33	5	5_inacc	c19.jpg	2	187
209.09	5	5_inacc	c10.jpg	2	187
3.05	5	5_acc	c7.jpg	2	190
10.82	5	1_acc	c8.jpg	1	190
19.68	5	5_inacc	c9.jpg	2	190
30.36	5	5_acc	c14.jpg	1	190
39.59	5	1_inacc	c13.jpg	1	190
50.27	5	1_inacc	c18.jpg	2	190
58.03	5	1_inacc	c21.jpg	2	190
67.25	5	5_acc	c23.jpg	2	190
75.74	5	5_acc	c20.jpg	1	190
83.89	5	1_inacc	c2.jpg	2	190
91.31	5	5_acc	c3.jpg	1	190
100.9	5	1_inacc	c17.jpg	2	190
111.95	5	1_inacc	c1.jpg	1	190
122.27	5	5_inacc	c22.jpg	2	190
133.3	5	1_inacc	c11.jpg	1	190
141.43	5	1_acc	c6.jpg	1	190
148.48	5	5_inacc	c24.jpg	1	190
155.89	5	1_inacc	c19.jpg	2	190
165.84	5	5_inacc	c5.jpg	1	190
174.7	5	5_inacc	c4.jpg	2	190
185.02	5	5_inacc	c12.jpg	1	190
192.07	5	5_inacc	c15.jpg	2	190
202.02	5	1_inacc	c16.jpg	2	190
210.51	5	1_inacc	c10.jpg	1	190
3	5	1_acc	c9.jpg	2	192
12.3	5	1_inacc	c3.jpg	1	192
19.7	5	5_acc	c21.jpg	2	192
28.6	5	5_acc	c19.jpg	1	192
38.9	5	1_inacc	c15.jpg	1	192
49.6	5	5_acc	c18.jpg	1	192
57.4	5	1_acc	c20.jpg	1	192
67.3	5	5_acc	c6.jpg	1	192
77.3	5	1_inacc	c24.jpg	2	192
85.1	5	1_inacc	c7.jpg	1	192
96.2	5	5_acc	c17.jpg	1	192
105.8	5	5_acc	c16.jpg	2	192
113.2	5	5_acc	c11.jpg	2	192
124.2	5	1_acc	c5.jpg	2	192
134.6	5	1_acc	c22.jpg	2	192
143.1	5	1_acc	c23.jpg	2	192
151.2	5	5_acc	c2.jpg	2	192
158.3	5	1_miss	c14.jpg	1	192
167.2	5	1_inacc	c4.jpg	1	192
176.8	5	5_acc	c13.jpg	1	192
185.3	5	1_acc	c12.jpg	2	192
192.3	5	5_acc	c1.jpg	2	192
200.5	5	5_acc	c10.jpg	2	192
209.7	5	5_inacc	c8.jpg	1	192
3.04	5	5_acc	c16.jpg	1	194
13.37	5	1_inacc	c7.jpg	2	194
23.32	5	1_acc	c12.jpg	1	194
30.72	5	1_inacc	c22.jpg	1	194
37.76	5	5_acc	c8.jpg	2	194
45.91	5	5_acc	c1.jpg	1	194
55.5	5	5_acc	c13.jpg	1	194
62.54	5	5_inacc	c6.jpg	2	194
71.75	5	1_inacc	c15.jpg	2	194
79.51	5	5_acc	c17.jpg	1	194
90.56	5	5_inacc	c18.jpg	2	194
99.42	5	1_inacc	c5.jpg	1	194
110.46	5	5_acc	c19.jpg	2	194
118.96	5	1_inacc	c3.jpg	2	194
129.63	5	5_inacc	c10.jpg	2	194
139.59	5	1_inacc	c4.jpg	1	194
149.9	5	1_inacc	c14.jpg	1	194
158.39	5	1_inacc	c20.jpg	1	194
166.53	5	1_acc	c23.jpg	2	194
175.76	5	5_inacc	c2.jpg	1	194
186.45	5	5_inacc	c11.jpg	2	194
194.22	5	1_inacc	c24.jpg	2	194
203.81	5	5_inacc	c21.jpg	1	194
211.21	5	1_inacc	c9.jpg	2	194
3.04	5	1_acc	c15.jpg	1	195
13.37	5	5_acc	c17.jpg	1	195
23.69	5	1_acc	c12.jpg	2	195
32.19	5	1_acc	c7.jpg	2	195
43.24	5	1_miss	c20.jpg	2	195
51.37	5	5_acc	c6.jpg	1	195
59.52	5	5_acc	c18.jpg	1	195
66.57	5	5_acc	c16.jpg	2	195
75.06	5	1_acc	c24.jpg	1	195
85.01	5	1_acc	c4.jpg	1	195
92.42	5	1_inacc	c23.jpg	2	195
101.65	5	1_acc	c5.jpg	1	195
110.51	5	5_acc	c21.jpg	2	195
121.2	5	5_acc	c8.jpg	2	195
128.6	5	5_inacc	c19.jpg	2	195
139.65	5	5_acc	c10.jpg	1	195
147.41	5	5_inacc	c13.jpg	2	195
156.28	5	1_inacc	c9.jpg	1	195
164.04	5	1_acc	c22.jpg	2	195
174.74	5	5_acc	c1.jpg	1	195
184.69	5	1_inacc	c14.jpg	1	195
194.29	5	5_acc	c11.jpg	1	195
203.52	5	5_inacc	c2.jpg	2	195
213.13	5	1_acc	c3.jpg	2	195
3.03	5	5_acc	c20.jpg	1	196
12.64	5	5_inacc	c4.jpg	2	196
20.78	5	5_inacc	c9.jpg	1	196
31.46	5	1_inacc	c11.jpg	2	196
42.49	5	1_inacc	c13.jpg	1	196
52.08	5	1_inacc	c6.jpg	2	196
62.75	5	5_inacc	c23.jpg	2	196
72.7	5	5_acc	c15.jpg	2	196
79.74	5	1_inacc	c19.jpg	2	196
87.16	5	1_acc	c16.jpg	1	196
96.38	5	5_inacc	c22.jpg	2	196
104.16	5	1_inacc	c2.jpg	1	196
112.29	5	1_inacc	c17.jpg	2	196
121.16	5	5_acc	c12.jpg	1	196
128.58	5	1_inacc	c1.jpg	1	196
137.07	5	5_inacc	c5.jpg	1	196
145.57	5	1_acc	c21.jpg	2	196
155.51	5	1_inacc	c8.jpg	1	196
165.82	5	5_acc	c7.jpg	2	196
174.68	5	5_inacc	c14.jpg	1	196
185.72	5	5_inacc	c24.jpg	2	196
194.94	5	1_inacc	c18.jpg	2	196
202.72	5	5_inacc	c3.jpg	1	196
213.03	5	1_inacc	c10.jpg	1	196
3.04	5	1_acc	c15.jpg	2	201
13.74	5	1_acc	c14.jpg	2	201
22.23	5	5_acc	c19.jpg	2	201
32.18	5	1_inacc	c4.jpg	2	201
40.31	5	5_acc	c13.jpg	2	201
48.8	5	1_inacc	c23.jpg	1	201
55.84	5	1_acc	c3.jpg	1	201
63.24	5	5_acc	c8.jpg	1	201
74.28	5	5_acc	c17.jpg	2	201
83.15	5	5_inacc	c1.jpg	2	201
90.56	5	1_inacc	c7.jpg	1	201
98.32	5	5_inacc	c21.jpg	1	201
106.11	5	1_inacc	c5.jpg	1	201
116.06	5	5_acc	c11.jpg	2	201
126.38	5	5_miss	c6.jpg	1	201
135.6	5	5_miss	c16.jpg	1	201
143.73	5	5_inacc	c10.jpg	1	201
150.79	5	5_miss	c2.jpg	1	201
161.47	5	1_inacc	c22.jpg	2	201
170.32	5	5_inacc	c18.jpg	2	201
179.9	5	1_inacc	c12.jpg	2	201
190.21	5	1_inacc	c20.jpg	2	201
199.79	5	1_acc	c24.jpg	1	201
209.02	5	1_inacc	c9.jpg	1	201
3.1	5	1_acc	c8.jpg	2	207
10.5	5	5_acc	c12.jpg	1	207
19.4	5	5_inacc	c3.jpg	2	207
29.3	5	5_acc	c24.jpg	2	207
36.8	5	1_inacc	c19.jpg	1	207
45.2	5	1_inacc	c6.jpg	1	207
53	5	1_inacc	c13.jpg	1	207
60.1	5	1_acc	c18.jpg	2	207
70	5	1_acc	c1.jpg	1	207
80.7	5	1_acc	c21.jpg	1	207
90.3	5	5_inacc	c23.jpg	1	207
98.1	5	5_acc	c22.jpg	1	207
107.7	5	5_inacc	c9.jpg	2	207
114.7	5	1_inacc	c16.jpg	2	207
125.8	5	5_acc	c14.jpg	1	207
135	5	1_inacc	c10.jpg	1	207
145.3	5	1_acc	c2.jpg	2	207
154.5	5	5_inacc	c5.jpg	1	207
164.8	5	5_inacc	c20.jpg	2	207
173	5	1_inacc	c17.jpg	2	207
181.8	5	5_inacc	c15.jpg	2	207
192.9	5	5_acc	c7.jpg	2	207
203.6	5	5_inacc	c4.jpg	1	207
212.1	5	1_inacc	c11.jpg	2	207
3	5	5_acc	c10.jpg	1	214
12.3	5	5_acc	c6.jpg	2	214
19.3	5	1_inacc	c23.jpg	1	214
28.2	5	1_acc	c20.jpg	2	214
38.5	5	1_inacc	c12.jpg	1	214
48.5	5	5_inacc	c21.jpg	2	214
59.5	5	1_inacc	c7.jpg	2	214
67.3	5	1_inacc	c5.jpg	1	214
75.8	5	5_inacc	c1.jpg	2	214
83.2	5	1_inacc	c3.jpg	2	214
94.3	5	1_inacc	c4.jpg	2	214
103.5	5	1_inacc	c15.jpg	1	214
110.5	5	5_inacc	c16.jpg	1	214
120.8	5	5_inacc	c11.jpg	1	214
129	5	5_inacc	c13.jpg	1	214
137.5	5	5_inacc	c2.jpg	2	214
148.1	5	5_inacc	c19.jpg	1	214
157	5	1_inacc	c22.jpg	1	214
165.1	5	1_acc	c24.jpg	2	214
172.6	5	1_inacc	c14.jpg	2	214
182.1	5	5_acc	c17.jpg	2	214
192.1	5	1_acc	c9.jpg	1	214
202.8	5	5_acc	c18.jpg	1	214
212.4	5	5_inacc	c8.jpg	2	214
3	5	1_acc	c24.jpg	1	215
12.7	5	5_inacc	c18.jpg	2	215
23.8	5	1_acc	c15.jpg	1	215
30.8	5	1_acc	c7.jpg	1	215
40.1	5	5_inacc	c19.jpg	1	215
50.1	5	5_inacc	c10.jpg	2	215
59.3	5	1_inacc	c14.jpg	2	215
67.5	5	1_inacc	c3.jpg	1	215
78.6	5	5_acc	c6.jpg	2	215
87.5	5	1_inacc	c5.jpg	2	215
96.4	5	5_inacc	c11.jpg	1	215
106	5	5_acc	c1.jpg	1	215
114.1	5	1_inacc	c4.jpg	2	215
124.5	5	1_acc	c22.jpg	1	215
135.2	5	5_inacc	c13.jpg	1	215
142.3	5	1_inacc	c12.jpg	2	215
149.7	5	5_acc	c8.jpg	2	215
158.2	5	1_acc	c9.jpg	2	215
166.8	5	5_inacc	c17.jpg	2	215
177.1	5	5_inacc	c2.jpg	1	215
184.6	5	5_inacc	c21.jpg	1	215
192.4	5	5_inacc	c16.jpg	2	215
203.1	5	1_inacc	c20.jpg	2	215
213.1	5	1_inacc	c23.jpg	1	215
3	5	5_inacc	c1.jpg	1	216
14.1	5	5_inacc	c17.jpg	2	216
22.6	5	5_acc	c8.jpg	1	216
30	5	1_inacc	c9.jpg	1	216
39.6	5	1_acc	c15.jpg	1	216
47.4	5	5_inacc	c19.jpg	2	216
56.2	5	1_acc	c3.jpg	1	216
64.7	5	1_inacc	c5.jpg	2	216
75.8	5	1_inacc	c14.jpg	1	216
83.2	5	1_inacc	c7.jpg	2	216
91.3	5	1_inacc	c12.jpg	1	216
102	5	1_inacc	c22.jpg	2	216
109	5	1_acc	c20.jpg	2	216
119	5	5_inacc	c6.jpg	2	216
128.9	5	5_inacc	c11.jpg	1	216
139.2	5	5_inacc	c21.jpg	2	216
147.4	5	5_inacc	c2.jpg	2	216
157	5	1_acc	c24.jpg	1	216
165.8	5	5_inacc	c18.jpg	1	216
173.6	5	5_acc	c10.jpg	2	216
184.3	5	1_acc	c4.jpg	2	216
194.6	5	5_inacc	c16.jpg	1	216
203.8	5	5_acc	c13.jpg	1	216
210.9	5	1_inacc	c23.jpg	2	216
3	5	1_acc	c22.jpg	2	219
12.2	5	5_inacc	c18.jpg	2	219
22.6	5	1_acc	c24.jpg	2	219
31.1	5	1_miss	c14.jpg	1	219
38.5	5	5_acc	c21.jpg	1	219
46.2	5	5_acc	c13.jpg	1	219
55.1	5	5_acc	c19.jpg	2	219
65.8	5	5_acc	c17.jpg	2	219
73.2	5	5_inacc	c8.jpg	1	219
81.7	5	1_acc	c12.jpg	2	219
89.4	5	5_acc	c10.jpg	2	219
98.7	5	1_inacc	c9.jpg	1	219
107.5	5	1_acc	c3.jpg	2	219
117.1	5	5_acc	c1.jpg	2	219
126.7	5	1_inacc	c20.jpg	2	219
137	5	5_inacc	c2.jpg	1	219
148.1	5	5_inacc	c11.jpg	1	219
155.1	5	1_acc	c23.jpg	1	219
165.1	5	1_inacc	c5.jpg	1	219
173.2	5	1_acc	c4.jpg	2	219
180.2	5	1_inacc	c15.jpg	1	219
190.9	5	1_acc	c7.jpg	1	219
202	5	5_inacc	c6.jpg	2	219
210.1	5	5_acc	c16.jpg	1	219
3.1	5	5_acc	c11.jpg	2	225
13.8	5	5_acc	c17.jpg	1	225
21.6	5	1_acc	c23.jpg	2	225
32.6	5	1_acc	c15.jpg	1	225
40.7	5	5_acc	c21.jpg	2	225
51.1	5	1_acc	c7.jpg	1	225
59.5	5	1_inacc	c20.jpg	2	225
70.2	5	1_acc	c5.jpg	2	225
79.1	5	5_inacc	c10.jpg	2	225
90.2	5	5_acc	c1.jpg	2	225
98.3	5	1_inacc	c14.jpg	2	225
108.2	5	1_acc	c12.jpg	1	225
115.3	5	5_acc	c16.jpg	1	225
123.8	5	1_inacc	c4.jpg	1	225
131.5	5	1_inacc	c24.jpg	2	225
141.9	5	5_acc	c2.jpg	2	225
148.9	5	5_acc	c8.jpg	1	225
158.9	5	1_inacc	c3.jpg	1	225
166.3	5	5_inacc	c6.jpg	1	225
175.2	5	1_inacc	c22.jpg	1	225
184.4	5	5_acc	c18.jpg	1	225
191.8	5	1_inacc	c9.jpg	2	225
201.4	5	5_inacc	c19.jpg	2	225
210.6	5	5_acc	c13.jpg	1	225
3	5	5_acc	p13.jpg	2	103
14.1	5	1_acc	p20.jpg	1	103
23.7	5	5_acc	p8.jpg	1	103
31.8	5	5_acc	p10.jpg	1	103
39.6	5	1_inacc	p1.jpg	1	103
47.4	5	1_inacc	p24.jpg	1	103
55.9	5	1_inacc	p16.jpg	2	103
67	5	5_inacc	p23.jpg	1	103
76.2	5	1_acc	p18.jpg	1	103
83.6	5	1_inacc	p5.jpg	2	103
94.3	5	1_acc	p12.jpg	2	103
102.4	5	5_inacc	p2.jpg	2	103
113.1	5	1_inacc	p19.jpg	2	103
120.2	5	5_acc	p11.jpg	2	103
127.6	5	5_acc	p4.jpg	2	103
137.9	5	1_inacc	p15.jpg	2	103
146.8	5	1_inacc	p22.jpg	2	103
156	5	1_inacc	p17.jpg	1	103
166.3	5	5_acc	p6.jpg	1	103
173.4	5	5_acc	p3.jpg	2	103
183.4	5	5_acc	p14.jpg	1	103
191.9	5	5_acc	p9.jpg	1	103
201.5	5	1_acc	p21.jpg	1	103
211.4	5	5_inacc	p7.jpg	2	103
3.08	5	5_inacc	p20.jpg	2	107
10.89	5	1_acc	p10.jpg	1	107
21.22	5	5_acc	p1.jpg	2	107
31.57	5	1_acc	p4.jpg	1	107
38.63	5	1_inacc	p23.jpg	2	107
47.5	5	5_inacc	p15.jpg	2	107
56.38	5	1_inacc	p14.jpg	2	107
65.99	5	5_inacc	p12.jpg	2	107
75.96	5	1_acc	p13.jpg	1	107
83.39	5	1_acc	p9.jpg	1	107
91.91	5	1_acc	p7.jpg	1	107
101.87	5	1_acc	p2.jpg	2	107
112.58	5	5_inacc	p5.jpg	1	107
120	5	5_inacc	p24.jpg	1	107
128.15	5	5_inacc	p16.jpg	2	107
138.86	5	1_inacc	p8.jpg	1	107
146.66	5	1_inacc	p3.jpg	2	107
155.89	5	5_acc	p18.jpg	1	107
162.96	5	5_inacc	p19.jpg	1	107
172.19	5	5_acc	p21.jpg	1	107
181.8	5	5_inacc	p17.jpg	1	107
190.31	5	5_inacc	p22.jpg	2	107
201.38	5	1_inacc	p11.jpg	2	107
209.55	5	1_inacc	p6.jpg	2	107
3.08	5	5_acc	p11.jpg	2	110
11.63	5	5_inacc	p13.jpg	2	110
22.33	5	5_acc	p9.jpg	1	110
32.31	5	5_acc	p7.jpg	1	110
41.2	5	5_acc	p4.jpg	2	110
48.63	5	1_inacc	p20.jpg	2	110
59.72	5	5_acc	p3.jpg	1	110
70.78	5	5_inacc	p14.jpg	2	110
80.05	5	5_acc	p6.jpg	1	110
87.13	5	1_acc	p16.jpg	1	110
97.1	5	5_acc	p8.jpg	2	110
107.44	5	1_inacc	p19.jpg	2	110
117.77	5	1_inacc	p22.jpg	1	110
127.01	5	5_inacc	p2.jpg	2	110
134.83	5	1_acc	p5.jpg	2	110
143.74	5	1_inacc	p21.jpg	1	110
150.8	5	1_inacc	p18.jpg	2	110
158.62	5	1_inacc	p24.jpg	2	110
166.78	5	1_inacc	p17.jpg	1	110
175.3	5	5_inacc	p10.jpg	1	110
183.47	5	1_inacc	p15.jpg	2	110
194.17	5	5_inacc	p23.jpg	1	110
203.79	5	1_acc	p12.jpg	1	110
211.25	5	1_inacc	p1.jpg	1	110
3.081	5	1_acc	p13.jpg	1	112
13.449	5	1_acc	p8.jpg	1	112
24.156	5	1_acc	p2.jpg	2	112
32.675	5	1_acc	p9.jpg	2	112
43.736	5	5_inacc	p15.jpg	1	112
54.812	5	5_acc	p22.jpg	1	112
62.235	5	5_acc	p17.jpg	2	112
70.761	5	1_acc	p3.jpg	2	112
78.914	5	1_acc	p23.jpg	1	112
86.349	5	5_acc	p1.jpg	2	112
94.502	5	1_acc	p11.jpg	1	112
104.119	5	1_acc	p14.jpg	1	112
113	5	5_acc	p21.jpg	2	112
123.339	5	1_inacc	p6.jpg	2	112
133.313	5	5_acc	p20.jpg	1	112
143.274	5	5_acc	p24.jpg	2	112
150.338	5	5_acc	p5.jpg	1	112
159.601	5	5_acc	p19.jpg	2	112
168.479	5	1_acc	p7.jpg	2	112
175.55	5	5_acc	p16.jpg	2	112
185.159	5	1_acc	p4.jpg	2	112
194.402	5	1_acc	p10.jpg	1	112
202.21	5	5_acc	p12.jpg	1	112
212.911	5	5_acc	p18.jpg	1	112
3.05	5	1_inacc	p8.jpg	2	113
10.48	5	5_acc	p21.jpg	2	113
17.89	5	1_inacc	p3.jpg	2	113
28.22	5	5_inacc	p17.jpg	1	113
38.18	5	1_inacc	p6.jpg	1	113
47.05	5	5_inacc	p16.jpg	1	113
54.1	5	1_inacc	p10.jpg	1	113
61.88	5	1_acc	p4.jpg	2	113
68.94	5	5_inacc	p18.jpg	2	113
77.82	5	5_inacc	p22.jpg	1	113
85.6	5	5_acc	p1.jpg	1	113
96.65	5	1_acc	p9.jpg	2	113
105.88	5	1_acc	p7.jpg	1	113
116.94	5	5_acc	p24.jpg	2	113
126.18	5	1_inacc	p23.jpg	2	113
134.32	5	5_inacc	p20.jpg	2	113
145	5	1_acc	p2.jpg	2	113
155.7	5	1_acc	p11.jpg	1	113
165.29	5	5_acc	p12.jpg	2	113
173.43	5	5_acc	p19.jpg	2	113
183.04	5	5_acc	p5.jpg	1	113
193.36	5	1_acc	p13.jpg	1	113
203.32	5	5_acc	p15.jpg	1	113
211.84	5	1_acc	p14.jpg	1	113
3.049	5	5_acc	p1.jpg	1	116
12.286	5	1_inacc	p14.jpg	1	116
21.525	5	1_acc	p2.jpg	1	116
30.027	5	1_acc	p8.jpg	2	116
37.433	5	5_acc	p12.jpg	2	116
47.399	5	1_acc	p3.jpg	1	116
58.453	5	5_inacc	p18.jpg	2	116
66.964	5	5_inacc	p16.jpg	1	116
75.843	5	5_inacc	p5.jpg	2	116
86.546	5	5_inacc	p17.jpg	2	116
96.871	5	5_acc	p19.jpg	2	116
105.015	5	1_inacc	p6.jpg	2	116
115.348	5	5_acc	p22.jpg	1	116
124.944	5	5_inacc	p15.jpg	1	116
131.998	5	1_inacc	p4.jpg	2	116
139.784	5	1_acc	p10.jpg	2	116
148.662	5	5_inacc	p24.jpg	1	116
159.72	5	1_inacc	p9.jpg	2	116
166.78	5	1_inacc	p13.jpg	1	116
176.745	5	1_acc	p23.jpg	2	116
186.338	5	1_inacc	p11.jpg	1	116
197.037	5	1_inacc	p7.jpg	1	116
205.181	5	5_acc	p20.jpg	2	116
212.955	5	5_inacc	p21.jpg	1	116
3.06	5	1_inacc	p12.jpg	2	120
13.03	5	1_inacc	p20.jpg	1	120
21.54	5	5_acc	p6.jpg	1	120
29.32	5	1_inacc	p17.jpg	1	120
38.18	5	5_inacc	p11.jpg	1	120
48.14	5	1_acc	p1.jpg	2	120
58.83	5	1_acc	p15.jpg	1	120
65.89	5	5_acc	p23.jpg	2	120
74.4	5	5_acc	p7.jpg	2	120
85.08	5	1_acc	p21.jpg	1	120
92.5	5	1_miss	p19.jpg	1	120
100.28	5	5_acc	p3.jpg	1	120
107.7	5	1_inacc	p24.jpg	2	120
118.02	5	5_acc	p9.jpg	2	120
127.62	5	1_inacc	p18.jpg	1	120
135.76	5	5_acc	p8.jpg	1	120
144.63	5	5_acc	p14.jpg	2	120
154.95	5	1_acc	p16.jpg	2	120
164.18	5	5_acc	p4.jpg	2	120
175.23	5	5_acc	p2.jpg	1	120
182.29	5	5_acc	p13.jpg	1	120
191.52	5	1_inacc	p22.jpg	2	120
201.11	5	1_acc	p5.jpg	2	120
212.17	5	5_acc	p10.jpg	2	120
