onset	duration	trial_type	response_time
4.016617	0.622670	guess_computer	0.622670
9.069062	1.008287	outcome_computer_punish	n/a
11.081035	0.524420	guess_computer	0.524420
16.133934	1.006986	outcome_computer_neutral	n/a
19.144100	0.627310	guess_computer	0.627310
24.195980	1.007954	outcome_computer_reward	n/a
28.404179	0.317366	guess_face	0.317366
33.457146	1.006710	outcome_stranger_punish	n/a
37.475260	0.314423	guess_computer	0.314423
42.526960	1.007273	outcome_computer_reward	n/a
47.538124	0.834114	guess_computer	0.834114
51.740704	1.005989	outcome_computer_punish	n/a
54.750370	0.421987	guess_computer	0.421987
58.953903	1.003929	outcome_computer_punish	n/a
62.155315	0.417435	guess_face	0.417435
66.358210	1.004545	outcome_stranger_reward	n/a
69.368020	0.320666	guess_computer	0.320666
73.570496	1.008694	outcome_computer_neutral	n/a
76.582490	0.523424	guess_computer	0.523424
79.935870	1.006550	outcome_computer_punish	n/a
85.137790	0.520235	guess_face	0.520235
90.190780	1.005030	outcome_stranger_neutral	n/a
95.388690	0.317009	guess_face	0.317009
100.440640	1.006130	outcome_stranger_punish	n/a
102.642770	0.830130	guess_face	0.830130
105.994930	1.004020	outcome_stranger_punish	n/a
111.003800	0.519934	guess_computer	0.519934
115.206900	1.016880	outcome_computer_reward	n/a
118.226870	2.478895	guess_computer	2.478895
121.579430	1.004730	outcome_computer_punish	n/a
124.779080	1.343878	guess_face	1.343878
128.982770	1.005230	outcome_stranger_reward	n/a
134.179930	0.828170	guess_face	0.828170
138.382430	1.005710	outcome_stranger_punish	n/a
140.392840	0.629934	guess_computer	0.629934
145.446600	1.013320	outcome_computer_reward	n/a
149.651780	2.371396	guess_face	2.371396
153.004730	1.004970	outcome_stranger_punish	n/a
155.014570	2.060080	guess_computer	2.060080
160.066770	1.003560	outcome_computer_punish	n/a
162.263990	1.445240	guess_face	1.445240
165.616230	1.004570	outcome_stranger_reward	n/a
167.625560	2.266167	guess_computer	2.266167
172.678830	1.011630	outcome_computer_reward	n/a
176.694240	1.546380	guess_computer	1.546380
180.045820	1.004680	outcome_computer_neutral	n/a
185.247530	1.342696	guess_face	1.342696
188.600590	1.005120	outcome_stranger_reward	n/a
192.610460	2.380144	guess_computer	2.380144
195.962650	1.005140	outcome_computer_reward	n/a
198.162250	0.528348	guess_face	0.528348
201.514300	1.013460	outcome_stranger_neutral	n/a
204.718120	0.622145	guess_face	0.622145
208.920060	1.004620	outcome_stranger_reward	n/a
212.115190	0.941766	guess_face	0.941766
215.467620	1.004440	outcome_stranger_reward	n/a
217.663650	1.143669	guess_face	1.143669
221.016800	1.003810	outcome_stranger_reward	n/a
224.215350	0.624977	guess_face	0.624977
227.567660	1.004990	outcome_stranger_neutral	n/a
231.769850	1.754244	guess_face	1.754244
235.972630	1.004950	outcome_stranger_punish	n/a
239.176850	1.047476	guess_face	1.047476
242.530260	1.027240	outcome_stranger_punish	n/a
245.747960	0.526336	guess_face	0.526336
250.801510	1.004980	outcome_stranger_reward	n/a
252.996730	1.860602	guess_face	1.860602
257.199130	1.003540	outcome_stranger_reward	n/a
262.207180	0.520086	guess_computer	0.520086
266.409450	1.004030	outcome_computer_reward	n/a
270.417970	0.423216	guess_computer	0.423216
273.770570	1.003910	outcome_computer_reward	n/a
275.778660	0.429417	guess_computer	0.429417
279.981450	1.005210	outcome_computer_punish	n/a
283.181340	0.426662	guess_face	0.426662
288.235000	1.004320	outcome_stranger_punish	n/a
290.434300	0.423978	guess_face	0.423978
294.653440	1.004700	outcome_stranger_neutral	n/a
297.848420	0.426601	guess_face	0.426601
302.901520	1.005040	outcome_stranger_punish	n/a
306.911320	0.730375	guess_computer	0.730375
311.114200	1.005280	outcome_computer_neutral	n/a
313.123440	1.136340	guess_computer	1.136340
317.326480	1.004670	outcome_computer_reward	n/a
320.334170	0.524415	guess_computer	0.524415
324.536900	1.003720	outcome_computer_reward	n/a
326.544070	0.630918	guess_computer	0.630918
329.896450	1.009010	outcome_computer_punish	n/a
335.099670	0.625157	guess_face	0.625157
340.152500	1.004300	outcome_stranger_punish	n/a
345.161250	0.830678	guess_computer	0.830678
350.213560	1.003740	outcome_computer_punish	n/a
352.220580	0.622270	guess_computer	0.622270
356.422550	1.003990	outcome_computer_punish	n/a
361.430730	0.728176	guess_computer	0.728176
364.782320	1.005080	outcome_computer_reward	n/a
368.980930	0.828967	guess_face	0.828967
372.334500	1.012900	outcome_stranger_punish	n/a
377.353100	0.938975	guess_computer	0.938975
380.706400	1.004930	outcome_computer_neutral	n/a
383.907870	0.519980	guess_face	0.519980
388.111300	1.004120	outcome_stranger_neutral	n/a
390.120400	0.622813	guess_computer	0.622813
395.173430	1.004670	outcome_computer_punish	n/a
397.373440	0.519702	guess_face	0.519702
402.425800	1.021600	outcome_stranger_reward	n/a
407.644600	0.314228	guess_face	0.314228
412.696400	1.004950	outcome_stranger_reward	n/a
