onset	duration	trial_type	response_time
8.3934	0.7495	cue_neutral	n/a
8.3934	2.7494	anticipation_neutral	n/a
9.1432	1.9999	isi_neutral	n/a
11.1432	0.2633	target	0.2501
11.68	0.9797	feedback_positive_neutral	n/a
15.1605	0.749	cue_reward	n/a
15.1605	3.7489	anticipation_reward	n/a
15.9098	2.9998	isi_reward	n/a
18.9097	0.1633	target	n/a
19.4244	0.9855	feedback_negative_reward	n/a
28.9104	0.7489	cue_reward	n/a
28.9104	2.2495	anticipation_reward	n/a
29.6595	1.5007	isi_reward	n/a
31.1602	0.2133	target	n/a
31.6851	0.9921	feedback_negative_reward	n/a
35.6774	0.7487	cue_reward	n/a
35.6774	2.7494	anticipation_reward	n/a
36.4263	2.0007	isi_reward	n/a
38.4271	0.2633	target	0.2502
38.9621	0.9816	feedback_positive_reward	n/a
47.4442	0.7491	cue_reward	n/a
47.4442	2.2494	anticipation_reward	n/a
48.193600000000004	1.5003	isi_reward	n/a
49.6939	0.2633	target	0.2504
50.2237	0.9867	feedback_positive_reward	n/a
54.211	0.7491	cue_neutral	n/a
54.211	2.2492	anticipation_neutral	n/a
54.9603	1.5001	isi_neutral	n/a
56.4605	0.2133	target	n/a
56.976	0.9846	feedback_negative_neutral	n/a
59.9606	0.7494	cue_reward	n/a
59.9606	3.2497	anticipation_reward	n/a
60.7103	2.5003	isi_reward	n/a
63.2107	0.2467	target	n/a
63.7404	0.987	feedback_negative_reward	n/a
67.7279	0.7489	cue_neutral	n/a
67.7279	3.2492	anticipation_neutral	n/a
68.4771	2.5003	isi_neutral	n/a
70.9775	0.28	target	0.2666
71.5042	0.9899	feedback_positive_neutral	n/a
78.4943	0.7489	cue_neutral	n/a
78.4943	3.2494	anticipation_neutral	n/a
79.2434	2.5005	isi_neutral	n/a
81.744	0.28	target	0.2669
82.25	0.9939	feedback_positive_neutral	n/a
89.2448	0.7485	cue_reward	n/a
89.2448	3.7493	anticipation_reward	n/a
89.9935	3.0008	isi_reward	n/a
92.9945	0.2467	target	0.2334
93.5221	0.9887	feedback_positive_reward	n/a
103.0113	0.7491	cue_reward	n/a
103.0113	2.2491	anticipation_reward	n/a
103.7607	1.5001	isi_reward	n/a
105.2608	0.2467	target	0.2333
105.7816	0.9794	feedback_positive_reward	n/a
108.7614	0.749	cue_reward	n/a
108.7614	2.749	anticipation_reward	n/a
109.5107	1.9999	isi_reward	n/a
111.5107	0.2133	target	n/a
112.0304	0.9808	feedback_negative_reward	n/a
116.5116	0.7492	cue_reward	n/a
116.5116	2.7492	anticipation_reward	n/a
117.261	1.9999	isi_reward	n/a
119.2611	0.23	target	0.2165
119.7783	0.9828	feedback_positive_reward	n/a
124.2618	0.7491	cue_neutral	n/a
124.2618	2.2495	anticipation_neutral	n/a
125.0111	1.5004	isi_neutral	n/a
126.5116	0.23	target	0.2166
127.0416	0.9865	feedback_positive_neutral	n/a
130.028	0.7494	cue_neutral	n/a
130.028	2.2496	anticipation_neutral	n/a
130.7776	1.5002	isi_neutral	n/a
132.2779	0.2133	target	n/a
132.8032	0.9923	feedback_negative_neutral	n/a
135.7951	0.7492	cue_neutral	n/a
135.7951	2.2494	anticipation_neutral	n/a
136.5446	1.5002	isi_neutral	n/a
138.0448	0.23	target	n/a
138.5545	0.9904	feedback_negative_neutral	n/a
141.5454	0.7487	cue_neutral	n/a
141.5454	2.2492	anticipation_neutral	n/a
142.2942	1.5005	isi_neutral	n/a
143.7948	0.2467	target	0.2334
144.3064	0.9884	feedback_positive_neutral	n/a
150.2952	0.7491	cue_neutral	n/a
150.2952	2.2495	anticipation_neutral	n/a
151.0445	1.5004	isi_neutral	n/a
152.5451	0.2467	target	0.2334
153.0739	0.9885	feedback_positive_neutral	n/a
156.0622	0.7486	cue_reward	n/a
156.0622	2.2489	anticipation_reward	n/a
156.811	1.5003	isi_reward	n/a
158.3114	0.23	target	0.2169
158.8237	0.9881	feedback_positive_reward	n/a
161.8123	0.7486	cue_reward	n/a
161.8123	3.2492	anticipation_reward	n/a
162.5611	2.5005	isi_reward	n/a
165.0618	0.23	target	0.2169
165.5841	0.9939	feedback_positive_reward	n/a
170.5785	0.7491	cue_reward	n/a
170.5785	2.2494	anticipation_reward	n/a
171.3279	1.5003	isi_reward	n/a
172.8282	0.2133	target	0.2006
173.3509	0.9937	feedback_positive_reward	n/a
176.3451	0.7497	cue_neutral	n/a
176.3451	2.2499	anticipation_neutral	n/a
177.095	1.5002	isi_neutral	n/a
178.5953	0.2133	target	n/a
179.1062	0.989	feedback_negative_neutral	n/a
183.0958	0.7486	cue_neutral	n/a
183.0958	2.2492	anticipation_neutral	n/a
183.8446	1.5006	isi_neutral	n/a
185.3453	0.23	target	0.2171
185.8785	0.983	feedback_positive_neutral	n/a
189.8623	0.7491	cue_neutral	n/a
189.8623	2.2493	anticipation_neutral	n/a
190.6117	1.5002	isi_neutral	n/a
192.112	0.23	target	n/a
192.621	0.991	feedback_negative_neutral	n/a
200.6126	0.7486	cue_neutral	n/a
200.6126	3.2494	anticipation_neutral	n/a
201.3615	2.5008	isi_neutral	n/a
203.8624	0.2467	target	0.2335
204.3958	0.9829	feedback_positive_neutral	n/a
209.3791	0.7491	cue_reward	n/a
209.3791	2.7493	anticipation_reward	n/a
210.1285	2.0002	isi_reward	n/a
212.1288	0.2467	target	0.2332
212.6567	0.9888	feedback_positive_reward	n/a
219.1456	0.7497	cue_reward	n/a
219.1456	2.7495	anticipation_reward	n/a
219.8955	1.9998	isi_reward	n/a
221.8954	0.23	target	0.2171
222.4246	0.9876	feedback_positive_reward	n/a
228.9129	0.7487	cue_reward	n/a
228.9129	2.2492	anticipation_reward	n/a
229.6619	1.5005	isi_reward	n/a
231.1625	0.23	target	0.2164
231.6683	0.9944	feedback_positive_reward	n/a
234.6633	0.7488	cue_neutral	n/a
234.6633	3.7485	anticipation_neutral	n/a
235.4124	2.9997	isi_neutral	n/a
238.4122	0.2133	target	0.2002
238.9376	0.9912	feedback_positive_neutral	n/a
243.4296	0.7492	cue_reward	n/a
243.4296	2.2494	anticipation_reward	n/a
244.179	1.5002	isi_reward	n/a
245.6793	0.2133	target	n/a
246.2044	0.9915	feedback_negative_reward	n/a
249.1965	0.7486	cue_neutral	n/a
249.1965	2.7493	anticipation_neutral	n/a
249.9454	2.0007	isi_neutral	n/a
