onset	duration	value	sample
96.059	0.0	92	96059
97.312	0.0	91	97312
98.244	0.0	94	98244
99.531	0.0	9	99531
99.647	0.0	92	99647
100.9	0.0	2	100900
101.015	0.0	92	101015
102.285	0.0	5	102285
102.402	0.0	92	102402
103.654	0.0	91	103654
104.642	0.0	94	104642
105.923	0.0	9	105923
106.039	0.0	92	106039
107.292	0.0	1	107292
107.408	0.0	92	107408
108.66	0.0	1	108660
108.777	0.0	92	108777
110.029	0.0	2	110029
110.144	0.0	92	110144
111.397	0.0	5	111397
111.514	0.0	92	111514
112.768	0.0	91	112768
113.146	0.0	94	113146
114.435	0.0	3	114435
114.55	0.0	92	114550
115.82	0.0	8	115820
115.936	0.0	92	115936
117.188	0.0	7	117188
117.304	0.0	92	117304
118.557	0.0	91	118557
119.454	0.0	93	119454
120.743	0.0	10	120743
120.859	0.0	92	120859
122.112	0.0	10	122112
122.227	0.0	92	122227
123.48	0.0	7	123480
123.596	0.0	92	123596
124.849	0.0	7	124849
124.965	0.0	92	124965
126.218	0.0	91	126218
127.169	0.0	93	127169
128.454	0.0	2	128454
128.569	0.0	92	128569
129.822	0.0	10	129822
129.938	0.0	92	129938
131.207	0.0	4	131207
131.323	0.0	92	131323
132.576	0.0	3	132576
132.692	0.0	92	132692
133.96	0.0	91	133960
134.691	0.0	93	134691
135.98	0.0	6	135980
136.096	0.0	92	136096
137.349	0.0	10	137349
137.466	0.0	92	137466
138.718	0.0	3	138718
138.834	0.0	92	138834
140.086	0.0	5	140086
140.203	0.0	92	140203
141.471	0.0	5	141471
141.587	0.0	92	141587
142.841	0.0	91	142841
144.533	0.0	93	144533
145.81	0.0	5	145810
145.926	0.0	92	145926
147.179	0.0	9	147179
147.295	0.0	92	147295
148.564	0.0	4	148564
148.68	0.0	92	148680
149.933	0.0	3	149933
150.049	0.0	92	150049
151.318	0.0	91	151318
153.065	0.0	93	153065
154.355	0.0	7	154355
154.471	0.0	92	154471
155.724	0.0	9	155724
155.84	0.0	92	155840
157.094	0.0	4	157094
157.209	0.0	92	157209
158.477	0.0	1	158477
158.593	0.0	92	158593
159.863	0.0	1	159863
159.978	0.0	92	159978
161.248	0.0	91	161248
162.038	0.0	93	162038
163.317	0.0	3	163317
163.434	0.0	92	163434
164.719	0.0	8	164719
164.836	0.0	92	164836
166.105	0.0	2	166105
166.22	0.0	92	166220
167.473	0.0	91	167473
170.561	0.0	6	170561
170.676	0.0	92	170676
171.945	0.0	10	171945
172.061	0.0	92	172061
173.315	0.0	7	173315
173.431	0.0	92	173431
174.699	0.0	7	174699
174.815	0.0	92	174815
176.069	0.0	3	176069
176.184	0.0	92	176184
177.453	0.0	91	177453
178.453	0.0	93	178453
179.74	0.0	6	179740
179.855	0.0	92	179855
181.109	0.0	6	181109
181.225	0.0	92	181225
182.493	0.0	6	182493
182.609	0.0	92	182609
183.862	0.0	91	183862
185.334	0.0	93	185334
186.616	0.0	7	186616
186.731	0.0	92	186731
187.984	0.0	1	187984
188.101	0.0	92	188101
189.369	0.0	10	189369
189.486	0.0	92	189486
190.754	0.0	7	190754
190.87	0.0	92	190870
192.123	0.0	7	192123
192.239	0.0	92	192239
193.508	0.0	91	193508
194.917	0.0	93	194917
196.213	0.0	3	196213
196.327	0.0	92	196327
197.58	0.0	6	197580
197.696	0.0	92	197696
198.949	0.0	4	198949
199.065	0.0	92	199065
200.334	0.0	91	200334
203.422	0.0	9	203422
203.537	0.0	92	203537
204.79	0.0	9	204790
204.907	0.0	92	204907
206.174	0.0	6	206174
206.291	0.0	92	206291
207.559	0.0	5	207559
207.676	0.0	92	207676
208.929	0.0	91	208929
209.613	0.0	93	209613
210.898	0.0	10	210898
211.014	0.0	92	211014
212.267	0.0	4	212267
212.383	0.0	92	212383
213.638	0.0	6	213638
213.753	0.0	92	213753
215.021	0.0	91	215021
218.108	0.0	4	218108
218.224	0.0	92	218224
219.478	0.0	8	219478
219.593	0.0	92	219593
220.862	0.0	1	220862
220.977	0.0	92	220977
222.232	0.0	91	222232
223.68	0.0	93	223680
224.967	0.0	1	224967
225.083	0.0	92	225083
266.357	0.0	9	266357
266.473	0.0	92	266473
267.742	0.0	5	267742
267.857	0.0	92	267857
269.111	0.0	1	269111
269.227	0.0	92	269227
270.494	0.0	91	270494
271.631	0.0	94	271631
272.915	0.0	6	272915
273.031	0.0	92	273031
274.284	0.0	4	274284
274.4	0.0	92	274400
275.652	0.0	8	275652
275.769	0.0	92	275769
277.037	0.0	3	277037
277.153	0.0	92	277153
278.408	0.0	91	278408
279.117	0.0	94	279117
280.409	0.0	3	280409
280.525	0.0	92	280525
281.778	0.0	5	281778
281.894	0.0	92	281894
283.147	0.0	2	283147
283.262	0.0	92	283262
284.531	0.0	91	284531
285.401	0.0	94	285401
286.684	0.0	9	286684
286.8	0.0	92	286800
288.055	0.0	10	288055
288.169	0.0	92	288169
289.438	0.0	1	289438
289.553	0.0	92	289553
290.823	0.0	1	290823
290.939	0.0	92	290939
292.192	0.0	91	292192
292.506	0.0	93	292506
293.794	0.0	10	293794
293.909	0.0	92	293909
295.162	0.0	10	295162
295.279	0.0	92	295279
296.546	0.0	3	296546
296.663	0.0	92	296663
297.933	0.0	7	297933
298.048	0.0	92	298048
299.301	0.0	91	299301
300.768	0.0	94	300768
302.071	0.0	4	302071
302.187	0.0	92	302187
303.457	0.0	2	303457
303.572	0.0	92	303572
304.842	0.0	8	304842
304.957	0.0	92	304957
306.227	0.0	91	306227
307.487	0.0	94	307487
308.764	0.0	8	308764
308.88	0.0	92	308880
310.149	0.0	10	310149
310.265	0.0	92	310265
311.519	0.0	6	311519
311.634	0.0	92	311634
312.903	0.0	2	312903
313.018	0.0	92	313018
314.271	0.0	91	314271
317.359	0.0	9	317359
317.475	0.0	92	317475
318.744	0.0	8	318744
318.86	0.0	92	318860
320.113	0.0	6	320113
320.229	0.0	92	320229
321.498	0.0	6	321498
321.613	0.0	92	321613
322.869	0.0	91	322869
323.848	0.0	94	323848
325.136	0.0	2	325136
325.252	0.0	92	325252
326.521	0.0	7	326521
326.637	0.0	92	326637
327.891	0.0	1	327891
328.006	0.0	92	328006
329.275	0.0	91	329275
330.567	0.0	94	330567
331.862	0.0	3	331862
331.977	0.0	92	331977
333.247	0.0	9	333247
333.362	0.0	92	333362
334.631	0.0	10	334631
334.748	0.0	92	334748
336.017	0.0	2	336017
336.133	0.0	92	336133
337.386	0.0	1	337386
337.502	0.0	92	337502
338.771	0.0	91	338771
338.822	0.0	93	338822
340.106	0.0	4	340106
340.222	0.0	92	340222
341.476	0.0	4	341476
341.591	0.0	92	341591
342.86	0.0	5	342860
342.976	0.0	92	342976
344.23	0.0	5	344230
344.345	0.0	92	344345
345.598	0.0	91	345598
346.043	0.0	93	346043
347.333	0.0	8	347333
347.45	0.0	92	347450
348.718	0.0	1	348718
348.833	0.0	92	348833
350.086	0.0	3	350086
350.203	0.0	92	350203
351.472	0.0	91	351472
352.561	0.0	94	352561
353.841	0.0	4	353841
353.957	0.0	92	353957
355.211	0.0	5	355211
355.326	0.0	92	355326
356.595	0.0	1	356595
356.711	0.0	92	356711
357.98	0.0	91	357980
359.681	0.0	94	359681
360.968	0.0	4	360968
361.083	0.0	92	361083
362.338	0.0	6	362338
362.453	0.0	92	362453
363.704	0.0	4	363704
363.82	0.0	92	363820
365.076	0.0	5	365076
365.19	0.0	92	365190
366.459	0.0	5	366459
366.575	0.0	92	366575
367.844	0.0	91	367844
368.59	0.0	93	368590
369.88	0.0	9	369880
369.995	0.0	92	369995
371.264	0.0	10	371264
371.381	0.0	92	371381
372.635	0.0	7	372635
372.75	0.0	92	372750
374.019	0.0	7	374019
374.134	0.0	92	374134
375.404	0.0	91	375404
378.491	0.0	6	378491
378.607	0.0	92	378607
379.861	0.0	6	379861
379.976	0.0	92	379976
381.245	0.0	8	381245
381.361	0.0	92	381361
382.63	0.0	7	382630
382.746	0.0	92	382746
384.0	0.0	91	384000
384.899	0.0	94	384899
386.185	0.0	2	386185
386.301	0.0	92	386301
387.554	0.0	4	387554
387.67	0.0	92	387670
388.939	0.0	3	388939
389.054	0.0	92	389054
390.308	0.0	8	390308
390.424	0.0	92	390424
391.693	0.0	91	391693
392.69	0.0	94	392690
393.979	0.0	6	393979
394.095	0.0	92	394095
395.348	0.0	5	395348
395.464	0.0	92	395464
396.733	0.0	1	396733
396.848	0.0	92	396848
398.102	0.0	91	398102
399.085	0.0	93	399085
400.371	0.0	10	400371
400.487	0.0	92	400487
401.756	0.0	8	401756
401.872	0.0	92	401872
403.141	0.0	10	403141
403.257	0.0	92	403257
404.526	0.0	3	404526
404.642	0.0	92	404642
405.912	0.0	3	405912
406.027	0.0	92	406027
407.297	0.0	91	407297
408.788	0.0	93	408788
410.067	0.0	5	410067
410.183	0.0	92	410183
411.437	0.0	2	411437
411.552	0.0	92	411552
412.821	0.0	2	412821
412.937	0.0	92	412937
414.192	0.0	91	414192
417.276	0.0	9	417276
417.393	0.0	92	417393
418.662	0.0	6	418662
418.778	0.0	92	418778
420.047	0.0	5	420047
420.163	0.0	92	420163
421.433	0.0	7	421433
421.549	0.0	92	421549
422.818	0.0	91	422818
425.905	0.0	10	425905
426.021	0.0	92	426021
427.275	0.0	3	427275
427.39	0.0	92	427390
428.659	0.0	1	428659
428.775	0.0	92	428775
430.044	0.0	1	430044
430.16	0.0	92	430160
431.43	0.0	91	431430
434.517	0.0	4	434517
434.633	0.0	92	434633
435.887	0.0	8	435887
436.002	0.0	92	436002
437.271	0.0	9	437271
437.386	0.0	92	437386
438.656	0.0	4	438656
438.772	0.0	92	438772
440.025	0.0	3	440025
440.141	0.0	92	440141
441.41	0.0	91	441410
442.889	0.0	93	442889
444.18	0.0	8	444180
444.296	0.0	92	444296
445.565	0.0	9	445565
445.681	0.0	92	445681
446.95	0.0	7	446950
447.066	0.0	92	447066
448.336	0.0	7	448336
448.451	0.0	92	448451
449.721	0.0	91	449721
450.906	0.0	93	450906
452.191	0.0	2	452191
452.306	0.0	64	452306
452.307	0.0	92	452307
453.561	0.0	9	453561
453.676	0.0	92	453676
454.945	0.0	6	454945
455.06	0.0	92	455060
456.314	0.0	2	456314
456.43	0.0	92	456430
457.698	0.0	91	457698
459.42	0.0	94	459420
460.702	0.0	9	460702
460.818	0.0	92	460818
462.088	0.0	10	462088
462.203	0.0	92	462203
463.473	0.0	7	463473
463.589	0.0	92	463589
464.858	0.0	7	464858
464.974	0.0	92	464974
466.243	0.0	91	466243
467.16	0.0	94	467160
529.21	0.0	10	529210
529.327	0.0	92	529327
530.596	0.0	1	530596
530.713	0.0	92	530713
531.981	0.0	10	531981
532.098	0.0	92	532098
533.367	0.0	6	533367
533.483	0.0	92	533483
534.752	0.0	5	534752
534.868	0.0	92	534868
536.136	0.0	91	536136
536.534	0.0	93	536534
537.823	0.0	7	537823
537.939	0.0	92	537939
539.191	0.0	6	539191
539.307	0.0	92	539307
540.577	0.0	2	540577
540.692	0.0	92	540692
541.945	0.0	2	541945
542.061	0.0	92	542061
543.33	0.0	91	543330
546.417	0.0	1	546417
546.534	0.0	92	546534
547.802	0.0	3	547802
547.919	0.0	92	547919
549.187	0.0	8	549187
549.304	0.0	92	549304
550.574	0.0	91	550574
551.516	0.0	94	551516
552.792	0.0	1	552792
552.909	0.0	92	552909
554.179	0.0	9	554179
554.294	0.0	92	554294
555.564	0.0	7	555564
555.679	0.0	92	555679
556.948	0.0	6	556948
557.065	0.0	92	557065
558.333	0.0	91	558333
561.422	0.0	8	561422
561.537	0.0	92	561537
562.807	0.0	8	562807
562.923	0.0	92	562923
564.191	0.0	8	564191
564.308	0.0	92	564308
565.577	0.0	5	565577
565.693	0.0	92	565693
566.961	0.0	5	566961
567.078	0.0	92	567078
568.348	0.0	91	568348
571.435	0.0	10	571435
571.552	0.0	92	571552
572.819	0.0	1	572819
572.936	0.0	92	572936
574.204	0.0	7	574204
574.321	0.0	92	574321
575.591	0.0	7	575591
575.706	0.0	92	575706
576.975	0.0	91	576975
580.064	0.0	8	580064
580.179	0.0	92	580179
581.449	0.0	5	581449
581.564	0.0	92	581564
582.833	0.0	2	582833
582.95	0.0	92	582950
584.218	0.0	91	584218
587.307	0.0	1	587307
587.422	0.0	92	587422
588.691	0.0	3	588691
588.807	0.0	92	588807
590.077	0.0	4	590077
590.193	0.0	92	590193
591.462	0.0	91	591462
594.549	0.0	1	594549
594.666	0.0	92	594666
595.934	0.0	3	595934
596.051	0.0	92	596051
597.32	0.0	10	597320
597.436	0.0	92	597436
598.704	0.0	3	598704
598.821	0.0	92	598821
600.089	0.0	5	600089
600.206	0.0	92	600206
601.476	0.0	91	601476
601.788	0.0	94	601788
603.078	0.0	10	603078
603.194	0.0	92	603194
604.462	0.0	9	604462
604.579	0.0	92	604579
605.847	0.0	7	605847
605.964	0.0	92	605964
607.234	0.0	7	607234
607.349	0.0	92	607349
608.618	0.0	91	608618
611.705	0.0	9	611705
611.822	0.0	92	611822
613.09	0.0	8	613090
613.207	0.0	92	613207
614.476	0.0	8	614476
614.592	0.0	92	614592
615.844	0.0	91	615844
616.647	0.0	93	616647
617.93	0.0	10	617930
618.047	0.0	92	618047
619.317	0.0	4	619317
619.432	0.0	92	619432
620.702	0.0	4	620702
620.817	0.0	92	620817
622.087	0.0	91	622087
625.173	0.0	6	625173
625.29	0.0	92	625290
626.559	0.0	1	626559
626.676	0.0	92	626676
627.944	0.0	7	627944
628.06	0.0	92	628060
629.329	0.0	5	629329
629.446	0.0	92	629446
630.714	0.0	91	630714
631.28	0.0	94	631280
632.567	0.0	3	632567
632.684	0.0	92	632684
633.953	0.0	5	633953
634.069	0.0	92	634069
635.337	0.0	4	635337
635.454	0.0	92	635454
636.722	0.0	91	636722
639.81	0.0	10	639810
639.926	0.0	92	639926
641.196	0.0	7	641196
641.312	0.0	92	641312
642.58	0.0	2	642580
642.698	0.0	92	642698
643.965	0.0	2	643965
644.082	0.0	92	644082
645.351	0.0	91	645351
648.438	0.0	9	648438
648.555	0.0	92	648555
649.824	0.0	10	649824
649.94	0.0	92	649940
651.208	0.0	1	651208
651.325	0.0	92	651325
652.595	0.0	3	652595
652.711	0.0	92	652711
653.979	0.0	4	653979
654.096	0.0	92	654096
655.365	0.0	91	655365
658.452	0.0	2	658452
658.568	0.0	92	658568
659.838	0.0	7	659838
659.954	0.0	92	659954
661.222	0.0	5	661222
661.339	0.0	92	661339
662.607	0.0	4	662607
662.725	0.0	92	662725
663.994	0.0	91	663994
664.593	0.0	94	664593
665.878	0.0	6	665878
665.996	0.0	92	665996
667.265	0.0	1	667265
667.38	0.0	92	667380
668.649	0.0	3	668649
668.765	0.0	92	668765
670.035	0.0	91	670035
671.341	0.0	94	671341
672.622	0.0	10	672622
672.737	0.0	92	672737
674.007	0.0	9	674007
674.123	0.0	92	674123
675.391	0.0	2	675391
675.508	0.0	92	675508
676.776	0.0	6	676776
676.893	0.0	92	676893
678.162	0.0	2	678162
678.278	0.0	92	678278
679.548	0.0	91	679548
682.635	0.0	1	682635
682.751	0.0	92	682751
684.021	0.0	6	684021
684.136	0.0	92	684136
685.406	0.0	6	685406
685.521	0.0	92	685521
686.79	0.0	91	686790
689.878	0.0	9	689878
689.995	0.0	92	689995
691.263	0.0	4	691263
691.379	0.0	92	691379
692.649	0.0	2	692649
692.765	0.0	92	692765
694.034	0.0	91	694034
697.121	0.0	9	697121
697.237	0.0	92	697237
698.506	0.0	9	698506
698.623	0.0	92	698623
699.891	0.0	4	699891
700.008	0.0	92	700008
701.277	0.0	7	701277
701.393	0.0	92	701393
702.661	0.0	3	702661
702.778	0.0	92	702778
704.047	0.0	91	704047
704.811	0.0	94	704811
706.1	0.0	9	706100
706.216	0.0	92	706216
707.484	0.0	8	707484
707.601	0.0	92	707601
708.871	0.0	4	708871
708.986	0.0	92	708986
710.255	0.0	91	710255
711.953	0.0	94	711953
713.242	0.0	10	713242
713.359	0.0	92	713359
714.629	0.0	8	714629
714.745	0.0	92	714745
716.013	0.0	8	716013
716.129	0.0	92	716129
717.398	0.0	6	717398
717.515	0.0	92	717515
718.783	0.0	5	718783
718.9	0.0	92	718900
720.168	0.0	91	720168
720.956	0.0	93	720956
722.239	0.0	9	722239
722.355	0.0	92	722355
723.623	0.0	3	723623
723.741	0.0	92	723741
725.008	0.0	3	725008
725.125	0.0	92	725125
726.394	0.0	91	726394
726.893	0.0	93	726893
728.179	0.0	6	728179
728.296	0.0	92	728296
729.565	0.0	2	729565
729.682	0.0	92	729682
730.95	0.0	5	730950
731.066	0.0	92	731066
732.335	0.0	4	732335
732.451	0.0	92	732451
733.72	0.0	91	733720
846.874	0.0	9	846874
846.99	0.0	92	846990
848.259	0.0	9	848259
848.375	0.0	92	848375
849.644	0.0	4	849644
849.761	0.0	92	849761
851.029	0.0	2	851029
851.145	0.0	92	851145
852.414	0.0	1	852414
852.53	0.0	92	852530
853.799	0.0	91	853799
854.17	0.0	93	854170
855.452	0.0	1	855452
855.568	0.0	92	855568
856.837	0.0	7	856837
856.953	0.0	92	856953
858.223	0.0	8	858223
858.338	0.0	92	858338
859.608	0.0	8	859608
859.724	0.0	92	859724
860.993	0.0	91	860993
862.389	0.0	93	862389
863.68	0.0	1	863680
863.796	0.0	92	863796
865.065	0.0	9	865065
865.181	0.0	92	865181
866.45	0.0	4	866450
866.566	0.0	92	866566
867.835	0.0	4	867835
867.951	0.0	92	867951
869.221	0.0	91	869221
872.308	0.0	9	872308
872.424	0.0	92	872424
873.693	0.0	10	873693
873.81	0.0	92	873810
875.079	0.0	5	875079
875.194	0.0	92	875194
876.481	0.0	3	876481
876.596	0.0	92	876596
877.866	0.0	8	877866
877.981	0.0	92	877981
879.251	0.0	91	879251
882.338	0.0	9	882338
882.454	0.0	92	882454
883.724	0.0	2	883724
883.84	0.0	92	883840
885.109	0.0	5	885109
885.225	0.0	92	885225
886.494	0.0	91	886494
889.581	0.0	10	889581
889.697	0.0	92	889697
890.967	0.0	5	890967
891.082	0.0	92	891082
892.352	0.0	6	892352
892.468	0.0	92	892468
893.737	0.0	6	893737
893.853	0.0	92	893853
895.122	0.0	91	895122
898.21	0.0	9	898210
898.325	0.0	92	898325
899.595	0.0	10	899595
899.711	0.0	92	899711
900.98	0.0	1	900980
901.096	0.0	92	901096
902.365	0.0	3	902365
902.481	0.0	92	902481
903.751	0.0	3	903751
903.866	0.0	92	903866
905.136	0.0	91	905136
908.223	0.0	7	908223
908.339	0.0	92	908339
909.609	0.0	7	909609
909.724	0.0	92	909724
910.994	0.0	10	910994
911.11	0.0	92	911110
912.379	0.0	2	912379
912.495	0.0	92	912495
913.764	0.0	5	913764
913.88	0.0	92	913880
915.149	0.0	91	915149
918.237	0.0	8	918237
918.353	0.0	92	918353
919.621	0.0	2	919621
919.738	0.0	92	919738
921.007	0.0	10	921007
921.123	0.0	92	921123
922.392	0.0	6	922392
922.508	0.0	92	922508
923.778	0.0	2	923778
923.893	0.0	92	923893
925.163	0.0	91	925163
928.25	0.0	9	928250
928.366	0.0	92	928366
929.636	0.0	8	929636
929.752	0.0	92	929752
931.021	0.0	9	931021
931.136	0.0	92	931136
932.406	0.0	6	932406
932.522	0.0	92	932522
933.79	0.0	6	933790
933.907	0.0	92	933907
935.175	0.0	91	935175
935.461	0.0	93	935461
936.744	0.0	6	936744
936.862	0.0	92	936862
938.13	0.0	7	938130
938.246	0.0	92	938246
939.516	0.0	3	939516
939.631	0.0	92	939631
940.901	0.0	91	940901
941.893	0.0	94	941893
943.171	0.0	7	943171
943.286	0.0	92	943286
944.556	0.0	2	944556
944.671	0.0	92	944671
945.941	0.0	6	945941
946.057	0.0	92	946057
947.326	0.0	91	947326
948.544	0.0	94	948544
949.83	0.0	8	949830
949.945	0.0	92	949945
951.214	0.0	9	951214
951.33	0.0	92	951330
952.601	0.0	1	952601
952.716	0.0	92	952716
953.985	0.0	5	953985
954.101	0.0	92	954101
955.37	0.0	91	955370
955.657	0.0	94	955657
956.939	0.0	9	956939
957.055	0.0	92	957055
958.324	0.0	1	958324
958.44	0.0	92	958440
959.708	0.0	7	959708
959.826	0.0	92	959826
961.095	0.0	5	961095
961.21	0.0	92	961210
962.48	0.0	91	962480
965.567	0.0	4	965567
965.683	0.0	92	965683
966.953	0.0	2	966953
967.068	0.0	92	967068
968.338	0.0	3	968338
968.454	0.0	92	968454
969.723	0.0	4	969723
969.84	0.0	92	969840
971.108	0.0	91	971108
972.425	0.0	93	972425
973.712	0.0	10	973712
973.828	0.0	92	973828
975.097	0.0	7	975097
975.213	0.0	92	975213
976.482	0.0	7	976482
976.598	0.0	92	976598
977.867	0.0	91	977867
980.955	0.0	3	980955
981.071	0.0	92	981071
982.34	0.0	4	982340
982.456	0.0	92	982456
983.725	0.0	4	983725
983.842	0.0	92	983842
985.111	0.0	3	985111
985.226	0.0	92	985226
986.496	0.0	91	986496
989.583	0.0	2	989583
989.699	0.0	92	989699
990.968	0.0	8	990968
991.084	0.0	92	991084
992.354	0.0	10	992354
992.469	0.0	92	992469
993.739	0.0	4	993739
993.855	0.0	92	993855
995.124	0.0	2	995124
995.241	0.0	92	995241
996.509	0.0	91	996509
999.597	0.0	8	999597
999.712	0.0	92	999712
1000.982	0.0	6	1000982
1001.098	0.0	92	1001098
1002.366	0.0	3	1002366
1002.483	0.0	92	1002483
1003.752	0.0	91	1003752
1006.84	0.0	1	1006840
1006.956	0.0	92	1006956
1008.225	0.0	6	1008225
1008.341	0.0	92	1008341
1009.61	0.0	2	1009610
1009.726	0.0	92	1009726
1010.995	0.0	4	1010995
1011.111	0.0	92	1011111
1012.381	0.0	91	1012381
1012.836	0.0	94	1012836
1014.116	0.0	7	1014116
1014.232	0.0	92	1014232
1015.502	0.0	3	1015502
1015.617	0.0	92	1015617
1016.887	0.0	4	1016887
1017.002	0.0	92	1017002
1018.272	0.0	91	1018272
1021.36	0.0	5	1021360
1021.475	0.0	92	1021475
1022.745	0.0	1	1022745
1022.861	0.0	92	1022861
1024.13	0.0	1	1024130
1024.246	0.0	92	1024246
1025.515	0.0	91	1025515
1028.603	0.0	10	1028603
1028.718	0.0	92	1028718
1029.988	0.0	10	1029988
1030.103	0.0	92	1030103
1031.372	0.0	8	1031372
1031.489	0.0	92	1031489
1032.758	0.0	8	1032758
1032.875	0.0	92	1032875
1034.143	0.0	91	1034143
1037.231	0.0	10	1037231
1037.347	0.0	92	1037347
1038.616	0.0	5	1038616
1038.732	0.0	92	1038732
1040.001	0.0	5	1040001
1040.117	0.0	92	1040117
1041.387	0.0	3	1041387
1041.502	0.0	92	1041502
1042.772	0.0	6	1042772
1042.888	0.0	92	1042888
1044.157	0.0	91	1044157
1047.243	0.0	1	1047243
1047.36	0.0	92	1047360
1048.63	0.0	5	1048630
1048.745	0.0	92	1048745
1050.015	0.0	7	1050015
1050.13	0.0	92	1050130
1105.473	0.0	2	1105473
1105.589	0.0	92	1105589
1106.858	0.0	1	1106858
1106.974	0.0	92	1106974
1108.243	0.0	1	1108243
1108.359	0.0	92	1108359
1109.629	0.0	4	1109629
1109.744	0.0	92	1109744
1111.014	0.0	91	1111014
1111.332	0.0	94	1111332
1112.616	0.0	9	1112616
1112.732	0.0	92	1112732
1114.001	0.0	9	1114001
1114.117	0.0	92	1114117
1115.386	0.0	7	1115386
1115.502	0.0	92	1115502
1116.772	0.0	7	1116772
1116.888	0.0	92	1116888
1118.156	0.0	91	1118156
1118.72	0.0	93	1118720
1120.009	0.0	7	1120009
1120.125	0.0	92	1120125
1121.395	0.0	7	1121395
1121.51	0.0	92	1121510
1122.78	0.0	9	1122780
1122.896	0.0	92	1122896
1124.165	0.0	5	1124165
1124.281	0.0	92	1124281
1125.55	0.0	8	1125550
1125.666	0.0	92	1125666
1126.935	0.0	91	1126935
1127.777	0.0	94	1127777
1129.055	0.0	4	1129055
1129.171	0.0	92	1129171
1130.44	0.0	9	1130440
1130.556	0.0	92	1130556
1131.824	0.0	7	1131824
1131.942	0.0	92	1131942
1133.211	0.0	6	1133211
1133.326	0.0	92	1133326
1134.596	0.0	91	1134596
1135.2	0.0	93	1135200
1136.48	0.0	2	1136480
1136.597	0.0	92	1136597
1137.867	0.0	3	1137867
1137.982	0.0	92	1137982
1139.252	0.0	3	1139252
1139.368	0.0	92	1139368
1140.637	0.0	91	1140637
1143.725	0.0	4	1143725
1143.84	0.0	92	1143840
1145.11	0.0	3	1145110
1145.226	0.0	92	1145226
1146.495	0.0	3	1146495
1146.611	0.0	92	1146611
1147.88	0.0	91	1147880
1148.744	0.0	93	1148744
1150.033	0.0	9	1150033
1150.149	0.0	92	1150149
1151.419	0.0	4	1151419
1151.534	0.0	92	1151534
1152.804	0.0	6	1152804
1152.92	0.0	92	1152920
1154.189	0.0	5	1154189
1154.305	0.0	92	1154305
1155.574	0.0	91	1155574
1156.193	0.0	93	1156193
1157.477	0.0	2	1157477
1157.592	0.0	92	1157592
1158.862	0.0	6	1158862
1158.978	0.0	92	1158978
1160.248	0.0	2	1160248
1160.363	0.0	92	1160363
1161.632	0.0	91	1161632
1162.437	0.0	94	1162437
1163.718	0.0	7	1163718
1163.834	0.0	92	1163834
1165.104	0.0	2	1165104
1165.219	0.0	92	1165219
1166.488	0.0	6	1166488
1166.604	0.0	92	1166604
1167.874	0.0	6	1167874
1167.99	0.0	92	1167990
1169.259	0.0	91	1169259
1169.769	0.0	93	1169769
1171.045	0.0	7	1171045
1171.161	0.0	92	1171161
