onset	duration	value	sample
213.501	0.0	92	213501
214.77	0.0	6	214770
214.886	0.0	92	214886
216.155	0.0	5	216155
216.272	0.0	92	216272
217.541	0.0	3	217541
217.656	0.0	92	217656
218.926	0.0	5	218926
219.042	0.0	92	219042
220.311	0.0	91	220311
221.526	0.0	93	221526
222.814	0.0	9	222814
222.93	0.0	92	222930
224.198	0.0	2	224198
224.316	0.0	92	224316
225.6	0.0	3	225600
225.718	0.0	92	225718
227.002	0.0	8	227002
227.119	0.0	92	227119
228.389	0.0	8	228389
228.504	0.0	92	228504
229.774	0.0	91	229774
230.144	0.0	93	230144
231.426	0.0	7	231426
231.542	0.0	92	231542
232.811	0.0	7	232811
232.927	0.0	92	232927
234.196	0.0	6	234196
234.313	0.0	92	234313
235.583	0.0	3	235583
235.697	0.0	92	235697
236.967	0.0	91	236967
240.054	0.0	4	240054
240.17	0.0	92	240170
241.44	0.0	8	241440
241.555	0.0	92	241555
242.825	0.0	5	242825
242.94	0.0	92	242940
244.209	0.0	91	244209
247.297	0.0	7	247297
247.413	0.0	92	247413
248.683	0.0	9	248683
248.798	0.0	92	248798
250.068	0.0	8	250068
250.183	0.0	92	250183
251.453	0.0	8	251453
251.569	0.0	92	251569
252.838	0.0	91	252838
253.784	0.0	93	253784
255.074	0.0	6	255074
255.19	0.0	92	255190
256.46	0.0	6	256460
256.575	0.0	92	256575
257.845	0.0	2	257845
257.961	0.0	92	257961
259.23	0.0	2	259230
259.346	0.0	92	259346
260.615	0.0	91	260615
263.703	0.0	4	263703
263.819	0.0	92	263819
265.088	0.0	4	265088
265.204	0.0	92	265204
266.473	0.0	1	266473
266.589	0.0	92	266589
267.858	0.0	1	267858
267.974	0.0	92	267974
269.244	0.0	91	269244
270.413	0.0	93	270413
271.697	0.0	6	271697
271.813	0.0	92	271813
273.082	0.0	9	273082
273.198	0.0	92	273198
274.467	0.0	6	274467
274.583	0.0	92	274583
275.853	0.0	8	275853
275.968	0.0	92	275968
277.238	0.0	91	277238
277.787	0.0	94	277787
279.089	0.0	10	279089
279.206	0.0	92	279206
280.476	0.0	5	280476
280.591	0.0	92	280591
281.861	0.0	4	281861
281.976	0.0	92	281976
283.246	0.0	1	283246
283.362	0.0	92	283362
284.631	0.0	1	284631
284.747	0.0	92	284747
286.016	0.0	91	286016
286.932	0.0	93	286932
288.219	0.0	10	288219
288.336	0.0	92	288336
289.605	0.0	7	289605
289.72	0.0	92	289720
290.99	0.0	3	290990
291.105	0.0	92	291105
292.375	0.0	91	292375
295.462	0.0	2	295462
295.578	0.0	92	295578
296.848	0.0	3	296848
296.963	0.0	92	296963
298.233	0.0	4	298233
298.349	0.0	92	298349
299.618	0.0	2	299618
299.734	0.0	92	299734
301.003	0.0	91	301003
301.792	0.0	94	301792
303.073	0.0	9	303073
303.188	0.0	92	303188
304.458	0.0	7	304458
304.574	0.0	92	304574
305.843	0.0	1	305843
305.959	0.0	92	305959
307.228	0.0	91	307228
308.081	0.0	94	308081
309.364	0.0	10	309364
309.48	0.0	92	309480
310.75	0.0	9	310750
310.865	0.0	92	310865
312.135	0.0	7	312135
312.252	0.0	92	312252
313.52	0.0	3	313520
313.637	0.0	92	313637
314.905	0.0	91	314905
315.231	0.0	94	315231
316.508	0.0	10	316508
316.623	0.0	92	316623
317.893	0.0	5	317893
318.008	0.0	92	318008
319.278	0.0	5	319278
319.394	0.0	92	319394
320.663	0.0	91	320663
323.751	0.0	4	323751
323.866	0.0	92	323866
325.136	0.0	3	325136
325.252	0.0	92	325252
326.521	0.0	4	326521
326.637	0.0	92	326637
327.906	0.0	91	327906
330.994	0.0	2	330994
331.109	0.0	92	331109
332.379	0.0	10	332379
332.495	0.0	92	332495
333.764	0.0	6	333764
333.88	0.0	92	333880
335.149	0.0	1	335149
335.268	0.0	92	335268
336.535	0.0	8	336535
336.65	0.0	92	336650
337.92	0.0	91	337920
338.468	0.0	94	338468
339.756	0.0	2	339756
339.871	0.0	92	339871
341.141	0.0	4	341141
341.256	0.0	92	341256
342.526	0.0	6	342526
342.642	0.0	92	342642
343.911	0.0	1	343911
344.027	0.0	92	344027
345.297	0.0	2	345297
345.412	0.0	92	345412
346.682	0.0	91	346682
347.409	0.0	93	347409
348.701	0.0	6	348701
348.817	0.0	92	348817
350.086	0.0	9	350086
350.202	0.0	92	350202
351.471	0.0	10	351471
351.587	0.0	92	351587
352.857	0.0	8	352857
352.972	0.0	92	352972
354.242	0.0	5	354242
354.358	0.0	92	354358
355.627	0.0	91	355627
355.939	0.0	94	355939
357.229	0.0	3	357229
357.346	0.0	92	357346
358.614	0.0	10	358614
358.73	0.0	92	358730
359.999	0.0	1	359999
360.115	0.0	92	360115
361.385	0.0	7	361385
361.5	0.0	92	361500
362.77	0.0	91	362770
363.814	0.0	94	363814
365.09	0.0	9	365090
365.205	0.0	92	365205
366.475	0.0	2	366475
366.591	0.0	92	366591
367.86	0.0	1	367860
367.976	0.0	92	367976
369.245	0.0	1	369245
369.362	0.0	92	369362
370.631	0.0	91	370631
373.718	0.0	5	373718
373.834	0.0	92	373834
375.103	0.0	6	375103
375.219	0.0	92	375219
376.522	0.0	4	376522
376.638	0.0	92	376638
377.907	0.0	3	377907
378.023	0.0	92	378023
379.292	0.0	91	379292
382.38	0.0	10	382380
382.496	0.0	92	382496
383.765	0.0	10	383765
383.881	0.0	92	383881
385.15	0.0	9	385150
385.266	0.0	92	385266
450.972	0.0	9	450972
451.088	0.0	92	451088
452.358	0.0	4	452358
452.473	0.0	92	452473
453.743	0.0	1	453743
453.859	0.0	92	453859
455.128	0.0	91	455128
455.933	0.0	94	455933
457.214	0.0	6	457214
457.331	0.0	92	457331
458.599	0.0	5	458599
458.715	0.0	92	458715
459.985	0.0	8	459985
460.1	0.0	92	460100
461.37	0.0	91	461370
464.457	0.0	2	464457
464.573	0.0	92	464573
465.842	0.0	3	465842
465.958	0.0	92	465958
467.228	0.0	3	467228
467.344	0.0	92	467344
468.613	0.0	91	468613
469.446	0.0	93	469446
470.749	0.0	8	470749
470.865	0.0	92	470865
472.134	0.0	6	472134
472.25	0.0	92	472250
473.52	0.0	8	473520
473.635	0.0	92	473635
474.905	0.0	8	474905
475.02	0.0	92	475020
476.29	0.0	91	476290
477.234	0.0	93	477234
478.51	0.0	9	478510
478.625	0.0	92	478625
479.895	0.0	3	479895
480.01	0.0	92	480010
481.28	0.0	6	481280
481.397	0.0	92	481397
482.665	0.0	1	482665
482.781	0.0	92	482781
484.05	0.0	91	484050
487.138	0.0	9	487138
487.254	0.0	92	487254
488.523	0.0	2	488523
488.639	0.0	92	488639
489.908	0.0	3	489908
490.024	0.0	92	490024
491.294	0.0	4	491294
491.41	0.0	92	491410
492.679	0.0	91	492679
495.766	0.0	9	495766
495.882	0.0	92	495882
497.151	0.0	9	497151
497.267	0.0	92	497267
498.537	0.0	2	498537
498.652	0.0	92	498652
499.922	0.0	5	499922
500.038	0.0	92	500038
501.307	0.0	91	501307
502.013	0.0	94	502013
503.293	0.0	10	503293
503.41	0.0	92	503410
504.678	0.0	7	504678
504.794	0.0	92	504794
506.064	0.0	6	506064
506.179	0.0	92	506179
507.449	0.0	7	507449
507.564	0.0	92	507564
508.834	0.0	91	508834
509.235	0.0	94	509235
510.52	0.0	2	510520
510.635	0.0	92	510635
511.905	0.0	1	511905
512.02	0.0	92	512020
513.29	0.0	7	513290
513.406	0.0	88	513406
513.407	0.0	92	513407
514.675	0.0	7	514675
514.791	0.0	92	514791
516.06	0.0	91	516060
516.444	0.0	92	516444
516.445	0.0	93	516445
517.729	0.0	9	517729
517.845	0.0	92	517845
519.114	0.0	7	519114
519.23	0.0	92	519230
520.5	0.0	4	520500
520.615	0.0	92	520615
521.885	0.0	4	521885
522.001	0.0	92	522001
523.27	0.0	91	523270
523.946	0.0	93	523946
525.223	0.0	10	525223
525.338	0.0	92	525338
526.608	0.0	1	526608
526.724	0.0	92	526724
527.993	0.0	8	527993
528.109	0.0	92	528109
529.378	0.0	2	529378
529.494	0.0	92	529494
530.764	0.0	6	530764
530.879	0.0	92	530879
532.149	0.0	91	532149
533.065	0.0	94	533065
534.352	0.0	9	534352
534.468	0.0	92	534468
535.737	0.0	1	535737
535.853	0.0	92	535853
537.122	0.0	9	537122
537.238	0.0	92	537238
538.507	0.0	1	538507
538.623	0.0	92	538623
539.893	0.0	6	539893
540.008	0.0	92	540008
541.278	0.0	91	541278
541.283	0.0	94	541283
542.564	0.0	1	542564
542.679	0.0	92	542679
543.948	0.0	5	543948
544.064	0.0	92	544064
545.333	0.0	4	545333
545.45	0.0	92	545450
546.718	0.0	2	546718
546.834	0.0	92	546834
548.104	0.0	91	548104
548.878	0.0	94	548878
550.156	0.0	10	550156
550.272	0.0	92	550272
551.542	0.0	3	551542
551.657	0.0	92	551657
552.927	0.0	5	552927
553.042	0.0	92	553042
554.312	0.0	3	554312
554.429	0.0	92	554429
555.697	0.0	3	555697
555.813	0.0	92	555813
557.082	0.0	91	557082
557.379	0.0	93	557379
558.668	0.0	7	558668
558.785	0.0	92	558785
560.053	0.0	10	560053
560.169	0.0	92	560169
561.438	0.0	2	561438
561.554	0.0	92	561554
562.824	0.0	7	562824
562.939	0.0	92	562939
564.209	0.0	5	564209
564.324	0.0	92	564324
565.594	0.0	91	565594
566.168	0.0	94	566168
567.446	0.0	10	567446
567.562	0.0	92	567562
568.831	0.0	10	568831
568.947	0.0	92	568947
570.233	0.0	8	570233
570.349	0.0	92	570349
571.619	0.0	4	571619
571.734	0.0	92	571734
573.004	0.0	7	573004
573.12	0.0	92	573120
574.389	0.0	91	574389
574.897	0.0	94	574897
576.175	0.0	10	576175
576.291	0.0	92	576291
577.56	0.0	2	577560
577.676	0.0	92	577676
578.945	0.0	4	578945
579.061	0.0	92	579061
580.33	0.0	80	580330
580.331	0.0	91	580331
581.453	0.0	94	581453
582.734	0.0	1	582734
582.849	0.0	92	582849
584.119	0.0	6	584119
584.235	0.0	92	584235
585.504	0.0	3	585504
585.62	0.0	92	585620
586.889	0.0	4	586889
587.005	0.0	92	587005
588.275	0.0	91	588275
589.772	0.0	93	589772
591.062	0.0	5	591062
591.177	0.0	92	591177
592.447	0.0	9	592447
592.562	0.0	92	592562
593.832	0.0	8	593832
593.948	0.0	92	593948
595.217	0.0	6	595217
595.333	0.0	92	595333
596.602	0.0	5	596602
596.718	0.0	92	596718
597.988	0.0	91	597988
598.747	0.0	93	598747
600.024	0.0	2	600024
600.139	0.0	92	600139
601.409	0.0	10	601409
601.525	0.0	92	601525
602.794	0.0	1	602794
602.91	0.0	92	602910
604.179	0.0	7	604179
604.295	0.0	92	604295
605.565	0.0	7	605565
605.68	0.0	92	605680
606.95	0.0	91	606950
608.596	0.0	94	608596
609.887	0.0	5	609887
610.003	0.0	92	610003
611.272	0.0	8	611272
611.388	0.0	92	611388
612.657	0.0	10	612657
612.773	0.0	92	612773
614.043	0.0	8	614043
614.158	0.0	92	614158
615.428	0.0	8	615428
615.544	0.0	92	615544
616.813	0.0	91	616813
617.094	0.0	93	617094
618.382	0.0	6	618382
618.498	0.0	92	618498
619.767	0.0	2	619767
619.883	0.0	92	619883
621.152	0.0	5	621152
621.268	0.0	92	621268
622.537	0.0	6	622537
622.653	0.0	92	622653
623.923	0.0	91	623923
624.354	0.0	93	624354
625.642	0.0	4	625642
625.757	0.0	92	625757
627.027	0.0	3	627027
627.142	0.0	92	627142
628.412	0.0	3	628412
628.529	0.0	92	628529
629.797	0.0	91	629797
630.84	0.0	93	630840
632.117	0.0	4	632117
632.233	0.0	92	632233
633.502	0.0	9	633502
633.618	0.0	92	633618
634.888	0.0	10	634888
635.003	0.0	92	635003
636.273	0.0	5	636273
636.388	0.0	92	636388
637.658	0.0	1	637658
637.774	0.0	92	637774
639.043	0.0	91	639043
640.244	0.0	94	640244
680.765	0.0	9	680765
680.882	0.0	92	680882
682.15	0.0	7	682150
682.267	0.0	92	682267
683.535	0.0	3	683535
683.652	0.0	92	683652
684.922	0.0	91	684922
685.842	0.0	94	685842
687.124	0.0	10	687124
687.24	0.0	92	687240
688.509	0.0	5	688509
688.626	0.0	92	688626
689.894	0.0	6	689894
690.011	0.0	92	690011
691.279	0.0	91	691279
692.067	0.0	93	692067
693.349	0.0	4	693349
693.466	0.0	92	693466
694.734	0.0	8	694734
694.851	0.0	92	694851
696.119	0.0	3	696119
696.236	0.0	92	696236
697.504	0.0	3	697504
697.621	0.0	92	697621
698.891	0.0	91	698891
699.242	0.0	93	699242
700.525	0.0	9	700525
700.642	0.0	92	700642
701.91	0.0	4	701910
702.027	0.0	92	702027
703.295	0.0	4	703295
703.412	0.0	92	703412
704.681	0.0	4	704681
704.797	0.0	92	704797
706.067	0.0	91	706067
706.855	0.0	93	706855
708.135	0.0	6	708135
708.252	0.0	92	708252
709.52	0.0	10	709520
709.637	0.0	92	709637
710.906	0.0	10	710906
711.022	0.0	92	711022
712.291	0.0	3	712291
712.408	0.0	92	712408
713.676	0.0	7	713676
713.793	0.0	92	713793
715.061	0.0	91	715061
715.347	0.0	94	715347
716.63	0.0	7	716630
716.747	0.0	92	716747
718.015	0.0	10	718015
718.132	0.0	92	718132
719.4	0.0	5	719400
719.518	0.0	92	719518
720.786	0.0	3	720786
720.902	0.0	92	720902
722.171	0.0	8	722171
722.288	0.0	92	722288
723.556	0.0	91	723556
726.644	0.0	8	726644
726.76	0.0	92	726760
728.029	0.0	2	728029
728.146	0.0	92	728146
729.414	0.0	4	729414
729.532	0.0	92	729532
730.801	0.0	1	730801
730.916	0.0	92	730916
732.186	0.0	3	732186
732.301	0.0	92	732301
733.571	0.0	91	733571
735.347	0.0	94	735347
736.625	0.0	4	736625
736.741	0.0	92	736741
738.01	0.0	8	738010
738.126	0.0	92	738126
739.395	0.0	7	739395
739.512	0.0	92	739512
740.781	0.0	91	740781
741.936	0.0	93	741936
743.217	0.0	8	743217
743.333	0.0	92	743333
744.602	0.0	5	744602
744.718	0.0	92	744718
745.988	0.0	9	745988
746.103	0.0	92	746103
747.373	0.0	1	747373
747.489	0.0	92	747489
748.758	0.0	1	748758
748.874	0.0	92	748874
750.143	0.0	91	750143
751.33	0.0	93	751330
752.613	0.0	10	752613
752.729	0.0	92	752729
753.998	0.0	6	753998
754.114	0.0	92	754114
755.384	0.0	1	755384
755.5	0.0	92	755500
756.769	0.0	8	756769
756.884	0.0	92	756884
758.154	0.0	91	758154
759.045	0.0	94	759045
760.324	0.0	9	760324
760.439	0.0	92	760439
761.709	0.0	5	761709
761.824	0.0	92	761824
763.093	0.0	10	763093
763.21	0.0	92	763210
764.479	0.0	6	764479
764.596	0.0	92	764596
765.864	0.0	6	765864
765.98	0.0	92	765980
767.25	0.0	91	767250
770.336	0.0	2	770336
770.453	0.0	92	770453
771.722	0.0	7	771722
771.838	0.0	92	771838
773.107	0.0	10	773107
773.223	0.0	92	773223
774.493	0.0	1	774493
774.608	0.0	92	774608
775.877	0.0	1	775877
775.994	0.0	92	775994
777.263	0.0	91	777263
778.368	0.0	93	778368
779.649	0.0	2	779649
779.765	0.0	92	779765
781.035	0.0	8	781035
781.15	0.0	92	781150
782.42	0.0	6	782420
782.537	0.0	92	782537
783.805	0.0	91	783805
786.893	0.0	1	786893
787.008	0.0	92	787008
788.278	0.0	4	788278
788.394	0.0	92	788394
789.663	0.0	3	789663
789.779	0.0	92	789779
791.048	0.0	5	791048
791.164	0.0	92	791164
792.434	0.0	6	792434
792.55	0.0	92	792550
793.819	0.0	91	793819
795.038	0.0	94	795038
796.322	0.0	2	796322
796.438	0.0	92	796438
797.707	0.0	10	797707
797.823	0.0	92	797823
799.093	0.0	9	799093
799.208	0.0	92	799208
800.478	0.0	1	800478
800.594	0.0	92	800594
801.863	0.0	6	801863
801.979	0.0	92	801979
803.248	0.0	91	803248
803.537	0.0	94	803537
804.817	0.0	10	804817
804.934	0.0	92	804934
806.202	0.0	1	806202
806.318	0.0	92	806318
807.587	0.0	4	807587
807.703	0.0	92	807703
808.973	0.0	5	808973
809.088	0.0	92	809088
810.358	0.0	91	810358
813.445	0.0	3	813445
813.562	0.0	92	813562
814.83	0.0	4	814830
814.946	0.0	92	814946
816.216	0.0	8	816216
816.331	0.0	92	816331
817.601	0.0	91	817601
820.688	0.0	4	820688
820.804	0.0	92	820804
822.074	0.0	9	822074
822.189	0.0	92	822189
823.459	0.0	6	823459
823.575	0.0	92	823575
824.844	0.0	5	824844
824.96	0.0	92	824960
826.229	0.0	91	826229
826.997	0.0	93	826997
828.282	0.0	9	828282
828.398	0.0	92	828398
829.667	0.0	6	829667
829.783	0.0	92	829783
831.052	0.0	8	831052
831.168	0.0	92	831168
832.437	0.0	1	832437
832.554	0.0	92	832554
833.823	0.0	2	833823
833.938	0.0	92	833938
835.208	0.0	91	835208
838.296	0.0	5	838296
838.411	0.0	92	838411
839.681	0.0	2	839681
839.796	0.0	92	839796
841.066	0.0	2	841066
841.182	0.0	92	841182
842.451	0.0	7	842451
842.568	0.0	92	842568
843.835	0.0	91	843835
846.924	0.0	10	846924
847.04	0.0	92	847040
848.309	0.0	7	848309
848.425	0.0	92	848425
849.694	0.0	7	849694
849.81	0.0	92	849810
851.079	0.0	91	851079
854.167	0.0	9	854167
854.283	0.0	92	854283
855.552	0.0	5	855552
855.668	0.0	92	855668
856.937	0.0	5	856937
857.053	0.0	92	857053
858.323	0.0	91	858323
859.685	0.0	93	859685
860.976	0.0	9	860976
861.092	0.0	92	861092
862.361	0.0	9	862361
862.477	0.0	92	862477
863.747	0.0	7	863747
863.862	0.0	92	863862
865.132	0.0	8	865132
865.247	0.0	92	865247
866.517	0.0	3	866517
866.633	0.0	88	866633
866.634	0.0	92	866634
867.903	0.0	91	867903
868.709	0.0	94	868709
869.988	0.0	3	869988
870.104	0.0	92	870104
871.374	0.0	2	871374
871.489	0.0	92	871489
872.761	0.0	7	872761
872.874	0.0	92	872874
874.144	0.0	2	874144
874.26	0.0	92	874260
875.529	0.0	91	875529
878.617	0.0	2	878617
878.732	0.0	92	878732
934.092	0.0	3	934092
934.207	0.0	92	934207
935.476	0.0	9	935476
935.593	0.0	92	935593
936.862	0.0	7	936862
936.978	0.0	92	936978
938.247	0.0	7	938247
938.363	0.0	92	938363
939.632	0.0	91	939632
940.47	0.0	95	940470
941.752	0.0	5	941752
941.868	0.0	92	941868
943.137	0.0	8	943137
943.253	0.0	92	943253
944.522	0.0	2	944522
944.639	0.0	92	944639
945.908	0.0	1	945908
946.023	0.0	92	946023
947.292	0.0	91	947292
950.38	0.0	10	950380
950.496	0.0	92	950496
951.765	0.0	5	951765
951.881	0.0	92	951881
953.151	0.0	3	953151
953.266	0.0	92	953266
954.536	0.0	6	954536
954.652	0.0	92	954652
955.921	0.0	4	955921
956.037	0.0	92	956037
957.306	0.0	91	957306
960.394	0.0	5	960394
960.509	0.0	92	960509
961.779	0.0	10	961779
961.895	0.0	92	961895
963.164	0.0	7	963164
963.28	0.0	92	963280
964.549	0.0	4	964549
964.666	0.0	92	964666
965.935	0.0	4	965935
966.051	0.0	92	966051
967.32	0.0	91	967320
967.652	0.0	95	967652
968.939	0.0	3	968939
969.054	0.0	92	969054
970.324	0.0	3	970324
970.439	0.0	92	970439
971.709	0.0	5	971709
971.825	0.0	92	971825
973.094	0.0	1	973094
973.21	0.0	92	973210
974.479	0.0	91	974479
977.567	0.0	8	977567
977.683	0.0	92	977683
978.952	0.0	9	978952
979.068	0.0	92	979068
980.337	0.0	7	980337
980.453	0.0	92	980453
981.723	0.0	1	981723
981.838	0.0	92	981838
983.108	0.0	91	983108
983.48	0.0	93	983480
984.76	0.0	8	984760
984.876	0.0	92	984876
986.145	0.0	9	986145
986.261	0.0	92	986261
987.53	0.0	2	987530
987.647	0.0	92	987647
988.916	0.0	2	988916
989.031	0.0	92	989031
990.301	0.0	91	990301
993.388	0.0	9	993388
993.504	0.0	92	993504
994.773	0.0	7	994773
994.889	0.0	92	994889
996.159	0.0	6	996159
996.274	0.0	92	996274
997.544	0.0	91	997544
1000.631	0.0	10	1000631
1000.747	0.0	92	1000747
1002.017	0.0	8	1002017
1002.132	0.0	92	1002132
1003.402	0.0	7	1003402
1003.517	0.0	92	1003517
1004.787	0.0	7	1004787
1004.903	0.0	92	1004903
1006.172	0.0	91	1006172
1009.26	0.0	10	1009260
1009.375	0.0	92	1009375
1010.645	0.0	9	1010645
1010.761	0.0	92	1010761
1012.03	0.0	10	1012030
1012.146	0.0	92	1012146
1013.415	0.0	8	1013415
1013.531	0.0	92	1013531
1014.801	0.0	2	1014801
1014.916	0.0	92	1014916
1016.186	0.0	91	1016186
1019.273	0.0	7	1019273
1019.389	0.0	92	1019389
1020.658	0.0	9	1020658
1020.774	0.0	92	1020774
1022.044	0.0	3	1022044
1022.159	0.0	92	1022159
1023.429	0.0	1	1023429
1023.544	0.0	92	1023544
1024.814	0.0	6	1024814
1024.93	0.0	92	1024930
1026.199	0.0	91	1026199
1027.228	0.0	93	1027228
1028.519	0.0	4	1028519
1028.636	0.0	92	1028636
1029.904	0.0	2	1029904
1030.02	0.0	92	1030020
1031.289	0.0	1	1031289
1031.405	0.0	92	1031405
1032.675	0.0	91	1032675
1033.469	0.0	95	1033469
1034.744	0.0	8	1034744
1034.86	0.0	92	1034860
1036.129	0.0	10	1036129
1036.245	0.0	92	1036245
1037.513	0.0	9	1037513
1037.631	0.0	92	1037631
1038.9	0.0	6	1038900
1039.015	0.0	92	1039015
1040.285	0.0	7	1040285
1040.401	0.0	92	1040401
1041.67	0.0	91	1041670
1042.747	0.0	93	1042747
1044.023	0.0	5	1044023
1044.139	0.0	92	1044139
1045.409	0.0	1	1045409
1045.524	0.0	92	1045524
1046.794	0.0	1	1046794
1046.909	0.0	92	1046909
1048.179	0.0	91	1048179
1049.471	0.0	95	1049471
1050.749	0.0	9	1050749
1050.865	0.0	92	1050865
1052.134	0.0	6	1052134
1052.25	0.0	92	1052250
1053.52	0.0	6	1053520
1053.636	0.0	92	1053636
1054.905	0.0	91	1054905
1055.448	0.0	95	1055448
1056.741	0.0	4	1056741
1056.856	0.0	92	1056856
1058.126	0.0	10	1058126
1058.241	0.0	92	1058241
1059.511	0.0	10	1059511
1059.627	0.0	92	1059627
1060.896	0.0	4	1060896
1061.012	0.0	92	1061012
1062.281	0.0	4	1062281
1062.397	0.0	92	1062397
1063.667	0.0	91	1063667
1064.593	0.0	95	1064593
