onset	duration	value	sample
131.007	0.0	91	131007
131.541	0.0	93	131541
132.843	0.0	10	132843
132.958	0.0	92	132958
134.228	0.0	4	134228
134.344	0.0	92	134344
135.613	0.0	2	135613
135.729	0.0	92	135729
136.998	0.0	1	136998
137.114	0.0	92	137114
138.384	0.0	91	138384
141.488	0.0	8	141488
141.603	0.0	92	141603
142.873	0.0	3	142873
142.99	0.0	92	142990
144.258	0.0	4	144258
144.374	0.0	92	144374
145.643	0.0	91	145643
148.748	0.0	8	148748
148.863	0.0	92	148863
150.133	0.0	10	150133
150.248	0.0	92	150248
219.759	0.0	2	219759
219.876	0.0	92	219876
221.144	0.0	2	221144
221.261	0.0	92	221261
222.529	0.0	5	222529
222.646	0.0	92	222646
223.915	0.0	8	223915
224.032	0.0	92	224032
225.3	0.0	1	225300
225.417	0.0	92	225417
226.685	0.0	91	226685
227.011	0.0	93	227011
228.304	0.0	10	228304
228.421	0.0	92	228421
229.69	0.0	8	229690
229.806	0.0	92	229806
231.074	0.0	6	231074
231.191	0.0	92	231191
232.459	0.0	6	232459
232.576	0.0	92	232576
233.845	0.0	91	233845
234.904	0.0	95	234904
236.198	0.0	9	236198
236.315	0.0	92	236315
237.583	0.0	10	237583
237.7	0.0	92	237700
238.968	0.0	6	238968
239.086	0.0	92	239086
240.353	0.0	6	240353
240.47	0.0	92	240470
241.739	0.0	3	241739
241.855	0.0	92	241855
243.124	0.0	91	243124
243.431	0.0	93	243431
244.726	0.0	7	244726
244.843	0.0	92	244843
246.112	0.0	9	246112
246.228	0.0	92	246228
247.498	0.0	5	247498
247.613	0.0	92	247613
248.883	0.0	5	248883
248.998	0.0	92	248998
250.268	0.0	91	250268
250.642	0.0	95	250642
251.936	0.0	3	251936
252.054	0.0	92	252054
253.322	0.0	9	253322
253.438	0.0	92	253438
254.707	0.0	3	254707
254.823	0.0	92	254823
256.093	0.0	7	256093
256.208	0.0	92	256208
257.478	0.0	7	257478
257.593	0.0	92	257593
258.863	0.0	91	258863
259.306	0.0	95	259306
260.599	0.0	8	260599
260.714	0.0	92	260714
261.984	0.0	9	261984
262.1	0.0	92	262100
263.369	0.0	3	263369
263.485	0.0	92	263485
264.754	0.0	4	264754
264.87	0.0	92	264870
266.139	0.0	91	266139
267.535	0.0	93	267535
268.843	0.0	10	268843
268.959	0.0	92	268959
270.228	0.0	2	270228
270.344	0.0	92	270344
271.614	0.0	8	271614
271.729	0.0	92	271729
272.999	0.0	6	272999
273.115	0.0	92	273115
274.384	0.0	1	274384
274.5	0.0	92	274500
275.769	0.0	91	275769
278.873	0.0	8	278873
278.989	0.0	92	278989
280.259	0.0	9	280259
280.374	0.0	92	280374
281.644	0.0	5	281644
281.759	0.0	92	281759
283.029	0.0	7	283029
283.145	0.0	92	283145
284.414	0.0	3	284414
284.53	0.0	92	284530
285.799	0.0	91	285799
288.887	0.0	10	288887
289.002	0.0	92	289002
290.272	0.0	2	290272
290.388	0.0	92	290388
291.657	0.0	7	291657
291.773	0.0	92	291773
293.042	0.0	5	293042
293.159	0.0	92	293159
294.428	0.0	91	294428
295.482	0.0	93	295482
296.781	0.0	10	296781
296.897	0.0	92	296897
298.166	0.0	4	298166
298.282	0.0	92	298282
299.551	0.0	3	299551
299.667	0.0	92	299667
300.936	0.0	91	300936
301.978	0.0	95	301978
303.273	0.0	9	303273
303.389	0.0	92	303389
304.658	0.0	4	304658
304.774	0.0	92	304774
306.043	0.0	6	306043
306.16	0.0	92	306160
307.429	0.0	91	307429
309.094	0.0	95	309094
310.399	0.0	3	310399
310.515	0.0	92	310515
311.784	0.0	2	311784
311.9	0.0	92	311900
313.17	0.0	7	313170
313.285	0.0	92	313285
314.555	0.0	91	314555
315.671	0.0	95	315671
316.975	0.0	10	316975
317.091	0.0	92	317091
318.36	0.0	5	318360
318.476	0.0	92	318476
319.745	0.0	1	319745
319.861	0.0	92	319861
321.13	0.0	91	321130
322.029	0.0	93	322029
323.333	0.0	8	323333
323.449	0.0	92	323449
324.719	0.0	4	324719
324.834	0.0	92	324834
326.104	0.0	2	326104
326.219	0.0	92	326219
327.489	0.0	4	327489
327.605	0.0	92	327605
328.874	0.0	5	328874
328.99	0.0	92	328990
330.259	0.0	91	330259
331.157	0.0	93	331157
332.462	0.0	2	332462
332.578	0.0	92	332578
333.848	0.0	1	333848
333.963	0.0	92	333963
335.233	0.0	1	335233
335.348	0.0	92	335348
336.618	0.0	91	336618
337.434	0.0	95	337434
338.737	0.0	7	338737
338.853	0.0	92	338853
340.123	0.0	9	340123
340.238	0.0	92	340238
341.508	0.0	8	341508
341.624	0.0	92	341624
342.893	0.0	1	342893
343.009	0.0	92	343009
344.278	0.0	3	344278
344.394	0.0	92	344394
345.664	0.0	91	345664
346.736	0.0	93	346736
348.033	0.0	10	348033
348.15	0.0	92	348150
349.419	0.0	8	349419
349.535	0.0	92	349535
350.804	0.0	2	350804
350.919	0.0	92	350919
352.189	0.0	4	352189
352.305	0.0	92	352305
353.574	0.0	4	353574
353.69	0.0	92	353690
354.959	0.0	91	354959
355.727	0.0	95	355727
357.029	0.0	5	357029
357.145	0.0	92	357145
358.414	0.0	2	358414
358.53	0.0	92	358530
359.799	0.0	7	359799
359.915	0.0	92	359915
361.184	0.0	91	361184
362.337	0.0	93	362337
363.638	0.0	4	363638
363.753	0.0	92	363753
365.023	0.0	3	365023
365.14	0.0	92	365140
366.408	0.0	1	366408
366.524	0.0	92	366524
367.793	0.0	2	367793
367.909	0.0	92	367909
369.179	0.0	91	369179
370.216	0.0	95	370216
371.515	0.0	10	371515
371.631	0.0	92	371631
372.9	0.0	10	372900
373.016	0.0	92	373016
374.286	0.0	10	374286
374.401	0.0	92	374401
375.671	0.0	7	375671
375.786	0.0	92	375786
377.056	0.0	7	377056
377.172	0.0	92	377172
378.441	0.0	91	378441
378.686	0.0	95	378686
379.993	0.0	6	379993
380.11	0.0	92	380110
381.378	0.0	6	381378
381.494	0.0	92	381494
382.764	0.0	1	382764
382.879	0.0	92	382879
384.149	0.0	1	384149
384.264	0.0	92	384264
385.534	0.0	91	385534
386.227	0.0	95	386227
387.52	0.0	9	387520
387.636	0.0	92	387636
388.904	0.0	4	388904
389.021	0.0	92	389021
390.29	0.0	4	390290
390.406	0.0	92	390406
391.675	0.0	91	391675
392.928	0.0	95	392928
394.229	0.0	9	394229
394.345	0.0	92	394345
395.614	0.0	9	395614
395.73	0.0	92	395730
396.999	0.0	6	396999
397.116	0.0	92	397116
398.385	0.0	6	398385
398.501	0.0	92	398501
399.77	0.0	5	399770
399.886	0.0	92	399886
401.155	0.0	91	401155
401.562	0.0	95	401562
402.857	0.0	8	402857
402.973	0.0	92	402973
404.259	0.0	3	404259
404.375	0.0	92	404375
405.645	0.0	5	405645
405.76	0.0	92	405760
407.03	0.0	1	407030
407.146	0.0	92	407146
408.415	0.0	91	408415
409.1	0.0	93	409100
410.401	0.0	8	410401
410.517	0.0	92	410517
440.091	0.0	2	440091
440.208	0.0	92	440208
441.493	0.0	9	441493
441.609	0.0	92	441609
442.878	0.0	1	442878
442.994	0.0	92	442994
444.263	0.0	8	444263
444.379	0.0	92	444379
445.649	0.0	91	445649
446.48	0.0	93	446480
447.785	0.0	5	447785
447.9	0.0	92	447900
449.17	0.0	8	449170
449.286	0.0	92	449286
450.555	0.0	6	450555
450.671	0.0	92	450671
451.94	0.0	91	451940
452.958	0.0	93	452958
454.26	0.0	9	454260
454.376	0.0	92	454376
455.646	0.0	1	455646
455.761	0.0	92	455761
457.031	0.0	6	457031
457.147	0.0	92	457147
458.416	0.0	91	458416
459.093	0.0	93	459093
460.385	0.0	7	460385
460.501	0.0	92	460501
461.77	0.0	5	461770
461.886	0.0	92	461886
463.156	0.0	5	463156
463.271	0.0	92	463271
464.541	0.0	91	464541
465.423	0.0	95	465423
466.727	0.0	3	466727
466.843	0.0	92	466843
468.112	0.0	10	468112
468.229	0.0	92	468229
469.514	0.0	4	469514
469.63	0.0	92	469630
470.899	0.0	4	470899
471.015	0.0	92	471015
472.284	0.0	91	472284
473.43	0.0	95	473430
474.738	0.0	8	474738
474.853	0.0	92	474853
476.14	0.0	7	476140
476.256	0.0	92	476256
477.525	0.0	2	477525
477.641	0.0	92	477641
478.91	0.0	1	478910
479.026	0.0	92	479026
480.295	0.0	6	480295
480.411	0.0	92	480411
481.681	0.0	91	481681
482.027	0.0	93	482027
483.333	0.0	10	483333
483.448	0.0	92	483448
484.718	0.0	10	484718
484.834	0.0	92	484834
486.103	0.0	4	486103
486.22	0.0	92	486220
487.488	0.0	1	487488
487.604	0.0	92	487604
488.874	0.0	6	488874
488.989	0.0	92	488989
490.259	0.0	91	490259
491.79	0.0	93	491790
493.096	0.0	8	493096
493.212	0.0	92	493212
494.481	0.0	1	494481
494.597	0.0	92	494597
495.883	0.0	1	495883
495.999	0.0	92	495999
497.268	0.0	3	497268
497.384	0.0	92	497384
498.653	0.0	91	498653
500.099	0.0	93	500099
501.407	0.0	4	501407
501.523	0.0	92	501523
502.792	0.0	7	502792
502.908	0.0	92	502908
504.194	0.0	4	504194
504.31	0.0	92	504310
505.579	0.0	8	505579
505.695	0.0	92	505695
506.965	0.0	8	506965
507.08	0.0	92	507080
508.35	0.0	91	508350
508.411	0.0	95	508411
509.718	0.0	3	509718
509.834	0.0	92	509834
511.104	0.0	8	511104
511.22	0.0	92	511220
512.489	0.0	9	512489
512.604	0.0	92	512604
513.873	0.0	6	513873
513.99	0.0	92	513990
515.259	0.0	1	515259
515.375	0.0	92	515375
516.644	0.0	91	516644
516.916	0.0	93	516916
518.213	0.0	1	518213
518.329	0.0	92	518329
519.598	0.0	3	519598
519.714	0.0	92	519714
520.984	0.0	10	520984
521.099	0.0	92	521099
522.369	0.0	6	522369
522.484	0.0	92	522484
523.754	0.0	6	523754
523.87	0.0	92	523870
525.139	0.0	91	525139
525.613	0.0	95	525613
526.908	0.0	9	526908
527.024	0.0	92	527024
528.31	0.0	2	528310
528.426	0.0	92	528426
529.695	0.0	3	529695
529.811	0.0	92	529811
531.081	0.0	2	531081
531.197	0.0	92	531197
532.482	0.0	3	532482
532.598	0.0	92	532598
533.884	0.0	91	533884
534.693	0.0	93	534693
535.987	0.0	2	535987
536.103	0.0	92	536103
537.372	0.0	3	537372
537.488	0.0	92	537488
538.758	0.0	4	538758
538.873	0.0	92	538873
540.143	0.0	4	540143
540.259	0.0	92	540259
541.528	0.0	91	541528
543.199	0.0	95	543199
544.499	0.0	9	544499
544.614	0.0	92	544614
545.9	0.0	5	545900
546.016	0.0	92	546016
547.285	0.0	9	547285
547.401	0.0	92	547401
548.671	0.0	1	548671
548.787	0.0	92	548787
550.057	0.0	2	550057
550.172	0.0	92	550172
551.441	0.0	91	551441
551.715	0.0	95	551715
553.01	0.0	3	553010
553.126	0.0	92	553126
554.395	0.0	6	554395
554.511	0.0	92	554511
555.781	0.0	6	555781
555.896	0.0	92	555896
557.166	0.0	91	557166
558.514	0.0	93	558514
559.819	0.0	10	559819
559.935	0.0	92	559935
561.205	0.0	10	561205
561.32	0.0	92	561320
562.59	0.0	8	562590
562.705	0.0	92	562705
563.975	0.0	5	563975
564.091	0.0	92	564091
565.36	0.0	91	565360
568.464	0.0	10	568464
568.58	0.0	92	568580
569.85	0.0	9	569850
569.965	0.0	92	569965
571.235	0.0	8	571235
571.35	0.0	92	571350
572.62	0.0	8	572620
572.736	0.0	92	572736
574.005	0.0	91	574005
574.931	0.0	95	574931
576.225	0.0	7	576225
576.34	0.0	92	576340
577.61	0.0	7	577610
577.726	0.0	92	577726
578.995	0.0	7	578995
579.111	0.0	92	579111
580.38	0.0	91	580380
583.485	0.0	10	583485
583.6	0.0	92	583600
584.87	0.0	9	584870
584.985	0.0	92	584985
586.255	0.0	9	586255
586.371	0.0	92	586371
587.657	0.0	2	587657
587.773	0.0	92	587773
589.042	0.0	4	589042
589.158	0.0	92	589158
590.427	0.0	91	590427
590.433	0.0	93	590433
591.729	0.0	1	591729
591.845	0.0	92	591845
593.114	0.0	10	593114
593.231	0.0	92	593231
594.516	0.0	7	594516
594.633	0.0	92	594633
595.901	0.0	7	595901
596.017	0.0	92	596017
597.287	0.0	91	597287
597.567	0.0	95	597567
598.872	0.0	4	598872
598.988	0.0	92	598988
600.257	0.0	10	600257
600.373	0.0	92	600373
601.659	0.0	5	601659
601.775	0.0	92	601775
603.044	0.0	6	603044
603.16	0.0	92	603160
604.43	0.0	91	604430
604.894	0.0	95	604894
606.199	0.0	2	606199
606.315	0.0	92	606315
607.601	0.0	3	607601
607.716	0.0	92	607716
609.003	0.0	5	609003
609.118	0.0	92	609118
610.388	0.0	7	610388
610.503	0.0	92	610503
611.773	0.0	2	611773
611.889	0.0	92	611889
613.158	0.0	91	613158
613.868	0.0	93	613868
615.161	0.0	5	615161
615.277	0.0	92	615277
616.546	0.0	9	616546
616.662	0.0	92	616662
617.931	0.0	5	617931
618.047	0.0	92	618047
619.316	0.0	2	619316
619.432	0.0	92	619432
620.702	0.0	91	620702
621.124	0.0	93	621124
622.419	0.0	7	622419
622.536	0.0	92	622536
623.806	0.0	5	623806
623.921	0.0	92	623921
625.208	0.0	4	625208
625.324	0.0	92	625324
626.61	0.0	3	626610
626.725	0.0	92	626725
627.995	0.0	91	627995
628.682	0.0	93	628682
657.702	0.0	10	657702
657.817	0.0	92	657817
659.087	0.0	1	659087
659.202	0.0	92	659202
660.489	0.0	1	660489
660.604	0.0	92	660604
661.874	0.0	3	661874
661.989	0.0	92	661989
663.259	0.0	91	663259
663.619	0.0	93	663619
664.928	0.0	1	664928
665.044	0.0	92	665044
666.33	0.0	3	666330
666.446	0.0	92	666446
667.732	0.0	3	667732
667.847	0.0	92	667847
669.117	0.0	91	669117
669.698	0.0	95	669698
671.003	0.0	7	671003
671.119	0.0	92	671119
672.388	0.0	8	672388
672.504	0.0	92	672504
673.79	0.0	7	673790
673.906	0.0	92	673906
675.175	0.0	91	675175
675.971	0.0	95	675971
677.278	0.0	9	677278
677.394	0.0	92	677394
678.68	0.0	4	678680
678.796	0.0	92	678796
680.065	0.0	5	680065
680.181	0.0	92	680181
681.467	0.0	91	681467
682.469	0.0	93	682469
683.77	0.0	9	683770
683.886	0.0	92	683886
685.155	0.0	10	685155
685.272	0.0	92	685272
686.557	0.0	4	686557
686.673	0.0	92	686673
687.959	0.0	6	687959
688.075	0.0	92	688075
689.361	0.0	3	689361
689.477	0.0	92	689477
690.763	0.0	91	690763
691.394	0.0	95	691394
692.699	0.0	10	692699
692.814	0.0	92	692814
694.101	0.0	7	694101
694.216	0.0	92	694216
695.503	0.0	4	695503
695.618	0.0	92	695618
696.905	0.0	8	696905
697.02	0.0	92	697020
698.306	0.0	2	698306
698.422	0.0	92	698422
699.692	0.0	91	699692
700.484	0.0	93	700484
701.778	0.0	4	701778
701.893	0.0	92	701893
703.163	0.0	2	703163
703.279	0.0	92	703279
704.548	0.0	8	704548
704.664	0.0	92	704664
705.933	0.0	2	705933
706.049	0.0	92	706049
707.319	0.0	2	707319
707.434	0.0	92	707434
708.72	0.0	64	708720
708.721	0.0	91	708721
711.825	0.0	10	711825
711.94	0.0	92	711940
713.227	0.0	3	713227
713.343	0.0	92	713343
714.628	0.0	4	714628
714.744	0.0	92	714744
716.03	0.0	91	716030
716.869	0.0	93	716869
718.167	0.0	8	718167
718.283	0.0	92	718283
719.568	0.0	4	719568
719.684	0.0	92	719684
720.97	0.0	3	720970
721.086	0.0	92	721086
722.372	0.0	3	722372
722.488	0.0	92	722488
723.774	0.0	91	723774
724.559	0.0	95	724559
725.86	0.0	9	725860
725.976	0.0	92	725976
727.245	0.0	8	727245
727.362	0.0	92	727362
728.647	0.0	1	728647
728.763	0.0	92	728763
730.049	0.0	2	730049
730.165	0.0	92	730165
731.434	0.0	4	731434
731.55	0.0	92	731550
732.82	0.0	91	732820
733.746	0.0	93	733746
735.039	0.0	2	735039
735.155	0.0	92	735155
736.441	0.0	6	736441
736.557	0.0	92	736557
737.843	0.0	6	737843
737.959	0.0	92	737959
739.245	0.0	91	739245
740.054	0.0	93	740054
741.348	0.0	5	741348
741.463	0.0	92	741463
742.733	0.0	7	742733
742.849	0.0	92	742849
744.135	0.0	2	744135
744.251	0.0	92	744251
745.536	0.0	6	745536
745.652	0.0	92	745652
746.922	0.0	91	746922
747.646	0.0	93	747646
748.941	0.0	9	748941
749.057	0.0	92	749057
750.327	0.0	7	750327
750.442	0.0	92	750442
751.729	0.0	1	751729
751.844	0.0	92	751844
753.13	0.0	91	753130
754.028	0.0	93	754028
755.333	0.0	6	755333
755.449	0.0	92	755449
756.718	0.0	10	756718
756.834	0.0	92	756834
758.12	0.0	1	758120
758.236	0.0	92	758236
759.506	0.0	8	759506
759.621	0.0	92	759621
760.891	0.0	8	760891
761.007	0.0	92	761007
762.293	0.0	91	762293
763.835	0.0	93	763835
765.13	0.0	10	765130
765.246	0.0	92	765246
766.532	0.0	6	766532
766.647	0.0	92	766647
767.934	0.0	6	767934
768.049	0.0	92	768049
769.336	0.0	91	769336
770.477	0.0	93	770477
771.772	0.0	9	771772
771.888	0.0	92	771888
773.174	0.0	4	773174
773.29	0.0	92	773290
774.576	0.0	5	774576
774.692	0.0	92	774692
775.978	0.0	3	775978
776.094	0.0	92	776094
777.38	0.0	6	777380
777.496	0.0	92	777496
778.782	0.0	91	778782
779.195	0.0	95	779195
780.501	0.0	5	780501
780.616	0.0	92	780616
781.886	0.0	4	781886
782.002	0.0	92	782002
783.271	0.0	6	783271
783.388	0.0	92	783388
784.673	0.0	91	784673
786.045	0.0	95	786045
787.343	0.0	9	787343
787.459	0.0	92	787459
788.745	0.0	10	788745
788.861	0.0	92	788861
790.147	0.0	9	790147
790.263	0.0	92	790263
791.549	0.0	2	791549
791.665	0.0	92	791665
792.951	0.0	1	792951
793.067	0.0	92	793067
794.353	0.0	91	794353
794.592	0.0	95	794592
795.888	0.0	9	795888
796.004	0.0	92	796004
797.29	0.0	4	797290
797.407	0.0	92	797407
798.675	0.0	7	798675
798.791	0.0	92	798791
800.077	0.0	91	800077
801.089	0.0	93	801089
802.397	0.0	5	802397
802.513	0.0	92	802513
803.799	0.0	5	803799
803.914	0.0	92	803914
805.201	0.0	7	805201
805.318	0.0	92	805318
806.603	0.0	7	806603
806.718	0.0	92	806718
808.005	0.0	91	808005
808.909	0.0	95	808909
810.207	0.0	5	810207
810.324	0.0	92	810324
811.608	0.0	10	811608
811.726	0.0	92	811726
813.011	0.0	8	813011
813.127	0.0	92	813127
814.413	0.0	5	814413
814.529	0.0	92	814529
815.815	0.0	91	815815
816.92	0.0	93	816920
818.218	0.0	10	818218
818.335	0.0	92	818335
819.62	0.0	5	819620
819.736	0.0	92	819736
821.022	0.0	1	821022
821.138	0.0	92	821138
822.424	0.0	91	822424
825.528	0.0	7	825528
825.644	0.0	92	825644
826.93	0.0	9	826930
827.046	0.0	92	827046
828.332	0.0	8	828332
828.449	0.0	92	828449
829.734	0.0	7	829734
829.85	0.0	92	829850
831.119	0.0	91	831119
832.145	0.0	95	832145
833.439	0.0	10	833439
833.555	0.0	92	833555
834.841	0.0	6	834841
834.956	0.0	92	834956
836.243	0.0	8	836243
836.359	0.0	92	836359
837.645	0.0	91	837645
840.749	0.0	2	840749
840.864	0.0	92	840864
842.151	0.0	9	842151
842.266	0.0	92	842266
843.553	0.0	1	843553
843.668	0.0	92	843668
844.954	0.0	2	844954
845.07	0.0	92	845070
846.356	0.0	91	846356
847.275	0.0	95	847275
848.576	0.0	1	848576
848.692	0.0	92	848692
849.978	0.0	5	849978
850.094	0.0	92	850094
851.363	0.0	3	851363
851.479	0.0	92	851479
852.765	0.0	3	852765
852.881	0.0	92	852881
854.15	0.0	91	854150
906.186	0.0	8	906186
906.303	0.0	92	906303
907.571	0.0	9	907571
907.688	0.0	92	907688
908.973	0.0	8	908973
909.09	0.0	92	909090
910.376	0.0	3	910376
910.492	0.0	92	910492
911.777	0.0	7	911777
911.894	0.0	92	911894
913.179	0.0	91	913179
916.283	0.0	9	916283
916.401	0.0	92	916401
917.685	0.0	8	917685
917.802	0.0	92	917802
919.087	0.0	6	919087
919.204	0.0	92	919204
920.489	0.0	91	920489
923.593	0.0	9	923593
923.71	0.0	92	923710
924.995	0.0	5	924995
925.112	0.0	92	925112
926.398	0.0	3	926398
926.513	0.0	92	926513
927.799	0.0	4	927799
927.915	0.0	92	927915
929.2	0.0	91	929200
932.305	0.0	4	932305
932.422	0.0	92	932422
933.707	0.0	6	933707
933.823	0.0	92	933823
935.108	0.0	4	935108
935.225	0.0	92	935225
936.51	0.0	4	936510
936.627	0.0	92	936627
937.913	0.0	91	937913
941.016	0.0	5	941016
941.133	0.0	92	941133
942.418	0.0	9	942418
942.535	0.0	92	942535
943.82	0.0	10	943820
943.937	0.0	92	943937
945.207	0.0	1	945207
945.322	0.0	92	945322
946.61	0.0	7	946610
946.724	0.0	92	946724
948.009	0.0	91	948009
951.113	0.0	1	951113
951.23	0.0	92	951230
952.515	0.0	5	952515
952.632	0.0	92	952632
953.917	0.0	2	953917
954.034	0.0	92	954034
955.319	0.0	7	955319
955.437	0.0	92	955437
956.721	0.0	7	956721
956.838	0.0	92	956838
958.123	0.0	91	958123
958.578	0.0	95	958578
959.875	0.0	10	959875
959.992	0.0	92	959992
961.277	0.0	8	961277
961.394	0.0	92	961394
962.679	0.0	6	962679
962.796	0.0	92	962796
964.081	0.0	91	964081
965.042	0.0	93	965042
966.335	0.0	10	966335
966.451	0.0	92	966451
967.736	0.0	8	967736
967.853	0.0	92	967853
969.138	0.0	2	969138
969.254	0.0	92	969254
970.54	0.0	5	970540
970.656	0.0	92	970656
971.941	0.0	5	971941
972.058	0.0	92	972058
973.344	0.0	91	973344
976.448	0.0	2	976448
976.564	0.0	92	976564
977.849	0.0	2	977849
977.966	0.0	92	977966
979.251	0.0	1	979251
979.368	0.0	92	979368
980.653	0.0	91	980653
983.757	0.0	1	983757
983.874	0.0	92	983874
985.159	0.0	3	985159
985.276	0.0	92	985276
986.561	0.0	3	986561
986.678	0.0	92	986678
987.963	0.0	91	987963
991.067	0.0	3	991067
991.184	0.0	92	991184
992.471	0.0	5	992471
992.586	0.0	92	992586
993.872	0.0	6	993872
993.988	0.0	92	993988
995.273	0.0	2	995273
995.39	0.0	92	995390
996.675	0.0	1	996675
996.792	0.0	92	996792
998.077	0.0	91	998077
1001.182	0.0	9	1001182
1001.298	0.0	92	1001298
1002.566	0.0	10	1002566
1002.683	0.0	92	1002683
1003.968	0.0	7	1003968
1004.085	0.0	92	1004085
1005.37	0.0	7	1005370
1005.488	0.0	92	1005488
1006.772	0.0	91	1006772
1007.642	0.0	95	1007642
1008.941	0.0	4	1008941
1009.058	0.0	92	1009058
1010.343	0.0	8	1010343
1010.461	0.0	92	1010461
1011.745	0.0	5	1011745
1011.862	0.0	92	1011862
1013.147	0.0	8	1013147
1013.264	0.0	92	1013264
1014.549	0.0	91	1014549
1015.469	0.0	93	1015469
1016.769	0.0	10	1016769
1016.885	0.0	92	1016885
1018.171	0.0	3	1018171
1018.287	0.0	92	1018287
1019.573	0.0	2	1019573
1019.689	0.0	92	1019689
1020.974	0.0	91	1020974
1024.079	0.0	10	1024079
1024.195	0.0	92	1024195
1025.48	0.0	4	1025480
1025.597	0.0	92	1025597
1026.882	0.0	2	1026882
1026.999	0.0	92	1026999
1028.284	0.0	91	1028284
1031.388	0.0	2	1031388
1031.506	0.0	92	1031506
1032.79	0.0	10	1032790
1032.907	0.0	92	1032907
1034.193	0.0	3	1034193
1034.31	0.0	92	1034310
