onset	duration	stim_file	sti_started	sti_stopped	key_fix
12	3	face-video/stimtrn_1141.mp4	61.649972799998	64.6577075999994	n/a
18	3	face-video/stimtrn_1142.mp4	67.4328843999974	70.4413430999993	n/a
24	3	face-video/stimtrn_1143.mp4	73.3834077999999	76.3915667000001	n/a
30	3	face-video/stimtrn_1144.mp4	79.3919870999998	82.4001009999992	n/a
36	3	face-video/stimtrn_1145.mp4	85.3837341999969	88.4005646999976	n/a
42	3	face-video/stimtrn_1146.mp4	91.4008025999974	94.4115199999978	n/a
48	3	face-video/stimtrn_1147.mp4	97.4095300999979	100.417632499997	n/a
54	3	face-video/stimtrn_1148.mp4	103.409800899997	106.427128699997	n/a
60	3	face-video/stimtrn_1321.mp4	109.410003799999	112.418178299998	n/a
66	3	face-video/stimtrn_1150.mp4	115.426917299999	118.443572299998	n/a
72	3	face-video/stimtrn_1150.mp4	121.385596699998	124.402080399999	1
78	3	face-video/stimtrn_1151.mp4	127.377344799999	130.394104499999	n/a
84	3	face-video/stimtrn_1152.mp4	133.386129499998	136.394271099998	n/a
90	3	face-video/stimtrn_1153.mp4	139.394528199998	142.411339099999	n/a
96	3	face-video/stimtrn_1154.mp4	145.378262399997	148.386447499997	n/a
102	3	face-video/stimtrn_1155.mp4	151.3868158	154.395035999998	n/a
108	3	face-video/stimtrn_1156.mp4	157.395400099998	160.405906399999	n/a
114	3	face-video/stimtrn_1157.mp4	163.420779199997	166.437913199999	n/a
120	3	face-video/stimtrn_1158.mp4	169.387578399997	172.404333999998	n/a
126	3	face-video/stimtrn_1159.mp4	175.429605199999	178.437765299997	n/a
132	3	face-video/stimtrn_1160.mp4	181.371428599999	184.388576899997	n/a
138	3	face-video/stimtrn_1161.mp4	187.371775599996	190.379944699998	n/a
144	3	face-video/stimtrn_1162.mp4	193.372053899998	196.388713399999	n/a
150	3	face-video/stimtrn_1163.mp4	199.397347399997	202.405507999999	n/a
156	3	face-video/stimtrn_1164.mp4	205.3723365	208.389241599998	n/a
162	3	face-video/stimtrn_1165.mp4	211.3895133	214.397752099997	n/a
168	3	face-video/stimtrn_1322.mp4	217.339720899999	220.3479683	n/a
174	3	face-video/stimtrn_1167.mp4	223.406474999999	226.423236799997	n/a
180	3	face-video/stimtrn_1168.mp4	229.365087799997	232.376170699997	n/a
186	3	face-video/stimtrn_1169.mp4	235.3739351	238.384432499999	n/a
192	3	face-video/stimtrn_1170.mp4	241.415872899997	244.432519599999	n/a
198	3	face-video/stimtrn_1170.mp4	247.374403399997	250.382715599997	1
204	3	face-video/stimtrn_1149.mp4	253.408027899997	256.424711599996	n/a
210	3	face-video/stimtrn_1166.mp4	259.375073699997	262.391642999999	n/a
216	3	face-video/stimtrn_1163.mp4	265.4169139	268.4335756	n/a
222	3	face-video/stimtrn_1152.mp4	271.375594799999	274.392180899998	n/a
228	3	face-video/stimtrn_1143.mp4	277.392538799998	280.4091348	n/a
234	3	face-video/stimtrn_1144.mp4	283.384446199997	286.401045899998	n/a
240	3	face-video/stimtrn_1145.mp4	289.3930349	292.401176999999	n/a
246	3	face-video/stimtrn_1149.mp4	295.359684799997	298.376582499997	n/a
252	3	face-video/stimtrn_1147.mp4	301.418560499998	304.440090699998	n/a
258	3	face-video/stimtrn_1158.mp4	307.3937415	310.410372399997	n/a
264	3	face-video/stimtrn_1146.mp4	313.393841799999	316.410751399998	n/a
270	3	face-video/stimtrn_1321.mp4	319.360993499998	322.369318199998	n/a
276	3	face-video/stimtrn_1162.mp4	325.386282799998	328.397684299998	n/a
282	3	face-video/stimtrn_1142.mp4	331.3699256	334.377978599997	n/a
288	3	face-video/stimtrn_1153.mp4	337.353403199998	340.370875599997	n/a
294	3	face-video/stimtrn_1154.mp4	343.3703088	346.378527299999	n/a
300	3	face-video/stimtrn_1154.mp4	349.353888599998	352.371933599999	1
306	3	face-video/stimtrn_1165.mp4	355.354275099998	358.362449399999	n/a
312	3	face-video/stimtrn_1156.mp4	361.371031099999	364.387850199997	n/a
318	3	face-video/stimtrn_1166.mp4	367.379843999999	370.387979099999	n/a
324	3	face-video/stimtrn_1150.mp4	373.404993	376.413243499999	n/a
330	3	face-video/stimtrn_1159.mp4	379.321704399997	382.332098899998	n/a
336	3	face-video/stimtrn_1170.mp4	385.388943899997	388.397145799997	n/a
342	3	face-video/stimtrn_1161.mp4	391.397304199999	394.405711899999	n/a
348	3	face-video/stimtrn_1151.mp4	397.3892868	400.397608799998	n/a
354	3	face-video/stimtrn_1151.mp4	403.381287	406.398054899997	1
360	3	face-video/stimtrn_1141.mp4	409.390004499997	412.398211899999	n/a
366	3	face-video/stimtrn_1164.mp4	415.406714599997	418.415051299998	n/a
372	3	face-video/stimtrn_1155.mp4	421.382052199998	424.398861099998	n/a
378	3	face-video/stimtrn_1322.mp4	427.3991566	430.415796099998	n/a
384	3	face-video/stimtrn_1167.mp4	433.382713099999	436.393251699999	n/a
390	3	face-video/stimtrn_1157.mp4	439.3997423	442.408037899997	n/a
396	3	face-video/stimtrn_1169.mp4	445.375015699999	448.383122899998	n/a
402	3	face-video/stimtrn_1160.mp4	451.3833653	454.4001862	n/a
408	3	face-video/stimtrn_1148.mp4	457.392152699998	460.402768699998	n/a
414	3	face-video/stimtrn_1168.mp4	463.367344099999	466.375585199999	n/a
