onset	duration	trial_type	response_time	sample	value
1.4746093750	n/a	UncuedWalking	n/a	755.0000000000	100
2.0390625000	n/a	UncuedWalking	n/a	1044.0000000000	200
2.6542968750	n/a	UncuedWalking	n/a	1359.0000000000	100
3.2343750000	n/a	UncuedWalking	n/a	1656.0000000000	200
3.8515625000	n/a	UncuedWalking	n/a	1972.0000000000	100
4.4179687500	n/a	UncuedWalking	n/a	2262.0000000000	200
5.0371093750	n/a	UncuedWalking	n/a	2579.0000000000	100
5.5957031250	n/a	UncuedWalking	n/a	2865.0000000000	200
6.2167968750	n/a	UncuedWalking	n/a	3183.0000000000	100
6.7792968750	n/a	UncuedWalking	n/a	3471.0000000000	200
7.3964843750	n/a	UncuedWalking	n/a	3787.0000000000	100
7.9628906250	n/a	UncuedWalking	n/a	4077.0000000000	200
8.5898437500	n/a	UncuedWalking	n/a	4398.0000000000	100
9.1621093750	n/a	UncuedWalking	n/a	4691.0000000000	200
9.7773437500	n/a	UncuedWalking	n/a	5006.0000000000	100
10.3515625000	n/a	UncuedWalking	n/a	5300.0000000000	200
10.9765625000	n/a	UncuedWalking	n/a	5620.0000000000	100
11.5683593750	n/a	UncuedWalking	n/a	5923.0000000000	200
12.1953125000	n/a	UncuedWalking	n/a	6244.0000000000	100
12.7636718750	n/a	UncuedWalking	n/a	6535.0000000000	200
13.3906250000	n/a	UncuedWalking	n/a	6856.0000000000	100
13.9550781250	n/a	UncuedWalking	n/a	7145.0000000000	200
14.5937500000	n/a	UncuedWalking	n/a	7472.0000000000	100
15.1679687500	n/a	UncuedWalking	n/a	7766.0000000000	200
15.7988281250	n/a	UncuedWalking	n/a	8089.0000000000	100
16.3691406250	n/a	UncuedWalking	n/a	8381.0000000000	200
16.9921875000	n/a	UncuedWalking	n/a	8700.0000000000	100
17.5585937500	n/a	UncuedWalking	n/a	8990.0000000000	200
18.1777343750	n/a	UncuedWalking	n/a	9307.0000000000	100
18.7617187500	n/a	UncuedWalking	n/a	9606.0000000000	200
19.3828125000	n/a	UncuedWalking	n/a	9924.0000000000	100
19.9531250000	n/a	UncuedWalking	n/a	10216.0000000000	200
20.5761718750	n/a	UncuedWalking	n/a	10535.0000000000	100
21.1347656250	n/a	UncuedWalking	n/a	10821.0000000000	200
21.7617187500	n/a	UncuedWalking	n/a	11142.0000000000	100
22.3593750000	n/a	UncuedWalking	n/a	11448.0000000000	200
22.9882812500	n/a	UncuedWalking	n/a	11770.0000000000	100
23.5390625000	n/a	UncuedWalking	n/a	12052.0000000000	200
24.1699218750	n/a	UncuedWalking	n/a	12375.0000000000	100
24.7402343750	n/a	UncuedWalking	n/a	12667.0000000000	200
25.3710937500	n/a	PreferredCadence	n/a	12990.0000000000	114
25.5449218750	n/a	PreferredCadence	n/a	13079.0000000000	444
25.9472656250	n/a	PreferredCadence	n/a	13285.0000000000	201
26.1933593750	n/a	PreferredCadence	n/a	13411.0000000000	251
26.6250000000	n/a	PreferredCadence	n/a	13632.0000000000	101
26.7500000000	n/a	PreferredCadence	n/a	13696.0000000000	151
27.2519531250	n/a	PreferredCadence	n/a	13953.0000000000	201
27.3515625000	n/a	PreferredCadence	n/a	14004.0000000000	251
27.8867187500	n/a	PreferredCadence	n/a	14278.0000000000	101
27.9570312500	n/a	PreferredCadence	n/a	14314.0000000000	151
28.4804687500	n/a	PreferredCadence	n/a	14582.0000000000	201
28.5625000000	n/a	PreferredCadence	n/a	14624.0000000000	251
29.1113281250	n/a	PreferredCadence	n/a	14905.0000000000	101
29.1621093750	n/a	PreferredCadence	n/a	14931.0000000000	151
29.6992187500	n/a	PreferredCadence	n/a	15206.0000000000	201
29.7226562500	n/a	PreferredCadence	n/a	15218.0000000000	251
30.3046875000	n/a	PreferredCadence	n/a	15516.0000000000	101
30.3222656250	n/a	PreferredCadence	n/a	15525.0000000000	151
30.8671875000	n/a	PreferredCadence	n/a	15804.0000000000	201
30.9257812500	n/a	PreferredCadence	n/a	15834.0000000000	251
31.4824218750	n/a	PreferredCadence	n/a	16119.0000000000	101
31.5312500000	n/a	PreferredCadence	n/a	16144.0000000000	151
32.0546875000	n/a	PreferredCadence	n/a	16412.0000000000	201
32.1367187500	n/a	PreferredCadence	n/a	16454.0000000000	251
32.6777343750	n/a	PreferredCadence	n/a	16731.0000000000	101
32.7382812500	n/a	PreferredCadence	n/a	16762.0000000000	151
33.2597656250	n/a	PreferredCadence	n/a	17029.0000000000	201
33.3417968750	n/a	PreferredCadence	n/a	17071.0000000000	251
33.8691406250	n/a	PreferredCadence	n/a	17341.0000000000	101
33.9003906250	n/a	PreferredCadence	n/a	17357.0000000000	151
34.4414062500	n/a	PreferredCadence	n/a	17634.0000000000	201
34.5039062500	n/a	PreferredCadence	n/a	17666.0000000000	251
35.0605468750	n/a	PreferredCadence	n/a	17951.0000000000	101
35.1093750000	n/a	PreferredCadence	n/a	17976.0000000000	151
35.6347656250	n/a	PreferredCadence	n/a	18245.0000000000	201
35.7148437500	n/a	PreferredCadence	n/a	18286.0000000000	251
36.2597656250	n/a	PreferredCadence	n/a	18565.0000000000	101
36.3183593750	n/a	PreferredCadence	n/a	18595.0000000000	151
36.8281250000	n/a	PreferredCadence	n/a	18856.0000000000	201
36.8691406250	n/a	PreferredCadence	n/a	18877.0000000000	251
37.4550781250	n/a	PreferredCadence	n/a	19177.0000000000	101
37.4726562500	n/a	PreferredCadence	n/a	19186.0000000000	151
38.0234375000	n/a	PreferredCadence	n/a	19468.0000000000	201
38.0761718750	n/a	PreferredCadence	n/a	19495.0000000000	251
38.6367187500	n/a	PreferredCadence	n/a	19782.0000000000	101
38.6777343750	n/a	PreferredCadence	n/a	19803.0000000000	151
39.2207031250	n/a	PreferredCadence	n/a	20081.0000000000	201
39.2890625000	n/a	PreferredCadence	n/a	20116.0000000000	251
39.8359375000	n/a	PreferredCadence	n/a	20396.0000000000	101
39.8476562500	n/a	PreferredCadence	n/a	20402.0000000000	151
40.3886718750	n/a	PreferredCadence	n/a	20679.0000000000	201
40.4433593750	n/a	PreferredCadence	n/a	20707.0000000000	251
40.9882812500	n/a	PreferredCadence	n/a	20986.0000000000	101
41.0566406250	n/a	PreferredCadence	n/a	21021.0000000000	151
41.5625000000	n/a	PreferredCadence	n/a	21280.0000000000	201
41.6503906250	n/a	PreferredCadence	n/a	21325.0000000000	251
42.1992187500	n/a	PreferredCadence	n/a	21606.0000000000	101
42.2617187500	n/a	PreferredCadence	n/a	21638.0000000000	151
