onset	duration	trial_type	response_time	sample	value
1.6386718750	n/a	UncuedWalking	n/a	839.0000000000	100
2.1894531250	n/a	UncuedWalking	n/a	1121.0000000000	200
2.7851562500	n/a	UncuedWalking	n/a	1426.0000000000	100
3.3339843750	n/a	UncuedWalking	n/a	1707.0000000000	200
3.9160156250	n/a	UncuedWalking	n/a	2005.0000000000	100
4.4628906250	n/a	UncuedWalking	n/a	2285.0000000000	200
5.0566406250	n/a	UncuedWalking	n/a	2589.0000000000	100
5.6191406250	n/a	UncuedWalking	n/a	2877.0000000000	200
6.1933593750	n/a	UncuedWalking	n/a	3171.0000000000	100
6.7773437500	n/a	UncuedWalking	n/a	3470.0000000000	200
7.4179687500	n/a	UncuedWalking	n/a	3798.0000000000	100
7.9746093750	n/a	UncuedWalking	n/a	4083.0000000000	200
8.5722656250	n/a	UncuedWalking	n/a	4389.0000000000	100
9.1425781250	n/a	UncuedWalking	n/a	4681.0000000000	200
9.7695312500	n/a	UncuedWalking	n/a	5002.0000000000	100
10.3535156250	n/a	UncuedWalking	n/a	5301.0000000000	200
10.9804687500	n/a	UncuedWalking	n/a	5622.0000000000	100
11.5664062500	n/a	UncuedWalking	n/a	5922.0000000000	200
12.1875000000	n/a	UncuedWalking	n/a	6240.0000000000	100
12.7851562500	n/a	UncuedWalking	n/a	6546.0000000000	200
13.4179687500	n/a	UncuedWalking	n/a	6870.0000000000	100
13.9843750000	n/a	UncuedWalking	n/a	7160.0000000000	200
14.5996093750	n/a	UncuedWalking	n/a	7475.0000000000	100
15.1855468750	n/a	UncuedWalking	n/a	7775.0000000000	200
15.7871093750	n/a	UncuedWalking	n/a	8083.0000000000	100
16.3613281250	n/a	UncuedWalking	n/a	8377.0000000000	200
16.9726562500	n/a	UncuedWalking	n/a	8690.0000000000	100
17.5332031250	n/a	UncuedWalking	n/a	8977.0000000000	200
18.1523437500	n/a	UncuedWalking	n/a	9294.0000000000	100
18.7324218750	n/a	UncuedWalking	n/a	9591.0000000000	200
19.3593750000	n/a	UncuedWalking	n/a	9912.0000000000	100
19.9316406250	n/a	UncuedWalking	n/a	10205.0000000000	200
20.5507812500	n/a	UncuedWalking	n/a	10522.0000000000	100
21.1347656250	n/a	UncuedWalking	n/a	10821.0000000000	200
21.7695312500	n/a	UncuedWalking	n/a	11146.0000000000	100
22.3535156250	n/a	UncuedWalking	n/a	11445.0000000000	200
22.9824218750	n/a	UncuedWalking	n/a	11767.0000000000	100
23.5703125000	n/a	UncuedWalking	n/a	12068.0000000000	200
24.2050781250	n/a	PreferredCadence	n/a	12393.0000000000	114
24.4316406250	n/a	PreferredCadence	n/a	12509.0000000000	444
24.7832031250	n/a	PreferredCadence	n/a	12689.0000000000	201
25.0273437500	n/a	PreferredCadence	n/a	12814.0000000000	251
25.4433593750	n/a	PreferredCadence	n/a	13027.0000000000	101
25.5859375000	n/a	PreferredCadence	n/a	13100.0000000000	151
26.0351562500	n/a	PreferredCadence	n/a	13330.0000000000	201
26.2421875000	n/a	PreferredCadence	n/a	13436.0000000000	251
26.6855468750	n/a	PreferredCadence	n/a	13663.0000000000	101
