onset	duration	trial_type	response_time	sample	value
1.2265625000	n/a	UncuedWalking	n/a	628.0000000000	100
1.8261718750	n/a	UncuedWalking	n/a	935.0000000000	200
2.4062500000	n/a	UncuedWalking	n/a	1232.0000000000	100
3.0156250000	n/a	UncuedWalking	n/a	1544.0000000000	200
3.6015625000	n/a	UncuedWalking	n/a	1844.0000000000	100
4.2011718750	n/a	UncuedWalking	n/a	2151.0000000000	200
4.7812500000	n/a	UncuedWalking	n/a	2448.0000000000	100
5.3710937500	n/a	UncuedWalking	n/a	2750.0000000000	200
5.9570312500	n/a	UncuedWalking	n/a	3050.0000000000	100
6.5605468750	n/a	UncuedWalking	n/a	3359.0000000000	200
7.1503906250	n/a	UncuedWalking	n/a	3661.0000000000	100
7.7382812500	n/a	UncuedWalking	n/a	3962.0000000000	200
8.3183593750	n/a	UncuedWalking	n/a	4259.0000000000	100
8.9257812500	n/a	UncuedWalking	n/a	4570.0000000000	200
9.5058593750	n/a	UncuedWalking	n/a	4867.0000000000	100
10.0996093750	n/a	UncuedWalking	n/a	5171.0000000000	200
10.6523437500	n/a	UncuedWalking	n/a	5454.0000000000	100
11.2441406250	n/a	UncuedWalking	n/a	5757.0000000000	200
11.8203125000	n/a	UncuedWalking	n/a	6052.0000000000	100
12.4082031250	n/a	UncuedWalking	n/a	6353.0000000000	200
12.9824218750	n/a	UncuedWalking	n/a	6647.0000000000	100
13.5625000000	n/a	UncuedWalking	n/a	6944.0000000000	200
14.1328125000	n/a	UncuedWalking	n/a	7236.0000000000	100
14.7128906250	n/a	UncuedWalking	n/a	7533.0000000000	200
15.2871093750	n/a	UncuedWalking	n/a	7827.0000000000	100
15.8789062500	n/a	UncuedWalking	n/a	8130.0000000000	200
16.4628906250	n/a	UncuedWalking	n/a	8429.0000000000	100
17.0507812500	n/a	UncuedWalking	n/a	8730.0000000000	200
17.6308593750	n/a	UncuedWalking	n/a	9027.0000000000	100
18.2246093750	n/a	UncuedWalking	n/a	9331.0000000000	200
18.8027343750	n/a	UncuedWalking	n/a	9627.0000000000	100
19.3906250000	n/a	UncuedWalking	n/a	9928.0000000000	200
19.9667968750	n/a	UncuedWalking	n/a	10223.0000000000	100
20.5644531250	n/a	UncuedWalking	n/a	10529.0000000000	200
21.1445312500	n/a	UncuedWalking	n/a	10826.0000000000	100
21.7382812500	n/a	UncuedWalking	n/a	11130.0000000000	200
22.3183593750	n/a	UncuedWalking	n/a	11427.0000000000	100
22.9121093750	n/a	UncuedWalking	n/a	11731.0000000000	200
23.4843750000	n/a	PreferredCadence	n/a	12024.0000000000	114
23.7421875000	n/a	PreferredCadence	n/a	12156.0000000000	444
24.0820312500	n/a	PreferredCadence	n/a	12330.0000000000	201
24.3437500000	n/a	PreferredCadence	n/a	12464.0000000000	251
24.7460937500	n/a	PreferredCadence	n/a	12670.0000000000	101
24.8964843750	n/a	PreferredCadence	n/a	12747.0000000000	151
25.4062500000	n/a	PreferredCadence	n/a	13008.0000000000	201
25.5039062500	n/a	PreferredCadence	n/a	13058.0000000000	251
26.0214843750	n/a	PreferredCadence	n/a	13323.0000000000	101
26.0644531250	n/a	PreferredCadence	n/a	13345.0000000000	151
26.6542968750	n/a	PreferredCadence	n/a	13647.0000000000	201
26.6621093750	n/a	PreferredCadence	n/a	13651.0000000000	251
27.2207031250	n/a	PreferredCadence	n/a	13937.0000000000	151
27.2441406250	n/a	PreferredCadence	n/a	13949.0000000000	101
27.8261718750	n/a	PreferredCadence	n/a	14247.0000000000	251
27.8554687500	n/a	PreferredCadence	n/a	14262.0000000000	201
28.3808593750	n/a	PreferredCadence	n/a	14531.0000000000	151
28.4140625000	n/a	PreferredCadence	n/a	14548.0000000000	101
28.9804687500	n/a	PreferredCadence	n/a	14838.0000000000	251
