onset	duration	trial_type	response_time	sample	value
19.7675781250	n/a	STATUS	n/a	10121.0000000000	171
20.3710937500	n/a	STATUS	n/a	10430.0000000000	271
20.9765625000	n/a	STATUS	n/a	10740.0000000000	171
21.6250000000	n/a	STATUS	n/a	11072.0000000000	271
22.1796875000	n/a	STATUS	n/a	11356.0000000000	171
22.8320312500	n/a	STATUS	n/a	11690.0000000000	271
23.4765625000	n/a	STATUS	n/a	12020.0000000000	171
24.0390625000	n/a	STATUS	n/a	12308.0000000000	271
24.6406250000	n/a	STATUS	n/a	12616.0000000000	171
25.2949218750	n/a	STATUS	n/a	12951.0000000000	271
25.8925781250	n/a	STATUS	n/a	13257.0000000000	171
26.5000000000	n/a	STATUS	n/a	13568.0000000000	271
27.1035156250	n/a	STATUS	n/a	13877.0000000000	171
27.7031250000	n/a	STATUS	n/a	14184.0000000000	271
28.3554687500	n/a	STATUS	n/a	14518.0000000000	171
28.9570312500	n/a	STATUS	n/a	14826.0000000000	271
29.6132812500	n/a	STATUS	n/a	15162.0000000000	171
30.1679687500	n/a	STATUS	n/a	15446.0000000000	271
30.8222656250	n/a	STATUS	n/a	15781.0000000000	171
31.4199218750	n/a	STATUS	n/a	16087.0000000000	271
32.0273437500	n/a	STATUS	n/a	16398.0000000000	171
32.6289062500	n/a	STATUS	n/a	16706.0000000000	271
33.2832031250	n/a	STATUS	n/a	17041.0000000000	171
33.8359375000	n/a	STATUS	n/a	17324.0000000000	271
34.4902343750	n/a	STATUS	n/a	17659.0000000000	171
35.0898437500	n/a	STATUS	n/a	17966.0000000000	271
35.7382812500	n/a	STATUS	n/a	18298.0000000000	171
36.3437500000	n/a	STATUS	n/a	18608.0000000000	271
36.9003906250	n/a	STATUS	n/a	18893.0000000000	171
37.5468750000	n/a	STATUS	n/a	19224.0000000000	271
38.1503906250	n/a	STATUS	n/a	19533.0000000000	171
38.7636718750	n/a	STATUS	n/a	19847.0000000000	271
39.4042968750	n/a	STATUS	n/a	20175.0000000000	171
39.9687500000	n/a	STATUS	n/a	20464.0000000000	271
40.6132812500	n/a	STATUS	n/a	20794.0000000000	171
41.2207031250	n/a	STATUS	n/a	21105.0000000000	271
41.8222656250	n/a	STATUS	n/a	21413.0000000000	171
42.4218750000	n/a	STATUS	n/a	21720.0000000000	271
43.0800781250	n/a	STATUS	n/a	22057.0000000000	171
43.6816406250	n/a	STATUS	n/a	22365.0000000000	271
44.2851562500	n/a	STATUS	n/a	22674.0000000000	171
44.8867187500	n/a	STATUS	n/a	22982.0000000000	271
45.5449218750	n/a	STATUS	n/a	23319.0000000000	171
46.1386718750	n/a	STATUS	n/a	23623.0000000000	271
