onset	duration	trial_type	response_time	sample	value
1.3886718750	n/a	UncuedWalking	n/a	711.0000000000	200
1.9375000000	n/a	UncuedWalking	n/a	992.0000000000	100
2.4863281250	n/a	UncuedWalking	n/a	1273.0000000000	200
3.0332031250	n/a	UncuedWalking	n/a	1553.0000000000	100
3.5898437500	n/a	UncuedWalking	n/a	1838.0000000000	200
4.1386718750	n/a	UncuedWalking	n/a	2119.0000000000	100
4.6835937500	n/a	UncuedWalking	n/a	2398.0000000000	200
5.2363281250	n/a	UncuedWalking	n/a	2681.0000000000	100
5.7812500000	n/a	UncuedWalking	n/a	2960.0000000000	200
6.3320312500	n/a	UncuedWalking	n/a	3242.0000000000	100
6.8750000000	n/a	UncuedWalking	n/a	3520.0000000000	200
7.4316406250	n/a	UncuedWalking	n/a	3805.0000000000	100
8.0019531250	n/a	UncuedWalking	n/a	4097.0000000000	200
8.5273437500	n/a	UncuedWalking	n/a	4366.0000000000	100
9.0859375000	n/a	UncuedWalking	n/a	4652.0000000000	200
9.6230468750	n/a	UncuedWalking	n/a	4927.0000000000	100
10.1660156250	n/a	UncuedWalking	n/a	5205.0000000000	200
10.7148437500	n/a	UncuedWalking	n/a	5486.0000000000	100
11.2734375000	n/a	UncuedWalking	n/a	5772.0000000000	200
11.8105468750	n/a	UncuedWalking	n/a	6047.0000000000	100
12.3652343750	n/a	UncuedWalking	n/a	6331.0000000000	200
12.9121093750	n/a	UncuedWalking	n/a	6611.0000000000	100
13.4707031250	n/a	UncuedWalking	n/a	6897.0000000000	200
14.0214843750	n/a	UncuedWalking	n/a	7179.0000000000	100
14.5742187500	n/a	UncuedWalking	n/a	7462.0000000000	200
15.1191406250	n/a	UncuedWalking	n/a	7741.0000000000	100
15.6484375000	n/a	UncuedWalking	n/a	8012.0000000000	200
16.1933593750	n/a	UncuedWalking	n/a	8291.0000000000	100
16.7382812500	n/a	UncuedWalking	n/a	8570.0000000000	200
17.2851562500	n/a	UncuedWalking	n/a	8850.0000000000	100
17.8339843750	n/a	UncuedWalking	n/a	9131.0000000000	200
18.3769531250	n/a	UncuedWalking	n/a	9409.0000000000	100
18.9335937500	n/a	UncuedWalking	n/a	9694.0000000000	200
19.4785156250	n/a	UncuedWalking	n/a	9973.0000000000	100
20.0292968750	n/a	UncuedWalking	n/a	10255.0000000000	200
20.5839843750	n/a	UncuedWalking	n/a	10539.0000000000	100
21.1308593750	n/a	UncuedWalking	n/a	10819.0000000000	200
21.6718750000	n/a	UncuedWalking	n/a	11096.0000000000	100
22.2304687500	n/a	UncuedWalking	n/a	11382.0000000000	200
22.7656250000	n/a	UncuedWalking	n/a	11656.0000000000	100
23.3144531250	n/a	UncuedWalking	n/a	11937.0000000000	200
23.8554687500	n/a	PreferredCadence	n/a	12214.0000000000	114
24.1132812500	n/a	PreferredCadence	n/a	12346.0000000000	444
24.4101562500	n/a	PreferredCadence	n/a	12498.0000000000	201
24.6191406250	n/a	PreferredCadence	n/a	12605.0000000000	251
25.0000000000	n/a	PreferredCadence	n/a	12800.0000000000	101
25.1796875000	n/a	PreferredCadence	n/a	12892.0000000000	151
25.6054687500	n/a	PreferredCadence	n/a	13110.0000000000	201
25.7363281250	n/a	PreferredCadence	n/a	13177.0000000000	251
26.1816406250	n/a	PreferredCadence	n/a	13405.0000000000	101
26.2929687500	n/a	PreferredCadence	n/a	13462.0000000000	151
26.7890625000	n/a	PreferredCadence	n/a	13716.0000000000	201
26.8066406250	n/a	PreferredCadence	n/a	13725.0000000000	251
27.3613281250	n/a	PreferredCadence	n/a	14009.0000000000	151
27.3691406250	n/a	PreferredCadence	n/a	14013.0000000000	101
27.9179687500	n/a	PreferredCadence	n/a	14294.0000000000	251
27.9511718750	n/a	PreferredCadence	n/a	14311.0000000000	201
28.4765625000	n/a	PreferredCadence	n/a	14580.0000000000	151
28.5039062500	n/a	PreferredCadence	n/a	14594.0000000000	101
29.0332031250	n/a	PreferredCadence	n/a	14865.0000000000	251
29.0820312500	n/a	PreferredCadence	n/a	14890.0000000000	201
29.5917968750	n/a	PreferredCadence	n/a	15151.0000000000	151
29.6328125000	n/a	PreferredCadence	n/a	15172.0000000000	101
30.0996093750	n/a	PreferredCadence	n/a	15411.0000000000	251
30.2031250000	n/a	PreferredCadence	n/a	15464.0000000000	201
30.6621093750	n/a	PreferredCadence	n/a	15699.0000000000	151
30.7363281250	n/a	PreferredCadence	n/a	15737.0000000000	101
31.2207031250	n/a	PreferredCadence	n/a	15985.0000000000	251
31.2773437500	n/a	PreferredCadence	n/a	16014.0000000000	201
31.7753906250	n/a	PreferredCadence	n/a	16269.0000000000	151
31.8105468750	n/a	PreferredCadence	n/a	16287.0000000000	101
32.2832031250	n/a	PreferredCadence	n/a	16529.0000000000	251
32.3417968750	n/a	PreferredCadence	n/a	16559.0000000000	201
32.8593750000	n/a	DelayTempo	n/a	16824.0000000000	119
32.9882812500	n/a	DelayTempo	n/a	16890.0000000000	999
33.4492187500	n/a	DelayTempo	n/a	17126.0000000000	209
33.5839843750	n/a	DelayTempo	n/a	17195.0000000000	259
34.1074218750	n/a	DelayTempo	n/a	17463.0000000000	109
34.1953125000	n/a	DelayTempo	n/a	17508.0000000000	159
34.7617187500	n/a	DelayTempo	n/a	17798.0000000000	209
34.8847656250	n/a	DelayTempo	n/a	17861.0000000000	259
35.4296875000	n/a	DelayTempo	n/a	18140.0000000000	109
35.4433593750	n/a	DelayTempo	n/a	18147.0000000000	159
36.0878906250	n/a	DelayTempo	n/a	18477.0000000000	209
36.1425781250	n/a	DelayTempo	n/a	18505.0000000000	259
36.7109375000	n/a	DelayTempo	n/a	18796.0000000000	109
