onset	duration	trial_type	response_time	sample	value
1.4804687500	n/a	UncuedWalking	n/a	758.0000000000	100
1.9960937500	n/a	UncuedWalking	n/a	1022.0000000000	200
2.5761718750	n/a	UncuedWalking	n/a	1319.0000000000	100
3.1093750000	n/a	UncuedWalking	n/a	1592.0000000000	200
3.6757812500	n/a	UncuedWalking	n/a	1882.0000000000	100
4.1914062500	n/a	UncuedWalking	n/a	2146.0000000000	200
4.7617187500	n/a	UncuedWalking	n/a	2438.0000000000	100
5.2734375000	n/a	UncuedWalking	n/a	2700.0000000000	200
5.8398437500	n/a	UncuedWalking	n/a	2990.0000000000	100
6.3554687500	n/a	UncuedWalking	n/a	3254.0000000000	200
6.9257812500	n/a	UncuedWalking	n/a	3546.0000000000	100
7.4511718750	n/a	UncuedWalking	n/a	3815.0000000000	200
8.0136718750	n/a	UncuedWalking	n/a	4103.0000000000	100
8.5292968750	n/a	UncuedWalking	n/a	4367.0000000000	200
9.1035156250	n/a	UncuedWalking	n/a	4661.0000000000	100
9.6230468750	n/a	UncuedWalking	n/a	4927.0000000000	200
10.1992187500	n/a	UncuedWalking	n/a	5222.0000000000	100
10.7050781250	n/a	UncuedWalking	n/a	5481.0000000000	200
11.2910156250	n/a	UncuedWalking	n/a	5781.0000000000	100
11.7988281250	n/a	UncuedWalking	n/a	6041.0000000000	200
12.3808593750	n/a	UncuedWalking	n/a	6339.0000000000	100
12.9082031250	n/a	UncuedWalking	n/a	6609.0000000000	200
13.4863281250	n/a	UncuedWalking	n/a	6905.0000000000	100
14.0019531250	n/a	UncuedWalking	n/a	7169.0000000000	200
14.5742187500	n/a	UncuedWalking	n/a	7462.0000000000	100
15.0878906250	n/a	UncuedWalking	n/a	7725.0000000000	200
15.6523437500	n/a	UncuedWalking	n/a	8014.0000000000	100
16.1601562500	n/a	UncuedWalking	n/a	8274.0000000000	200
16.7207031250	n/a	UncuedWalking	n/a	8561.0000000000	100
17.2382812500	n/a	UncuedWalking	n/a	8826.0000000000	200
17.8183593750	n/a	UncuedWalking	n/a	9123.0000000000	100
18.3222656250	n/a	UncuedWalking	n/a	9381.0000000000	200
18.9062500000	n/a	UncuedWalking	n/a	9680.0000000000	100
19.4257812500	n/a	UncuedWalking	n/a	9946.0000000000	200
19.9980468750	n/a	UncuedWalking	n/a	10239.0000000000	100
20.5214843750	n/a	UncuedWalking	n/a	10507.0000000000	200
21.0898437500	n/a	UncuedWalking	n/a	10798.0000000000	100
21.6074218750	n/a	UncuedWalking	n/a	11063.0000000000	200
22.1914062500	n/a	UncuedWalking	n/a	11362.0000000000	100
22.7441406250	n/a	UncuedWalking	n/a	11645.0000000000	200
23.3359375000	n/a	UncuedWalking	n/a	11948.0000000000	100
23.8828125000	n/a	UncuedWalking	n/a	12228.0000000000	200
24.4687500000	n/a	UncuedWalking	n/a	12528.0000000000	100
25.0097656250	n/a	UncuedWalking	n/a	12805.0000000000	200
25.5859375000	n/a	PreferredCadence	n/a	13100.0000000000	114
25.8300781250	n/a	PreferredCadence	n/a	13225.0000000000	444
26.0996093750	n/a	PreferredCadence	n/a	13363.0000000000	201
26.3339843750	n/a	PreferredCadence	n/a	13483.0000000000	251
26.7343750000	n/a	PreferredCadence	n/a	13688.0000000000	101
26.8964843750	n/a	PreferredCadence	n/a	13771.0000000000	151
27.2910156250	n/a	PreferredCadence	n/a	13973.0000000000	201
27.5019531250	n/a	PreferredCadence	n/a	14081.0000000000	251
27.8925781250	n/a	PreferredCadence	n/a	14281.0000000000	101
28.0527343750	n/a	PreferredCadence	n/a	14363.0000000000	151
28.4648437500	n/a	PreferredCadence	n/a	14574.0000000000	201
28.6093750000	n/a	PreferredCadence	n/a	14648.0000000000	251
29.0800781250	n/a	PreferredCadence	n/a	14889.0000000000	101
29.1230468750	n/a	PreferredCadence	n/a	14911.0000000000	151
29.6386718750	n/a	PreferredCadence	n/a	15175.0000000000	201
29.6796875000	n/a	PreferredCadence	n/a	15196.0000000000	251
30.2265625000	n/a	PreferredCadence	n/a	15476.0000000000	101
30.2851562500	n/a	PreferredCadence	n/a	15506.0000000000	151
30.7929687500	n/a	PreferredCadence	n/a	15766.0000000000	201
30.8398437500	n/a	PreferredCadence	n/a	15790.0000000000	251
31.3847656250	n/a	PreferredCadence	n/a	16069.0000000000	101
31.3984375000	n/a	PreferredCadence	n/a	16076.0000000000	151
31.9414062500	n/a	PreferredCadence	n/a	16354.0000000000	201
31.9570312500	n/a	PreferredCadence	n/a	16362.0000000000	251
32.5097656250	n/a	PreferredCadence	n/a	16645.0000000000	151
32.5273437500	n/a	PreferredCadence	n/a	16654.0000000000	101
33.0683593750	n/a	PreferredCadence	n/a	16931.0000000000	251
33.0839843750	n/a	PreferredCadence	n/a	16939.0000000000	201
33.6289062500	n/a	PreferredCadence	n/a	17218.0000000000	151
33.6601562500	n/a	PreferredCadence	n/a	17234.0000000000	101
34.1855468750	n/a	PreferredCadence	n/a	17503.0000000000	251
34.1992187500	n/a	PreferredCadence	n/a	17510.0000000000	201
34.6933593750	n/a	PreferredCadence	n/a	17763.0000000000	151
34.7695312500	n/a	PreferredCadence	n/a	17802.0000000000	101
35.2949218750	n/a	PreferredCadence	n/a	18071.0000000000	251
35.3046875000	n/a	PreferredCadence	n/a	18076.0000000000	201
35.8515625000	n/a	PreferredCadence	n/a	18356.0000000000	151
35.8886718750	n/a	PreferredCadence	n/a	18375.0000000000	101
36.4160156250	n/a	PreferredCadence	n/a	18645.0000000000	251
36.4257812500	n/a	PreferredCadence	n/a	18650.0000000000	201
36.9687500000	n/a	PreferredCadence	n/a	18928.0000000000	151
36.9941406250	n/a	PreferredCadence	n/a	18941.0000000000	101
37.5332031250	n/a	PreferredCadence	n/a	19217.0000000000	201
37.5722656250	n/a	PreferredCadence	n/a	19237.0000000000	251
38.0878906250	n/a	PreferredCadence	n/a	19501.0000000000	151
38.1230468750	n/a	PreferredCadence	n/a	19519.0000000000	101
38.6425781250	n/a	PreferredCadence	n/a	19785.0000000000	251
38.6679687500	n/a	PreferredCadence	n/a	19798.0000000000	201
39.1992187500	n/a	PreferredCadence	n/a	20070.0000000000	151
39.2460937500	n/a	PreferredCadence	n/a	20094.0000000000	101
39.7753906250	n/a	PreferredCadence	n/a	20365.0000000000	201
39.8007812500	n/a	PreferredCadence	n/a	20378.0000000000	251
40.3144531250	n/a	PreferredCadence	n/a	20641.0000000000	151
40.3554687500	n/a	PreferredCadence	n/a	20662.0000000000	101
40.8710937500	n/a	PreferredCadence	n/a	20926.0000000000	251
40.8867187500	n/a	PreferredCadence	n/a	20934.0000000000	201
41.4550781250	n/a	PreferredCadence	n/a	21225.0000000000	101
41.4765625000	n/a	PreferredCadence	n/a	21236.0000000000	151
42.0019531250	n/a	PreferredCadence	n/a	21505.0000000000	201
42.0312500000	n/a	PreferredCadence	n/a	21520.0000000000	251
42.5488281250	n/a	PreferredCadence	n/a	21785.0000000000	151
42.5996093750	n/a	PreferredCadence	n/a	21811.0000000000	101
43.1035156250	n/a	PreferredCadence	n/a	22069.0000000000	251
43.1503906250	n/a	PreferredCadence	n/a	22093.0000000000	201
43.6582031250	n/a	PreferredCadence	n/a	22353.0000000000	151
43.7148437500	n/a	PreferredCadence	n/a	22382.0000000000	101
44.2089843750	n/a	PreferredCadence	n/a	22635.0000000000	251
44.2441406250	n/a	PreferredCadence	n/a	22653.0000000000	201
44.7675781250	n/a	PreferredCadence	n/a	22921.0000000000	151
44.8242187500	n/a	PreferredCadence	n/a	22950.0000000000	101
45.3632812500	n/a	PreferredCadence	n/a	23226.0000000000	201
45.3769531250	n/a	PreferredCadence	n/a	23233.0000000000	251
45.9355468750	n/a	PreferredCadence	n/a	23519.0000000000	151
45.9375000000	n/a	PreferredCadence	n/a	23520.0000000000	101
46.4726562500	n/a	PreferredCadence	n/a	23794.0000000000	201
46.4863281250	n/a	PreferredCadence	n/a	23801.0000000000	251
46.9550781250	n/a	AdvanceTempo	n/a	24041.0000000000	333
47.0781250000	n/a	AdvanceTempo	n/a	24104.0000000000	113
47.3691406250	n/a	AdvanceTempo	n/a	24253.0000000000	253
47.6152343750	n/a	AdvanceTempo	n/a	24379.0000000000	203
47.8789062500	n/a	AdvanceTempo	n/a	24514.0000000000	153
48.0605468750	n/a	AdvanceTempo	n/a	24607.0000000000	103
48.2988281250	n/a	AdvanceTempo	n/a	24729.0000000000	253
48.4863281250	n/a	AdvanceTempo	n/a	24825.0000000000	203
48.8125000000	n/a	AdvanceTempo	n/a	24992.0000000000	153
48.9316406250	n/a	AdvanceTempo	n/a	25053.0000000000	103
49.2792968750	n/a	AdvanceTempo	n/a	25231.0000000000	253
49.3671875000	n/a	AdvanceTempo	n/a	25276.0000000000	203
49.7363281250	n/a	AdvanceTempo	n/a	25465.0000000000	153
49.8496093750	n/a	AdvanceTempo	n/a	25523.0000000000	103
50.2050781250	n/a	AdvanceTempo	n/a	25705.0000000000	253
50.3203125000	n/a	AdvanceTempo	n/a	25764.0000000000	203
50.6718750000	n/a	AdvanceTempo	n/a	25944.0000000000	153
50.8125000000	n/a	AdvanceTempo	n/a	26016.0000000000	103
51.1367187500	n/a	AdvanceTempo	n/a	26182.0000000000	253
51.2578125000	n/a	AdvanceTempo	n/a	26244.0000000000	203
51.5957031250	n/a	AdvanceTempo	n/a	26417.0000000000	153
51.7128906250	n/a	AdvanceTempo	n/a	26477.0000000000	103
52.0625000000	n/a	AdvanceTempo	n/a	26656.0000000000	253
52.1621093750	n/a	AdvanceTempo	n/a	26707.0000000000	203
52.5292968750	n/a	AdvanceTempo	n/a	26895.0000000000	153
52.6250000000	n/a	AdvanceTempo	n/a	26944.0000000000	103
52.9941406250	n/a	AdvanceTempo	n/a	27133.0000000000	253
53.0742187500	n/a	AdvanceTempo	n/a	27174.0000000000	203
53.4570312500	n/a	AdvanceTempo	n/a	27370.0000000000	153
53.5507812500	n/a	AdvanceTempo	n/a	27418.0000000000	103
53.9218750000	n/a	AdvanceTempo	n/a	27608.0000000000	253
54.0039062500	n/a	AdvanceTempo	n/a	27650.0000000000	203
54.3867187500	n/a	AdvanceTempo	n/a	27846.0000000000	153
54.4746093750	n/a	AdvanceTempo	n/a	27891.0000000000	103
54.8496093750	n/a	AdvanceTempo	n/a	28083.0000000000	253
54.9277343750	n/a	AdvanceTempo	n/a	28123.0000000000	203
55.3125000000	n/a	AdvanceTempo	n/a	28320.0000000000	153
55.3984375000	n/a	AdvanceTempo	n/a	28364.0000000000	103
55.7773437500	n/a	AdvanceTempo	n/a	28558.0000000000	253
55.8320312500	n/a	AdvanceTempo	n/a	28586.0000000000	203
56.2402343750	n/a	AdvanceTempo	n/a	28795.0000000000	153
56.3046875000	n/a	AdvanceTempo	n/a	28828.0000000000	103
56.7031250000	n/a	AdvanceTempo	n/a	29032.0000000000	253
56.7597656250	n/a	AdvanceTempo	n/a	29061.0000000000	203
57.1679687500	n/a	AdvanceTempo	n/a	29270.0000000000	153
57.2519531250	n/a	AdvanceTempo	n/a	29313.0000000000	103
57.6347656250	n/a	AdvanceTempo	n/a	29509.0000000000	253
57.7226562500	n/a	AdvanceTempo	n/a	29554.0000000000	203
58.1464843750	n/a	AdvanceTempo	n/a	29771.0000000000	153
58.2109375000	n/a	AdvanceTempo	n/a	29804.0000000000	103
58.5605468750	n/a	AdvanceTempo	n/a	29983.0000000000	253
58.6835937500	n/a	AdvanceTempo	n/a	30046.0000000000	203
59.0253906250	n/a	AdvanceTempo	n/a	30221.0000000000	153
59.1679687500	n/a	AdvanceTempo	n/a	30294.0000000000	103
59.4902343750	n/a	AdvanceTempo	n/a	30459.0000000000	253
59.6054687500	n/a	AdvanceTempo	n/a	30518.0000000000	203
59.9609375000	n/a	AdvanceTempo	n/a	30700.0000000000	153
60.0683593750	n/a	AdvanceTempo	n/a	30755.0000000000	103
60.4179687500	n/a	AdvanceTempo	n/a	30934.0000000000	253
60.5039062500	n/a	AdvanceTempo	n/a	30978.0000000000	203
60.8886718750	n/a	AdvanceTempo	n/a	31175.0000000000	153
60.9863281250	n/a	AdvanceTempo	n/a	31225.0000000000	103
61.3515625000	n/a	AdvanceTempo	n/a	31412.0000000000	253
61.4550781250	n/a	AdvanceTempo	n/a	31465.0000000000	203
61.8183593750	n/a	AdvanceTempo	n/a	31651.0000000000	153
61.9238281250	n/a	AdvanceTempo	n/a	31705.0000000000	103
62.2773437500	n/a	AdvanceTempo	n/a	31886.0000000000	253
62.3671875000	n/a	AdvanceTempo	n/a	31932.0000000000	203
62.7421875000	n/a	AdvanceTempo	n/a	32124.0000000000	153
62.8398437500	n/a	AdvanceTempo	n/a	32174.0000000000	103
63.2089843750	n/a	AdvanceTempo	n/a	32363.0000000000	253
63.2890625000	n/a	AdvanceTempo	n/a	32404.0000000000	203
63.6699218750	n/a	AdvanceTempo	n/a	32599.0000000000	153
63.7773437500	n/a	AdvanceTempo	n/a	32654.0000000000	103
64.1367187500	n/a	AdvanceTempo	n/a	32838.0000000000	253
64.2402343750	n/a	AdvanceTempo	n/a	32891.0000000000	203
64.5996093750	n/a	AdvanceTempo	n/a	33075.0000000000	153
64.7070312500	n/a	AdvanceTempo	n/a	33130.0000000000	103
65.0664062500	n/a	AdvanceTempo	n/a	33314.0000000000	253
65.1582031250	n/a	AdvanceTempo	n/a	33361.0000000000	203
65.5253906250	n/a	AdvanceTempo	n/a	33549.0000000000	153
65.6269531250	n/a	AdvanceTempo	n/a	33601.0000000000	103
65.9941406250	n/a	AdvanceTempo	n/a	33789.0000000000	253
66.0683593750	n/a	AdvanceTempo	n/a	33827.0000000000	203
66.4570312500	n/a	AdvanceTempo	n/a	34026.0000000000	153
66.5507812500	n/a	AdvanceTempo	n/a	34074.0000000000	103
66.9257812500	n/a	AdvanceTempo	n/a	34266.0000000000	253
67.0000000000	n/a	AdvanceTempo	n/a	34304.0000000000	203
67.3867187500	n/a	AdvanceTempo	n/a	34502.0000000000	153
67.4804687500	n/a	AdvanceTempo	n/a	34550.0000000000	103
67.8496093750	n/a	AdvanceTempo	n/a	34739.0000000000	253
67.9238281250	n/a	AdvanceTempo	n/a	34777.0000000000	203
68.3183593750	n/a	AdvanceTempo	n/a	34979.0000000000	153
68.3906250000	n/a	AdvanceTempo	n/a	35016.0000000000	103
68.7812500000	n/a	AdvanceTempo	n/a	35216.0000000000	253
68.8515625000	n/a	AdvanceTempo	n/a	35252.0000000000	203
69.2890625000	n/a	AdvanceTempo	n/a	35476.0000000000	153
69.3203125000	n/a	AdvanceTempo	n/a	35492.0000000000	103
69.7070312500	n/a	AdvanceTempo	n/a	35690.0000000000	253
69.7929687500	n/a	AdvanceTempo	n/a	35734.0000000000	203
70.1738281250	n/a	AdvanceTempo	n/a	35929.0000000000	153
70.2792968750	n/a	AdvanceTempo	n/a	35983.0000000000	103
70.6367187500	n/a	AdvanceTempo	n/a	36166.0000000000	253
70.7304687500	n/a	AdvanceTempo	n/a	36214.0000000000	203
71.1015625000	n/a	AdvanceTempo	n/a	36404.0000000000	153
71.2089843750	n/a	AdvanceTempo	n/a	36459.0000000000	103
71.5625000000	n/a	AdvanceTempo	n/a	36640.0000000000	253
71.6464843750	n/a	AdvanceTempo	n/a	36683.0000000000	203
72.0312500000	n/a	AdvanceTempo	n/a	36880.0000000000	153
72.1347656250	n/a	AdvanceTempo	n/a	36933.0000000000	103
72.4941406250	n/a	AdvanceTempo	n/a	37117.0000000000	253
72.5917968750	n/a	AdvanceTempo	n/a	37167.0000000000	203
72.9550781250	n/a	AdvanceTempo	n/a	37353.0000000000	153
73.0761718750	n/a	AdvanceTempo	n/a	37415.0000000000	103
73.4199218750	n/a	AdvanceTempo	n/a	37591.0000000000	253
73.5195312500	n/a	AdvanceTempo	n/a	37642.0000000000	203
73.8886718750	n/a	AdvanceTempo	n/a	37831.0000000000	153
73.9902343750	n/a	AdvanceTempo	n/a	37883.0000000000	103
74.3515625000	n/a	AdvanceTempo	n/a	38068.0000000000	253
74.4257812500	n/a	AdvanceTempo	n/a	38106.0000000000	203
74.8613281250	n/a	AdvanceTempo	n/a	38329.0000000000	153
74.9101562500	n/a	AdvanceTempo	n/a	38354.0000000000	103
75.2812500000	n/a	AdvanceTempo	n/a	38544.0000000000	253
75.3535156250	n/a	AdvanceTempo	n/a	38581.0000000000	203
75.7480468750	n/a	AdvanceTempo	n/a	38783.0000000000	153
75.8261718750	n/a	AdvanceTempo	n/a	38823.0000000000	103
76.2597656250	n/a	AdvanceTempo	n/a	39045.0000000000	253
76.2714843750	n/a	AdvanceTempo	n/a	39051.0000000000	203
76.7167968750	n/a	AdvanceTempo	n/a	39279.0000000000	153
76.7675781250	n/a	AdvanceTempo	n/a	39305.0000000000	103
77.1406250000	n/a	AdvanceTempo	n/a	39496.0000000000	253
77.2226562500	n/a	AdvanceTempo	n/a	39538.0000000000	203
77.6054687500	n/a	AdvanceTempo	n/a	39734.0000000000	153
77.7070312500	n/a	AdvanceTempo	n/a	39786.0000000000	103
78.0703125000	n/a	AdvanceTempo	n/a	39972.0000000000	253
78.1542968750	n/a	AdvanceTempo	n/a	40015.0000000000	203
78.5332031250	n/a	AdvanceTempo	n/a	40209.0000000000	153
78.6191406250	n/a	AdvanceTempo	n/a	40253.0000000000	103
79.0566406250	n/a	UncuedWalking	n/a	40477.0000000000	200
79.5273437500	n/a	UncuedWalking	n/a	40718.0000000000	100
79.9941406250	n/a	UncuedWalking	n/a	40957.0000000000	200
80.5312500000	n/a	UncuedWalking	n/a	41232.0000000000	100
81.0527343750	n/a	UncuedWalking	n/a	41499.0000000000	200
