onset	duration	trial_type	response_time	sample	value
19.6679687500	n/a	STATUS	n/a	10070.0000000000	171
20.2695312500	n/a	STATUS	n/a	10378.0000000000	271
20.8300781250	n/a	STATUS	n/a	10665.0000000000	171
21.4316406250	n/a	STATUS	n/a	10973.0000000000	271
21.9902343750	n/a	STATUS	n/a	11259.0000000000	171
22.5917968750	n/a	STATUS	n/a	11567.0000000000	271
23.1933593750	n/a	STATUS	n/a	11875.0000000000	171
23.7597656250	n/a	STATUS	n/a	12165.0000000000	271
24.3632812500	n/a	STATUS	n/a	12474.0000000000	171
24.8710937500	n/a	STATUS	n/a	12734.0000000000	271
25.5175781250	n/a	STATUS	n/a	13065.0000000000	171
26.0312500000	n/a	STATUS	n/a	13328.0000000000	271
26.6347656250	n/a	STATUS	n/a	13637.0000000000	171
27.1894531250	n/a	STATUS	n/a	13921.0000000000	271
27.7929687500	n/a	STATUS	n/a	14230.0000000000	171
28.3945312500	n/a	STATUS	n/a	14538.0000000000	271
28.9589843750	n/a	STATUS	n/a	14827.0000000000	171
29.5644531250	n/a	STATUS	n/a	15137.0000000000	271
30.1152343750	n/a	STATUS	n/a	15419.0000000000	171
30.7167968750	n/a	STATUS	n/a	15727.0000000000	271
31.2753906250	n/a	STATUS	n/a	16013.0000000000	171
31.8828125000	n/a	STATUS	n/a	16324.0000000000	271
32.4394531250	n/a	STATUS	n/a	16609.0000000000	171
33.0410156250	n/a	STATUS	n/a	16917.0000000000	271
33.5976562500	n/a	STATUS	n/a	17202.0000000000	171
34.1542968750	n/a	STATUS	n/a	17487.0000000000	271
34.7597656250	n/a	STATUS	n/a	17797.0000000000	171
35.3164062500	n/a	STATUS	n/a	18082.0000000000	271
35.9199218750	n/a	STATUS	n/a	18391.0000000000	171
36.4765625000	n/a	STATUS	n/a	18676.0000000000	271
37.0800781250	n/a	STATUS	n/a	18985.0000000000	171
37.6445312500	n/a	STATUS	n/a	19274.0000000000	271
38.2441406250	n/a	STATUS	n/a	19581.0000000000	171
38.8457031250	n/a	STATUS	n/a	19889.0000000000	271
39.4023437500	n/a	STATUS	n/a	20174.0000000000	171
40.0078125000	n/a	STATUS	n/a	20484.0000000000	271
40.5195312500	n/a	STATUS	n/a	20746.0000000000	171
41.1230468750	n/a	STATUS	n/a	21055.0000000000	271
41.7246093750	n/a	STATUS	n/a	21363.0000000000	171
42.2792968750	n/a	STATUS	n/a	21647.0000000000	271
42.8828125000	n/a	STATUS	n/a	21956.0000000000	171
43.4492187500	n/a	STATUS	n/a	22246.0000000000	271
44.0527343750	n/a	STATUS	n/a	22555.0000000000	171
44.6015625000	n/a	STATUS	n/a	22836.0000000000	271
45.2050781250	n/a	STATUS	n/a	23145.0000000000	171
45.7675781250	n/a	STATUS	n/a	23433.0000000000	271
46.3691406250	n/a	STATUS	n/a	23741.0000000000	171
46.9765625000	n/a	STATUS	n/a	24052.0000000000	271
47.4824218750	n/a	STATUS	n/a	24311.0000000000	171
48.0859375000	n/a	STATUS	n/a	24620.0000000000	271
48.6875000000	n/a	STATUS	n/a	24928.0000000000	171
49.2988281250	n/a	STATUS	n/a	25241.0000000000	271
49.8535156250	n/a	STATUS	n/a	25525.0000000000	171
50.4082031250	n/a	STATUS	n/a	25809.0000000000	271
51.0117187500	n/a	STATUS	n/a	26118.0000000000	171
51.6132812500	n/a	STATUS	n/a	26426.0000000000	271
52.1738281250	n/a	STATUS	n/a	26713.0000000000	171
52.7304687500	n/a	STATUS	n/a	26998.0000000000	271
53.3339843750	n/a	STATUS	n/a	27307.0000000000	171
53.8906250000	n/a	STATUS	n/a	27592.0000000000	271
54.4531250000	n/a	STATUS	n/a	27880.0000000000	171
55.0566406250	n/a	STATUS	n/a	28189.0000000000	271
55.6621093750	n/a	STATUS	n/a	28499.0000000000	171
56.2578125000	n/a	STATUS	n/a	28804.0000000000	271
56.8164062500	n/a	STATUS	n/a	29090.0000000000	171
57.3808593750	n/a	STATUS	n/a	29379.0000000000	271
57.9375000000	n/a	STATUS	n/a	29664.0000000000	171
58.5351562500	n/a	STATUS	n/a	29970.0000000000	271
59.0898437500	n/a	STATUS	n/a	30254.0000000000	171
59.6972656250	n/a	STATUS	n/a	30565.0000000000	271
60.2968750000	n/a	STATUS	n/a	30872.0000000000	171
60.8613281250	n/a	STATUS	n/a	31161.0000000000	271
61.4628906250	n/a	STATUS	n/a	31469.0000000000	171
62.0156250000	n/a	STATUS	n/a	31752.0000000000	271
62.6210937500	n/a	STATUS	n/a	32062.0000000000	171
63.1835937500	n/a	STATUS	n/a	32350.0000000000	271
63.7382812500	n/a	STATUS	n/a	32634.0000000000	171
64.3378906250	n/a	STATUS	n/a	32941.0000000000	271
64.8964843750	n/a	STATUS	n/a	33227.0000000000	171
65.4980468750	n/a	STATUS	n/a	33535.0000000000	271
66.1015625000	n/a	STATUS	n/a	33844.0000000000	171
66.6660156250	n/a	STATUS	n/a	34133.0000000000	271
67.2226562500	n/a	STATUS	n/a	34418.0000000000	171
67.8203125000	n/a	STATUS	n/a	34724.0000000000	271
68.4257812500	n/a	STATUS	n/a	35034.0000000000	171
68.9882812500	n/a	STATUS	n/a	35322.0000000000	271
69.5859375000	n/a	STATUS	n/a	35628.0000000000	171
70.1425781250	n/a	STATUS	n/a	35913.0000000000	271
70.7558593750	n/a	STATUS	n/a	36227.0000000000	171
71.3027343750	n/a	STATUS	n/a	36507.0000000000	271
71.8632812500	n/a	STATUS	n/a	36794.0000000000	171
72.4707031250	n/a	STATUS	n/a	37105.0000000000	271
73.0722656250	n/a	STATUS	n/a	37413.0000000000	171
73.6269531250	n/a	STATUS	n/a	37697.0000000000	271
74.1816406250	n/a	STATUS	n/a	37981.0000000000	171
74.7929687500	n/a	STATUS	n/a	38294.0000000000	271
75.3535156250	n/a	STATUS	n/a	38581.0000000000	171
75.9472656250	n/a	STATUS	n/a	38885.0000000000	271
76.5058593750	n/a	STATUS	n/a	39171.0000000000	171
77.1113281250	n/a	STATUS	n/a	39481.0000000000	271
77.6660156250	n/a	STATUS	n/a	39765.0000000000	171
78.2734375000	n/a	STATUS	n/a	40076.0000000000	271
78.8320312500	n/a	STATUS	n/a	40362.0000000000	171
79.4277343750	n/a	STATUS	n/a	40667.0000000000	271
79.9863281250	n/a	STATUS	n/a	40953.0000000000	171
80.5957031250	n/a	STATUS	n/a	41265.0000000000	271
81.1542968750	n/a	STATUS	n/a	41551.0000000000	171
81.7050781250	n/a	STATUS	n/a	41833.0000000000	271
82.3632812500	n/a	STATUS	n/a	42170.0000000000	171
