onset	duration	trial_type	response_time	sample	value
1.1835937500	n/a	UncuedWalking	n/a	606.0000000000	200
1.7285156250	n/a	UncuedWalking	n/a	885.0000000000	100
2.2597656250	n/a	UncuedWalking	n/a	1157.0000000000	200
2.8066406250	n/a	UncuedWalking	n/a	1437.0000000000	100
3.3457031250	n/a	UncuedWalking	n/a	1713.0000000000	200
3.8710937500	n/a	UncuedWalking	n/a	1982.0000000000	100
4.4160156250	n/a	UncuedWalking	n/a	2261.0000000000	200
4.9492187500	n/a	UncuedWalking	n/a	2534.0000000000	100
5.4785156250	n/a	UncuedWalking	n/a	2805.0000000000	200
6.0214843750	n/a	UncuedWalking	n/a	3083.0000000000	100
6.5507812500	n/a	UncuedWalking	n/a	3354.0000000000	200
7.1035156250	n/a	UncuedWalking	n/a	3637.0000000000	100
7.6367187500	n/a	UncuedWalking	n/a	3910.0000000000	200
8.1933593750	n/a	UncuedWalking	n/a	4195.0000000000	100
8.7226562500	n/a	UncuedWalking	n/a	4466.0000000000	200
9.2480468750	n/a	UncuedWalking	n/a	4735.0000000000	100
9.8007812500	n/a	UncuedWalking	n/a	5018.0000000000	200
10.3496093750	n/a	UncuedWalking	n/a	5299.0000000000	100
10.8730468750	n/a	UncuedWalking	n/a	5567.0000000000	200
11.4082031250	n/a	UncuedWalking	n/a	5841.0000000000	100
11.9589843750	n/a	UncuedWalking	n/a	6123.0000000000	200
12.5019531250	n/a	UncuedWalking	n/a	6401.0000000000	100
13.0429687500	n/a	UncuedWalking	n/a	6678.0000000000	200
13.5839843750	n/a	UncuedWalking	n/a	6955.0000000000	100
14.1171875000	n/a	UncuedWalking	n/a	7228.0000000000	200
14.6582031250	n/a	UncuedWalking	n/a	7505.0000000000	100
15.1914062500	n/a	UncuedWalking	n/a	7778.0000000000	200
15.7324218750	n/a	UncuedWalking	n/a	8055.0000000000	100
16.2734375000	n/a	UncuedWalking	n/a	8332.0000000000	200
16.8046875000	n/a	UncuedWalking	n/a	8604.0000000000	100
17.3417968750	n/a	UncuedWalking	n/a	8879.0000000000	200
17.8710937500	n/a	UncuedWalking	n/a	9150.0000000000	100
18.4082031250	n/a	UncuedWalking	n/a	9425.0000000000	200
18.9492187500	n/a	UncuedWalking	n/a	9702.0000000000	100
19.4804687500	n/a	UncuedWalking	n/a	9974.0000000000	200
20.0234375000	n/a	UncuedWalking	n/a	10252.0000000000	100
20.5507812500	n/a	UncuedWalking	n/a	10522.0000000000	200
21.0898437500	n/a	UncuedWalking	n/a	10798.0000000000	100
21.6328125000	n/a	UncuedWalking	n/a	11076.0000000000	200
22.1582031250	n/a	UncuedWalking	n/a	11345.0000000000	100
22.6835937500	n/a	UncuedWalking	n/a	11614.0000000000	200
23.2246093750	n/a	UncuedWalking	n/a	11891.0000000000	100
23.7343750000	n/a	UncuedWalking	n/a	12152.0000000000	200
24.2773437500	n/a	UncuedWalking	n/a	12430.0000000000	100
24.8261718750	n/a	UncuedWalking	n/a	12711.0000000000	200
25.3554687500	n/a	PreferredCadence	n/a	12982.0000000000	114
25.5800781250	n/a	PreferredCadence	n/a	13097.0000000000	444
25.8828125000	n/a	PreferredCadence	n/a	13252.0000000000	201
26.1445312500	n/a	PreferredCadence	n/a	13386.0000000000	251
26.4433593750	n/a	PreferredCadence	n/a	13539.0000000000	101
26.6503906250	n/a	PreferredCadence	n/a	13645.0000000000	151
27.0312500000	n/a	PreferredCadence	n/a	13840.0000000000	201
27.2050781250	n/a	PreferredCadence	n/a	13929.0000000000	251
27.5917968750	n/a	PreferredCadence	n/a	14127.0000000000	101
27.6679687500	n/a	PreferredCadence	n/a	14166.0000000000	151
28.1621093750	n/a	PreferredCadence	n/a	14419.0000000000	201
28.2324218750	n/a	PreferredCadence	n/a	14455.0000000000	251
28.7050781250	n/a	PreferredCadence	n/a	14697.0000000000	101
28.7382812500	n/a	PreferredCadence	n/a	14714.0000000000	151
29.2207031250	n/a	PreferredCadence	n/a	14961.0000000000	201
29.3007812500	n/a	PreferredCadence	n/a	15002.0000000000	251
29.7636718750	n/a	PreferredCadence	n/a	15239.0000000000	101
29.8085937500	n/a	PreferredCadence	n/a	15262.0000000000	151
30.3066406250	n/a	PreferredCadence	n/a	15517.0000000000	201
30.3632812500	n/a	PreferredCadence	n/a	15546.0000000000	251
30.8300781250	n/a	PreferredCadence	n/a	15785.0000000000	101
30.8769531250	n/a	PreferredCadence	n/a	15809.0000000000	151
31.3847656250	n/a	PreferredCadence	n/a	16069.0000000000	201
31.4355468750	n/a	PreferredCadence	n/a	16095.0000000000	251
31.9160156250	n/a	PreferredCadence	n/a	16341.0000000000	101
