onset	duration	trial_type	response_time	sample	value
58.8945312500	n/a	DelayTempo	n/a	30154.0000000000	259
59.5234375000	n/a	DelayTempo	n/a	30476.0000000000	109
59.5429687500	n/a	DelayTempo	n/a	30486.0000000000	159
60.1875000000	n/a	DelayTempo	n/a	30816.0000000000	209
60.2421875000	n/a	DelayTempo	n/a	30844.0000000000	259
60.8945312500	n/a	DelayTempo	n/a	31178.0000000000	109
60.8945312500	n/a	DelayTempo	n/a	31178.0000000000	159
61.5371093750	n/a	DelayTempo	n/a	31507.0000000000	209
61.5878906250	n/a	DelayTempo	n/a	31533.0000000000	259
62.2207031250	n/a	DelayTempo	n/a	31857.0000000000	109
62.2363281250	n/a	DelayTempo	n/a	31865.0000000000	159
62.8652343750	n/a	DelayTempo	n/a	32187.0000000000	209
62.8906250000	n/a	DelayTempo	n/a	32200.0000000000	259
63.5527343750	n/a	DelayTempo	n/a	32539.0000000000	109
63.5878906250	n/a	DelayTempo	n/a	32557.0000000000	159
64.2011718750	n/a	DelayTempo	n/a	32871.0000000000	209
64.2363281250	n/a	DelayTempo	n/a	32889.0000000000	259
64.8945312500	n/a	DelayTempo	n/a	33226.0000000000	109
64.9296875000	n/a	DelayTempo	n/a	33244.0000000000	159
65.5410156250	n/a	DelayTempo	n/a	33557.0000000000	209
65.5839843750	n/a	DelayTempo	n/a	33579.0000000000	259
66.2324218750	n/a	DelayTempo	n/a	33911.0000000000	109
66.2812500000	n/a	DelayTempo	n/a	33936.0000000000	159
66.8867187500	n/a	DelayTempo	n/a	34246.0000000000	209
66.9277343750	n/a	DelayTempo	n/a	34267.0000000000	259
67.5839843750	n/a	DelayTempo	n/a	34603.0000000000	109
67.6230468750	n/a	DelayTempo	n/a	34623.0000000000	159
68.2285156250	n/a	DelayTempo	n/a	34933.0000000000	209
68.2734375000	n/a	DelayTempo	n/a	34956.0000000000	259
68.9101562500	n/a	DelayTempo	n/a	35282.0000000000	109
68.9316406250	n/a	DelayTempo	n/a	35293.0000000000	159
69.5566406250	n/a	DelayTempo	n/a	35613.0000000000	209
69.6210937500	n/a	DelayTempo	n/a	35646.0000000000	259
70.2753906250	n/a	DelayTempo	n/a	35981.0000000000	109
70.2773437500	n/a	DelayTempo	n/a	35982.0000000000	159
70.9179687500	n/a	DelayTempo	n/a	36310.0000000000	209
70.9296875000	n/a	DelayTempo	n/a	36316.0000000000	259
71.6074218750	n/a	DelayTempo	n/a	36663.0000000000	109
71.6250000000	n/a	DelayTempo	n/a	36672.0000000000	159
72.2597656250	n/a	DelayTempo	n/a	36997.0000000000	209
72.3144531250	n/a	DelayTempo	n/a	37025.0000000000	259
72.9707031250	n/a	DelayTempo	n/a	37361.0000000000	159
72.9765625000	n/a	DelayTempo	n/a	37364.0000000000	109
73.6191406250	n/a	DelayTempo	n/a	37693.0000000000	259
73.6308593750	n/a	DelayTempo	n/a	37699.0000000000	209
74.2636718750	n/a	DelayTempo	n/a	38023.0000000000	159
74.3261718750	n/a	DelayTempo	n/a	38055.0000000000	109
74.9628906250	n/a	DelayTempo	n/a	38381.0000000000	259
74.9687500000	n/a	DelayTempo	n/a	38384.0000000000	209
75.6621093750	n/a	DelayTempo	n/a	38739.0000000000	109
75.6640625000	n/a	DelayTempo	n/a	38740.0000000000	159
76.2968750000	n/a	DelayTempo	n/a	39064.0000000000	209
76.3125000000	n/a	DelayTempo	n/a	39072.0000000000	259
76.9824218750	n/a	DelayTempo	n/a	39415.0000000000	109
77.0136718750	n/a	DelayTempo	n/a	39431.0000000000	159
77.6347656250	n/a	DelayTempo	n/a	39749.0000000000	209
77.6562500000	n/a	DelayTempo	n/a	39760.0000000000	259
78.3085937500	n/a	DelayTempo	n/a	40094.0000000000	159
78.3281250000	n/a	DelayTempo	n/a	40104.0000000000	109
78.9746093750	n/a	DelayTempo	n/a	40435.0000000000	209
79.0058593750	n/a	DelayTempo	n/a	40451.0000000000	259
79.6503906250	n/a	DelayTempo	n/a	40781.0000000000	159
79.6582031250	n/a	DelayTempo	n/a	40785.0000000000	109
80.2871093750	n/a	DelayTempo	n/a	41107.0000000000	209
80.3085937500	n/a	DelayTempo	n/a	41118.0000000000	259
80.9589843750	n/a	DelayTempo	n/a	41451.0000000000	159
80.9765625000	n/a	DelayTempo	n/a	41460.0000000000	109
81.6093750000	n/a	DelayTempo	n/a	41784.0000000000	209
81.6523437500	n/a	DelayTempo	n/a	41806.0000000000	259
82.3007812500	n/a	DelayTempo	n/a	42138.0000000000	159
82.3066406250	n/a	DelayTempo	n/a	42141.0000000000	109
82.9375000000	n/a	DelayTempo	n/a	42464.0000000000	209
83.0019531250	n/a	DelayTempo	n/a	42497.0000000000	259
83.6308593750	n/a	DelayTempo	n/a	42819.0000000000	109
83.6953125000	n/a	DelayTempo	n/a	42852.0000000000	159
84.2636718750	n/a	DelayTempo	n/a	43143.0000000000	209
84.3457031250	n/a	DelayTempo	n/a	43185.0000000000	259
84.9355468750	n/a	DelayTempo	n/a	43487.0000000000	109
85.0371093750	n/a	DelayTempo	n/a	43539.0000000000	159
85.5839843750	n/a	DelayTempo	n/a	43819.0000000000	209
85.6953125000	n/a	DelayTempo	n/a	43876.0000000000	259
86.2558593750	n/a	DelayTempo	n/a	44163.0000000000	109
86.3457031250	n/a	DelayTempo	n/a	44209.0000000000	159
86.8906250000	n/a	DelayTempo	n/a	44488.0000000000	209
87.0390625000	n/a	DelayTempo	n/a	44564.0000000000	259
87.5917968750	n/a	DelayTempo	n/a	44847.0000000000	109
87.6914062500	n/a	DelayTempo	n/a	44898.0000000000	159
88.2597656250	n/a	DelayTempo	n/a	45189.0000000000	209
88.3886718750	n/a	DelayTempo	n/a	45255.0000000000	259
88.9648437500	n/a	DelayTempo	n/a	45550.0000000000	109
89.0820312500	n/a	DelayTempo	n/a	45610.0000000000	159
89.6230468750	n/a	DelayTempo	n/a	45887.0000000000	209
89.6855468750	n/a	DelayTempo	n/a	45919.0000000000	259
90.3261718750	n/a	DelayTempo	n/a	46247.0000000000	109
90.3867187500	n/a	DelayTempo	n/a	46278.0000000000	159
90.9628906250	n/a	DelayTempo	n/a	46573.0000000000	209
91.0351562500	n/a	DelayTempo	n/a	46610.0000000000	259
91.6523437500	n/a	DelayTempo	n/a	46926.0000000000	109
91.7324218750	n/a	DelayTempo	n/a	46967.0000000000	159
92.3085937500	n/a	DelayTempo	n/a	47262.0000000000	209
92.3789062500	n/a	DelayTempo	n/a	47298.0000000000	259
93.0058593750	n/a	DelayTempo	n/a	47619.0000000000	109
93.0292968750	n/a	DelayTempo	n/a	47631.0000000000	159
93.6601562500	n/a	DelayTempo	n/a	47954.0000000000	209
93.7285156250	n/a	DelayTempo	n/a	47989.0000000000	259
94.3476562500	n/a	DelayTempo	n/a	48306.0000000000	109
94.3710937500	n/a	DelayTempo	n/a	48318.0000000000	159
94.9960937500	n/a	UncuedWalking	n/a	48638.0000000000	200
95.6992187500	n/a	UncuedWalking	n/a	48998.0000000000	100
96.3261718750	n/a	UncuedWalking	n/a	49319.0000000000	200
96.9492187500	n/a	UncuedWalking	n/a	49638.0000000000	100
97.5312500000	n/a	UncuedWalking	n/a	49936.0000000000	200
98.1757812500	n/a	UncuedWalking	n/a	50266.0000000000	100
98.7519531250	n/a	UncuedWalking	n/a	50561.0000000000	200
99.3632812500	n/a	UncuedWalking	n/a	50874.0000000000	100
99.9570312500	n/a	UncuedWalking	n/a	51178.0000000000	200
100.5644531250	n/a	UncuedWalking	n/a	51489.0000000000	100
101.1445312500	n/a	UncuedWalking	n/a	51786.0000000000	200
101.7675781250	n/a	UncuedWalking	n/a	52105.0000000000	100
102.3437500000	n/a	UncuedWalking	n/a	52400.0000000000	200
102.9726562500	n/a	UncuedWalking	n/a	52722.0000000000	100
103.5507812500	n/a	UncuedWalking	n/a	53018.0000000000	200
104.1621093750	n/a	UncuedWalking	n/a	53331.0000000000	100
104.7207031250	n/a	UncuedWalking	n/a	53617.0000000000	200
105.3574218750	n/a	UncuedWalking	n/a	53943.0000000000	100
105.9375000000	n/a	UncuedWalking	n/a	54240.0000000000	200
106.5566406250	n/a	UncuedWalking	n/a	54557.0000000000	100
107.1269531250	n/a	UncuedWalking	n/a	54849.0000000000	200
107.7558593750	n/a	UncuedWalking	n/a	55171.0000000000	100
108.3183593750	n/a	UncuedWalking	n/a	55459.0000000000	200
108.9375000000	n/a	UncuedWalking	n/a	55776.0000000000	100
109.5117187500	n/a	UncuedWalking	n/a	56070.0000000000	200
110.1347656250	n/a	UncuedWalking	n/a	56389.0000000000	100
110.6953125000	n/a	UncuedWalking	n/a	56676.0000000000	200
111.3222656250	n/a	PreferredCadence	n/a	56997.0000000000	114
111.5117187500	n/a	PreferredCadence	n/a	57094.0000000000	444
111.8828125000	n/a	PreferredCadence	n/a	57284.0000000000	201
112.1152343750	n/a	PreferredCadence	n/a	57403.0000000000	251
112.5371093750	n/a	PreferredCadence	n/a	57619.0000000000	101
112.7226562500	n/a	PreferredCadence	n/a	57714.0000000000	151
113.1250000000	n/a	PreferredCadence	n/a	57920.0000000000	201
113.3203125000	n/a	PreferredCadence	n/a	58020.0000000000	251
113.8105468750	n/a	PreferredCadence	n/a	58271.0000000000	101
113.8769531250	n/a	PreferredCadence	n/a	58305.0000000000	151
114.3886718750	n/a	PreferredCadence	n/a	58567.0000000000	201
114.4804687500	n/a	PreferredCadence	n/a	58614.0000000000	251
115.0273437500	n/a	PreferredCadence	n/a	58894.0000000000	101
115.0820312500	n/a	PreferredCadence	n/a	58922.0000000000	151
115.6425781250	n/a	PreferredCadence	n/a	59209.0000000000	201
115.6953125000	n/a	PreferredCadence	n/a	59236.0000000000	251
116.2519531250	n/a	PreferredCadence	n/a	59521.0000000000	151
116.2851562500	n/a	PreferredCadence	n/a	59538.0000000000	101
116.8476562500	n/a	PreferredCadence	n/a	59826.0000000000	251
116.8730468750	n/a	PreferredCadence	n/a	59839.0000000000	201
117.4570312500	n/a	PreferredCadence	n/a	60138.0000000000	151
117.4921875000	n/a	PreferredCadence	n/a	60156.0000000000	101
118.0527343750	n/a	PreferredCadence	n/a	60443.0000000000	251
118.0546875000	n/a	PreferredCadence	n/a	60444.0000000000	201
118.6562500000	n/a	PreferredCadence	n/a	60752.0000000000	101
118.6679687500	n/a	PreferredCadence	n/a	60758.0000000000	151
119.2207031250	n/a	PreferredCadence	n/a	61041.0000000000	251
119.2246093750	n/a	PreferredCadence	n/a	61043.0000000000	201
119.8203125000	n/a	PreferredCadence	n/a	61348.0000000000	151
119.8437500000	n/a	PreferredCadence	n/a	61360.0000000000	101
120.4023437500	n/a	PreferredCadence	n/a	61646.0000000000	201
120.4277343750	n/a	PreferredCadence	n/a	61659.0000000000	251
121.0156250000	n/a	PreferredCadence	n/a	61960.0000000000	101
121.0292968750	n/a	PreferredCadence	n/a	61967.0000000000	151
121.5761718750	n/a	PreferredCadence	n/a	62247.0000000000	201
121.5820312500	n/a	PreferredCadence	n/a	62250.0000000000	251
122.1894531250	n/a	PreferredCadence	n/a	62561.0000000000	101
122.1933593750	n/a	PreferredCadence	n/a	62563.0000000000	151
122.7363281250	n/a	PreferredCadence	n/a	62841.0000000000	201
122.7968750000	n/a	PreferredCadence	n/a	62872.0000000000	251
123.3671875000	n/a	PreferredCadence	n/a	63164.0000000000	101
123.3984375000	n/a	PreferredCadence	n/a	63180.0000000000	151
123.9296875000	n/a	PreferredCadence	n/a	63452.0000000000	201
123.9550781250	n/a	PreferredCadence	n/a	63465.0000000000	251
124.5585937500	n/a	PreferredCadence	n/a	63774.0000000000	151
124.5605468750	n/a	PreferredCadence	n/a	63775.0000000000	101
125.1230468750	n/a	PreferredCadence	n/a	64063.0000000000	201
125.1601562500	n/a	PreferredCadence	n/a	64082.0000000000	251
125.7519531250	n/a	PreferredCadence	n/a	64385.0000000000	101
125.7675781250	n/a	PreferredCadence	n/a	64393.0000000000	151
126.3261718750	n/a	PreferredCadence	n/a	64679.0000000000	201
126.3710937500	n/a	PreferredCadence	n/a	64702.0000000000	251
126.9570312500	n/a	PreferredCadence	n/a	65002.0000000000	101
126.9726562500	n/a	PreferredCadence	n/a	65010.0000000000	151
127.5253906250	n/a	PreferredCadence	n/a	65293.0000000000	201
127.5332031250	n/a	PreferredCadence	n/a	65297.0000000000	251
128.1328125000	n/a	PreferredCadence	n/a	65604.0000000000	151
128.1523437500	n/a	PreferredCadence	n/a	65614.0000000000	101
128.7207031250	n/a	PreferredCadence	n/a	65905.0000000000	201
128.7402343750	n/a	PreferredCadence	n/a	65915.0000000000	251
129.3417968750	n/a	PreferredCadence	n/a	66223.0000000000	101
129.3457031250	n/a	PreferredCadence	n/a	66225.0000000000	151
129.8984375000	n/a	PreferredCadence	n/a	66508.0000000000	201
129.9003906250	n/a	PreferredCadence	n/a	66509.0000000000	251
130.5214843750	n/a	PreferredCadence	n/a	66827.0000000000	101
130.5527343750	n/a	PreferredCadence	n/a	66843.0000000000	151
131.0898437500	n/a	PreferredCadence	n/a	67118.0000000000	201
131.1074218750	n/a	PreferredCadence	n/a	67127.0000000000	251
131.7050781250	n/a	PreferredCadence	n/a	67433.0000000000	101
131.7089843750	n/a	PreferredCadence	n/a	67435.0000000000	151
132.2714843750	n/a	PreferredCadence	n/a	67723.0000000000	201
132.3144531250	n/a	PreferredCadence	n/a	67745.0000000000	251
132.8691406250	n/a	PreferredCadence	n/a	68029.0000000000	151
132.8847656250	n/a	PreferredCadence	n/a	68037.0000000000	101
133.4335937500	n/a	PreferredCadence	n/a	68318.0000000000	201
133.4785156250	n/a	PreferredCadence	n/a	68341.0000000000	251
134.0527343750	n/a	PreferredCadence	n/a	68635.0000000000	101
134.0800781250	n/a	PreferredCadence	n/a	68649.0000000000	151
134.6132812500	n/a	PreferredCadence	n/a	68922.0000000000	201
134.6816406250	n/a	PreferredCadence	n/a	68957.0000000000	251
135.1894531250	n/a	AdvanceTempo	n/a	69217.0000000000	333
135.2382812500	n/a	AdvanceTempo	n/a	69242.0000000000	113
135.7031250000	n/a	AdvanceTempo	n/a	69480.0000000000	253
135.7871093750	n/a	AdvanceTempo	n/a	69523.0000000000	203
136.1679687500	n/a	AdvanceTempo	n/a	69718.0000000000	153
136.3398437500	n/a	AdvanceTempo	n/a	69806.0000000000	103
136.6796875000	n/a	AdvanceTempo	n/a	69980.0000000000	253
136.8164062500	n/a	AdvanceTempo	n/a	70050.0000000000	203
137.1503906250	n/a	AdvanceTempo	n/a	70221.0000000000	153
137.2871093750	n/a	AdvanceTempo	n/a	70291.0000000000	103
137.6601562500	n/a	AdvanceTempo	n/a	70482.0000000000	253
137.7617187500	n/a	AdvanceTempo	n/a	70534.0000000000	203
138.1660156250	n/a	AdvanceTempo	n/a	70741.0000000000	153
138.2324218750	n/a	AdvanceTempo	n/a	70775.0000000000	103
138.6289062500	n/a	AdvanceTempo	n/a	70978.0000000000	253
138.7031250000	n/a	AdvanceTempo	n/a	71016.0000000000	203
139.1406250000	n/a	AdvanceTempo	n/a	71240.0000000000	153
139.2070312500	n/a	AdvanceTempo	n/a	71274.0000000000	103
139.6015625000	n/a	AdvanceTempo	n/a	71476.0000000000	253
139.6621093750	n/a	AdvanceTempo	n/a	71507.0000000000	203
140.1191406250	n/a	AdvanceTempo	n/a	71741.0000000000	153
140.1464843750	n/a	AdvanceTempo	n/a	71755.0000000000	103
140.6269531250	n/a	AdvanceTempo	n/a	72001.0000000000	203
140.6269531250	n/a	AdvanceTempo	n/a	72001.0000000000	253
141.1367187500	n/a	AdvanceTempo	n/a	72262.0000000000	153
141.1425781250	n/a	AdvanceTempo	n/a	72265.0000000000	103
141.6035156250	n/a	AdvanceTempo	n/a	72501.0000000000	253
141.6484375000	n/a	AdvanceTempo	n/a	72524.0000000000	203
142.1152343750	n/a	AdvanceTempo	n/a	72763.0000000000	153
142.1425781250	n/a	AdvanceTempo	n/a	72777.0000000000	103
142.5781250000	n/a	AdvanceTempo	n/a	73000.0000000000	253
142.6347656250	n/a	AdvanceTempo	n/a	73029.0000000000	203
143.0898437500	n/a	AdvanceTempo	n/a	73262.0000000000	153
143.1347656250	n/a	AdvanceTempo	n/a	73285.0000000000	103
143.5507812500	n/a	AdvanceTempo	n/a	73498.0000000000	253
143.6132812500	n/a	AdvanceTempo	n/a	73530.0000000000	203
144.1054687500	n/a	AdvanceTempo	n/a	73782.0000000000	153
144.1230468750	n/a	AdvanceTempo	n/a	73791.0000000000	103
144.5722656250	n/a	AdvanceTempo	n/a	74021.0000000000	253
144.6113281250	n/a	AdvanceTempo	n/a	74041.0000000000	203
145.0390625000	n/a	AdvanceTempo	n/a	74260.0000000000	153
145.1210937500	n/a	AdvanceTempo	n/a	74302.0000000000	103
145.5488281250	n/a	AdvanceTempo	n/a	74521.0000000000	253
145.6015625000	n/a	AdvanceTempo	n/a	74548.0000000000	203
146.0644531250	n/a	AdvanceTempo	n/a	74785.0000000000	153
146.1328125000	n/a	AdvanceTempo	n/a	74820.0000000000	103
146.5742187500	n/a	AdvanceTempo	n/a	75046.0000000000	253
146.6054687500	n/a	AdvanceTempo	n/a	75062.0000000000	203
147.0332031250	n/a	AdvanceTempo	n/a	75281.0000000000	153
147.1113281250	n/a	AdvanceTempo	n/a	75321.0000000000	103
147.4980468750	n/a	AdvanceTempo	n/a	75519.0000000000	253
147.5859375000	n/a	AdvanceTempo	n/a	75564.0000000000	203
148.0078125000	n/a	AdvanceTempo	n/a	75780.0000000000	153
148.0566406250	n/a	AdvanceTempo	n/a	75805.0000000000	103
148.5156250000	n/a	AdvanceTempo	n/a	76040.0000000000	253
148.5429687500	n/a	AdvanceTempo	n/a	76054.0000000000	203
149.0332031250	n/a	AdvanceTempo	n/a	76305.0000000000	153
