onset	duration	trial_type	response_time	sample	value
1.1640625000	n/a	UncuedWalking	n/a	596.0000000000	100
1.6894531250	n/a	UncuedWalking	n/a	865.0000000000	200
2.2910156250	n/a	UncuedWalking	n/a	1173.0000000000	100
2.8164062500	n/a	UncuedWalking	n/a	1442.0000000000	200
3.4199218750	n/a	UncuedWalking	n/a	1751.0000000000	100
3.9667968750	n/a	UncuedWalking	n/a	2031.0000000000	200
4.5644531250	n/a	UncuedWalking	n/a	2337.0000000000	100
5.1074218750	n/a	UncuedWalking	n/a	2615.0000000000	200
5.7089843750	n/a	UncuedWalking	n/a	2923.0000000000	100
6.2421875000	n/a	UncuedWalking	n/a	3196.0000000000	200
6.8515625000	n/a	UncuedWalking	n/a	3508.0000000000	100
7.3867187500	n/a	UncuedWalking	n/a	3782.0000000000	200
7.9921875000	n/a	UncuedWalking	n/a	4092.0000000000	100
8.5351562500	n/a	UncuedWalking	n/a	4370.0000000000	200
9.1289062500	n/a	UncuedWalking	n/a	4674.0000000000	100
9.6835937500	n/a	UncuedWalking	n/a	4958.0000000000	200
10.2773437500	n/a	UncuedWalking	n/a	5262.0000000000	100
10.8183593750	n/a	UncuedWalking	n/a	5539.0000000000	200
11.4277343750	n/a	UncuedWalking	n/a	5851.0000000000	100
11.9550781250	n/a	UncuedWalking	n/a	6121.0000000000	200
12.5507812500	n/a	UncuedWalking	n/a	6426.0000000000	100
13.0859375000	n/a	UncuedWalking	n/a	6700.0000000000	200
13.6933593750	n/a	UncuedWalking	n/a	7011.0000000000	100
14.2265625000	n/a	UncuedWalking	n/a	7284.0000000000	200
14.8144531250	n/a	UncuedWalking	n/a	7585.0000000000	100
15.3691406250	n/a	UncuedWalking	n/a	7869.0000000000	200
15.9628906250	n/a	UncuedWalking	n/a	8173.0000000000	100
16.5058593750	n/a	UncuedWalking	n/a	8451.0000000000	200
17.1035156250	n/a	UncuedWalking	n/a	8757.0000000000	100
17.6425781250	n/a	UncuedWalking	n/a	9033.0000000000	200
18.2363281250	n/a	UncuedWalking	n/a	9337.0000000000	100
18.7792968750	n/a	UncuedWalking	n/a	9615.0000000000	200
19.3593750000	n/a	UncuedWalking	n/a	9912.0000000000	100
19.8867187500	n/a	UncuedWalking	n/a	10182.0000000000	200
20.4843750000	n/a	UncuedWalking	n/a	10488.0000000000	100
21.0312500000	n/a	UncuedWalking	n/a	10768.0000000000	200
21.6347656250	n/a	UncuedWalking	n/a	11077.0000000000	100
22.1621093750	n/a	UncuedWalking	n/a	11347.0000000000	200
22.7773437500	n/a	UncuedWalking	n/a	11662.0000000000	100
23.3105468750	n/a	UncuedWalking	n/a	11935.0000000000	200
23.9199218750	n/a	UncuedWalking	n/a	12247.0000000000	100
24.4667968750	n/a	UncuedWalking	n/a	12527.0000000000	200
25.0683593750	n/a	PreferredCadence	n/a	12835.0000000000	114
25.2871093750	n/a	PreferredCadence	n/a	12947.0000000000	444
25.6132812500	n/a	PreferredCadence	n/a	13114.0000000000	201
25.8457031250	n/a	PreferredCadence	n/a	13233.0000000000	251
26.2285156250	n/a	PreferredCadence	n/a	13429.0000000000	101
26.4472656250	n/a	PreferredCadence	n/a	13541.0000000000	151
26.8183593750	n/a	PreferredCadence	n/a	13731.0000000000	201
27.0000000000	n/a	PreferredCadence	n/a	13824.0000000000	251
27.4648437500	n/a	PreferredCadence	n/a	14062.0000000000	101
27.5644531250	n/a	PreferredCadence	n/a	14113.0000000000	151
28.0585937500	n/a	PreferredCadence	n/a	14366.0000000000	201
28.1210937500	n/a	PreferredCadence	n/a	14398.0000000000	251
28.6699218750	n/a	PreferredCadence	n/a	14679.0000000000	101
28.7226562500	n/a	PreferredCadence	n/a	14706.0000000000	151
29.2460937500	n/a	PreferredCadence	n/a	14974.0000000000	201
29.2773437500	n/a	PreferredCadence	n/a	14990.0000000000	251
29.8437500000	n/a	PreferredCadence	n/a	15280.0000000000	151
29.8710937500	n/a	PreferredCadence	n/a	15294.0000000000	101
30.3964843750	n/a	PreferredCadence	n/a	15563.0000000000	251
30.4296875000	n/a	PreferredCadence	n/a	15580.0000000000	201
30.9960937500	n/a	PreferredCadence	n/a	15870.0000000000	151
31.0234375000	n/a	PreferredCadence	n/a	15884.0000000000	101
31.5546875000	n/a	PreferredCadence	n/a	16156.0000000000	251
31.5761718750	n/a	PreferredCadence	n/a	16167.0000000000	201
32.1152343750	n/a	PreferredCadence	n/a	16443.0000000000	151
32.1601562500	n/a	PreferredCadence	n/a	16466.0000000000	101
32.6738281250	n/a	PreferredCadence	n/a	16729.0000000000	251
32.7050781250	n/a	PreferredCadence	n/a	16745.0000000000	201
33.2714843750	n/a	PreferredCadence	n/a	17035.0000000000	151
33.2910156250	n/a	PreferredCadence	n/a	17045.0000000000	101
33.8281250000	n/a	PreferredCadence	n/a	17320.0000000000	251
33.8398437500	n/a	PreferredCadence	n/a	17326.0000000000	201
34.3867187500	n/a	PreferredCadence	n/a	17606.0000000000	151
