onset	duration	trial_type	response_time	sample	value
1.1816406250	n/a	UncuedWalking	n/a	605.0000000000	200
1.7968750000	n/a	UncuedWalking	n/a	920.0000000000	100
2.3515625000	n/a	UncuedWalking	n/a	1204.0000000000	200
2.9628906250	n/a	UncuedWalking	n/a	1517.0000000000	100
3.5097656250	n/a	UncuedWalking	n/a	1797.0000000000	200
4.1269531250	n/a	UncuedWalking	n/a	2113.0000000000	100
4.6679687500	n/a	UncuedWalking	n/a	2390.0000000000	200
5.2753906250	n/a	UncuedWalking	n/a	2701.0000000000	100
5.8320312500	n/a	UncuedWalking	n/a	2986.0000000000	200
6.4453125000	n/a	UncuedWalking	n/a	3300.0000000000	100
6.9863281250	n/a	UncuedWalking	n/a	3577.0000000000	200
7.6035156250	n/a	UncuedWalking	n/a	3893.0000000000	100
8.1484375000	n/a	UncuedWalking	n/a	4172.0000000000	200
8.7519531250	n/a	UncuedWalking	n/a	4481.0000000000	100
9.2988281250	n/a	UncuedWalking	n/a	4761.0000000000	200
9.9140625000	n/a	UncuedWalking	n/a	5076.0000000000	100
10.4433593750	n/a	UncuedWalking	n/a	5347.0000000000	200
11.0625000000	n/a	UncuedWalking	n/a	5664.0000000000	100
11.6035156250	n/a	UncuedWalking	n/a	5941.0000000000	200
12.2265625000	n/a	UncuedWalking	n/a	6260.0000000000	100
12.7714843750	n/a	UncuedWalking	n/a	6539.0000000000	200
13.3730468750	n/a	UncuedWalking	n/a	6847.0000000000	100
13.9355468750	n/a	UncuedWalking	n/a	7135.0000000000	200
14.5585937500	n/a	UncuedWalking	n/a	7454.0000000000	100
15.1113281250	n/a	UncuedWalking	n/a	7737.0000000000	200
15.7304687500	n/a	UncuedWalking	n/a	8054.0000000000	100
16.2714843750	n/a	UncuedWalking	n/a	8331.0000000000	200
16.9062500000	n/a	UncuedWalking	n/a	8656.0000000000	100
17.4550781250	n/a	UncuedWalking	n/a	8937.0000000000	200
18.0761718750	n/a	UncuedWalking	n/a	9255.0000000000	100
18.6289062500	n/a	UncuedWalking	n/a	9538.0000000000	200
19.2285156250	n/a	UncuedWalking	n/a	9845.0000000000	100
19.7714843750	n/a	UncuedWalking	n/a	10123.0000000000	200
20.4042968750	n/a	UncuedWalking	n/a	10447.0000000000	100
20.9511718750	n/a	UncuedWalking	n/a	10727.0000000000	200
21.5605468750	n/a	UncuedWalking	n/a	11039.0000000000	100
22.1015625000	n/a	UncuedWalking	n/a	11316.0000000000	200
22.7226562500	n/a	UncuedWalking	n/a	11634.0000000000	100
23.2812500000	n/a	UncuedWalking	n/a	11920.0000000000	200
23.8925781250	n/a	UncuedWalking	n/a	12233.0000000000	100
24.4355468750	n/a	UncuedWalking	n/a	12511.0000000000	200
25.0410156250	n/a	UncuedWalking	n/a	12821.0000000000	100
25.5722656250	n/a	UncuedWalking	n/a	13093.0000000000	200
26.1738281250	n/a	PreferredCadence	n/a	13401.0000000000	114
26.3789062500	n/a	PreferredCadence	n/a	13506.0000000000	444
