onset	duration	trial_type	response_time	sample	value
1.4394531250	n/a	UncuedWalking	n/a	737.0000000000	100
2.0214843750	n/a	UncuedWalking	n/a	1035.0000000000	200
2.6015625000	n/a	UncuedWalking	n/a	1332.0000000000	100
3.1816406250	n/a	UncuedWalking	n/a	1629.0000000000	200
3.7578125000	n/a	UncuedWalking	n/a	1924.0000000000	100
4.3535156250	n/a	UncuedWalking	n/a	2229.0000000000	200
4.9394531250	n/a	UncuedWalking	n/a	2529.0000000000	100
5.5253906250	n/a	UncuedWalking	n/a	2829.0000000000	200
6.1074218750	n/a	UncuedWalking	n/a	3127.0000000000	100
6.7109375000	n/a	UncuedWalking	n/a	3436.0000000000	200
7.2753906250	n/a	UncuedWalking	n/a	3725.0000000000	100
7.8476562500	n/a	UncuedWalking	n/a	4018.0000000000	200
8.4179687500	n/a	UncuedWalking	n/a	4310.0000000000	100
9.0058593750	n/a	UncuedWalking	n/a	4611.0000000000	200
9.5683593750	n/a	UncuedWalking	n/a	4899.0000000000	100
10.1699218750	n/a	UncuedWalking	n/a	5207.0000000000	200
10.7343750000	n/a	UncuedWalking	n/a	5496.0000000000	100
11.3046875000	n/a	UncuedWalking	n/a	5788.0000000000	200
11.8808593750	n/a	UncuedWalking	n/a	6083.0000000000	100
12.4746093750	n/a	UncuedWalking	n/a	6387.0000000000	200
13.0468750000	n/a	UncuedWalking	n/a	6680.0000000000	100
13.6484375000	n/a	UncuedWalking	n/a	6988.0000000000	200
14.2148437500	n/a	UncuedWalking	n/a	7278.0000000000	100
14.8203125000	n/a	UncuedWalking	n/a	7588.0000000000	200
15.3964843750	n/a	UncuedWalking	n/a	7883.0000000000	100
15.9746093750	n/a	UncuedWalking	n/a	8179.0000000000	200
16.5742187500	n/a	UncuedWalking	n/a	8486.0000000000	100
17.1621093750	n/a	UncuedWalking	n/a	8787.0000000000	200
17.7519531250	n/a	UncuedWalking	n/a	9089.0000000000	100
18.3300781250	n/a	UncuedWalking	n/a	9385.0000000000	200
18.9140625000	n/a	UncuedWalking	n/a	9684.0000000000	100
19.5058593750	n/a	UncuedWalking	n/a	9987.0000000000	200
20.0859375000	n/a	UncuedWalking	n/a	10284.0000000000	100
20.6796875000	n/a	UncuedWalking	n/a	10588.0000000000	200
21.2500000000	n/a	UncuedWalking	n/a	10880.0000000000	100
