onset	duration	sub_id	trial_type	smid_id
8.414911400001984	2.7235526999597823	sub-02	cross	b15_p296_11
11.138464099961766	7.20101920003026	sub-02	stimulus	b15_p296_11
18.48956610001187	4.329040499979783	sub-02	decision	b15_p296_11
22.818606599991654	2.9096840000202064	sub-02	cross	b8_p112_15
25.72829060001186	7.213625499970021	sub-02	stimulus	b8_p112_15
32.892056200011666	4.328983599960338	sub-02	decision	b8_p112_15
37.221039799972	2.18781959998978	sub-02	cross	b13_p227_1
39.40885939996178	7.203087200010032	sub-02	stimulus	b13_p227_1
47.29440520000162	4.329219400010061	sub-02	decision	b13_p227_1
51.62362460001168	2.690909300000385	sub-02	cross	b15_p403_7
54.31453390001207	7.199503899959836	sub-02	stimulus	b15_p403_7
61.696278099962	4.330071800040059	sub-02	decision	b15_p403_7
66.02634990000206	2.1826868999596627	sub-02	cross	b11_p166_19
68.20903679996172	7.207275100000061	sub-02	stimulus	b11_p166_19
76.09948440001199	4.345977699969808	sub-02	decision	b11_p166_19
80.42703229998187	2.917479899999762	sub-02	cross	b999_p496_2
83.34451219998164	7.20747179998034	sub-02	stimulus	b999_p496_2
90.50207300001192	4.329105799959962	sub-02	decision	b999_p496_2
94.8311787999719	2.183830299999954	sub-02	cross	b13_p217_6
97.01500909997183	7.207238600009987	sub-02	stimulus	b13_p217_6
104.90490259999206	4.327776200019798	sub-02	decision	b13_p217_6
109.23267880001184	2.6877771999597826	sub-02	cross	b13_p224_12
111.92045599997164	7.203478300010374	sub-02	stimulus	b13_p224_12
119.30716089998168	4.328378500010331	sub-02	decision	b13_p224_12
123.635539399992	2.1738817000300514	sub-02	cross	b15_p394_12
125.80942110002206	7.2011012999496415	sub-02	stimulus	b15_p394_12
133.70995509997192	4.328709700029776	sub-02	decision	b15_p394_12
138.0386648000017	2.8120501000103104	sub-02	cross	b15_p476_17
140.850714900012	7.211773999969864	sub-02	stimulus	b15_p476_17
148.1120817000119	4.329090799959886	sub-02	decision	b15_p476_17
152.4411724999718	2.772515300020132	sub-02	cross	b10_p146_17
155.21368779999193	7.200702000000092	sub-02	stimulus	b10_p146_17
162.5150055000017	4.329042700000173	sub-02	decision	b10_p146_17
166.8440482000019	2.1797155999797724	sub-02	cross	b13_p237_11
169.02376379998168	7.211275900020155	sub-02	stimulus	b13_p237_11
176.91634429997202	4.330047700029809	sub-02	decision	b13_p237_11
181.24639200000183	2.183355299990126	sub-02	cross	b2_p18_17
183.429747299992	7.208619499989709	sub-02	stimulus	b2_p18_17
191.32013680000185	4.328847899980246	sub-02	decision	b2_p18_17
195.6489846999821	2.176785800019843	sub-02	cross	b15_p313_14
197.8257705000019	7.214254399999845	sub-02	stimulus	b15_p313_14
205.72245150001163	4.329376599990155	sub-02	decision	b15_p313_14
210.05182810000176	2.6946298999801	sub-02	cross	b999_p482_13
212.74645799998189	7.212334699990151	sub-02	stimulus	b999_p482_13
220.12510640000164	4.328909699980613	sub-02	decision	b999_p482_13
224.45401609998223	2.678859799979364	sub-02	cross	b4_p53_10
227.1328758999616	7.211633300000358	sub-02	stimulus	b4_p53_10
234.52768469998227	4.327939099979631	sub-02	decision	b4_p53_10
238.8556237999619	2.573710400029995	sub-02	cross	b15_p401_3
241.4293341999919	7.201377000020329	sub-02	stimulus	b15_p401_3
248.93009659997188	4.329155299989907	sub-02	decision	b15_p401_3
253.25925189996173	2.176486300009856	sub-02	cross	b10_p138_1
255.43573819997164	7.214476400000422	sub-02	stimulus	b10_p138_1
263.3327743000118	4.328922399959993	sub-02	decision	b10_p138_1
267.6616966999718	2.773944000020492	sub-02	cross	b13_p226_5
270.4356406999923	7.198929600009251	sub-02	stimulus	b13_p226_5
277.7345076999618	4.329828000049929	sub-02	decision	b13_p226_5
282.0643357000117	2.179502599989973	sub-02	cross	b15_p393_19
284.2438383000017	7.2106989999902	sub-02	stimulus	b15_p393_19
292.1386442000021	4.32801379995999	sub-02	decision	b15_p393_19
296.4666579999621	2.180060000049707	sub-02	cross	b2_p44_12
298.6467180000118	7.211845699979676	sub-02	stimulus	b2_p44_12
306.54034219997175	4.328890400000091	sub-02	decision	b2_p44_12
310.86923259997184	2.7291044000303373	sub-02	cross	b999_p492_7
313.5983370000022	7.211388099999567	sub-02	stimulus	b999_p492_7
320.94296399999166	4.329104600010396	sub-02	decision	b999_p492_7
325.27206860000206	2.7698241999596576	sub-02	cross	b11_p172_20
328.0418927999617	7.203570600019702	sub-02	stimulus	b11_p172_20
335.34538389999216	4.329034599999432	sub-02	decision	b11_p172_20
339.6744184999916	2.722254000020257	sub-02	cross	b15_p454_10
342.39667250001185	7.2018673999700695	sub-02	stimulus	b15_p454_10
349.7479598000118	4.328269800000271	sub-02	decision	b15_p454_10
354.0762296000121	2.17797969996991	sub-02	cross	b15_p319_16
356.254209299982	7.213784300030056	sub-02	stimulus	b15_p319_16
364.15054130001226	4.328999399969689	sub-02	decision	b15_p319_16
368.479540699982	2.690218200029449	sub-02	cross	b4_p52_14
371.1697589000114	7.200040399970021	sub-02	stimulus	b4_p52_14
378.5530695999614	4.328973900010169	sub-02	decision	b4_p52_14
