onset	duration	sub_id	trial_type	smid_id
8.412327200052914	2.2345401999800742	sub-02	cross	b4_p67_11
10.646867400032988	7.206079100019906	sub-02	stimulus	b4_p67_11
18.48852570005284	4.327780999999959	sub-02	decision	b4_p67_11
22.81630670005279	2.1841801999803465	sub-02	cross	b2_p44_19
25.00048690003314	7.205890499989891	sub-02	stimulus	b2_p44_19
32.88894450000316	4.329068600029586	sub-02	decision	b2_p44_19
37.21801310003275	2.1868519000104243	sub-02	cross	b15_p326_1
39.40486500004317	7.203992699969604	sub-02	stimulus	b15_p326_1
47.29167890001281	4.328871100030028	sub-02	decision	b15_p326_1
51.62055000004284	2.182771299970227	sub-02	cross	b15_p450_17
53.80332130001307	7.208220300030007	sub-02	stimulus	b15_p450_17
61.69296100002293	4.330031400019834	sub-02	decision	b15_p450_17
66.02299240004277	2.184802700010096	sub-02	cross	b4_p52_11
68.20779510005286	7.20540340000025	sub-02	stimulus	b4_p52_11
76.09647760004282	4.329414199979965	sub-02	decision	b4_p52_11
80.42589180002278	2.1848138000400468	sub-02	cross	b1_p6_2
82.61070560006283	7.205925099950036	sub-02	stimulus	b1_p6_2
90.4993662000029	4.329103200050213	sub-02	decision	b1_p6_2
94.82846940005312	2.18705479998971	sub-02	cross	b14_p284_15
97.01552420004282	7.203581799989934	sub-02	stimulus	b14_p284_15
104.90202730003284	4.328668500000276	sub-02	decision	b14_p284_15
109.23069580003312	2.189851999989969	sub-02	cross	b2_p17_16
111.42054780002309	7.201139900009821	sub-02	stimulus	b2_p17_16
119.30436970002302	4.328208399989762	sub-02	decision	b2_p17_16
123.63257810001278	2.192249800020363	sub-02	cross	b9_p120_10
125.82482790003314	7.199411000009604	sub-02	stimulus	b9_p120_10
133.70666160003293	4.329621899989888	sub-02	decision	b9_p120_10
138.03628350002282	2.1836133000301743	sub-02	cross	b13_p231_11
140.219896800053	7.2071136999898044	sub-02	stimulus	b13_p231_11
148.10959330003288	4.329023200019947	sub-02	decision	b13_p231_11
152.43861650005283	2.1823284999700263	sub-02	cross	b15_p303_2
154.62094500002286	7.208375900000192	sub-02	stimulus	b15_p303_2
162.5119716000031	4.329004700000041	sub-02	decision	b15_p303_2
166.84097630000315	2.183947200019702	sub-02	cross	b8_p115_14
169.02492350002285	7.207090599980347	sub-02	stimulus	b8_p115_14
176.9139010000431	4.32964169996967	sub-02	decision	b8_p115_14
181.2435427000128	2.183880700030386	sub-02	cross	b13_p226_20
183.42742340004315	7.206156999979612	sub-02	stimulus	b13_p226_20
191.3169205000131	4.329449600019871	sub-02	decision	b13_p226_20
195.64637010003293	2.176344699979836	sub-02	cross	b13_p241_9
197.8227148000128	7.214123899990227	sub-02	stimulus	b13_p241_9
205.71970870002315	4.328992400019615	sub-02	decision	b13_p241_9
210.0487011000428	2.1830816000001505	sub-02	cross	b11_p159_10
212.2317827000429	7.208030199989935	sub-02	stimulus	b11_p159_10
220.1223332000032	4.328711200039834	sub-02	decision	b11_p159_10
224.4510444000429	2.189233799989779	sub-02	cross	b4_p53_1
226.64027820003275	7.201777399980074	sub-02	stimulus	b4_p53_1
234.5248877000331	4.327984099979858	sub-02	decision	b4_p53_1
238.85287180001296	2.182114400030059	sub-02	cross	b15_p293_5
241.03498620004305	7.209708000009869	sub-02	stimulus	b15_p293_5
248.92707860004293	4.329294199989818	sub-02	decision	b15_p293_5
253.25637280003275	2.184276600020439	sub-02	cross	b10_p146_6
255.4406494000532	7.206649499999912	sub-02	stimulus	b10_p146_6
263.3298194000331	4.329302199999802	sub-02	decision	b10_p146_6
267.6591216000329	2.1865127999899414	sub-02	cross	b14_p277_14
269.84563440002285	7.204103000000032	sub-02	stimulus	b14_p277_14
277.73232790001293	4.328925900039849	sub-02	decision	b14_p277_14
282.0612538000528	2.1816516000003503	sub-02	cross	b14_p267_11
284.24290540005313	7.209483299979638	sub-02	stimulus	b14_p267_11
292.1359496000232	4.327963599989744	sub-02	decision	b14_p267_11
296.46391320001294	2.1773954000100275	sub-02	cross	b14_p258_6
298.64130860002297	7.212529500010078	sub-02	stimulus	b14_p258_6
306.5373842000231	4.328824100030033	sub-02	decision	b14_p258_6
310.8662083000532	2.183365099999719	sub-02	cross	b13_p231_16
313.04957340005285	7.207791999970141	sub-02	stimulus	b13_p231_16
320.9402291000529	4.328814499960117	sub-02	decision	b13_p231_16
325.269043600013	2.1785085000401523	sub-02	cross	b2_p28_19
327.44755210005314	7.21255679998967	sub-02	stimulus	b2_p28_19
335.34252850001303	4.329030600019905	sub-02	decision	b2_p28_19
339.67155910003294	2.1783129000100416	sub-02	cross	b13_p218_10
341.849872000043	7.212663499989958	sub-02	stimulus	b13_p218_10
349.74494450003294	4.328239999999823	sub-02	decision	b13_p218_10
354.0731845000328	2.1824411000202417	sub-02	cross	b2_p21_3
356.255625600053	7.2094577999600915	sub-02	stimulus	b2_p21_3
364.147806700023	4.328818399979809	sub-02	decision	b2_p21_3
368.4766251000028	2.182944200010297	sub-02	cross	b999_p479_2
370.6595693000131	7.207856299989999	sub-02	stimulus	b999_p479_2
378.551828800053	4.327398399999765	sub-02	decision	b999_p479_2
