onset	duration	sub_id	trial_type	smid_id
8.40833520004071	2.2196899000000485	sub-02	cross	b2_p28_9
10.62802510004076	7.20446569996011	sub-02	stimulus	b2_p28_9
18.48189110000112	4.329091900029653	sub-02	decision	b2_p28_9
22.81098300003077	3.091936999990139	sub-02	cross	b2_p44_20
25.90292000002092	7.215316699990126	sub-02	stimulus	b2_p44_20
32.884266000000935	4.329134199999771	sub-02	decision	b2_p44_20
37.21340020000071	2.8800529000000097	sub-02	cross	b999_p483_8
40.09345310000072	7.210439099990253	sub-02	stimulus	b999_p483_8
47.28713700000071	4.328020300020398	sub-02	decision	b999_p483_8
51.61515730002111	2.180945299969608	sub-02	cross	b15_p363_5
53.79610259999072	7.210704300030102	sub-02	stimulus	b15_p363_5
61.691433300030894	4.327244499989774	sub-02	decision	b15_p363_5
66.01867780002067	2.559056399970359	sub-02	cross	b10_p127_20
68.57773419999103	7.214976700020088	sub-02	stimulus	b10_p127_20
76.09197740000081	4.329147699990244	sub-02	decision	b10_p127_20
80.42112509999106	2.937416299999768	sub-02	cross	b2_p23_14
83.35854139999083	7.20263690001002	sub-02	stimulus	b2_p23_14
90.4937607000411	4.330040599979839	sub-02	decision	b2_p23_14
94.82380130002092	2.848443199990016	sub-02	cross	b10_p137_2
97.67224450001096	7.208340300020154	sub-02	stimulus	b10_p137_2
104.8980908000308	4.328234699969926	sub-02	decision	b10_p137_2
109.22632550000073	2.672772500020073	sub-02	cross	b15_p415_6
111.8990980000208	7.200912399970093	sub-02	stimulus	b15_p415_6
119.2997398000407	4.328987499990035	sub-02	decision	b15_p415_6
123.62872730003072	2.185932600000342	sub-02	cross	b15_p447_17
125.81465990003107	7.205138199959947	sub-02	stimulus	b15_p447_17
133.70224680000092	4.329236600030072	sub-02	decision	b15_p447_17
138.031483400031	2.182879499970113	sub-02	cross	b11_p172_15
140.2143629000011	7.207733499989899	sub-02	stimulus	b11_p172_15
148.10471420001068	4.329105300020274	sub-02	decision	b11_p172_15
152.43381950003095	2.185358099980021	sub-02	cross	b15_p474_18
154.61917760001097	7.2056356000298365	sub-02	stimulus	b15_p474_18
162.507600500011	4.330370799989851	sub-02	decision	b15_p474_18
166.83797130000085	2.885874000030072	sub-02	cross	b15_p473_18
169.72384530003092	7.202688199990007	sub-02	stimulus	b15_p473_18
176.91051030001108	4.328265000019655	sub-02	decision	b15_p473_18
181.2387753000308	2.179306100010308	sub-02	cross	b14_p263_20
183.41808140004105	7.211850399959985	sub-02	stimulus	b14_p263_20
191.3124301000508	4.328906799950346	sub-02	decision	b14_p263_20
195.64133690000108	2.1832854000399493	sub-02	cross	b15_p450_2
197.82462230004103	7.207633999989866	sub-02	stimulus	b15_p450_2
205.71412330004068	4.329942299980303	sub-02	decision	b15_p450_2
210.04406560002096	2.1858522999700654	sub-02	cross	b999_p478_2
212.22991789999105	7.205684300050052	sub-02	stimulus	b999_p478_2
220.1179808000411	4.328607099999772	sub-02	decision	b999_p478_2
224.44658790004087	2.6546385999599806	sub-02	cross	b11_p158_9
227.10122650000085	7.202474199989865	sub-02	stimulus	b11_p158_9
234.52017790003083	4.328821300000072	sub-02	decision	b11_p158_9
238.8489992000309	2.187932199979969	sub-02	cross	b14_p263_2
241.03693140001087	7.202945900030045	sub-02	stimulus	b14_p263_2
248.9226622999909	4.32931900001995	sub-02	decision	b14_p263_2
253.2519813000108	2.9156995000003008	sub-02	cross	b14_p263_18
256.1676808000111	7.206171400029689	sub-02	stimulus	b14_p263_18
263.3254362000107	4.328633600030116	sub-02	decision	b14_p263_18
267.6540698000408	2.184775399980026	sub-02	cross	b11_p160_20
269.83884520002084	7.20628609996993	sub-02	stimulus	b11_p160_20
277.72804479999104	4.32982530001982	sub-02	decision	b11_p160_20
282.05787010001086	2.181518300029893	sub-02	cross	b13_p233_19
284.23938840004075	7.208337199990183	sub-02	stimulus	b13_p233_19
292.13051010004074	4.328725999980179	sub-02	decision	b13_p233_19
296.4592361000209	2.1825283999801286	sub-02	cross	b15_p349_7
298.64176450000105	7.208480800039979	sub-02	stimulus	b15_p349_7
306.5339293000211	4.32788569999002	sub-02	decision	b15_p349_7
310.8618150000111	2.1790753999898698	sub-02	cross	b11_p157_3
313.040890400001	7.212022799999886	sub-02	stimulus	b11_p157_3
320.93470290000096	4.330022200009807	sub-02	decision	b11_p157_3
325.2647251000108	2.180328899999949	sub-02	cross	b999_p483_16
327.4450540000107	7.209596200030319	sub-02	stimulus	b999_p483_16
335.337820700021	4.329415699990022	sub-02	decision	b999_p483_16
339.667236400011	2.1789764000000105	sub-02	cross	b2_p18_20
341.846212800011	7.211739799990028	sub-02	stimulus	b2_p18_20
349.7405188000407	4.328972399990107	sub-02	decision	b2_p18_20
354.0694912000308	2.709240300000147	sub-02	cross	b11_p160_3
356.778731500031	7.2146483999599695	sub-02	stimulus	b11_p160_3
364.143018700001	4.329169700039984	sub-02	decision	b11_p160_3
368.472188400041	2.177117699990049	sub-02	cross	b11_p160_11
370.649306100031	7.213634299989735	sub-02	stimulus	b11_p160_11
378.5455770000108	4.328063800000109	sub-02	decision	b11_p160_11
