onset	duration	trial_type	stim_file	oneback
5.994865	0.999045	train_face	sub01/run30/M1297.jpg	0
8.992182	0.999244	train_face	sub01/run30/M1307.jpg	0
12.006498	0.999132	Fix	placeholders/fixation.png	0
15.004137	0.999008	train_face	sub01/run30/F1301.jpg	0
18.001704	0.998974	Fix	placeholders/fixation.png	0
20.999269	0.999012	train_face	sub01/run30/F1284.jpg	0
23.996645	0.999090	Fix	placeholders/fixation.png	0
26.994433	0.998878	train_face	sub01/run30/F1303.jpg	0
30.008365	0.999112	Fix	placeholders/fixation.png	0
33.005843	0.999272	train_face	sub01/run30/M1287.jpg	0
36.003420	0.999130	Fix	placeholders/fixation.png	0
39.000955	0.999237	train_face	sub01/run30/M1289.jpg	0
41.998560	0.999079	train_face	sub01/run30/M1289.jpg	1
44.995977	0.999233	train_face	sub01/run30/F1311.jpg	0
47.993550	0.999201	train_face	sub01/run30/F1317.jpg	0
51.007748	0.999137	train_face	sub01/run30/F1314.jpg	0
54.005349	0.999071	Fix	placeholders/fixation.png	0
57.002815	0.999243	train_face	sub01/run30/F1295.jpg	0
60.000452	0.999104	Fix	placeholders/fixation.png	0
62.997913	0.999204	train_face	sub01/run30/M1316.jpg	0
65.995460	0.999148	train_face	sub01/run30/M1308.jpg	0
68.992911	0.999262	test_face	sub01/run30/M2336.jpg	0
72.007224	0.999084	train_face	sub01/run30/M1296.jpg	0
75.004743	0.999202	train_face	sub01/run30/F1312.jpg	0
78.002473	0.999107	train_face	sub01/run30/F1312.jpg	1
80.999993	0.999008	train_face	sub01/run30/F1305.jpg	0
83.997365	0.999094	Fix	placeholders/fixation.png	0
86.994812	0.999264	train_face	sub01/run30/M1311.jpg	0
89.992367	0.999153	Fix	placeholders/fixation.png	0
93.006714	0.999010	train_face	sub01/run30/M1285.jpg	0
96.004170	0.999155	test_face	sub01/run30/M2248.jpg	0
99.001631	0.999251	train_face	sub01/run30/M1302.jpg	0
101.999296	0.999071	train_face	sub01/run30/M1300.jpg	0
104.996714	0.999153	train_face	sub01/run30/F1296.jpg	0
107.994239	0.999427	train_face	sub01/run30/M1298.jpg	0
111.008462	0.999187	Fix	placeholders/fixation.png	0
114.006092	0.999069	train_face	sub01/run30/M1304.jpg	0
117.003659	0.999120	train_face	sub01/run30/F1304.jpg	0
120.001116	0.999156	train_face	sub01/run30/F1310.jpg	0
122.998647	0.999252	train_face	sub01/run30/F1292.jpg	0
125.996172	0.999153	Fix	placeholders/fixation.png	0
128.993783	0.999103	train_face	sub01/run30/F1309.jpg	0
132.007917	0.999149	Fix	placeholders/fixation.png	0
135.005470	0.999183	train_face	sub01/run30/F1300.jpg	0
138.003201	0.998885	train_face	sub01/run30/F1291.jpg	0
141.000522	0.999209	train_face	sub01/run30/F1289.jpg	0
143.998076	0.999123	train_face	sub01/run30/F1289.jpg	1
146.995552	0.999247	train_face	sub01/run30/M1292.jpg	0
149.993093	0.999145	Fix	placeholders/fixation.png	0
153.007469	0.999109	train_face	sub01/run30/M1305.jpg	0
156.004930	0.999080	Fix	placeholders/fixation.png	0
159.002370	0.999266	train_face	sub01/run30/M1299.jpg	0
162.000217	0.998864	test_face	sub01/run30/F2068.jpg	0
164.997426	0.999224	train_face	sub01/run30/M1314.jpg	0
167.995006	0.999155	train_face	sub01/run30/M1281.jpg	0
170.992448	0.999268	Fix	placeholders/fixation.png	0
174.006989	0.998886	train_face	sub01/run30/F1282.jpg	0
177.004308	0.999290	train_face	sub01/run30/M1309.jpg	0
180.002028	0.998914	train_face	sub01/run30/M1309.jpg	1
182.999445	0.999220	train_face	sub01/run30/M1282.jpg	0
185.996903	0.999129	Fix	placeholders/fixation.png	0
188.994487	0.999096	train_face	sub01/run30/M1284.jpg	0
192.008606	0.999164	Fix	placeholders/fixation.png	0
195.006143	0.999232	train_face	sub01/run30/M1283.jpg	0
198.003926	0.998876	train_face	sub01/run30/F1316.jpg	0
201.001285	0.999228	train_face	sub01/run30/F1294.jpg	0
203.998908	0.999051	train_face	sub01/run30/M1303.jpg	0
206.996237	0.999219	Fix	placeholders/fixation.png	0
209.993793	0.999372	train_face	sub01/run30/F1306.jpg	0
213.008106	0.999212	train_face	sub01/run30/F1286.jpg	0
216.005694	0.999165	Fix	placeholders/fixation.png	0
219.003051	0.999349	test_face	sub01/run30/M2203.jpg	0
222.000727	0.999065	test_face	sub01/run30/M2203.jpg	1
224.998367	0.999047	train_face	sub01/run30/M1286.jpg	0
227.995894	0.999010	train_face	sub01/run30/F1287.jpg	0
230.993414	0.998973	train_face	sub01/run30/M1288.jpg	0
234.007509	0.999071	Fix	placeholders/fixation.png	0
237.005195	0.999085	train_face	sub01/run30/F1302.jpg	0
240.002616	0.999041	Fix	placeholders/fixation.png	0
243.000140	0.999137	train_face	sub01/run30/F1318.jpg	0
245.997554	0.999195	Fix	placeholders/fixation.png	0
248.995135	0.999189	train_face	sub01/run30/M1318.jpg	0
251.992651	0.999133	Fix	placeholders/fixation.png	0
255.007061	0.999026	test_face	sub01/run30/F2467.jpg	0
258.004542	0.999002	train_face	sub01/run30/M1319.jpg	0
261.002110	0.999053	train_face	sub01/run30/F1290.jpg	0
263.999743	0.999138	train_face	sub01/run30/F1308.jpg	0
266.996972	0.999178	train_face	sub01/run30/F1283.jpg	0
269.994495	0.999216	Fix	placeholders/fixation.png	0
273.008884	0.999041	test_face	sub01/run30/M2424.jpg	0
276.006336	0.999131	Fix	placeholders/fixation.png	0
279.003869	0.999249	train_face	sub01/run30/F1293.jpg	0
282.001446	0.999029	train_face	sub01/run30/F1299.jpg	0
284.998874	0.999200	train_face	sub01/run30/F1299.jpg	1
287.996444	0.999162	train_face	sub01/run30/F1298.jpg	0
290.994045	0.999081	Fix	placeholders/fixation.png	0
294.008282	0.999000	test_face	sub01/run30/F1232.jpg	0
297.005801	0.999130	test_face	sub01/run30/F2377.jpg	0
300.003410	0.999018	train_face	sub01/run30/F1313.jpg	0
303.000859	0.999150	train_face	sub01/run30/M1301.jpg	0
305.998352	0.999289	train_face	sub01/run30/M1317.jpg	0
308.995807	0.999238	train_face	sub01/run30/F1288.jpg	0
311.993335	0.999207	Fix	placeholders/fixation.png	0
315.007612	0.999205	train_face	sub01/run30/F1307.jpg	0
318.005268	0.999031	test_face	sub01/run30/F2376.jpg	0
321.002626	0.999252	test_face	sub01/run30/M2466.jpg	0
324.000262	0.999096	test_face	sub01/run30/M2466.jpg	1
326.997695	0.999233	train_face	sub01/run30/F1319.jpg	0
329.995277	0.999306	Fix	placeholders/fixation.png	0
332.992740	0.999220	train_face	sub01/run30/M1310.jpg	0
336.007150	0.999042	train_face	sub01/run30/F1281.jpg	0
339.004562	0.999276	train_face	sub01/run30/M1291.jpg	0
342.002171	0.999045	train_face	sub01/run30/M1290.jpg	0
344.999690	0.999118	train_face	sub01/run30/M1306.jpg	0
347.997175	0.999163	Fix	placeholders/fixation.png	0
350.994713	0.999122	train_face	sub01/run30/F1315.jpg	0
353.992187	0.999214	train_face	sub01/run30/F1315.jpg	1
357.006562	0.999113	train_face	sub01/run30/F1285.jpg	0
360.004041	0.999069	train_face	sub01/run30/M1312.jpg	0
363.001504	0.999185	Fix	placeholders/fixation.png	0
365.999095	0.999098	train_face	sub01/run30/M1294.jpg	0
368.996622	0.999132	train_face	sub01/run30/M1313.jpg	0
371.994092	0.999206	train_face	sub01/run30/F1297.jpg	0
375.008362	0.999133	train_face	sub01/run30/M1293.jpg	0
378.005921	0.999215	train_face	sub01/run30/M1315.jpg	0
381.003437	0.999166	train_face	sub01/run30/M1295.jpg	0
