onset	duration	trial_type	stim_file	oneback
5.995144	0.999241	train_face	sub01/run31/M1335.jpg	0
8.992481	0.999250	Fix	placeholders/fixation.png	0
12.006821	0.999105	train_face	sub01/run31/M1345.jpg	0
15.004266	0.999251	train_face	sub01/run31/F1350.jpg	0
18.001823	0.999261	Fix	placeholders/fixation.png	0
20.999396	0.999158	train_face	sub01/run31/F1346.jpg	0
23.996913	0.999167	train_face	sub01/run31/F1361.jpg	0
26.994621	0.999017	train_face	sub01/run31/M1333.jpg	0
30.008705	0.999120	train_face	sub01/run31/M1344.jpg	0
33.006172	0.999244	train_face	sub01/run31/M1352.jpg	0
36.003785	0.999102	train_face	sub01/run31/M1352.jpg	1
39.001273	0.999153	train_face	sub01/run31/M1359.jpg	0
41.998761	0.999198	train_face	sub01/run31/M1363.jpg	0
44.996271	0.999250	test_face	sub01/run31/M1584.jpg	0
47.993801	0.999258	train_face	sub01/run31/F1336.jpg	0
51.008029	0.999326	Fix	placeholders/fixation.png	0
54.005639	0.999192	train_face	sub01/run31/M1349.jpg	0
57.003275	0.998999	train_face	sub01/run31/F1337.jpg	0
60.000671	0.999153	train_face	sub01/run31/F1337.jpg	1
62.998196	0.999214	train_face	sub01/run31/M1350.jpg	0
65.995711	0.999236	test_face	sub01/run31/M2246.jpg	0
68.993538	0.998966	test_face	sub01/run31/F1145.jpg	0
72.007633	0.999024	train_face	sub01/run31/M1336.jpg	0
75.005055	0.999137	train_face	sub01/run31/M1346.jpg	0
78.002557	0.999149	train_face	sub01/run31/M1358.jpg	0
81.000225	0.999132	train_face	sub01/run31/F1335.jpg	0
83.997638	0.999182	train_face	sub01/run31/M1356.jpg	0
86.995211	0.999135	train_face	sub01/run31/M1338.jpg	0
89.992624	0.999213	Fix	placeholders/fixation.png	0
93.006893	0.999196	test_face	sub01/run31/M2156.jpg	0
96.004506	0.999089	test_face	sub01/run31/M2156.jpg	1
99.002006	0.999103	train_face	sub01/run31/M1343.jpg	0
101.999500	0.999143	Fix	placeholders/fixation.png	0
104.997034	0.999253	test_face	sub01/run31/F1148.jpg	0
107.994571	0.999234	Fix	placeholders/fixation.png	0
111.008841	0.999175	train_face	sub01/run31/M1328.jpg	0
114.006452	0.999059	train_face	sub01/run31/M1354.jpg	0
117.003852	0.999165	Fix	placeholders/fixation.png	0
120.001402	0.999159	train_face	sub01/run31/F1331.jpg	0
122.998927	0.999152	Fix	placeholders/fixation.png	0
125.996469	0.999176	train_face	sub01/run31/F1362.jpg	0
128.994306	0.998862	train_face	sub01/run31/M1340.jpg	0
132.008212	0.999207	train_face	sub01/run31/M1351.jpg	0
135.005748	0.999217	Fix	placeholders/fixation.png	0
138.003343	0.999092	train_face	sub01/run31/F1363.jpg	0
141.000813	0.999194	test_face	sub01/run31/M2553.jpg	0
143.998358	0.999298	train_face	sub01/run31/M1326.jpg	0
146.995888	0.999166	Fix	placeholders/fixation.png	0
149.993397	0.999244	train_face	sub01/run31/F1340.jpg	0
153.007645	0.999180	Fix	placeholders/fixation.png	0
156.005300	0.999059	train_face	sub01/run31/F1352.jpg	0
159.002692	0.999184	Fix	placeholders/fixation.png	0
162.000265	0.999152	train_face	sub01/run31/F1360.jpg	0
164.997901	0.999018	train_face	sub01/run31/F1353.jpg	0
167.995323	0.999152	train_face	sub01/run31/M1337.jpg	0
170.992781	0.999241	train_face	sub01/run31/M1337.jpg	1
174.007167	0.999004	train_face	sub01/run31/M1353.jpg	0
177.004621	0.999142	train_face	sub01/run31/M1362.jpg	0
180.002130	0.999124	train_face	sub01/run31/F1342.jpg	0
182.999786	0.999002	test_face	sub01/run31/F1586.jpg	0
185.997204	0.999119	train_face	sub01/run31/F1330.jpg	0
188.994704	0.999451	Fix	placeholders/fixation.png	0
191.992193	0.999264	train_face	sub01/run31/F1339.jpg	0
195.006532	0.999149	train_face	sub01/run31/F1339.jpg	1
198.004001	0.999131	train_face	sub01/run31/F1358.jpg	0
201.001501	0.999200	Fix	placeholders/fixation.png	0
203.999049	0.999193	test_face	sub01/run31/F1631.jpg	0
206.996573	0.999235	train_face	sub01/run31/M1347.jpg	0
209.994087	0.999220	Fix	placeholders/fixation.png	0
213.008316	0.999299	train_face	sub01/run31/F1333.jpg	0
216.005913	0.999120	train_face	sub01/run31/F1327.jpg	0
219.003399	0.999193	train_face	sub01/run31/F1354.jpg	0
222.000919	0.999205	test_face	sub01/run31/F1235.jpg	0
224.998482	0.999175	train_face	sub01/run31/M1339.jpg	0
227.995990	0.999219	train_face	sub01/run31/F1355.jpg	0
230.993548	0.999157	test_face	sub01/run31/M1365.jpg	0
234.007920	0.999191	train_face	sub01/run31/M1334.jpg	0
237.005281	0.999166	Fix	placeholders/fixation.png	0
240.002857	0.999127	train_face	sub01/run31/M1361.jpg	0
243.000507	0.999063	train_face	sub01/run31/F1338.jpg	0
245.997946	0.999103	train_face	sub01/run31/M1331.jpg	0
248.995404	0.999236	train_face	sub01/run31/M1331.jpg	1
251.992918	0.999252	train_face	sub01/run31/M1342.jpg	0
255.007203	0.999156	Fix	placeholders/fixation.png	0
258.004719	0.999159	train_face	sub01/run31/M1348.jpg	0
261.002226	0.999166	Fix	placeholders/fixation.png	0
263.999797	0.999192	train_face	sub01/run31/M1355.jpg	0
266.997309	0.999216	train_face	sub01/run31/F1349.jpg	0
269.994858	0.999187	Fix	placeholders/fixation.png	0
272.992354	0.999195	train_face	sub01/run31/M1357.jpg	0
276.006687	0.999039	train_face	sub01/run31/F1343.jpg	0
279.004115	0.999224	train_face	sub01/run31/M1325.jpg	0
282.001687	0.999143	Fix	placeholders/fixation.png	0
284.999189	0.999212	train_face	sub01/run31/M1341.jpg	0
287.996769	0.999114	train_face	sub01/run31/M1341.jpg	1
290.994412	0.999011	train_face	sub01/run31/F1326.jpg	0
294.008516	0.999155	Fix	placeholders/fixation.png	0
297.006045	0.999120	train_face	sub01/run31/M1329.jpg	0
300.003520	0.999222	Fix	placeholders/fixation.png	0
303.001127	0.999106	train_face	sub01/run31/F1341.jpg	0
305.998597	0.999186	Fix	placeholders/fixation.png	0
308.996153	0.999221	train_face	sub01/run31/F1325.jpg	0
311.993683	0.999199	train_face	sub01/run31/F1345.jpg	0
315.008010	0.999084	train_face	sub01/run31/F1357.jpg	0
318.005512	0.999182	Fix	placeholders/fixation.png	0
321.003007	0.999116	train_face	sub01/run31/F1334.jpg	0
324.000473	0.999225	Fix	placeholders/fixation.png	0
326.998054	0.999180	train_face	sub01/run31/F1359.jpg	0
329.995553	0.999205	Fix	placeholders/fixation.png	0
332.993400	0.998864	train_face	sub01/run31/F1348.jpg	0
336.007367	0.999255	Fix	placeholders/fixation.png	0
339.004826	0.999175	train_face	sub01/run31/F1328.jpg	0
342.002514	0.999053	train_face	sub01/run31/M1332.jpg	0
344.999927	0.999148	Fix	placeholders/fixation.png	0
347.997439	0.999316	train_face	sub01/run31/M1330.jpg	0
350.995002	0.999156	train_face	sub01/run31/M1360.jpg	0
353.992523	0.999202	train_face	sub01/run31/F1332.jpg	0
357.006691	0.999181	Fix	placeholders/fixation.png	0
360.004285	0.999175	train_face	sub01/run31/F1344.jpg	0
363.001881	0.999142	train_face	sub01/run31/F1344.jpg	1
365.999375	0.999125	train_face	sub01/run31/M1327.jpg	0
368.996905	0.999215	Fix	placeholders/fixation.png	0
371.994400	0.999226	train_face	sub01/run31/F1329.jpg	0
375.008769	0.999085	train_face	sub01/run31/F1356.jpg	0
378.006215	0.999139	train_face	sub01/run31/F1347.jpg	0
381.003835	0.999061	train_face	sub01/run31/F1351.jpg	0
