onset	duration	trial	value	instruction
42211	10	1	1	rest
52214	10	1	2	task
62220	10	2	1	rest
72194	10	2	2	task
82234	10	3	1	rest
92246	3	3	2	task
95105	10	4	1	rest
105084	10	4	2	task
115107	10	5	1	rest
125076	10	5	2	task
135156	10	6	1	rest
145142	10	6	2	task
155205	10	7	1	rest
165149	10	7	2	task
175207	10	8	1	rest
185160	10	8	2	task
195203	10	9	1	rest
205177	10	9	2	task
215248	10	10	1	rest
225228	10	10	2	task
