onset	duration	trial_type	stim_id	stim_file	stim_nsd_id	button_press
0	2	blank	n/a	n/a	n/a	0
4	2	blank	n/a	n/a	n/a	0
8	2	blank	n/a	n/a	n/a	0
12	2	stimulus	97	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-047_nsd-067918.png	67918	0
16	2	stimulus	128	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-028_nsd-042106.png	42106	0
20	2	stimulus	145	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-045_nsd-067683.png	67683	0
24	2	stimulus	136	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-036_nsd-054637.png	54637	0
28	2	stimulus	46	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-046_nsd-065997.png	65997	0
32	2	stimulus	10	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-010_nsd-014972.png	14972	0
36	2	stimulus	103	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-003_nsd-008797.png	8797	0
40	2	stimulus	148	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-048_nsd-070590.png	70590	0
44	2	stimulus	149	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-049_nsd-071999.png	71999	0
48	2	stimulus	84	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-034_nsd-049328.png	49328	0
52	2	stimulus	49	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-049_nsd-072423.png	72423	0
56	2	stimulus	79	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-029_nsd-045752.png	45752	0
60	2	stimulus	73	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-023_nsd-035769.png	35769	0
64	2	blank	n/a	n/a	n/a	0
68	2	catch	151	catch_images/catch_05.png	n/a	1
72	2	stimulus	116	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-016_nsd-029497.png	29497	0
76	2	catch	151	catch_images/catch_01.png	n/a	1
80	2	stimulus	44	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-044_nsd-065654.png	65654	0
84	2	stimulus	4	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-004_nsd-005749.png	5749	0
88	2	stimulus	118	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-018_nsd-031122.png	31122	0
92	2	stimulus	121	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-021_nsd-033050.png	33050	0
96	2	stimulus	126	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-026_nsd-039245.png	39245	0
100	2	stimulus	17	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-017_nsd-023374.png	23374	0
104	2	stimulus	139	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-039_nsd-058927.png	58927	0
108	2	blank	n/a	n/a	n/a	0
112	2	stimulus	43	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-043_nsd-065269.png	65269	0
116	2	stimulus	71	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-021_nsd-032603.png	32603	0
120	2	catch	151	catch_images/catch_05.png	n/a	1
124	2	stimulus	1	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-001_nsd-000556.png	556	0
128	2	stimulus	27	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-027_nsd-043879.png	43879	0
132	2	catch	151	catch_images/catch_03.png	n/a	1
136	2	stimulus	76	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-026_nsd-040700.png	40700	0
140	2	stimulus	57	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-007_nsd-009742.png	9742	0
144	2	blank	n/a	n/a	n/a	0
148	2	stimulus	6	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-006_nsd-007982.png	7982	0
152	2	stimulus	58	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-008_nsd-009803.png	9803	0
156	2	stimulus	7	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-007_nsd-012349.png	12349	0
160	2	stimulus	70	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-020_nsd-031700.png	31700	0
164	2	stimulus	86	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-036_nsd-053986.png	53986	0
168	2	stimulus	55	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-005_nsd-007884.png	7884	0
172	2	stimulus	20	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-020_nsd-028024.png	28024	0
176	2	stimulus	98	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-048_nsd-069911.png	69911	0
180	2	stimulus	137	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-037_nsd-056345.png	56345	0
184	2	stimulus	133	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-033_nsd-047006.png	47006	0
188	2	stimulus	48	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-048_nsd-071382.png	71382	0
192	2	stimulus	131	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-031_nsd-046580.png	46580	0
196	2	blank	n/a	n/a	n/a	0
200	2	stimulus	85	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-035_nsd-049531.png	49531	0
204	2	stimulus	135	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-035_nsd-052792.png	52792	0
208	2	stimulus	77	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-027_nsd-041155.png	41155	0
212	2	stimulus	104	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-004_nsd-011068.png	11068	0
216	2	stimulus	8	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-008_nsd-012621.png	12621	0
220	2	stimulus	108	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-008_nsd-017820.png	17820	0
224	2	stimulus	89	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-039_nsd-058550.png	58550	0
228	2	stimulus	18	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-018_nsd-023465.png	23465	0
232	2	stimulus	69	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-019_nsd-030889.png	30889	0
236	2	stimulus	101	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-001_nsd-005345.png	5345	0
240	2	stimulus	23	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-023_nsd-032774.png	32774	0
244	2	stimulus	74	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-024_nsd-038750.png	38750	0
248	2	blank	n/a	n/a	n/a	0
252	2	stimulus	114	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-014_nsd-027680.png	27680	0
256	2	stimulus	81	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-031_nsd-047554.png	47554	0
260	2	stimulus	28	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-028_nsd-046226.png	46226	0
264	2	stimulus	142	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-042_nsd-064359.png	64359	0
268	2	stimulus	127	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-027_nsd-040751.png	40751	0
272	2	stimulus	15	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-015_nsd-021860.png	21860	0
276	2	stimulus	62	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-012_nsd-015646.png	15646	0
280	2	stimulus	124	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-024_nsd-034839.png	34839	0
284	2	stimulus	92	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-042_nsd-061784.png	61784	0
288	2	stimulus	37	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-037_nsd-058829.png	58829	0
292	2	blank	n/a	n/a	n/a	1
296	2	stimulus	38	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-038_nsd-061232.png	61232	0
300	2	stimulus	33	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-033_nsd-052285.png	52285	0
304	2	stimulus	64	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-014_nsd-022917.png	22917	0
308	2	stimulus	102	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-002_nsd-008466.png	8466	0
312	2	stimulus	143	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-043_nsd-065075.png	65075	0
316	2	stimulus	60	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-010_nsd-014552.png	14552	0
320	2	stimulus	53	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-003_nsd-003167.png	3167	0
324	2	stimulus	40	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-040_nsd-062775.png	62775	0
328	2	stimulus	45	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-045_nsd-065824.png	65824	0
332	2	stimulus	83	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-033_nsd-049045.png	49045	0
336	2	stimulus	3	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-003_nsd-004298.png	4298	0
340	2	stimulus	31	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-031_nsd-048747.png	48747	0
344	2	stimulus	14	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-014_nsd-019405.png	19405	0
348	2	blank	n/a	n/a	n/a	0
352	2	stimulus	150	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-050_nsd-072386.png	72386	0
356	2	stimulus	21	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-021_nsd-031434.png	31434	0
360	2	stimulus	29	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-029_nsd-046560.png	46560	0
364	2	stimulus	147	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-047_nsd-069292.png	69292	0
368	2	stimulus	123	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-023_nsd-034172.png	34172	0
372	2	stimulus	47	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-047_nsd-069505.png	69505	0
376	2	stimulus	113	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-013_nsd-027677.png	27677	0
380	2	stimulus	80	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-030_nsd-046024.png	46024	0
384	2	stimulus	51	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-001_nsd-000320.png	320	0
388	2	stimulus	93	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-043_nsd-064893.png	64893	0
392	2	blank	n/a	n/a	n/a	0
396	2	stimulus	112	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-012_nsd-026665.png	26665	0
