onset	duration	trial_type	stim_id	stim_file	stim_nsd_id	button_press
0	2	blank	n/a	n/a	n/a	0
4	2	blank	n/a	n/a	n/a	0
8	2	blank	n/a	n/a	n/a	0
12	2	stimulus	71	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-021_nsd-032603.png	32603	0
16	2	stimulus	57	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-007_nsd-009742.png	9742	0
20	2	stimulus	113	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-013_nsd-027677.png	27677	0
24	2	stimulus	102	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-002_nsd-008466.png	8466	0
28	2	stimulus	19	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-019_nsd-024701.png	24701	0
32	2	stimulus	110	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-010_nsd-021688.png	21688	0
36	2	stimulus	11	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-011_nsd-018147.png	18147	0
40	2	stimulus	16	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-016_nsd-022832.png	22832	0
44	2	stimulus	81	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-031_nsd-047554.png	47554	0
48	2	stimulus	95	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-045_nsd-066763.png	66763	0
52	2	stimulus	94	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-044_nsd-065549.png	65549	0
56	2	stimulus	106	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-006_nsd-017513.png	17513	0
60	2	blank	n/a	n/a	n/a	0
64	2	stimulus	78	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-028_nsd-043784.png	43784	0
68	2	stimulus	42	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-042_nsd-064023.png	64023	0
72	2	stimulus	1	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-001_nsd-000556.png	556	0
76	2	stimulus	46	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-046_nsd-065997.png	65997	0
80	2	stimulus	87	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-037_nsd-054386.png	54386	0
84	2	catch	151	catch_images/catch_09.png	n/a	1
88	2	stimulus	136	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-036_nsd-054637.png	54637	0
92	2	stimulus	131	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-031_nsd-046580.png	46580	0
96	2	stimulus	22	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-022_nsd-031487.png	31487	0
100	2	blank	n/a	n/a	n/a	0
104	2	stimulus	91	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-041_nsd-061307.png	61307	0
108	2	stimulus	2	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-002_nsd-001153.png	1153	0
112	2	stimulus	5	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-005_nsd-005772.png	5772	0
116	2	stimulus	147	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-047_nsd-069292.png	69292	0
120	2	stimulus	101	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-001_nsd-005345.png	5345	0
124	2	stimulus	73	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-023_nsd-035769.png	35769	0
128	2	stimulus	89	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-039_nsd-058550.png	58550	0
132	2	stimulus	40	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-040_nsd-062775.png	62775	0
136	2	stimulus	75	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-025_nsd-039660.png	39660	0
140	2	stimulus	23	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-023_nsd-032774.png	32774	0
144	2	blank	n/a	n/a	n/a	0
148	2	stimulus	108	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-008_nsd-017820.png	17820	0
152	2	stimulus	26	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-026_nsd-040897.png	40897	0
156	2	catch	151	catch_images/catch_10.png	n/a	1
160	2	stimulus	121	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-021_nsd-033050.png	33050	0
164	2	stimulus	86	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-036_nsd-053986.png	53986	0
168	2	stimulus	45	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-045_nsd-065824.png	65824	0
172	2	stimulus	127	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-027_nsd-040751.png	40751	0
176	2	stimulus	92	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-042_nsd-061784.png	61784	0
180	2	stimulus	58	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-008_nsd-009803.png	9803	0
184	2	stimulus	134	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-034_nsd-049287.png	49287	0
188	2	stimulus	52	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-002_nsd-000889.png	889	0
192	2	stimulus	49	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-049_nsd-072423.png	72423	0
196	2	blank	n/a	n/a	n/a	0
200	2	stimulus	60	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-010_nsd-014552.png	14552	0
204	2	stimulus	32	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-032_nsd-050094.png	50094	0
208	2	stimulus	18	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-018_nsd-023465.png	23465	0
212	2	stimulus	83	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-033_nsd-049045.png	49045	0
216	2	stimulus	107	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-007_nsd-017700.png	17700	0
220	2	catch	151	catch_images/catch_02.png	n/a	1
224	2	stimulus	115	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-015_nsd-027888.png	27888	0
228	2	stimulus	51	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-001_nsd-000320.png	320	0
232	2	stimulus	3	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-003_nsd-004298.png	4298	0
236	2	stimulus	17	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-017_nsd-023374.png	23374	0
240	2	stimulus	103	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-003_nsd-008797.png	8797	0
244	2	stimulus	87	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-037_nsd-054386.png	54386	0
248	2	stimulus	104	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-004_nsd-011068.png	11068	0
252	2	stimulus	96	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-046_nsd-067143.png	67143	0
256	2	blank	n/a	n/a	n/a	0
260	2	stimulus	88	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-038_nsd-057319.png	57319	0
264	2	stimulus	143	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-043_nsd-065075.png	65075	0
268	2	stimulus	92	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-042_nsd-061784.png	61784	0
272	2	stimulus	82	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-032_nsd-047783.png	47783	0
276	2	stimulus	76	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-026_nsd-040700.png	40700	0
280	2	stimulus	68	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-018_nsd-030878.png	30878	0
284	2	stimulus	63	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-013_nsd-017624.png	17624	0
288	2	stimulus	147	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-047_nsd-069292.png	69292	0
292	2	stimulus	124	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-024_nsd-034839.png	34839	0
296	2	stimulus	34	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-034_nsd-054089.png	54089	0
300	2	stimulus	115	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-015_nsd-027888.png	27888	0
304	2	blank	n/a	n/a	n/a	0
308	2	stimulus	69	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-019_nsd-030889.png	30889	0
312	2	stimulus	13	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-013_nsd-019088.png	19088	0
316	2	stimulus	107	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-007_nsd-017700.png	17700	0
320	2	stimulus	77	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-027_nsd-041155.png	41155	0
324	2	stimulus	41	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-041_nsd-063160.png	63160	0
328	2	stimulus	133	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-033_nsd-047006.png	47006	0
332	2	catch	151	catch_images/catch_04.png	n/a	1
336	2	stimulus	122	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-022_nsd-033231.png	33231	0
340	2	stimulus	119	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-019_nsd-031536.png	31536	0
344	2	blank	n/a	n/a	n/a	0
348	2	stimulus	24	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-024_nsd-033154.png	33154	0
352	2	stimulus	105	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-005_nsd-013523.png	13523	0
356	2	stimulus	132	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-032_nsd-046631.png	46631	0
360	2	stimulus	85	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-035_nsd-049531.png	49531	0
364	2	catch	151	catch_images/catch_10.png	n/a	1
368	2	stimulus	14	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-014_nsd-019405.png	19405	0
372	2	stimulus	54	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-004_nsd-005622.png	5622	0
376	2	stimulus	6	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-006_nsd-007982.png	7982	0
380	2	stimulus	93	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-043_nsd-064893.png	64893	0
384	2	stimulus	110	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-010_nsd-021688.png	21688	0
388	2	blank	n/a	n/a	n/a	0
392	2	stimulus	138	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-038_nsd-058631.png	58631	0
396	2	stimulus	78	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-028_nsd-043784.png	43784	0
