onset	duration	trial_type
0.001	0.001	1
0.041	0.001	47
0.161	0.001	47
1.172	0.001	265
2.161	0.001	47
4.161	0.001	47
4.645	0.001	265
6.161	0.001	47
6.523	0.001	265
8.161	0.001	47
8.345	0.001	265
10.161	0.001	47
11.033	0.001	265
12.161	0.001	47
13.88	0.001	265
14.161	0.001	47
15.796	0.001	265
16.161	0.001	47
16.821	0.001	265
18.161	0.001	47
18.736	0.001	265
20.161	0.001	47
21.643	0.001	265
22.161	0.001	47
24.161	0.001	47
24.641	0.001	265
26.161	0.001	47
26.675	0.001	265
28.161	0.001	47
28.572	0.001	1283
28.647	0.001	265
28.647	0.001	1285
29.072	0.001	34053
29.649	0.001	265
30.161	0.001	47
30.682	0.001	265
32.161	0.001	47
32.672	0.001	265
33.765	0.001	265
34.161	0.001	47
34.837	0.001	265
35.841	0.001	265
36.161	0.001	47
36.949	0.001	265
38.161	0.001	47
39.046	0.001	265
40.105	0.001	265
40.161	0.001	47
41.214	0.001	265
42.161	0.001	47
42.255	0.001	265
43.326	0.001	265
44.161	0.001	47
44.398	0.001	265
45.47	0.001	265
46.161	0.001	47
47.574	0.001	265
48.161	0.001	47
48.66	0.001	265
50.161	0.001	47
52.161	0.001	47
54.161	0.001	47
56.005	0.001	10
56.114	0.001	265
56.161	0.001	47
57.162	0.001	265
58.005	0.001	10
58.161	0.001	47
58.281	0.001	265
59.374	0.001	265
60.005	0.001	10
60.161	0.001	47
60.384	0.001	265
61.463	0.001	265
62.005	0.001	10
62.161	0.001	47
62.588	0.001	265
63.631	0.001	265
64.005	0.001	10
64.161	0.001	47
66.161	0.001	47
66.966	0.001	265
68.009	0.001	265
68.161	0.001	47
69.122	0.001	265
70.161	0.001	47
70.223	0.001	265
71.259	0.001	265
72.161	0.001	47
72.299	0.001	265
73.41	0.001	265
74.161	0.001	47
74.488	0.001	265
75.525	0.001	265
76.161	0.001	47
76.612	0.001	265
77.702	0.001	265
78.161	0.001	47
78.721	0.001	265
79.788	0.001	265
80.161	0.001	47
80.881	0.001	265
81.94	0.001	265
82.161	0.001	47
83.953	0.001	265
84.161	0.001	47
85.021	0.001	265
86.052	0.001	265
