onset	duration	trial_type
30.31	1	InCon
35.109	1	Con
38.709	1	InCon
44.708	1	Con
49.508	1	InCon
55.507	1	Con
60.307	1	InCon
66.323	1	Con
72.322	1	Con
75.922	1	Con
79.522	1	Con
83.121	1	InCon
87.921	1	Con
91.521	1	Con
97.52	1	InCon
101.12	1	Con
105.919	1	Con
111.919	1	Con
117.918	1	InCon
122.718	1	Con
127.517	1	InCon
133.517	1	InCon
137.116	1	Con
140.716	1	Con
145.516	1	Con
150.315	1	Con
153.915	1	Con
158.714	1	Con
163.514	1	InCon
168.314	1	Con
171.913	1	Con
175.513	1	Con
181.512	1	InCon
187.512	1	Con
191.111	1	Con
197.111	1	InCon
233.107	1	Con
236.707	1	Con
240.307	1	Con
246.323	1	InCon
251.122	1	Con
255.922	1	InCon
261.921	1	Con
266.721	1	InCon
272.72	1	Con
277.52	1	Con
281.12	1	InCon
284.719	1	Con
290.719	1	InCon
295.518	1	Con
300.318	1	InCon
306.317	1	Con
309.917	1	Con
313.517	1	Con
317.116	1	Con
323.116	1	Con
329.115	1	Con
332.715	1	Con
338.714	1	Con
343.514	1	Con
348.313	1	InCon
351.913	1	Con
355.513	1	Con
361.512	1	Con
366.312	1	Con
369.911	1	InCon
375.911	1	InCon
380.71	1	Con
386.71	1	InCon
390.31	1	InCon
395.109	1	Con
399.909	1	InCon
435.922	1	InCon
441.921	1	Con
447.921	1	InCon
451.52	1	Con
456.32	1	Con
461.12	1	Con
467.119	1	Con
471.919	1	Con
475.518	1	Con
479.118	1	InCon
483.917	1	Con
487.517	1	Con
493.517	1	InCon
498.316	1	Con
503.116	1	InCon
509.115	1	InCon
512.715	1	Con
516.314	1	Con
522.314	1	Con
528.313	1	Con
533.113	1	InCon
536.713	1	Con
540.312	1	InCon
545.112	1	Con
551.111	1	Con
554.711	1	InCon
560.71	1	Con
566.71	1	Con
570.309	1	InCon
575.109	1	Con
578.709	1	Con
584.708	1	InCon
588.308	1	Con
594.307	1	Con
599.107	1	InCon
603.923	1	Con
