onset	duration	trial_type	accuracy	response_time	stim1_file	stim2_file
0.0	4.443	3	1	1.58	Semantic/system.bmp	Semantic/head2.bmp
4.443	4.442	2	1	1.217	Semantic/speak.bmp	Semantic/talk2.bmp
8.885	4.443	3	1	1.66	Semantic/cobra.bmp	Semantic/slipper2.bmp
13.328	4.443	0	1	1.404	Semantic/null.bmp	Semantic/null.bmp
17.771	4.443	2	1	1.454	Semantic/distance.bmp	Semantic/mile1.bmp
22.214	4.443	4	1	1.396	Symbols/t.bmp	Symbols/g2.bmp
26.657	4.443	0	1	1.325	Semantic/null.bmp	Semantic/null.bmp
31.1	4.442	4	1	1.326	Symbols/w.bmp	Symbols/w2.bmp
35.542	4.443	4	1	1.068	Symbols/u.bmp	Symbols/u2.bmp
39.985	4.443	4	1	1.152	Symbols/s.bmp	Symbols/j2.bmp
44.428	4.443	0	1	1.769	Semantic/null.bmp	Semantic/null.bmp
48.871	4.443	4	1	1.172	Symbols/l.bmp	Symbols/l2.bmp
53.314	4.443	0	1	1.696	Semantic/null.bmp	Semantic/null.bmp
57.757	4.442	3	1	1.455	Semantic/chill.bmp	Semantic/hawk2.bmp
62.199	4.443	0	1	3.151	Semantic/null.bmp	Semantic/null.bmp
66.642	4.443	1	1	2.108	Semantic/thin.bmp	Semantic/fat2.bmp
71.085	4.443	1	1	1.335	Semantic/sketch.bmp	Semantic/draw2.bmp
75.528	4.443	0	1	2.873	Semantic/null.bmp	Semantic/null.bmp
79.971	4.443	1	1	1.076	Semantic/dog.bmp	Semantic/cat1.bmp
84.414	4.443	0	1	2.898	Semantic/null.bmp	Semantic/null.bmp
88.857	4.442	2	1	1.491	Semantic/guide.bmp	Semantic/tour2.bmp
93.299	4.443	0	1	1.755	Semantic/null.bmp	Semantic/null.bmp
97.742	4.443	3	1	1.833	Semantic/adult.bmp	Semantic/pond1.bmp
102.185	4.443	0	1	1.32	Semantic/null.bmp	Semantic/null.bmp
106.628	4.443	2	1	1.251	Semantic/reef.bmp	Semantic/coral1.bmp
111.071	4.443	5	1	1.257	Symbols/mfc.bmp	Symbols/mfc1.bmp
115.514	4.442	0	1	1.242	Semantic/null.bmp	Semantic/null.bmp
119.956	4.443	1	1	1.487	Semantic/little.bmp	Semantic/big1.bmp
124.399	4.443	2	1	1.469	Semantic/motion.bmp	Semantic/movement2.bmp
128.842	4.443	3	1	1.798	Semantic/hoof.bmp	Semantic/stitch2.bmp
133.285	4.443	4	1	1.126	Symbols/c.bmp	Symbols/v1.bmp
137.728	4.443	2	1	1.482	Semantic/salad.bmp	Semantic/lettuce1.bmp
142.171	4.443	0	1	1.928	Semantic/null.bmp	Semantic/null.bmp
146.614	4.442	2	1	1.532	Semantic/lip.bmp	Semantic/kiss1.bmp
151.056	4.443	2	1	1.404	Semantic/shout.bmp	Semantic/yell1.bmp
155.499	4.443	0	1	1.69	Semantic/null.bmp	Semantic/null.bmp
159.942	4.443	1	1	1.106	Semantic/dime.bmp	Semantic/nickel1.bmp
164.385	4.443	4	1	1.04	Symbols/n.bmp	Symbols/n1.bmp
168.828	4.443	3	1	1.392	Semantic/cream.bmp	Semantic/grip2.bmp
173.271	4.442	3	1	2.114	Semantic/trust.bmp	Semantic/dozen1.bmp
177.713	4.443	3	1	1.522	Semantic/sailing.bmp	Semantic/nest2.bmp
182.156	4.443	0	1	1.593	Semantic/null.bmp	Semantic/null.bmp
186.599	4.443	3	1	1.692	Semantic/pigeon.bmp	Semantic/gamble2.bmp
191.042	4.443	2	1	1.424	Semantic/maple.bmp	Semantic/syrup2.bmp
195.485	4.443	0	1	1.795	Semantic/null.bmp	Semantic/null.bmp
199.928	4.442	4	1	1.235	Symbols/i.bmp	Symbols/i2.bmp
204.37	4.443	2	1	2.941	Semantic/hop.bmp	Semantic/skip1.bmp
208.813	4.443	4	1	1.149	Symbols/r.bmp	Symbols/z2.bmp
213.256	4.443	0	1	1.496	Semantic/null.bmp	Semantic/null.bmp
217.699	4.443	5	1	1.005	Symbols/crs.bmp	Symbols/cre2.bmp
222.142	4.443	0	1	1.504	Semantic/null.bmp	Semantic/null.bmp
226.585	4.443	4	1	1.333	Symbols/p.bmp	Symbols/s1.bmp
231.028	4.442	0	1	1.534	Semantic/null.bmp	Semantic/null.bmp
235.47	4.443	3	1	1.993	Semantic/blanket.bmp	Semantic/split2.bmp
239.913	4.443	0	1	2.753	Semantic/null.bmp	Semantic/null.bmp
244.356	4.443	1	1	1.564	Semantic/yours.bmp	Semantic/mine1.bmp
248.799	4.443	0	1	1.759	Semantic/null.bmp	Semantic/null.bmp
253.242	4.443	3	1	1.528	Semantic/corn.bmp	Semantic/blame1.bmp
257.685	4.442	3	1	1.297	Semantic/hunter.bmp	Semantic/lemon2.bmp
262.127	4.443	0	1	2.258	Semantic/null.bmp	Semantic/null.bmp
266.57	4.443	5	0	1.196	Symbols/pcf.bmp	Symbols/kcf2.bmp
271.013	4.443	5	1	1.279	Symbols/van.bmp	Symbols/van2.bmp
275.456	4.443	1	1	1.458	Semantic/prison.bmp	Semantic/jail2.bmp
279.899	4.443	2	1	1.179	Semantic/hoot.bmp	Semantic/owl2.bmp
284.342	4.442	5	1	0.859	Symbols/jzd.bmp	Symbols/jbd2.bmp
