onset	duration	trial_type	accuracy	response_time	stim1_file	stim2_file
0.0	4.443	3	1	1.351	Semantic/handle.WAV	Semantic/depth.WAV
4.443	4.443	2	1	1.495	Semantic/yarn.WAV	Semantic/knit.WAV
8.886	4.442	3	1	1.235	Semantic/dessert.WAV	Semantic/bony.WAV
13.328	4.443	0	1	1.424	Tones/nullsilence.WAV	Tones/nullsilence.WAV
17.771	4.443	2	1	0.948	Semantic/dish.WAV	Semantic/plate.WAV
22.214	4.443	4	1	0.993	Tones/675.WAV	Tones/600.WAV
26.657	4.443	0	1	1.632	Tones/nullsilence.WAV	Tones/nullsilence.WAV
31.1	4.443	4	1	1.328	Tones/600.WAV	Tones/600.WAV
35.543	4.442	4	1	1.051	Tones/325.WAV	Tones/325.WAV
39.985	4.443	4	1	1.123	Tones/350.WAV	Tones/425.WAV
44.428	4.443	0	1	1.591	Tones/nullsilence.WAV	Tones/nullsilence.WAV
48.871	4.443	4	1	1.238	Tones/850.WAV	Tones/850.WAV
53.314	4.443	0	1	1.633	Tones/nullsilence.WAV	Tones/nullsilence.WAV
57.757	4.443	3	1	1.14	Semantic/flush.WAV	Semantic/cliff.WAV
62.2	4.442	0	1	1.722	Tones/nullsilence.WAV	Tones/nullsilence.WAV
66.642	4.443	1	1	1.024	Semantic/ape.WAV	Semantic/monkey.WAV
71.085	4.443	1	1	0.889	Semantic/spoon.WAV	Semantic/fork.WAV
75.528	4.443	0	1	1.396	Tones/nullsilence.WAV	Tones/nullsilence.WAV
79.971	4.443	1	1	1.803	Semantic/awake.WAV	Semantic/asleep.WAV
84.414	4.443	0	1	2.0	Tones/nullsilence.WAV	Tones/nullsilence.WAV
88.857	4.443	2	1	1.298	Semantic/senate.WAV	Semantic/congress.WAV
93.3	4.442	0	1	1.506	Tones/nullsilence.WAV	Tones/nullsilence.WAV
97.742	4.443	3	1	1.461	Semantic/steam.WAV	Semantic/gap.WAV
102.185	4.443	0	1	1.558	Tones/nullsilence.WAV	Tones/nullsilence.WAV
106.628	4.443	2	1	1.148	Semantic/checkers.WAV	Semantic/chess.WAV
111.071	4.443	5	1	1.044	Tones/425600750.WAV	Tones/425600750.WAV
115.514	4.443	0	1	1.491	Tones/nullsilence.WAV	Tones/nullsilence.WAV
119.957	4.442	1	1	1.209	Semantic/rodent.WAV	Semantic/rat.WAV
124.399	4.443	2	1	1.184	Semantic/robber.WAV	Semantic/thief.WAV
128.842	4.443	3	0	1.311	Semantic/bone.WAV	Semantic/mountain.WAV
133.285	4.443	4	1	1.652	Tones/775.WAV	Tones/700.WAV
137.728	4.443	2	1	1.301	Semantic/purse.WAV	Semantic/wallet.WAV
142.171	4.443	0	1	1.76	Tones/nullsilence.WAV	Tones/nullsilence.WAV
146.614	4.443	2	1	2.836	Semantic/sunny.WAV	Semantic/cloudy.WAV
151.057	4.442	2	1	1.263	Semantic/hide.WAV	Semantic/seek.WAV
155.499	4.443	0	1	1.631	Tones/nullsilence.WAV	Tones/nullsilence.WAV
159.942	4.443	1	1	0.736	Semantic/mom.WAV	Semantic/dad.WAV
164.385	4.443	4	1	0.956	Tones/625.WAV	Tones/625.WAV
168.828	4.443	3	1	2.424	Semantic/joke.WAV	Semantic/chart.WAV
173.271	4.443	3	1	1.169	Semantic/heavy.WAV	Semantic/wish.WAV
177.714	4.442	3	1	1.191	Semantic/plug.WAV	Semantic/belly.WAV
182.156	4.443	0	1	1.949	Tones/nullsilence.WAV	Tones/nullsilence.WAV
186.599	4.443	3	1	1.154	Semantic/steer.WAV	Semantic/toss.WAV
191.042	4.443	2	1	1.647	Semantic/minus.WAV	Semantic/subtract.WAV
195.485	4.443	0	1	1.308	Tones/nullsilence.WAV	Tones/nullsilence.WAV
199.928	4.443	4	1	0.947	Tones/800.WAV	Tones/800.WAV
204.371	4.442	2	1	1.153	Semantic/fingers.WAV	Semantic/hands.WAV
208.813	4.443	4	1	2.344	Tones/375.WAV	Tones/450.WAV
213.256	4.443	0	1	1.543	Tones/nullsilence.WAV	Tones/nullsilence.WAV
217.699	4.443	5	0	2.489	Tones/550800525.WAV	Tones/550800600.WAV
222.142	4.443	0	1	2.841	Tones/nullsilence.WAV	Tones/nullsilence.WAV
226.585	4.443	4	1	1.109	Tones/650.WAV	Tones/575.WAV
231.028	4.443	0	1	1.477	Tones/nullsilence.WAV	Tones/nullsilence.WAV
235.471	4.442	3	1	1.516	Semantic/forgave.WAV	Semantic/maiden.WAV
239.913	4.443	0	1	2.018	Tones/nullsilence.WAV	Tones/nullsilence.WAV
244.356	4.443	1	1	0.817	Semantic/supper.WAV	Semantic/dinner.WAV
248.799	4.443	0	1	1.434	Tones/nullsilence.WAV	Tones/nullsilence.WAV
253.242	4.443	3	1	2.647	Semantic/flow.WAV	Semantic/teaching.WAV
257.685	4.443	3	1	1.213	Semantic/spongy.WAV	Semantic/madam.WAV
262.128	4.442	0	1	1.468	Tones/nullsilence.WAV	Tones/nullsilence.WAV
266.57	4.443	5	0	1.231	Tones/350825400.WAV	Tones/425825400.WAV
271.013	4.443	5	1	1.155	Tones/650475300.WAV	Tones/650475300.WAV
275.456	4.443	1	1	1.275	Semantic/hammer.WAV	Semantic/nail.WAV
279.899	4.443	2	0	1.975	Semantic/earth.WAV	Semantic/ground.WAV
284.342	4.443	5	0	n/a	Tones/425675500.WAV	Tones/425750500.WAV
288.785	4.442	0	1	1.711	Tones/nullsilence.WAV	Tones/nullsilence.WAV
293.227	4.443	4	1	1.29	Tones/300.WAV	Tones/375.WAV
297.67	4.443	0	1	1.629	Tones/nullsilence.WAV	Tones/nullsilence.WAV
302.113	4.443	2	1	0.961	Semantic/teach.WAV	Semantic/learn.WAV
306.556	4.443	0	1	1.719	Tones/nullsilence.WAV	Tones/nullsilence.WAV
310.999	4.443	1	1	2.503	Semantic/ship.WAV	Semantic/boat.WAV
315.442	4.443	0	1	1.598	Tones/nullsilence.WAV	Tones/nullsilence.WAV
319.885	4.442	1	1	0.963	Semantic/life.WAV	Semantic/death.WAV
324.327	4.443	0	1	1.308	Tones/nullsilence.WAV	Tones/nullsilence.WAV
328.77	4.443	2	1	0.976	Semantic/choir.WAV	Semantic/chorus.WAV
333.213	4.443	4	1	1.203	Tones/575.WAV	Tones/650.WAV
337.656	4.443	0	1	1.423	Tones/nullsilence.WAV	Tones/nullsilence.WAV
342.099	4.443	3	1	1.288	Semantic/note.WAV	Semantic/press.WAV
346.542	4.442	5	1	1.456	Tones/875575325.WAV	Tones/875575400.WAV
350.984	4.443	5	0	0.949	Tones/725400775.WAV	Tones/650400775.WAV
355.427	4.443	1	1	0.986	Semantic/jigsaw.WAV	Semantic/puzzle.WAV
359.87	4.443	0	1	2.18	Tones/nullsilence.WAV	Tones/nullsilence.WAV
364.313	4.443	1	1	1.864	Semantic/film.WAV	Semantic/movie.WAV
368.756	4.443	0	1	1.357	Tones/nullsilence.WAV	Tones/nullsilence.WAV
373.199	4.443	4	1	1.185	Tones/700.WAV	Tones/700.WAV
377.642	4.442	5	1	1.437	Tones/325500725.WAV	Tones/325500725.WAV
