onset	duration	trial_type	accuracy	response_time	stim1_file	stim2_file
111.071	4.443	0	1	1.665	RhymeSpell/null.bmp	RhymeSpell/null.bmp
115.514	4.443	3	1	1.511	RhymeSpell/cheat.bmp	RhymeSpell/sweat1.bmp
119.957	4.443	0	1	1.188	RhymeSpell/null.bmp	RhymeSpell/null.bmp
124.4	4.443	6	0	1.157	Symbols/zti.bmp	Symbols/zvi1.bmp
128.843	4.442	0	1	3.0	RhymeSpell/null.bmp	RhymeSpell/null.bmp
133.285	4.443	3	1	1.315	RhymeSpell/flood.bmp	RhymeSpell/mood1.bmp
137.728	4.443	4	1	1.276	RhymeSpell/slap.bmp	RhymeSpell/tool1.bmp
142.171	4.443	5	1	0.725	Symbols/y.bmp	Symbols/y1.bmp
146.614	4.443	1	1	2.763	RhymeSpell/paste.bmp	RhymeSpell/taste1.bmp
151.057	4.443	0	1	2.19	RhymeSpell/null.bmp	RhymeSpell/null.bmp
155.5	4.442	4	1	1.157	RhymeSpell/walk.bmp	RhymeSpell/reef2.bmp
159.942	4.443	5	1	0.736	Symbols/a.bmp	Symbols/a1.bmp
164.385	4.443	0	1	1.324	RhymeSpell/null.bmp	RhymeSpell/null.bmp
168.828	4.443	4	1	1.473	RhymeSpell/trap.bmp	RhymeSpell/treat1.bmp
173.271	4.443	0	1	1.843	RhymeSpell/null.bmp	RhymeSpell/null.bmp
177.714	4.443	6	1	0.815	Symbols/drp.bmp	Symbols/drn1.bmp
182.157	4.443	0	1	1.721	RhymeSpell/null.bmp	RhymeSpell/null.bmp
186.6	4.442	1	1	1.277	RhymeSpell/sir.bmp	RhymeSpell/stir1.bmp
191.042	4.443	0	1	2.103	RhymeSpell/null.bmp	RhymeSpell/null.bmp
195.485	4.443	6	1	1.043	Symbols/ntv.bmp	Symbols/ntv2.bmp
199.928	4.443	0	1	1.618	RhymeSpell/null.bmp	RhymeSpell/null.bmp
204.371	4.443	5	1	1.043	Symbols/e.bmp	Symbols/e1.bmp
208.814	4.443	0	1	1.365	RhymeSpell/null.bmp	RhymeSpell/null.bmp
213.257	4.442	3	1	1.263	RhymeSpell/chase.bmp	RhymeSpell/phrase2.bmp
217.699	4.443	0	1	2.112	RhymeSpell/null.bmp	RhymeSpell/null.bmp
222.142	4.443	3	1	1.338	RhymeSpell/fan.bmp	RhymeSpell/swan1.bmp
226.585	4.443	0	1	1.303	RhymeSpell/null.bmp	RhymeSpell/null.bmp
231.028	4.443	2	1	1.666	RhymeSpell/cone.bmp	RhymeSpell/blown2.bmp
235.471	4.443	3	1	1.15	RhymeSpell/deaf.bmp	RhymeSpell/leaf2.bmp
239.914	4.442	4	1	1.451	RhymeSpell/drown.bmp	RhymeSpell/whose1.bmp
244.356	4.443	6	1	0.901	Symbols/gbk.bmp	Symbols/rbk2.bmp
248.799	4.443	0	1	1.252	RhymeSpell/null.bmp	RhymeSpell/null.bmp
253.242	4.443	5	1	1.047	Symbols/f.bmp	Symbols/f1.bmp
257.685	4.443	0	1	2.132	RhymeSpell/null.bmp	RhymeSpell/null.bmp
262.128	4.443	6	1	1.216	Symbols/zsj.bmp	Symbols/wsj1.bmp
266.571	4.443	0	1	1.555	RhymeSpell/null.bmp	RhymeSpell/null.bmp
271.014	4.442	1	1	1.182	RhymeSpell/chance.bmp	RhymeSpell/dance2.bmp
275.456	4.443	0	1	1.665	RhymeSpell/null.bmp	RhymeSpell/null.bmp
279.899	4.443	2	1	1.387	RhymeSpell/zone.bmp	RhymeSpell/flown1.bmp
284.342	4.443	0	1	2.046	RhymeSpell/null.bmp	RhymeSpell/null.bmp
288.785	4.443	5	1	1.31	Symbols/o.bmp	Symbols/d1.bmp
293.228	4.443	0	1	1.702	RhymeSpell/null.bmp	RhymeSpell/null.bmp
297.671	4.442	4	1	0.957	RhymeSpell/pose.bmp	RhymeSpell/brown2.bmp
302.113	4.443	2	1	1.513	RhymeSpell/mom.bmp	RhymeSpell/bomb1.bmp
306.556	4.443	6	1	1.036	Symbols/lwy.bmp	Symbols/lwy1.bmp
310.999	4.443	2	1	1.461	RhymeSpell/dose.bmp	RhymeSpell/gross1.bmp
315.442	4.443	4	1	2.007	RhymeSpell/theme.bmp	RhymeSpell/jail2.bmp
319.885	4.443	0	1	1.507	RhymeSpell/null.bmp	RhymeSpell/null.bmp
324.328	4.443	3	1	2.404	RhymeSpell/doll.bmp	RhymeSpell/toll1.bmp
328.771	4.442	4	1	1.077	RhymeSpell/thus.bmp	RhymeSpell/stay2.bmp
333.213	4.443	0	1	1.689	RhymeSpell/null.bmp	RhymeSpell/null.bmp
337.656	4.443	5	1	1.331	Symbols/k.bmp	Symbols/k1.bmp
342.099	4.443	0	1	2.261	RhymeSpell/null.bmp	RhymeSpell/null.bmp
346.542	4.443	3	1	1.308	RhymeSpell/charm.bmp	RhymeSpell/swarm1.bmp
350.985	4.443	1	1	1.368	RhymeSpell/boss.bmp	RhymeSpell/moss1.bmp
355.428	4.442	0	1	1.199	RhymeSpell/null.bmp	RhymeSpell/null.bmp
359.87	4.443	1	1	0.929	RhymeSpell/tax.bmp	RhymeSpell/wax1.bmp
364.313	4.443	6	1	0.985	Symbols/lik.bmp	Symbols/lik1.bmp
368.756	4.443	1	1	1.641	RhymeSpell/moose.bmp	RhymeSpell/goose1.bmp
373.199	4.443	1	1	1.173	RhymeSpell/hut.bmp	RhymeSpell/shut2.bmp
377.642	4.443	4	1	0.936	RhymeSpell/soup.bmp	RhymeSpell/stood1.bmp
382.085	4.442	0	1	1.346	RhymeSpell/null.bmp	RhymeSpell/null.bmp
386.527	4.443	3	1	1.322	RhymeSpell/pint.bmp	RhymeSpell/mint1.bmp
390.97	4.443	3	1	1.382	RhymeSpell/frost.bmp	RhymeSpell/post1.bmp
395.413	4.443	5	1	1.12	Symbols/g.bmp	Symbols/p2.bmp
399.856	4.443	2	1	1.689	RhymeSpell/cheer.bmp	RhymeSpell/gear1.bmp
404.299	4.443	2	0	1.644	RhymeSpell/dare.bmp	RhymeSpell/swear2.bmp
408.742	4.443	0	1	1.529	RhymeSpell/null.bmp	RhymeSpell/null.bmp
413.185	4.442	6	1	0.515	Symbols/one.bmp	Symbols/one2.bmp
417.627	4.443	3	1	0.93	RhymeSpell/card.bmp	RhymeSpell/ward2.bmp
422.07	4.443	0	1	1.613	RhymeSpell/null.bmp	RhymeSpell/null.bmp
426.513	4.443	6	1	1.168	Symbols/hvj.bmp	Symbols/hvj1.bmp
430.956	4.443	2	1	1.448	RhymeSpell/seek.bmp	RhymeSpell/beak2.bmp
435.399	4.443	3	0	1.824	RhymeSpell/five.bmp	RhymeSpell/give1.bmp
439.842	4.442	0	1	2.383	RhymeSpell/null.bmp	RhymeSpell/null.bmp
444.284	4.443	4	1	0.883	RhymeSpell/thigh.bmp	RhymeSpell/duke1.bmp
448.727	4.443	2	1	0.985	RhymeSpell/clean.bmp	RhymeSpell/screen2.bmp
453.17	4.443	6	1	0.996	Symbols/rbe.bmp	Symbols/rte1.bmp
457.613	4.443	0	1	1.516	RhymeSpell/null.bmp	RhymeSpell/null.bmp
462.056	4.443	6	1	1.118	Symbols/wug.bmp	Symbols/wyg2.bmp
466.499	4.442	5	1	1.456	Symbols/d.bmp	Symbols/r2.bmp
470.941	4.443	0	1	1.47	RhymeSpell/null.bmp	RhymeSpell/null.bmp
475.384	4.439	0	1	1.333	RhymeSpell/null.bmp	RhymeSpell/null.bmp
