onset	duration	trial_type	accuracy	response_time	stim1_file	stim2_file
119.956	4.443	0	1	1.545	Tones/nullsilence.WAV	Tones/nullsilence.WAV
124.399	4.443	3	1	1.551	Semantic/gently.WAV	Semantic/ceiling.WAV
128.842	4.442	0	1	1.508	Tones/nullsilence.WAV	Tones/nullsilence.WAV
133.284	4.443	4	1	1.078	Tones/425.WAV	Tones/425.WAV
137.727	4.443	0	1	0.989	Tones/nullsilence.WAV	Tones/nullsilence.WAV
142.17	4.443	1	1	1.433	Semantic/buyer.WAV	Semantic/seller.WAV
146.613	4.443	1	1	0.794	Semantic/insect.WAV	Semantic/bug.WAV
151.056	4.443	2	1	1.101	Semantic/cactus.WAV	Semantic/prickly.WAV
155.499	4.443	0	1	1.221	Tones/nullsilence.WAV	Tones/nullsilence.WAV
159.942	4.442	1	1	0.998	Semantic/big.WAV	Semantic/small.WAV
164.384	4.443	0	1	1.78	Tones/nullsilence.WAV	Tones/nullsilence.WAV
168.827	4.443	3	1	1.381	Semantic/stack.WAV	Semantic/chef.WAV
173.27	4.443	0	1	1.652	Tones/nullsilence.WAV	Tones/nullsilence.WAV
177.713	4.443	3	1	1.284	Semantic/headed.WAV	Semantic/thirty.WAV
182.156	4.443	0	1	1.791	Tones/nullsilence.WAV	Tones/nullsilence.WAV
186.599	4.442	1	1	0.942	Semantic/summer.WAV	Semantic/winter.WAV
191.041	4.443	4	1	1.567	Tones/400.WAV	Tones/400.WAV
195.484	4.443	0	1	2.493	Tones/nullsilence.WAV	Tones/nullsilence.WAV
199.927	4.443	1	1	1.141	Semantic/itch.WAV	Semantic/scratch.WAV
204.37	4.443	4	1	1.263	Tones/500.WAV	Tones/500.WAV
208.813	4.443	3	1	1.174	Semantic/turtle.WAV	Semantic/boom.WAV
213.256	4.442	0	1	1.468	Tones/nullsilence.WAV	Tones/nullsilence.WAV
217.698	4.443	5	1	1.489	Tones/425700850.WAV	Tones/425700775.WAV
222.141	4.443	0	1	1.259	Tones/nullsilence.WAV	Tones/nullsilence.WAV
226.584	4.443	4	1	1.695	Tones/725.WAV	Tones/650.WAV
231.027	4.443	1	1	1.399	Semantic/bunny.WAV	Semantic/rabbit.WAV
235.47	4.443	2	1	1.678	Semantic/sneeze.WAV	Semantic/cough.WAV
239.913	4.443	3	1	3.211	Semantic/secret.WAV	Semantic/tone.WAV
244.356	4.442	1	1	1.288	Semantic/fuel.WAV	Semantic/gas.WAV
248.798	4.443	0	1	1.592	Tones/nullsilence.WAV	Tones/nullsilence.WAV
253.241	4.443	3	1	1.636	Semantic/lord.WAV	Semantic/oil.WAV
257.684	4.443	2	1	1.148	Semantic/sly.WAV	Semantic/sneaky.WAV
262.127	4.443	0	1	1.499	Tones/nullsilence.WAV	Tones/nullsilence.WAV
266.57	4.443	0	1	2.157	Tones/nullsilence.WAV	Tones/nullsilence.WAV
271.013	4.442	3	0	n/a	Semantic/pirate.WAV	Semantic/bandage.WAV
275.455	4.443	4	1	1.605	Tones/550.WAV	Tones/550.WAV
279.898	4.443	0	1	1.88	Tones/nullsilence.WAV	Tones/nullsilence.WAV
284.341	4.443	5	1	3.232	Tones/525800450.WAV	Tones/525800450.WAV
288.784	4.443	2	1	1.043	Semantic/call.WAV	Semantic/phone.WAV
293.227	4.443	0	1	1.306	Tones/nullsilence.WAV	Tones/nullsilence.WAV
297.67	4.442	1	1	0.886	Semantic/handbag.WAV	Semantic/purse.WAV
302.112	4.443	2	1	1.228	Semantic/pimple.WAV	Semantic/zit.WAV
306.555	4.443	0	1	1.561	Tones/nullsilence.WAV	Tones/nullsilence.WAV
310.998	4.443	5	0	2.246	Tones/600550400.WAV	Tones/675550400.WAV
315.441	4.443	4	1	1.032	Tones/750.WAV	Tones/675.WAV
319.884	4.443	0	1	0.915	Tones/nullsilence.WAV	Tones/nullsilence.WAV
324.327	4.443	3	1	2.151	Semantic/mansion.WAV	Semantic/super.WAV
328.77	4.442	2	1	1.181	Semantic/skunk.WAV	Semantic/stink.WAV
333.212	4.443	0	1	1.493	Tones/nullsilence.WAV	Tones/nullsilence.WAV
337.655	4.443	5	0	1.65	Tones/450650850.WAV	Tones/375650850.WAV
342.098	4.443	0	1	1.427	Tones/nullsilence.WAV	Tones/nullsilence.WAV
346.541	4.443	5	1	1.338	Tones/750300700.WAV	Tones/750300700.WAV
350.984	4.443	5	1	1.149	Tones/775625825.WAV	Tones/775625825.WAV
355.427	4.442	5	1	1.503	Tones/875675500.WAV	Tones/875675500.WAV
359.869	4.443	0	1	1.99	Tones/nullsilence.WAV	Tones/nullsilence.WAV
364.312	4.443	5	1	1.618	Tones/650350575.WAV	Tones/650350575.WAV
368.755	4.443	5	0	1.193	Tones/700550775.WAV	Tones/700475775.WAV
373.198	4.443	3	1	1.172	Semantic/spell.WAV	Semantic/dim.WAV
377.641	4.443	3	1	1.199	Semantic/bacon.WAV	Semantic/wipe.WAV
382.084	4.442	4	1	2.716	Tones/475.WAV	Tones/550.WAV
386.526	4.443	5	0	2.37	Tones/825600375.WAV	Tones/825675375.WAV
390.969	4.439	0	1	1.6	Tones/nullsilence.WAV	Tones/nullsilence.WAV
