onset	duration	stim	trial_number	trial_type	trial_structure	trial_length	sequential_position	probe_type	probe	probe_position	response_correct	response_key	response_time
0.06730000000000302	0.0	+	1	noun	list	2	1	match	rocher	5	1	y	0.76772
0.5337000000000032	0.2	dmgswpl	1	noun	list	2	2	match	rocher	5	1	y	0.76772
0.7336000000000027	0.0	+	1	noun	list	2	3	match	rocher	5	1	y	0.76772
1.133499999999998	0.2	hfk	1	noun	list	2	4	match	rocher	5	1	y	0.76772
1.3500000000000085	0.0	+	1	noun	list	2	5	match	rocher	5	1	y	0.76772
1.7498999999999967	0.2	fpmt	1	noun	list	2	6	match	rocher	5	1	y	0.76772
1.9497999999999962	0.0	+	1	noun	list	2	7	match	rocher	5	1	y	0.76772
2.3496000000000095	0.2	mieux	1	noun	list	2	8	match	rocher	5	1	y	0.76772
2.549500000000009	0.0	+	1	noun	list	2	9	match	rocher	5	1	y	0.76772
2.949300000000008	0.2	rocher	1	noun	list	2	10	match	rocher	5	1	y	0.76772
3.1492000000000075	0.0	+	1	noun	list	2	11	match	rocher	5	1	y	0.76772
3.5490000000000066	0.0	+	1	noun	list	2	12	match	rocher	5	1	y	0.76772
5.5482000000000085	0.0	ROCHER	1	noun	list	2	13	match	rocher	5	1	y	0.76772
6.3811000000000035	0.0	+	1	noun	list	2	14	match	rocher	5	1	y	0.76772
6.315899999999999	0.0	[response]	1	noun	list	2	15	match	rocher	5	1	y	0.76772
7.947100000000006	0.0	+	2	noun	list	1	1	match	sablier	5	1	y	0.6539300000000001
8.496800000000007	0.2	wglcn	2	noun	list	1	2	match	sablier	5	1	y	0.6539300000000001
8.696700000000007	0.0	+	2	noun	list	1	3	match	sablier	5	1	y	0.6539300000000001
9.09660000000001	0.2	npvf	2	noun	list	1	4	match	sablier	5	1	y	0.6539300000000001
9.296500000000009	0.0	+	2	noun	list	1	5	match	sablier	5	1	y	0.6539300000000001
9.696300000000008	0.2	zxd	2	noun	list	1	6	match	sablier	5	1	y	0.6539300000000001
9.896200000000007	0.0	+	2	noun	list	1	7	match	sablier	5	1	y	0.6539300000000001
10.296000000000006	0.2	xhdnfgjc	2	noun	list	1	8	match	sablier	5	1	y	0.6539300000000001
10.495900000000006	0.0	+	2	noun	list	1	9	match	sablier	5	1	y	0.6539300000000001
10.895800000000008	0.2	sablier	2	noun	list	1	10	match	sablier	5	1	y	0.6539300000000001
11.095700000000008	0.0	+	2	noun	list	1	11	match	sablier	5	1	y	0.6539300000000001
11.495500000000007	0.0	+	2	noun	list	1	12	match	sablier	5	1	y	0.6539300000000001
13.494600000000005	0.0	SABLIER	2	noun	list	1	13	match	sablier	5	1	y	0.6539300000000001
14.210999999999999	0.0	+	2	noun	list	1	14	match	sablier	5	1	y	0.6539300000000001
14.148499999999999	0.0	[response]	2	noun	list	1	15	match	sablier	5	1	y	0.6539300000000001
23.89	0.0	+	3	noun	phrase	3	1	match	son	3	1	y	0.67177
24.439700000000002	0.2	hcz	3	noun	phrase	3	2	match	son	3	1	y	0.67177
24.6396	0.0	+	3	noun	phrase	3	3	match	son	3	1	y	0.67177
25.0394	0.2	pkq	3	noun	phrase	3	4	match	son	3	1	y	0.67177
25.239400000000003	0.0	+	3	noun	phrase	3	5	match	son	3	1	y	0.67177
25.639200000000002	0.2	son	3	noun	phrase	3	6	match	son	3	1	y	0.67177
25.839100000000002	0.0	+	3	noun	phrase	3	7	match	son	3	1	y	0.67177
26.2389	0.2	beau	3	noun	phrase	3	8	match	son	3	1	y	0.67177
26.4388	0.0	+	3	noun	phrase	3	9	match	son	3	1	y	0.67177
26.838700000000003	0.2	panier	3	noun	phrase	3	10	match	son	3	1	y	0.67177
27.038600000000002	0.0	+	3	noun	phrase	3	11	match	son	3	1	y	0.67177
27.4384	0.0	+	3	noun	phrase	3	12	match	son	3	1	y	0.67177
29.4375	0.0	SON	3	noun	phrase	3	13	match	son	3	1	y	0.67177
30.170500000000004	0.0	+	3	noun	phrase	3	14	match	son	3	1	y	0.67177
30.10930000000002	0.0	[response]	3	noun	phrase	3	15	match	son	3	1	y	0.67177
31.836700000000008	0.0	+	4	noun	list	1	1	match	voilier	5	1	y	0.59542
32.3862	0.2	wpsdlhj	4	noun	list	1	2	match	voilier	5	1	y	0.59542
32.5861	0.0	+	4	noun	list	1	3	match	voilier	5	1	y	0.59542
32.9859	0.2	rflt	4	noun	list	1	4	match	voilier	5	1	y	0.59542
33.1858	0.0	+	4	noun	list	1	5	match	voilier	5	1	y	0.59542
33.5856	0.2	mvbw	4	noun	list	1	6	match	voilier	5	1	y	0.59542
33.7855	0.0	+	4	noun	list	1	7	match	voilier	5	1	y	0.59542
34.1854	0.2	bhlq	4	noun	list	1	8	match	voilier	5	1	y	0.59542
34.3853	0.0	+	4	noun	list	1	9	match	voilier	5	1	y	0.59542
34.7851	0.2	voilier	4	noun	list	1	10	match	voilier	5	1	y	0.59542
34.985	0.0	+	4	noun	list	1	11	match	voilier	5	1	y	0.59542
35.3848	0.0	+	4	noun	list	1	12	match	voilier	5	1	y	0.59542
37.3839	0.0	VOILIER	4	noun	list	1	13	match	voilier	5	1	y	0.59542
38.033699999999996	0.0	+	4	noun	list	1	14	match	voilier	5	1	y	0.59542
37.9794	0.0	[response]	4	noun	list	1	15	match	voilier	5	1	y	0.59542
39.79950000000001	0.0	+	5	noun	list	1	1	match	cendrier	5	1	y	0.70813
40.3493	0.2	grmxl	5	noun	list	1	2	match	cendrier	5	1	y	0.70813
40.5492	0.0	+	5	noun	list	1	3	match	cendrier	5	1	y	0.70813
40.949	0.2	hfk	5	noun	list	1	4	match	cendrier	5	1	y	0.70813
41.1489	0.0	+	5	noun	list	1	5	match	cendrier	5	1	y	0.70813
41.5487	0.2	fpmt	5	noun	list	1	6	match	cendrier	5	1	y	0.70813
41.748599999999996	0.0	+	5	noun	list	1	7	match	cendrier	5	1	y	0.70813
42.1485	0.2	znptx	5	noun	list	1	8	match	cendrier	5	1	y	0.70813
42.3484	0.0	+	5	noun	list	1	9	match	cendrier	5	1	y	0.70813
42.7482	0.2	cendrier	5	noun	list	1	10	match	cendrier	5	1	y	0.70813
42.9481	0.0	+	5	noun	list	1	11	match	cendrier	5	1	y	0.70813
43.347899999999996	0.0	+	5	noun	list	1	12	match	cendrier	5	1	y	0.70813
45.34700000000001	0.0	CENDRIER	5	noun	list	1	13	match	cendrier	5	1	y	0.70813
46.1134	0.0	+	5	noun	list	1	14	match	cendrier	5	1	y	0.70813
46.05520000000001	0.0	[response]	5	noun	list	1	15	match	cendrier	5	1	y	0.70813
47.74600000000001	0.0	+	6	verb	list	1	1	nomatch	pour	-1	1	p	0.8327300000000001
48.2957	0.2	cqm	6	verb	list	1	2	nomatch	pour	-1	1	p	0.8327300000000001
48.495599999999996	0.0	+	6	verb	list	1	3	nomatch	pour	-1	1	p	0.8327300000000001
48.8955	0.2	jhvb	6	verb	list	1	4	nomatch	pour	-1	1	p	0.8327300000000001
49.0954	0.0	+	6	verb	list	1	5	nomatch	pour	-1	1	p	0.8327300000000001
49.4952	0.2	kmc	6	verb	list	1	6	nomatch	pour	-1	1	p	0.8327300000000001
49.6951	0.0	+	6	verb	list	1	7	nomatch	pour	-1	1	p	0.8327300000000001
50.094899999999996	0.2	xjrs	6	verb	list	1	8	nomatch	pour	-1	1	p	0.8327300000000001
50.29480000000001	0.0	+	6	verb	list	1	9	nomatch	pour	-1	1	p	0.8327300000000001
50.6947	0.2	plonger	6	verb	list	1	10	nomatch	pour	-1	1	p	0.8327300000000001
50.8946	0.0	+	6	verb	list	1	11	nomatch	pour	-1	1	p	0.8327300000000001
51.294399999999996	0.0	+	6	verb	list	1	12	nomatch	pour	-1	1	p	0.8327300000000001
53.29350000000001	0.0	POUR	6	verb	list	1	13	nomatch	pour	-1	1	p	0.8327300000000001
54.1931	0.0	+	6	verb	list	1	14	nomatch	pour	-1	1	p	0.8327300000000001
54.1262	0.0	[response]	6	verb	list	1	15	nomatch	pour	-1	1	p	0.8327300000000001
55.692400000000006	0.0	+	7	verb	list	2	1	nomatch	galoper	-1	1	p	0.90422
56.2422	0.2	klf	7	verb	list	2	2	nomatch	galoper	-1	1	p	0.90422
56.442099999999996	0.0	+	7	verb	list	2	3	nomatch	galoper	-1	1	p	0.90422
56.84190000000001	0.2	fgvt	7	verb	list	2	4	nomatch	galoper	-1	1	p	0.90422
57.04180000000001	0.0	+	7	verb	list	2	5	nomatch	galoper	-1	1	p	0.90422
57.44160000000001	0.2	lj	7	verb	list	2	6	nomatch	galoper	-1	1	p	0.90422
57.6416	0.0	+	7	verb	list	2	7	nomatch	galoper	-1	1	p	0.90422
58.041399999999996	0.2	grand	7	verb	list	2	8	nomatch	galoper	-1	1	p	0.90422
58.24130000000001	0.0	+	7	verb	list	2	9	nomatch	galoper	-1	1	p	0.90422
58.64110000000001	0.2	jongler	7	verb	list	2	10	nomatch	galoper	-1	1	p	0.90422
58.84100000000001	0.0	+	7	verb	list	2	11	nomatch	galoper	-1	1	p	0.90422
59.240899999999996	0.0	+	7	verb	list	2	12	nomatch	galoper	-1	1	p	0.90422
61.24000000000001	0.0	GALOPER	7	verb	list	2	13	nomatch	galoper	-1	1	p	0.90422
62.206199999999995	0.0	+	7	verb	list	2	14	nomatch	galoper	-1	1	p	0.90422
62.1442	0.0	[response]	7	verb	list	2	15	nomatch	galoper	-1	1	p	0.90422
63.63890000000001	0.0	+	8	noun	phrase	4	1	match	pour	2	1	y	0.5600900000000001
64.18860000000001	0.2	gkb	8	noun	phrase	4	2	match	pour	2	1	y	0.5600900000000001
64.38850000000001	0.0	+	8	noun	phrase	4	3	match	pour	2	1	y	0.5600900000000001
64.7884	0.2	pour	8	noun	phrase	4	4	match	pour	2	1	y	0.5600900000000001
64.98830000000001	0.0	+	8	noun	phrase	4	5	match	pour	2	1	y	0.5600900000000001
65.38810000000001	0.2	son	8	noun	phrase	4	6	match	pour	2	1	y	0.5600900000000001
65.588	0.0	+	8	noun	phrase	4	7	match	pour	2	1	y	0.5600900000000001
65.98840000000001	0.2	nouveau	8	noun	phrase	4	8	match	pour	2	1	y	0.5600900000000001
66.1877	0.0	+	8	noun	phrase	4	9	match	pour	2	1	y	0.5600900000000001
66.58760000000001	0.2	panier	8	noun	phrase	4	10	match	pour	2	1	y	0.5600900000000001
66.7875	0.0	+	8	noun	phrase	4	11	match	pour	2	1	y	0.5600900000000001
67.1873	0.0	+	8	noun	phrase	4	12	match	pour	2	1	y	0.5600900000000001
69.18639999999999	0.0	POUR	8	noun	phrase	4	13	match	pour	2	1	y	0.5600900000000001
69.80279999999999	0.0	+	8	noun	phrase	4	14	match	pour	2	1	y	0.5600900000000001
69.7465	0.0	[response]	8	noun	phrase	4	15	match	pour	2	1	y	0.5600900000000001
71.58529999999999	0.0	+	9	noun	phrase	4	1	nomatch	voyager	-1	1	p	1.0006
72.1351	0.2	pzq	9	noun	phrase	4	2	nomatch	voyager	-1	1	p	1.0006
72.33500000000001	0.0	+	9	noun	phrase	4	3	nomatch	voyager	-1	1	p	1.0006
72.7348	0.2	sur	9	noun	phrase	4	4	nomatch	voyager	-1	1	p	1.0006
72.93469999999999	0.0	+	9	noun	phrase	4	5	nomatch	voyager	-1	1	p	1.0006
73.3348	0.2	leur	9	noun	phrase	4	6	nomatch	voyager	-1	1	p	1.0006
73.53450000000001	0.0	+	9	noun	phrase	4	7	nomatch	voyager	-1	1	p	1.0006
73.93430000000001	0.2	casier	9	noun	phrase	4	8	nomatch	voyager	-1	1	p	1.0006
74.13419999999999	0.0	+	9	noun	phrase	4	9	nomatch	voyager	-1	1	p	1.0006
74.53399999999999	0.2	noir	9	noun	phrase	4	10	nomatch	voyager	-1	1	p	1.0006
74.7339	0.0	+	9	noun	phrase	4	11	nomatch	voyager	-1	1	p	1.0006
75.1337	0.0	+	9	noun	phrase	4	12	nomatch	voyager	-1	1	p	1.0006
77.14949999999999	0.0	VOYAGER	9	noun	phrase	4	13	nomatch	voyager	-1	1	p	1.0006
78.2157	0.0	+	9	noun	phrase	4	14	nomatch	voyager	-1	1	p	1.0006
78.15010000000001	0.0	[response]	9	noun	phrase	4	15	nomatch	voyager	-1	1	p	1.0006
79.54840000000002	0.0	+	10	noun	phrase	2	1	match	beau	4	1	y	1.0206
80.09819999999999	0.2	lgpmjnq	10	noun	phrase	2	2	match	beau	4	1	y	1.0206
80.2981	0.0	+	10	noun	phrase	2	3	match	beau	4	1	y	1.0206
80.6979	0.2	rflt	10	noun	phrase	2	4	match	beau	4	1	y	1.0206
80.89779999999999	0.0	+	10	noun	phrase	2	5	match	beau	4	1	y	1.0206
81.29759999999999	0.2	fpmt	10	noun	phrase	2	6	match	beau	4	1	y	1.0206
81.4976	0.0	+	10	noun	phrase	2	7	match	beau	4	1	y	1.0206
81.8974	0.2	beau	10	noun	phrase	2	8	match	beau	4	1	y	1.0206
82.09729999999999	0.0	+	10	noun	phrase	2	9	match	beau	4	1	y	1.0206
82.49709999999999	0.2	tablier	10	noun	phrase	2	10	match	beau	4	1	y	1.0206
82.697	0.0	+	10	noun	phrase	2	11	match	beau	4	1	y	1.0206
83.0969	0.0	+	10	noun	phrase	2	12	match	beau	4	1	y	1.0206
85.096	0.0	BEAU	10	noun	phrase	2	13	match	beau	4	1	y	1.0206
86.1788	0.0	+	10	noun	phrase	2	14	match	beau	4	1	y	1.0206
86.1165	0.0	[response]	10	noun	phrase	2	15	match	beau	4	1	y	1.0206
87.4949	0.0	+	11	noun	phrase	1	1	nomatch	rocher	-1	1	p	1.6798
88.0446	0.2	mbnjdh	11	noun	phrase	1	2	nomatch	rocher	-1	1	p	1.6798
88.24459999999999	0.0	+	11	noun	phrase	1	3	nomatch	rocher	-1	1	p	1.6798
88.64439999999999	0.2	nwdx	11	noun	phrase	1	4	nomatch	rocher	-1	1	p	1.6798
88.8443	0.0	+	11	noun	phrase	1	5	nomatch	rocher	-1	1	p	1.6798
89.2441	0.2	zxd	11	noun	phrase	1	6	nomatch	rocher	-1	1	p	1.6798
89.44399999999999	0.0	+	11	noun	phrase	1	7	nomatch	rocher	-1	1	p	1.6798
89.84380000000002	0.2	vsmnl	11	noun	phrase	1	8	nomatch	rocher	-1	1	p	1.6798
90.0438	0.0	+	11	noun	phrase	1	9	nomatch	rocher	-1	1	p	1.6798
90.4436	0.2	clavier	11	noun	phrase	1	10	nomatch	rocher	-1	1	p	1.6798
90.64349999999999	0.0	+	11	noun	phrase	1	11	nomatch	rocher	-1	1	p	1.6798
91.04330000000002	0.0	+	11	noun	phrase	1	12	nomatch	rocher	-1	1	p	1.6798
93.04240000000001	0.0	ROCHER	11	noun	phrase	1	13	nomatch	rocher	-1	1	p	1.6798
94.775	0.0	+	11	noun	phrase	1	14	nomatch	rocher	-1	1	p	1.6798
94.72229999999999	0.0	[response]	11	noun	phrase	1	15	nomatch	rocher	-1	1	p	1.6798
95.44140000000002	0.0	+	12	verb	list	3	1	match	vieux	4	1	y	0.93114
95.99109999999999	0.2	msdnfqk	12	verb	list	3	2	match	vieux	4	1	y	0.93114
96.191	0.0	+	12	verb	list	3	3	match	vieux	4	1	y	0.93114
96.5908	0.2	pklg	12	verb	list	3	4	match	vieux	4	1	y	0.93114
96.79070000000002	0.0	+	12	verb	list	3	5	match	vieux	4	1	y	0.93114
97.19059999999999	0.2	va	12	verb	list	3	6	match	vieux	4	1	y	0.93114
97.3905	0.0	+	12	verb	list	3	7	match	vieux	4	1	y	0.93114
97.7903	0.2	vieux	12	verb	list	3	8	match	vieux	4	1	y	0.93114
97.99020000000002	0.0	+	12	verb	list	3	9	match	vieux	4	1	y	0.93114
98.39000000000001	0.2	chasser	12	verb	list	3	10	match	vieux	4	1	y	0.93114
98.5899	0.0	+	12	verb	list	3	11	match	vieux	4	1	y	0.93114
98.9898	0.0	+	12	verb	list	3	12	match	vieux	4	1	y	0.93114
100.9889	0.0	VIEUX	12	verb	list	3	13	match	vieux	4	1	y	0.93114
101.9718	0.0	+	12	verb	list	3	14	match	vieux	4	1	y	0.93114
101.92000000000002	0.0	[response]	12	verb	list	3	15	match	vieux	4	1	y	0.93114
103.3878	0.0	+	13	noun	phrase	4	1	match	casier	5	1	y	0.89491
103.9376	0.2	vkhlg	13	noun	phrase	4	2	match	casier	5	1	y	0.89491
104.13749999999999	0.0	+	13	noun	phrase	4	3	match	casier	5	1	y	0.89491
104.53730000000002	0.2	avec	13	noun	phrase	4	4	match	casier	5	1	y	0.89491
104.7372	0.0	+	13	noun	phrase	4	5	match	casier	5	1	y	0.89491
105.137	0.2	son	13	noun	phrase	4	6	match	casier	5	1	y	0.89491
105.33699999999999	0.0	+	13	noun	phrase	4	7	match	casier	5	1	y	0.89491
105.73680000000002	0.2	petit	13	noun	phrase	4	8	match	casier	5	1	y	0.89491
105.9366	0.0	+	13	noun	phrase	4	9	match	casier	5	1	y	0.89491
106.3365	0.2	casier	13	noun	phrase	4	10	match	casier	5	1	y	0.89491
106.53640000000001	0.0	+	13	noun	phrase	4	11	match	casier	5	1	y	0.89491
106.93620000000001	0.0	+	13	noun	phrase	4	12	match	casier	5	1	y	0.89491
108.93530000000001	0.0	CASIER	13	noun	phrase	4	13	match	casier	5	1	y	0.89491
109.88490000000002	0.0	+	13	noun	phrase	4	14	match	casier	5	1	y	0.89491
109.83019999999999	0.0	[response]	13	noun	phrase	4	15	match	casier	5	1	y	0.89491
111.33500000000001	0.0	+	14	noun	phrase	3	1	nomatch	sablier	-1	1	p	0.96192
111.88400000000001	0.2	sfxqbm	14	noun	phrase	3	2	nomatch	sablier	-1	1	p	0.96192
112.0839	0.0	+	14	noun	phrase	3	3	nomatch	sablier	-1	1	p	0.96192
112.4837	0.2	lnjp	14	noun	phrase	3	4	nomatch	sablier	-1	1	p	0.96192
112.68370000000002	0.0	+	14	noun	phrase	3	5	nomatch	sablier	-1	1	p	0.96192
113.08350000000002	0.2	mon	14	noun	phrase	3	6	nomatch	sablier	-1	1	p	0.96192
113.30000000000001	0.0	+	14	noun	phrase	3	7	nomatch	sablier	-1	1	p	0.96192
113.69990000000001	0.2	rocher	14	noun	phrase	3	8	nomatch	sablier	-1	1	p	0.96192
113.8998	0.0	+	14	noun	phrase	3	9	nomatch	sablier	-1	1	p	0.96192
114.2996	0.2	rouge	14	noun	phrase	3	10	nomatch	sablier	-1	1	p	0.96192
114.49950000000001	0.0	+	14	noun	phrase	3	11	nomatch	sablier	-1	1	p	0.96192
114.89930000000001	0.0	+	14	noun	phrase	3	12	nomatch	sablier	-1	1	p	0.96192
116.89840000000001	0.0	SABLIER	14	noun	phrase	3	13	nomatch	sablier	-1	1	p	0.96192
117.91460000000001	0.0	+	14	noun	phrase	3	14	nomatch	sablier	-1	1	p	0.96192
117.8604	0.0	[response]	14	noun	phrase	3	15	nomatch	sablier	-1	1	p	0.96192
119.29740000000001	0.0	+	15	noun	phrase	2	1	match	beau	4	1	y	0.7927200000000001
119.84710000000001	0.2	bszdt	15	noun	phrase	2	2	match	beau	4	1	y	0.7927200000000001
120.047	0.0	+	15	noun	phrase	2	3	match	beau	4	1	y	0.7927200000000001
120.4469	0.2	wpsh	15	noun	phrase	2	4	match	beau	4	1	y	0.7927200000000001
120.64680000000001	0.0	+	15	noun	phrase	2	5	match	beau	4	1	y	0.7927200000000001
121.04660000000001	0.2	fpmt	15	noun	phrase	2	6	match	beau	4	1	y	0.7927200000000001
121.2465	0.0	+	15	noun	phrase	2	7	match	beau	4	1	y	0.7927200000000001
121.6463	0.2	beau	15	noun	phrase	2	8	match	beau	4	1	y	0.7927200000000001
121.84620000000001	0.0	+	15	noun	phrase	2	9	match	beau	4	1	y	0.7927200000000001
122.24600000000001	0.2	voilier	15	noun	phrase	2	10	match	beau	4	1	y	0.7927200000000001
122.446	0.0	+	15	noun	phrase	2	11	match	beau	4	1	y	0.7927200000000001
122.8458	0.0	+	15	noun	phrase	2	12	match	beau	4	1	y	0.7927200000000001
124.8449	0.0	BEAU	15	noun	phrase	2	13	match	beau	4	1	y	0.7927200000000001
125.6945	0.0	+	15	noun	phrase	2	14	match	beau	4	1	y	0.7927200000000001
125.63759999999999	0.0	[response]	15	noun	phrase	2	15	match	beau	4	1	y	0.7927200000000001
127.2438	0.0	+	16	verb	list	4	1	nomatch	grand	-1	1	p	0.94584
127.7936	0.2	wstvk	16	verb	list	4	2	nomatch	grand	-1	1	p	0.94584
127.99350000000001	0.0	+	16	verb	list	4	3	nomatch	grand	-1	1	p	0.94584
128.3933	0.2	sous	16	verb	list	4	4	nomatch	grand	-1	1	p	0.94584
128.5932	0.0	+	16	verb	list	4	5	nomatch	grand	-1	1	p	0.94584
128.993	0.2	doit	16	verb	list	4	6	nomatch	grand	-1	1	p	0.94584
129.1929	0.0	+	16	verb	list	4	7	nomatch	grand	-1	1	p	0.94584
129.5928	0.2	nouveau	16	verb	list	4	8	nomatch	grand	-1	1	p	0.94584
129.7927	0.0	+	16	verb	list	4	9	nomatch	grand	-1	1	p	0.94584
130.1925	0.2	galoper	16	verb	list	4	10	nomatch	grand	-1	1	p	0.94584
130.3924	0.0	+	16	verb	list	4	11	nomatch	grand	-1	1	p	0.94584
130.7922	0.0	+	16	verb	list	4	12	nomatch	grand	-1	1	p	0.94584
132.7913	0.0	GRAND	16	verb	list	4	13	nomatch	grand	-1	1	p	0.94584
133.7909	0.0	+	16	verb	list	4	14	nomatch	grand	-1	1	p	0.94584
133.7372	0.0	[response]	16	verb	list	4	15	nomatch	grand	-1	1	p	0.94584
135.1903	0.0	+	17	noun	list	1	1	match	plus	5	1	y	0.5539
135.74	0.2	cgsf	17	noun	list	1	2	match	plus	5	1	y	0.5539
135.9399	0.0	+	17	noun	list	1	3	match	plus	5	1	y	0.5539
136.3397	0.2	qhft	17	noun	list	1	4	match	plus	5	1	y	0.5539
136.5397	0.0	+	17	noun	list	1	5	match	plus	5	1	y	0.5539
136.9395	0.2	fpmt	17	noun	list	1	6	match	plus	5	1	y	0.5539
137.1394	0.0	+	17	noun	list	1	7	match	plus	5	1	y	0.5539
137.5392	0.2	grdlthc	17	noun	list	1	8	match	plus	5	1	y	0.5539
137.7391	0.0	+	17	noun	list	1	9	match	plus	5	1	y	0.5539
138.1389	0.2	plus	17	noun	list	1	10	match	plus	5	1	y	0.5539
138.3388	0.0	+	17	noun	list	1	11	match	plus	5	1	y	0.5539
138.7387	0.0	+	17	noun	list	1	12	match	plus	5	1	y	0.5539
140.7378	0.0	PLUS	17	noun	list	1	13	match	plus	5	1	y	0.5539
141.3542	0.0	+	17	noun	list	1	14	match	plus	5	1	y	0.5539
141.2917	0.0	[response]	17	noun	list	1	15	match	plus	5	1	y	0.5539
143.1367	0.0	+	18	verb	list	1	1	match	jongler	5	1	y	1.123
143.6865	0.2	kjnv	18	verb	list	1	2	match	jongler	5	1	y	1.123
143.8864	0.0	+	18	verb	list	1	3	match	jongler	5	1	y	1.123
144.2862	0.2	hfk	18	verb	list	1	4	match	jongler	5	1	y	1.123
144.4861	0.0	+	18	verb	list	1	5	match	jongler	5	1	y	1.123
144.8859	0.2	zxd	18	verb	list	1	6	match	jongler	5	1	y	1.123
145.0858	0.0	+	18	verb	list	1	7	match	jongler	5	1	y	1.123
145.4857	0.2	kwmcf	18	verb	list	1	8	match	jongler	5	1	y	1.123
145.6856	0.0	+	18	verb	list	1	9	match	jongler	5	1	y	1.123
146.0854	0.2	jongler	18	verb	list	1	10	match	jongler	5	1	y	1.123
146.2853	0.0	+	18	verb	list	1	11	match	jongler	5	1	y	1.123
146.6851	0.0	+	18	verb	list	1	12	match	jongler	5	1	y	1.123
148.6842	0.0	JONGLER	18	verb	list	1	13	match	jongler	5	1	y	1.123
149.8671	0.0	+	18	verb	list	1	14	match	jongler	5	1	y	1.123
149.8073	0.0	[response]	18	verb	list	1	15	match	jongler	5	1	y	1.123
159.0963	0.0	+	19	noun	phrase	1	1	nomatch	cendrier	-1	1	p	0.7856
159.64600000000002	0.2	plwh	19	noun	phrase	1	2	nomatch	cendrier	-1	1	p	0.7856
159.8459	0.0	+	19	noun	phrase	1	3	nomatch	cendrier	-1	1	p	0.7856
160.2457	0.2	pkq	19	noun	phrase	1	4	nomatch	cendrier	-1	1	p	0.7856
160.44570000000002	0.0	+	19	noun	phrase	1	5	nomatch	cendrier	-1	1	p	0.7856
160.84550000000002	0.2	kmc	19	noun	phrase	1	6	nomatch	cendrier	-1	1	p	0.7856
161.0454	0.0	+	19	noun	phrase	1	7	nomatch	cendrier	-1	1	p	0.7856
161.4452	0.2	fpcgm	19	noun	phrase	1	8	nomatch	cendrier	-1	1	p	0.7856
161.6451	0.0	+	19	noun	phrase	1	9	nomatch	cendrier	-1	1	p	0.7856
162.0449	0.2	panier	19	noun	phrase	1	10	nomatch	cendrier	-1	1	p	0.7856
162.2449	0.0	+	19	noun	phrase	1	11	nomatch	cendrier	-1	1	p	0.7856
162.6447	0.0	+	19	noun	phrase	1	12	nomatch	cendrier	-1	1	p	0.7856
164.6438	0.0	CENDRIER	19	noun	phrase	1	13	nomatch	cendrier	-1	1	p	0.7856
165.4934	0.0	+	19	noun	phrase	1	14	nomatch	cendrier	-1	1	p	0.7856
165.42940000000002	0.0	[response]	19	noun	phrase	1	15	nomatch	cendrier	-1	1	p	0.7856
167.0427	0.0	+	20	noun	phrase	1	1	match	sablier	5	1	y	0.75676
167.5925	0.2	fbghn	20	noun	phrase	1	2	match	sablier	5	1	y	0.75676
167.79240000000001	0.0	+	20	noun	phrase	1	3	match	sablier	5	1	y	0.75676
168.1922	0.2	wpsh	20	noun	phrase	1	4	match	sablier	5	1	y	0.75676
168.3921	0.0	+	20	noun	phrase	1	5	match	sablier	5	1	y	0.75676
168.7919	0.2	zxd	20	noun	phrase	1	6	match	sablier	5	1	y	0.75676
168.9918	0.0	+	20	noun	phrase	1	7	match	sablier	5	1	y	0.75676
