onset	duration	trial_type
20.004	n/a	Instructions
25.155	3.25	Emotion Positive Down
25.155	n/a	Block
28.483	3.25	Emotion Positive Up
31.787	3.25	Emotion Negative Down
35.214	3.25	Emotion Positive Down
38.524	3.25	Emotion Negative Up
41.837	3.25	Emotion Positive Down
45.158	3.25	Emotion Positive Down
48.439	3.25	Emotion Negative Up
51.789	3.25	Emotion Positive Down
55.154	3.25	Emotion Positive Up
58.506	3.25	Emotion Negative Up
61.799	3.25	Emotion Negative Up
65.072	3.25	Emotion Negative Up
68.386	3.25	Emotion Negative Down
71.663	3.25	Emotion Negative Down
74.97	3.25	Emotion Positive Up
78.242	3.25	Emotion Negative Up
81.558	3.25	Emotion Positive Up
84.838	3.25	Emotion Positive Up
88.259	3.25	Emotion Negative Down
91.552	3.25	Emotion Positive Down
94.832	3.25	Emotion Negative Down
98.109	3.25	Emotion Positive Up
101.451	3.25	Emotion Positive Down
104.77	3.25	Emotion Negative Up
108.074	3.25	Emotion Positive Up
111.377	3.25	Emotion Negative Down
114.655	3.25	Emotion Negative Up
117.979	3.25	Emotion Positive Up
121.253	3.25	Emotion Positive Up
124.558	3.25	Emotion Positive Down
127.874	3.25	Emotion Positive Up
131.183	3.25	Emotion Positive Down
134.504	3.25	Emotion Negative Down
157.768	n/a	Instructions
162.909	3.25	Gender Positive Up
162.909	n/a	Block
166.334	3.25	Gender Negative Up
169.617	3.25	Gender Positive Up
173.004	3.25	Gender Positive Up
176.418	3.25	Gender Positive Up
179.713	3.25	Gender Negative Down
183.025	3.25	Gender Positive Up
186.385	3.25	Gender Negative Down
189.669	3.25	Gender Positive Up
193.048	3.25	Gender Negative Up
196.52	3.25	Gender Negative Up
199.825	3.25	Gender Positive Down
203.101	3.25	Gender Negative Down
206.381	3.25	Gender Positive Down
209.695	3.25	Gender Positive Up
212.991	3.25	Gender Positive Up
216.334	3.25	Gender Positive Down
219.625	3.25	Gender Positive Up
222.94	3.25	Gender Positive Down
226.242	3.25	Gender Negative Up
229.522	3.25	Gender Negative Down
232.855	3.25	Gender Negative Down
236.324	3.25	Gender Negative Up
239.66	3.25	Gender Negative Up
242.941	3.25	Gender Positive Down
246.282	3.25	Gender Negative Down
249.584	3.25	Gender Positive Up
252.9	3.25	Gender Negative Up
256.241	3.25	Gender Positive Up
259.567	3.25	Gender Negative Up
262.962	3.25	Gender Positive Down
266.315	3.25	Gender Positive Up
269.662	3.25	Gender Positive Down
273.018	3.25	Gender Negative Up
