onset	duration	trial_type	stim_file
0.7333108999300748	2.502507400000468	attention_getter	AG_train.mov
3.2391172000207007	3.096545899985358	tree_	tree_1.png
6.338341900147498	1.2991110999137163	fixation	fixation.png
7.640191900078207	3.028733199927956	dishware	dishware3.png
10.670936800073832	0.6075052998494357	fixation	fixation.png
11.28115290007554	3.021900299936533	food	food3.png
14.305066199973226	1.5274263001047077	fixation	fixation.png
15.835349899949506	3.0334282000549138	fence	fence1.png
18.87086690007709	0.8084877000655979	fixation	fixation.png
19.68230689992197	3.0366708000656217	seabird	seabird3.png
22.721023800084367	1.077276400057599	fixation	fixation.png
23.801211799960583	3.0346470000222325	crab	crab3.png
26.837834400124848	1.1475244998000562	fixation	fixation.png
27.98805209994316	3.031070100143552	towel	towel3.png
31.021106299944226	0.7387874000705779	fixation	fixation.png
31.76280890009366	3.023073799908161	rubberduck	rubberduck2.png
34.78786849998869	1.3878391000907868	fixation	fixation.png
36.17846020008437	3.023920599836856	cat	cat2.png
39.20443379995413	0.6789452000521123	fixation	fixation.png
39.88616400002502	3.032764000119641	squirrel	squirrel2.png
42.92104659997858	0.7980975999962538	fixation	fixation.png
43.72206850000657	3.030571500072256	shelves	shelves1.png
46.7548285999801	0.8485445000696927	fixation	fixation.png
47.60607420001179	3.029906500130892	shoppingcart	shoppingcart2.png
50.63800869998522	0.8977564999368042	fixation	fixation.png
51.53861610009335	3.0302291999105364	shelves	shelves3.png
54.57098690001294	1.347432600101456	fixation	fixation.png
55.92117180000059	3.0314593999646604	dishware	dishware2.png
58.954676599940285	0.8778352001681924	fixation	fixation.png
59.83531709993258	3.03406360000372	fence	fence3.png
62.87165530002676	0.6597265000455081	fixation	fixation.png
63.53448020014912	3.0343768999446183	squirrel	squirrel3.png
66.57089240010828	0.8482796000316739	fixation	fixation.png
67.42224400001578	3.030252299970016	cat	cat1.png
70.45442910003476	0.8290011000353843	fixation	fixation.png
71.28622390003875	3.032660099910572	seabird	seabird2.png
74.32092380011454	1.0494245998561382	fixation	fixation.png
75.37325479998253	3.029258399968967	food	food2.png
78.4045039000921	1.0094466998707503	fixation	fixation.png
79.41694459994324	3.035728600108996	rubberduck	rubberduck3.png
82.45472749997862	1.5876101001631469	fixation	fixation.png
84.04527619993314	3.0238671000115573	towel	towel1.png
87.07113960012794	0.7791155998129398	fixation	fixation.png
87.85317540005781	3.032660000026226	tree_	tree_2.png
90.887963199988	1.5979426000267267	fixation	fixation.png
92.48868159996346	3.0300706000998616	crab	crab2.png
95.5208862000145	0.8074414001312107	fixation	fixation.png
96.33122229995206	3.022511500166729	shoppingcart	shoppingcart1.png
99.35595230013132	1.0363678999710828	fixation	fixation.png
100.39512569992804	3.0236719001550227	dishware	dishware1.png
103.42084789997898	0.6285298001021147	fixation	fixation.png
