onset	duration	trial	value	instruction
25112	10	1	1	rest
35084	10	1	2	task
45123	7	2	1	rest
52087	10	2	2	task
62098	10	3	1	rest
72093	10	3	2	task
82117	4	4	1	rest
85683	10	4	2	task
95729	10	5	1	rest
105706	10	5	2	task
115774	1	6	1	rest
117032	10	6	2	task
127081	3	7	1	rest
129906	10	7	2	task
139950	10	8	1	rest
149942	10	8	2	task
159988	10	9	1	rest
169978	10	9	2	task
180036	10	10	1	rest
190001	10	10	2	task
