onset	duration	trial_type	taskName	trialType	trialDur	response_time	blockNum	setSize	possCorr	boldRun	condition	numCorr	numErr	numTrial	respMade	runNum	startTRreal	startTime	startTimeReal	timeOfTR
6.002189616000002	5.0	Instruct	instruct2	n/a	5.0	n/a	n/a	n/a	n/a	3	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
11.002189615999999	30.0	LandscapeMovie	landscapeMovie	n/a	29.9	n/a	1.0	n/a	n/a	3	1.0	n/a	n/a	1.0	n/a	53.0	12.0	0.0	5.6616e-05	-0.07063615
41.7838843	5.0	Instruct	instruct2	n/a	5.0	n/a	n/a	n/a	n/a	3	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
46.7838843	2.0	Object2Back	nBackPic2	n/a	1.6	0.0	2.0	n/a	0.0	3	2.0	0.0	n/a	1.0	0.0	53.0	23.0	0.0	0.031384300000000004	-0.005628911
48.75404	2.0	Object2Back	nBackPic2	n/a	1.6	0.0	2.0	n/a	0.0	3	2.0	0.0	n/a	2.0	0.0	53.0	25.0	2.0	2.0015400000000003	1.996038
50.75386	2.0	Object2Back	nBackPic2	n/a	1.6	0.0	2.0	n/a	0.0	3	2.0	0.0	n/a	3.0	0.0	53.0	27.0	4.0	4.00136	3.996068
52.75447	2.0	Object2Back	nBackPic2	n/a	1.6	0.0	2.0	n/a	0.0	3	2.0	0.0	n/a	4.0	0.0	53.0	29.0	6.0	6.00197	5.996355
54.753	2.0	Object2Back	nBackPic2	n/a	1.6	0.34616	2.0	n/a	1.0	3	1.0	1.0	n/a	5.0	1.0	53.0	31.0	8.0	8.0005	7.995842999999999
56.7542	2.0	Object2Back	nBackPic2	n/a	1.6	0.40727	2.0	n/a	1.0	3	1.0	1.0	n/a	6.0	1.0	53.0	33.0	10.0	10.0017	9.995661
58.7553	2.0	Object2Back	nBackPic2	n/a	1.6	0.0	2.0	n/a	0.0	3	2.0	0.0	n/a	7.0	0.0	53.0	35.0	12.0	12.0028	11.99546
60.75279999999999	2.0	Object2Back	nBackPic2	n/a	1.6	0.0	2.0	n/a	0.0	3	2.0	0.0	n/a	8.0	0.0	53.0	37.0	14.0	14.0003	13.99534
62.75319999999999	2.0	Object2Back	nBackPic2	n/a	1.6	0.0	2.0	n/a	0.0	3	2.0	0.0	n/a	9.0	0.0	53.0	39.0	16.0	16.0007	15.99473
64.7544	2.0	Object2Back	nBackPic2	n/a	1.6	0.33236	2.0	n/a	1.0	3	1.0	1.0	n/a	10.0	1.0	53.0	41.0	18.0	18.0019	17.99638
66.7543	2.0	Object2Back	nBackPic2	n/a	1.6	0.0	2.0	n/a	0.0	3	2.0	0.0	n/a	11.0	0.0	53.0	43.0	20.0	20.0018	19.99447
68.7544	2.0	Object2Back	nBackPic2	n/a	1.6	0.0	2.0	n/a	0.0	3	2.0	0.0	n/a	12.0	0.0	53.0	45.0	22.0	22.0019	21.99381
70.7546	2.0	Object2Back	nBackPic2	n/a	1.6	0.58604	2.0	n/a	1.0	3	1.0	1.0	n/a	13.0	1.0	53.0	47.0	24.0	24.0021	23.99417
72.75319999999998	2.0	Object2Back	nBackPic2	n/a	1.6	0.59227	2.0	n/a	1.0	3	1.0	1.0	n/a	14.0	1.0	53.0	49.0	26.0	26.0007	25.9934
74.7545	2.0	Object2Back	nBackPic2	n/a	1.6	0.0	2.0	n/a	0.0	3	2.0	0.0	n/a	15.0	0.0	53.0	51.0	28.0	28.002	27.99346
76.132034328	5.0	Instruct	instruct2	n/a	5.0	n/a	n/a	n/a	n/a	3	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
81.132034328	15.0	VideoActions	actionObservation2	n/a	14.0	n/a	3.0	n/a	n/a	3	1.0	n/a	n/a	1.0	n/a	53.0	58.0	0.0	4.4328e-05	-0.05337883
96.18019	15.0	VideoKnots	actionObservation2	n/a	14.0	n/a	3.0	n/a	n/a	3	2.0	n/a	n/a	2.0	n/a	53.0	72.0	15.0	15.0482	13.95304
111.21314288399999	5.0	Instruct	instruct2	n/a	5.0	n/a	n/a	n/a	n/a	3	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
116.21314288399999	2.0	WordRead	verbGeneration2	n/a	1.6	n/a	4.0	n/a	n/a	3	2.0	n/a	n/a	1.0	n/a	53.0	86.0	0.0	4.2884e-05	-0.005741486999999999
118.21462	2.0	WordRead	verbGeneration2	n/a	1.6	n/a	4.0	n/a	n/a	3	2.0	n/a	n/a	2.0	n/a	53.0	88.0	2.0	2.00152	1.99297
120.21447	2.0	WordRead	verbGeneration2	n/a	1.6	n/a	4.0	n/a	n/a	3	2.0	n/a	n/a	3.0	n/a	53.0	90.0	4.0	4.00137	3.993304
