onset	duration	trial_type	taskName	trialType	trialDur	response_time	blockNum	setSize	possCorr	boldRun	condition	numCorr	numErr	numTrial	respMade	runNum	startTRreal	startTime	startTimeReal	timeOfTR
6.022523700000002	5.0	Instruct	instruct2	n/a	5.0	n/a	n/a	n/a	n/a	5	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
11.022523699999999	2.0	VisualSearchHard	visualSearch2	1.0	1.6	0.64189	1.0	12.0	n/a	5	3.0	1.0	0.0	1.0	1.0	55.0	12.0	0.0	0.0213347	-0.0169391
13.001569	2.0	VisualSearchHard	visualSearch2	1.0	1.6	0.66292	1.0	12.0	n/a	5	3.0	1.0	0.0	2.0	1.0	55.0	14.0	2.0	2.00038	1.985072
15.002329000000001	2.0	VisualSearchHard	visualSearch2	1.0	1.6	0.56889	1.0	12.0	n/a	5	3.0	1.0	0.0	3.0	1.0	55.0	16.0	4.0	4.00114	3.984169
17.002189	2.0	VisualSearchHard	visualSearch2	2.0	1.6	0.68721	1.0	12.0	n/a	5	3.0	1.0	0.0	4.0	1.0	55.0	18.0	6.0	6.001	5.983561
19.001569	2.0	VisualSearchHard	visualSearch2	1.0	1.6	0.63061	1.0	12.0	n/a	5	3.0	1.0	0.0	5.0	1.0	55.0	20.0	8.0	8.00038	7.984499
21.002189	2.0	VisualSearchMed	visualSearch2	1.0	1.6	0.47678	1.0	8.0	n/a	5	2.0	1.0	0.0	6.0	1.0	55.0	22.0	10.0	10.001	9.983305
23.002489	2.0	VisualSearchMed	visualSearch2	1.0	1.6	0.4970600000000001	1.0	8.0	n/a	5	2.0	1.0	0.0	7.0	1.0	55.0	24.0	12.0	12.0013	11.98446
25.001689000000002	2.0	VisualSearchMed	visualSearch2	2.0	1.6	0.54678	1.0	8.0	n/a	5	2.0	1.0	0.0	8.0	1.0	55.0	26.0	14.0	14.0005	13.98412
27.001989	2.0	VisualSearchMed	visualSearch2	2.0	1.6	0.66872	1.0	8.0	n/a	5	2.0	1.0	0.0	9.0	1.0	55.0	28.0	16.0	16.0008	15.98243
29.002189	2.0	VisualSearchMed	visualSearch2	2.0	1.6	0.64408	1.0	8.0	n/a	5	2.0	1.0	0.0	10.0	1.0	55.0	30.0	18.0	18.000999999999994	17.983539999999994
31.002089	2.0	VisualSearchEasy	visualSearch2	2.0	1.6	0.5603100000000001	1.0	4.0	n/a	5	1.0	0.0	1.0	11.0	1.0	55.0	32.0	20.0	20.0009	19.98212
