onset	duration	trial_type	taskName	trialType	trialDur	response_time	blockNum	setSize	possCorr	boldRun	condition	numCorr	numErr	numTrial	respMade	runNum	startTRreal	startTime	startTimeReal	timeOfTR
6.001538996000002	5.0	Instruct	instruct2	n/a	5.0	n/a	n/a	n/a	n/a	2	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
11.001538995999999	3.75	FingerSimple	motorSequence2	n/a	3.35	2.679	1.0	n/a	n/a	2	1.0	6.0	0.0	1.0	6.0	52.0	12.0	0.0	0.000281996	-0.004084861
14.752647	3.75	FingerSimple	motorSequence2	n/a	3.35	2.4778	1.0	n/a	n/a	2	1.0	6.0	0.0	2.0	6.0	52.0	15.0	3.75	3.75139	2.999097
18.501377	3.75	FingerSimple	motorSequence2	n/a	3.35	2.286	1.0	n/a	n/a	2	1.0	6.0	0.0	3.0	6.0	52.0	19.0	7.5	7.50012	6.997153999999999
22.251357000000002	3.75	FingerSimple	motorSequence2	n/a	3.35	2.1149	1.0	n/a	n/a	2	1.0	6.0	0.0	4.0	6.0	52.0	23.0	11.25	11.2501	10.9956
26.003657	3.75	FingerSeq	motorSequence2	n/a	3.35	2.3217	1.0	n/a	n/a	2	2.0	6.0	0.0	5.0	6.0	52.0	27.0	15.0	15.0024	14.99538
29.752257	3.75	FingerSeq	motorSequence2	n/a	3.35	2.3524	1.0	n/a	n/a	2	2.0	6.0	0.0	6.0	6.0	52.0	30.0	18.75	18.751	17.99806
33.502557	3.75	FingerSeq	motorSequence2	n/a	3.35	2.7111	1.0	n/a	n/a	2	2.0	5.0	1.0	7.0	6.0	52.0	34.0	22.5	22.5013	21.99638
37.251457	3.75	FingerSeq	motorSequence2	n/a	3.35	2.3959	1.0	n/a	n/a	2	2.0	6.0	0.0	8.0	6.0	52.0	38.0	26.25	26.2502	25.9962
41.187473955	5.0	Instruct	instruct2	n/a	5.0	n/a	n/a	n/a	n/a	2	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
46.187473955	30.0	AnimatedMovie	romanceMovie	n/a	29.9	n/a	2.0	n/a	n/a	2	1.0	n/a	n/a	1.0	n/a	52.0	47.0	0.0	6.3955e-05	-0.06401367
76.153370936	5.0	Instruct	instruct2	n/a	5.0	n/a	n/a	n/a	n/a	2	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
81.153370936	2.0	WordRead	verbGeneration2	n/a	1.6	n/a	3.0	n/a	n/a	2	2.0	n/a	n/a	1.0	n/a	52.0	58.0	0.0	0.000190936	-0.007995198
83.15357	2.0	WordRead	verbGeneration2	n/a	1.6	n/a	3.0	n/a	n/a	2	2.0	n/a	n/a	2.0	n/a	52.0	60.0	2.0	2.0003900000000003	1.993857
85.15388	2.0	WordRead	verbGeneration2	n/a	1.6	n/a	3.0	n/a	n/a	2	2.0	n/a	n/a	3.0	n/a	52.0	62.0	4.0	4.0007	3.993819
87.15505	2.0	WordRead	verbGeneration2	n/a	1.6	n/a	3.0	n/a	n/a	2	2.0	n/a	n/a	4.0	n/a	52.0	64.0	6.0	6.0018699999999985	5.994719
89.15448	2.0	WordRead	verbGeneration2	n/a	1.6	n/a	3.0	n/a	n/a	2	2.0	n/a	n/a	5.0	n/a	52.0	66.0	8.0	8.0013	7.993741
91.15338	2.0	WordRead	verbGeneration2	n/a	1.6	n/a	3.0	n/a	n/a	2	2.0	n/a	n/a	6.0	n/a	52.0	68.0	10.0	10.0002	9.99336
93.15518	2.0	WordRead	verbGeneration2	n/a	1.6	n/a	3.0	n/a	n/a	2	2.0	n/a	n/a	7.0	n/a	52.0	70.0	12.0	12.002	11.99468
95.15508	2.0	WordRead	verbGeneration2	n/a	1.6	n/a	3.0	n/a	n/a	2	2.0	n/a	n/a	8.0	n/a	52.0	72.0	14.0	14.0019	13.99221
97.15378	2.0	VerbGen	verbGeneration2	n/a	1.6	n/a	3.0	n/a	n/a	2	1.0	n/a	n/a	9.0	n/a	52.0	74.0	16.0	16.0006	15.99283
99.15438	2.0	VerbGen	verbGeneration2	n/a	1.6	n/a	3.0	n/a	n/a	2	1.0	n/a	n/a	10.0	n/a	52.0	76.0	18.0	18.0012	17.99387
