onset	duration	trial_type	trial_number	stroop_condition	stim_text(PL)	stim_text(eng)	stim_color(PL)	stim_color(eng)	response_type	response_color
176.1865	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
176.7032	0.5667	INK	58	Neutral	xxxxxxx	xxxxxxx	czerwony	red	hit	n/a
177.2526	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
177.2699	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
178.2866	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
178.8032	0.6667	INK	59	Neutral	xxxxxxxx	xxxxxxxx	niebieski	blue	hit	n/a
179.4409	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
179.4699	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
180.4866	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
181.0033	0.5	INK	60	Neutral	xxxxxxxxx	xxxxxxxxx	czerwony	red	incorrect	n/a
181.4854	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
181.5033	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
182.5199	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
183.0366	0.6833	INK	61	Incongruent	niebieski	blue	zielony	green	hit	n/a
183.6896	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
183.7199	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
184.7366	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
185.2533	0.6333	INK	62	Incongruent	niebieski	blue	zielony	green	hit	n/a
185.862	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
185.8866	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
186.9033	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
187.42	0.55	INK	63	Neutral	xxxxxxxx	xxxxxxxx	żółty	yellow	hit	n/a
187.9384	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
187.97	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
188.9867	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
189.5033	0.6	INK	64	Incongruent	zielony	green	czerwony	red	hit	n/a
190.0789	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
190.1033	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
191.12	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
191.6367	0.9333	INK	65	Incongruent	zielony	green	niebieski	blue	hit	n/a
192.5387	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
192.57	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
193.5867	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
194.1034	0.8	INK	66	Incongruent	niebieski	blue	czerwony	red	hit	n/a
194.8709	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
194.9034	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
195.92	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
196.4367	0.5167	INK	67	Incongruent	niebieski	blue	czerwony	red	hit	n/a
196.9313	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
196.9534	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
197.9701	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
198.4867	0.7667	INK	68	Neutral	xxxxx	xxxxx	zielony	green	hit	n/a
199.2314	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
199.2534	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
200.2701	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
200.7867	0.5833	INK	69	Neutral	xxxxx	xxxxx	czerwony	red	hit	n/a
201.3399	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
201.3701	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
202.3867	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
202.9034	0.65	INK	70	Neutral	xxxxxxxx	xxxxxxxx	zielony	green	hit	n/a
203.5281	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
203.5534	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
204.5701	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
205.0868	0.5334	INK	71	Neutral	xxxxxxxx	xxxxxxxx	żółty	yellow	hit	n/a
205.5887	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
205.6201	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
206.6368	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
207.1535	0.65	INK	72	Neutral	xxxxx	xxxxx	czerwony	red	hit	n/a
207.777	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
207.8035	1.0833	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
225.1715	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
225.2369	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
226.2536	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
226.7703	1.2167	T_COLOR_NAME	1	Incongruent	czerwony	red	niebieski	blue	hit	n/a
227.9509	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
227.9869	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
228.5036	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
229.5203	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
230.037	1.0	T_COLOR_NAME	2	Neutral	niebieski	blue	Neutral	Neutral	hit	n/a
231.0017	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
231.037	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
231.5536	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
232.5703	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
233.087	0.6167	T_COLOR_NAME	3	Neutral	żółty	yellow	Neutral	Neutral	hit	n/a
233.6692	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
233.7037	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
234.2203	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
235.237	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
235.7537	0.5833	T_COLOR_NAME	4	Neutral	zielony	green	Neutral	Neutral	hit	n/a
236.3048	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
236.337	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
236.8537	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
237.8704	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
238.387	1.2833	T_COLOR_NAME	5	Incongruent	zielony	green	czerwony	red	hit	n/a
239.6431	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
239.6704	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
240.187	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
241.2037	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
241.7204	0.7	T_COLOR_NAME	6	Incongruent	zielony	green	niebieski	blue	incorrect	n/a
242.3905	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
242.4204	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
242.9371	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
243.9537	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
244.4704	0.75	T_COLOR_NAME	7	Neutral	zielony	green	Neutral	Neutral	hit	n/a
245.1858	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
245.2204	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
245.7371	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
246.7538	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
247.2704	0.8833	T_COLOR_NAME	8	Incongruent	żółty	yellow	niebieski	blue	hit	n/a
248.1248	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
248.1538	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
248.6705	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
249.6871	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
250.2038	1.1	T_COLOR_NAME	9	Incongruent	niebieski	blue	żółty	yellow	hit	n/a
251.2715	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
251.3038	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
251.8205	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
252.8372	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
253.3538	0.85	T_COLOR_NAME	10	Incongruent	zielony	green	żółty	yellow	hit	n/a
254.1786	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
254.2038	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
254.7205	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
255.7372	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
256.2538	1.0667	T_COLOR_NAME	11	Incongruent	niebieski	blue	zielony	green	hit	n/a
257.2933	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
257.3205	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
257.8372	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
258.8539	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
259.3705	0.8	T_COLOR_NAME	12	Neutral	czerwony	red	Neutral	Neutral	hit	n/a
260.1363	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
260.1705	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
260.6872	1.0333	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
262.8359	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
262.9039	1.0166	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
263.9205	0.5168	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
264.4372	0.9167	COLOR_NAME	1	Neutral	zielony	green	Neutral	Neutral	hit	n/a
265.3276	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
265.3539	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
266.3706	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
266.8873	0.7	COLOR_NAME	2	Neutral	żółty	yellow	Neutral	Neutral	hit	n/a
267.5638	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
267.5873	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
268.6039	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
269.1206	0.5833	COLOR_NAME	3	Neutral	żółty	yellow	Neutral	Neutral	hit	n/a
269.6723	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
269.7039	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
270.7206	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
271.2373	0.5	COLOR_NAME	4	Neutral	żółty	yellow	Neutral	Neutral	hit	n/a
271.7168	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
271.7373	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
272.754	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
273.2706	0.5333	COLOR_NAME	5	Neutral	czerwony	red	Neutral	Neutral	hit	n/a
273.7772	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
273.804	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
274.8207	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
275.3373	1.0833	COLOR_NAME	6	Incongruent	zielony	green	czerwony	red	hit	n/a
276.397	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
276.4207	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
277.4373	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
277.954	1.0333	COLOR_NAME	7	Incongruent	czerwony	red	zielony	green	hit	n/a
278.9525	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
278.9874	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
280.004	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
280.5207	1.35	COLOR_NAME	8	Incongruent	żółty	yellow	niebieski	blue	incorrect	n/a
281.8436	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
281.8707	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
282.8874	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
283.4041	0.9333	COLOR_NAME	9	Neutral	żółty	yellow	Neutral	Neutral	hit	n/a
284.3194	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
284.3374	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
285.3541	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
285.8707	1.2	COLOR_NAME	10	Neutral	niebieski	blue	Neutral	Neutral	hit	n/a
287.0348	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
287.0707	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
288.0874	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
288.6041	0.7167	COLOR_NAME	11	Incongruent	niebieski	blue	zielony	green	hit	n/a
289.3029	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
289.3208	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
290.3374	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
290.8541	0.5333	COLOR_NAME	12	Neutral	niebieski	blue	Neutral	Neutral	hit	n/a
291.3634	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
291.3875	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
292.4041	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
292.9208	0.6167	COLOR_NAME	13	Incongruent	żółty	yellow	zielony	green	hit	n/a
293.5198	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
293.5375	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
294.5541	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
295.0708	0.75	COLOR_NAME	14	Neutral	zielony	green	Neutral	Neutral	hit	n/a
295.788	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
295.8208	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
296.8375	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
297.3542	0.65	COLOR_NAME	15	Neutral	czerwony	red	Neutral	Neutral	hit	n/a
297.9763	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
298.0042	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
299.0208	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
299.5375	0.6667	COLOR_NAME	16	Neutral	niebieski	blue	Neutral	Neutral	hit	n/a
300.1806	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
300.2042	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
301.2209	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
301.7375	0.9	COLOR_NAME	17	Neutral	zielony	green	Neutral	Neutral	hit	n/a
302.6084	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
302.6375	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
303.6542	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
304.1709	0.6167	COLOR_NAME	18	Neutral	zielony	green	Neutral	Neutral	hit	n/a
304.7648	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
304.7875	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
305.8042	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
306.3209	0.6167	COLOR_NAME	19	Neutral	czerwony	red	Neutral	Neutral	hit	n/a
306.9051	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
306.9376	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
307.9542	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
308.4709	0.5667	COLOR_NAME	20	Neutral	żółty	yellow	Neutral	Neutral	hit	n/a
309.0136	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
309.0376	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
310.0542	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
310.5709	0.8333	COLOR_NAME	21	Incongruent	czerwony	red	niebieski	blue	hit	n/a
311.3776	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
311.4043	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
312.4209	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
312.9376	1.4667	COLOR_NAME	22	Incongruent	niebieski	blue	zielony	green	incorrect	n/a
314.3805	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
314.4043	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
315.421	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
315.9376	0.7167	COLOR_NAME	23	Incongruent	czerwony	red	zielony	green	hit	n/a
316.6327	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
316.6543	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
317.671	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
318.1876	1.5	COLOR_NAME	24	Incongruent	czerwony	red	zielony	green	hit	n/a
319.6676	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
319.6877	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
320.7043	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
321.221	1.2667	COLOR_NAME	25	Incongruent	zielony	green	żółty	yellow	hit	n/a
322.4628	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
322.4877	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
323.5044	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
324.021	0.6167	COLOR_NAME	26	Neutral	niebieski	blue	Neutral	Neutral	hit	n/a
324.6192	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
324.6377	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
325.6544	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
326.171	0.6667	COLOR_NAME	27	Neutral	niebieski	blue	Neutral	Neutral	hit	n/a
326.8075	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
326.8377	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
327.8544	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
328.3711	0.6667	COLOR_NAME	28	Neutral	zielony	green	Neutral	Neutral	hit	n/a
329.0117	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
329.0377	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
330.0544	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
330.5711	0.65	COLOR_NAME	29	Neutral	czerwony	red	Neutral	Neutral	hit	n/a
331.2001	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
331.2211	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
332.2378	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
332.7544	1.1333	COLOR_NAME	30	Incongruent	niebieski	blue	żółty	yellow	hit	n/a
333.8676	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
333.8878	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
334.9044	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
335.4211	0.6833	COLOR_NAME	31	Neutral	czerwony	red	Neutral	Neutral	hit	n/a
336.0718	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
336.1045	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
337.1211	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
337.6378	0.8667	COLOR_NAME	32	Neutral	czerwony	red	Neutral	Neutral	hit	n/a
338.4838	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
338.5045	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
339.5212	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
340.0378	1.0167	COLOR_NAME	33	Neutral	zielony	green	Neutral	Neutral	hit	n/a
341.0235	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
341.0545	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
342.0712	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
342.5878	0.6333	COLOR_NAME	34	Incongruent	żółty	yellow	czerwony	red	hit	n/a
343.1958	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
343.2212	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
344.2379	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
344.7545	1.6334	COLOR_NAME	35	Incongruent	niebieski	blue	czerwony	red	hit	n/a
346.3584	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
346.3879	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
347.4045	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
347.9212	0.5167	COLOR_NAME	36	Neutral	zielony	green	Neutral	Neutral	hit	n/a
348.4189	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
348.4379	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
349.4546	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
349.9712	0.65	COLOR_NAME	37	Neutral	zielony	green	Neutral	Neutral	hit	n/a
350.5913	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
350.6212	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
351.6379	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
352.1546	0.6667	COLOR_NAME	38	Incongruent	czerwony	red	żółty	yellow	hit	n/a
352.7955	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
352.8213	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
353.8379	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
354.3546	0.7167	COLOR_NAME	39	Incongruent	zielony	green	czerwony	red	hit	n/a
355.0477	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
355.0713	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
356.0879	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
356.6046	0.7667	COLOR_NAME	40	Neutral	niebieski	blue	Neutral	Neutral	hit	n/a
357.3478	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
357.3713	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
358.388	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
358.9046	0.65	COLOR_NAME	41	Incongruent	żółty	yellow	zielony	green	hit	n/a
359.5361	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
359.5546	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
360.5713	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
361.088	0.8833	COLOR_NAME	42	Incongruent	czerwony	red	niebieski	blue	hit	n/a
361.948	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
