onset	duration	trial	value	instruction
22445	10	1	1	rest
32420	10	1	2	task
42450	2	2	1	rest
44115	10	2	2	task
54165	9	3	1	rest
62741	10	3	2	task
72773	6	4	1	rest
78350	10	4	2	task
88392	6	5	1	rest
94574	10	5	2	task
104598	10	6	1	rest
114581	10	6	2	task
124627	2	7	1	rest
126484	10	7	2	task
136499	10	8	1	rest
146475	10	8	2	task
156514	8	9	1	rest
164195	10	9	2	task
174254	1	10	1	rest
175484	10	10	2	task
