onset	duration	sample	value
10.8867187500	n/a	1393.5	10
11.0937500000	n/a	1420	10
12.0703125000	n/a	1545	10
13.0976562500	n/a	1676.5	10
14.1054687500	n/a	1805.5	10
15.0664062500	n/a	1928.5	10
16.1328125000	n/a	2065	10
17.0820312500	n/a	2186.5	11
18.1171875000	n/a	2319	10
19.1015625000	n/a	2445	10
20.1015625000	n/a	2573	10
21.1601562500	n/a	2708.5	10
22.1406250000	n/a	2834	10
23.0917968750	n/a	2955.75	10
24.0937500000	n/a	3084	10
25.0996093750	n/a	3212.75	10
26.1171875000	n/a	3343	10
27.1289062500	n/a	3472.5	10
28.1210937500	n/a	3599.5	10
29.1152343750	n/a	3726.75	10
30.1152343750	n/a	3854.75	10
31.1210937500	n/a	3983.5	10
32.0878906250	n/a	4107.25	10
33.0917968750	n/a	4235.75	10
34.1699218750	n/a	4373.75	11
35.1152343750	n/a	4494.75	10
36.1445312500	n/a	4626.5	10
37.0917968750	n/a	4747.75	10
38.1054687500	n/a	4877.5	10
39.0820312500	n/a	5002.5	10
40.0664062500	n/a	5128.5	10
41.0917968750	n/a	5259.75	10
42.0878906250	n/a	5387.25	10
43.1054687500	n/a	5517.5	11
44.0839843750	n/a	5642.75	10
45.0761718750	n/a	5769.75	10
46.1269531250	n/a	5904.25	10
47.0957031250	n/a	6028.25	10
48.0742187500	n/a	6153.5	10
49.0644531250	n/a	6280.25	10
51.0996093750	n/a	6540.75	10
52.0820312500	n/a	6666.5	10
53.0859375000	n/a	6795	10
54.1035156250	n/a	6925.25	10
55.1308593750	n/a	7056.75	10
56.0820312500	n/a	7178.5	11
57.0859375000	n/a	7307	10
58.1054687500	n/a	7437.5	10
59.0878906250	n/a	7563.25	10
60.0996093750	n/a	7692.75	10
61.0859375000	n/a	7819	10
62.0996093750	n/a	7948.75	10
63.0839843750	n/a	8074.75	10
64.0957031250	n/a	8204.25	10
65.1015625000	n/a	8333	10
66.0683593750	n/a	8456.75	11
