onset	duration	trial	value	instruction
32512	10	1	1	rest
42493	10	1	2	task
52525	10	2	1	rest
62513	10	2	2	task
72542	10	3	1	rest
82519	5	3	2	task
87926	10	4	1	rest
97911	10	4	2	task
107945	10	5	1	rest
117908	8	5	2	task
126189	10	6	1	rest
136172	10	6	2	task
146202	1	7	1	rest
147418	10	7	2	task
157461	10	8	1	rest
167447	10	8	2	task
177504	10	9	1	rest
187474	10	9	2	task
197514	10	10	1	rest
207507	10	10	2	task
