onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	test	217	13	38.0	519.0	13.0	n/a	dress/dress_13s.jpg
7.5	0.5	exp	418	12	n/a	1050.0	12.0	n/a	nail_polish/nail_polish_12s.jpg
12.0	0.5	test	413	13	69.0	1030.0	14.0	n/a	mousetrap/mousetrap_14s.jpg
16.5	0.5	test	19	13	3.0	42.0	14.0	n/a	ashtray/ashtray_14n.jpg
21.0	0.5	exp	22	12	n/a	46.0	12.0	n/a	axe/axe_12n.jpg
25.5	0.5	exp	227	12	n/a	548.0	12.0	1.501	egg_roll/egg_roll_12n.jpg
30.0	0.5	exp	59	12	n/a	137.0	12.0	n/a	blanket/blanket_12s.jpg
34.5	0.5	exp	414	12	n/a	1031.0	12.0	n/a	mousse/mousse_12s.jpg
39.0	0.5	test	409	13	68.0	1022.0	13.0	n/a	mosquito/mosquito_net_13s.jpg
43.5	0.5	catch	721	64	n/a	n/a	n/a	1.387	catch064.jpg
48.0	0.5	exp	441	12	n/a	1105.0	12.0	n/a	pancake/pancake_12s.jpg
52.5	0.5	exp	611	12	n/a	1579.0	12.0	n/a	subway/subway_12s.jpg
57.0	0.5	catch	721	3	n/a	n/a	n/a	1.461	catch003.jpg
61.5	0.5	exp	460	12	n/a	1159.0	12.0	n/a	petal/petal_12s.jpg
66.0	0.5	exp	23	12	n/a	47.0	12.0	n/a	baby/baby_12s.jpg
70.5	0.5	exp	222	12	n/a	536.0	12.0	n/a	dustpan/dustpan_12s.jpg
75.0	0.5	catch	721	50	n/a	n/a	n/a	1.058	catch050.jpg
79.5	0.5	exp	42	12	n/a	106.0	12.0	n/a	bear/bear_12s.jpg
84.0	0.5	test	630	13	89.0	1619.0	16.0	n/a	tamale/tamale_16s.jpg
88.5	0.5	exp	118	12	n/a	268.0	12.0	n/a	car/car_12s.jpg
93.0	0.5	exp	584	12	n/a	1501.0	12.0	n/a	soy_sauce/soy_sauce_12s.jpg
97.5	0.5	exp	112	12	n/a	256.0	12.0	n/a	candy/candy_12s.jpg
102.0	0.5	exp	578	12	n/a	1485.0	12.0	n/a	snowplow/snowplow_12s.jpg
106.5	0.5	exp	458	12	n/a	1146.0	12.0	n/a	penguin/penguin_12s.jpg
111.0	0.5	exp	314	12	n/a	779.0	12.0	n/a	highlighter/highlighter_12s.jpg
115.5	0.5	test	388	13	65.0	978.0	13.0	n/a	marshmallow/marshmallow_13s.jpg
120.0	0.5	exp	346	12	n/a	875.0	12.0	n/a	kite/kite_12s.jpg
124.5	0.5	exp	86	12	n/a	204.0	12.0	n/a	broom/broom_12s.jpg
129.0	0.5	exp	131	12	n/a	303.0	12.0	n/a	chalk/chalk_12s.jpg
133.5	0.5	exp	306	12	n/a	759.0	12.0	n/a	hatbox/hatbox_12s.jpg
138.0	0.5	exp	39	12	n/a	100.0	12.0	n/a	beachball/beachball_12s.jpg
142.5	0.5	catch	721	21	n/a	n/a	n/a	1.452	catch021.jpg
147.0	0.5	exp	646	12	n/a	1666.0	12.0	n/a	toast/toast_12s.jpg
151.5	0.5	exp	36	12	n/a	83.0	12.0	n/a	basket/basket_12s.jpg
156.0	0.5	exp	307	12	n/a	762.0	12.0	n/a	hay/hay_12s.jpg
160.5	0.5	exp	209	12	n/a	503.0	12.0	n/a	dolphin/dolphin_12s.jpg
165.0	0.5	exp	165	12	n/a	396.0	12.0	n/a	computer_screen/computer_screen_12s.jpg
169.5	0.5	exp	6	12	n/a	15.0	12.0	n/a	aloe/aloe_12n.jpg
174.0	0.5	exp	329	12	n/a	829.0	12.0	n/a	inhaler/inhaler_12s.jpg
178.5	0.5	catch	721	88	n/a	n/a	n/a	1.128	catch088.jpg
183.0	0.5	exp	621	12	n/a	1606.0	12.0	n/a	syrup/syrup_12s.jpg
187.5	0.5	exp	608	12	n/a	1571.0	12.0	n/a	strawberry/strawberry_12n.jpg
192.0	0.5	catch	721	56	n/a	n/a	n/a	1.256	catch056.jpg
196.5	0.5	exp	100	12	n/a	230.0	12.0	n/a	butterfly/butterfly_12n.jpg
201.0	0.5	exp	31	12	n/a	66.0	12.0	n/a	banana_split/banana_split_12s.jpg
205.5	0.5	exp	337	12	n/a	853.0	12.0	n/a	joystick/joystick_12s.jpg
210.0	0.5	exp	142	12	n/a	331.0	12.0	n/a	chin/chin_12s.jpg
214.5	0.5	exp	250	12	n/a	611.0	12.0	n/a	flashbulb/flashbulb_12s.jpg
219.0	0.5	exp	393	12	n/a	988.0	12.0	n/a	meat/meat_12s.jpg
223.5	0.5	exp	585	12	n/a	1502.0	12.0	n/a	space_shuttle/space_shuttle_12s.jpg
228.0	0.5	exp	697	12	n/a	1786.0	12.0	n/a	wasp/wasp_12s.jpg
232.5	0.5	exp	486	12	n/a	1224.0	12.0	n/a	popcorn/popcorn_12n.jpg
