onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	exp	311	12	n/a	775.0	12.0	n/a	hedgehog/hedgehog_12s.jpg
7.5	0.5	exp	528	12	n/a	1319.0	12.0	n/a	robot/robot_12s.jpg
12.0	0.5	exp	318	12	n/a	792.0	12.0	n/a	hood/hood_12s.jpg
16.5	0.5	test	707	13	100.0	1817.0	13.0	n/a	wig/wig_13s.jpg
21.0	0.5	exp	406	12	n/a	1019.0	12.0	n/a	moose/moose_12s.jpg
25.5	0.5	exp	375	12	n/a	941.0	12.0	n/a	lock/lock_12s.jpg
30.0	0.5	exp	62	12	n/a	140.0	12.0	n/a	blimp/blimp_12s.jpg
34.5	0.5	exp	499	12	n/a	1246.0	12.0	n/a	puck/puck_12s.jpg
39.0	0.5	exp	523	12	n/a	1309.0	12.0	n/a	ribbon/ribbon_12s.jpg
43.5	0.5	catch	721	62	n/a	n/a	n/a	0.898	catch062.jpg
48.0	0.5	test	211	13	33.0	506.0	15.0	n/a	donut/donut_15s.jpg
52.5	0.5	exp	677	12	n/a	1744.0	12.0	n/a	umbrella/umbrella_12s.jpg
57.0	0.5	exp	93	12	n/a	217.0	12.0	n/a	bullet/bullet_12n.jpg
61.5	0.5	exp	230	12	n/a	553.0	12.0	n/a	elbow/elbow_12s.jpg
66.0	0.5	test	328	13	55.0	826.0	20.0	n/a	iguana/iguana_20s.jpg
70.5	0.5	test	319	13	51.0	799.0	17.0	n/a	horse/horse_17s.jpg
75.0	0.5	exp	403	12	n/a	1008.0	12.0	n/a	mistletoe/mistletoe_12s.jpg
79.5	0.5	exp	272	12	n/a	677.0	12.0	n/a	girl/girl_12s.jpg
84.0	0.5	test	216	13	37.0	517.0	13.0	n/a	drawer/drawer_13s.jpg
88.5	0.5	exp	396	12	n/a	995.0	12.0	n/a	melon/melon_12s.jpg
93.0	0.5	exp	14	12	n/a	28.0	12.0	n/a	antenna/antenna_12s.jpg
97.5	0.5	exp	29	12	n/a	63.0	12.0	n/a	bamboo/bamboo_12s.jpg
102.0	0.5	exp	650	12	n/a	1673.0	12.0	n/a	tomato/tomato_12s.jpg
106.5	0.5	catch	721	58	n/a	n/a	n/a	1.202	catch058.jpg
111.0	0.5	exp	652	12	n/a	1676.0	12.0	n/a	tongue/tongue_12s.jpg
115.5	0.5	exp	443	12	n/a	1111.0	12.0	n/a	pantyhose/pantyhose_12s.jpg
120.0	0.5	exp	328	12	n/a	826.0	12.0	n/a	iguana/iguana_12s.jpg
124.5	0.5	exp	90	12	n/a	210.0	12.0	n/a	bucket/bucket_12s.jpg
129.0	0.5	catch	721	97	n/a	n/a	n/a	1.026	catch097.jpg
133.5	0.5	exp	514	12	n/a	1288.0	12.0	n/a	rattle/rattle_12s.jpg
138.0	0.5	exp	382	12	n/a	965.0	12.0	n/a	manatee/manatee_12s.jpg
142.5	0.5	catch	721	30	n/a	n/a	n/a	1.684	catch030.jpg
147.0	0.5	exp	430	12	n/a	1075.0	12.0	n/a	okra/okra_12s.jpg
151.5	0.5	exp	162	12	n/a	390.0	12.0	n/a	comb/comb_12s.jpg
156.0	0.5	exp	681	12	n/a	1752.0	12.0	n/a	valve/valve_12s.jpg
160.5	0.5	catch	721	72	n/a	n/a	n/a	n/a	catch072.jpg
