onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	exp	236	12	n/a	569.0	12.0	n/a	eyepiece/eyepiece_12s.jpg
7.5	0.5	exp	193	12	n/a	462.0	12.0	n/a	cupcake/cupcake_12s.jpg
12.0	0.5	exp	489	12	n/a	1229.0	12.0	n/a	possum/possum_12s.jpg
16.5	0.5	catch	721	19	n/a	n/a	n/a	1.196	catch019.jpg
21.0	0.5	exp	258	12	n/a	633.0	12.0	n/a	footprint/footprint_12s.jpg
25.5	0.5	exp	379	12	n/a	959.0	12.0	n/a	magnifying_glass/magnifying_glass_12s.jpg
30.0	0.5	exp	125	12	n/a	287.0	12.0	n/a	caterpillar/caterpillar_12s.jpg
34.5	0.5	exp	395	12	n/a	990.0	12.0	n/a	meatball/meatball_12s.jpg
39.0	0.5	catch	721	23	n/a	n/a	n/a	0.88	catch023.jpg
43.5	0.5	test	22	13	4.0	46.0	14.0	n/a	axe/axe_14n.jpg
48.0	0.5	exp	146	12	n/a	339.0	12.0	n/a	chocolate/chocolate_12s.jpg
52.5	0.5	exp	44	12	n/a	109.0	12.0	n/a	bed/bed_12s.jpg
57.0	0.5	exp	479	12	n/a	1204.0	12.0	n/a	plum/plum_12s.jpg
61.5	0.5	exp	195	12	n/a	469.0	12.0	n/a	cymbal/cymbal_12s.jpg
66.0	0.5	exp	428	12	n/a	1071.0	12.0	n/a	octopus/octopus_12s.jpg
70.5	0.5	exp	505	12	n/a	1266.0	12.0	n/a	rabbit/rabbit_12n.jpg
75.0	0.5	exp	133	12	n/a	306.0	12.0	n/a	chandelier/chandelier_12s.jpg
79.5	0.5	exp	626	12	n/a	1614.0	12.0	n/a	taco/taco_12n.jpg
84.0	0.5	exp	572	12	n/a	1472.0	12.0	n/a	sloth/sloth_12s.jpg
88.5	0.5	exp	644	12	n/a	1660.0	12.0	n/a	tiger/tiger_12n.jpg
93.0	0.5	exp	102	12	n/a	236.0	12.0	n/a	cactus/cactus_12s.jpg
97.5	0.5	exp	412	12	n/a	1027.0	12.0	n/a	mouse1/mouse1_12s.jpg
102.0	0.5	exp	319	12	n/a	799.0	12.0	n/a	horse/horse_12s.jpg
106.5	0.5	test	462	13	75.0	1166.0	13.0	n/a	piano/piano_13n.jpg
111.0	0.5	exp	261	12	n/a	645.0	12.0	n/a	frog/frog_12s.jpg
115.5	0.5	test	398	13	66.0	1000.0	14.0	n/a	microscope/microscope_14n.jpg
120.0	0.5	catch	721	45	n/a	n/a	n/a	1.055	catch045.jpg
124.5	0.5	exp	666	12	n/a	1709.0	12.0	n/a	tree/tree_12s.jpg
129.0	0.5	exp	530	12	n/a	1324.0	12.0	n/a	roll/roll_12s.jpg
133.5	0.5	exp	294	12	n/a	722.0	12.0	n/a	guillotine/guillotine_12s.jpg
138.0	0.5	catch	721	65	n/a	n/a	n/a	0.846	catch065.jpg
142.5	0.5	exp	323	12	n/a	808.0	12.0	n/a	hourglass/hourglass_12s.jpg
147.0	0.5	exp	556	12	n/a	1422.0	12.0	n/a	ship/ship_12s.jpg
151.5	0.5	exp	277	12	n/a	690.0	12.0	n/a	golf_cart/golf_cart_12s.jpg
156.0	0.5	exp	671	12	n/a	1728.0	12.0	n/a	tumbleweed/tumbleweed_12s.jpg
160.5	0.5	exp	77	12	n/a	184.0	12.0	n/a	boxing_gloves/boxing_gloves_12s.jpg
165.0	0.5	test	550	13	80.0	1403.0	13.0	n/a	seesaw/seesaw_13s.jpg
169.5	0.5	catch	721	77	n/a	n/a	n/a	0.638	catch077.jpg
174.0	0.5	exp	110	12	n/a	253.0	12.0	n/a	candelabra/candelabra_12s.jpg
178.5	0.5	test	325	13	54.0	811.0	16.0	n/a	hula/hula_hoop_16s.jpg
183.0	0.5	exp	581	12	n/a	1494.0	12.0	n/a	solar_panel/solar_panel_12s.jpg
187.5	0.5	exp	290	12	n/a	718.0	12.0	n/a	grits/grits_12s.jpg
192.0	0.5	exp	698	12	n/a	1787.0	12.0	n/a	watch/watch_12s.jpg
196.5	0.5	catch	721	38	n/a	n/a	n/a	1.108	catch038.jpg
201.0	0.5	exp	387	12	n/a	975.0	12.0	n/a	marijuana/marijuana_12s.jpg
205.5	0.5	exp	473	12	n/a	1193.0	12.0	n/a	pizza/pizza_12s.jpg
210.0	0.5	exp	160	12	n/a	386.0	12.0	n/a	coin/coin_12s.jpg
214.5	0.5	exp	516	12	n/a	1293.0	12.0	n/a	ready_meal/ready_meal_12s.jpg
219.0	0.5	exp	124	12	n/a	285.0	12.0	n/a	cat/cat_12s.jpg
223.5	0.5	exp	296	12	n/a	728.0	12.0	n/a	gun/gun_12s.jpg
228.0	0.5	test	312	13	49.0	776.0	25.0	n/a	helicopter/helicopter_25s.jpg
232.5	0.5	catch	721	99	n/a	n/a	n/a	0.973	catch099.jpg
237.0	0.5	exp	263	12	n/a	655.0	12.0	n/a	game/game_12s.jpg
241.5	0.5	exp	57	12	n/a	135.0	12.0	n/a	bison/bison_12s.jpg
246.0	0.5	exp	32	12	n/a	67.0	12.0	n/a	bandage/bandage_12s.jpg
250.5	0.5	test	279	13	44.0	698.0	17.0	n/a	graffiti/graffiti_17s.jpg
255.0	0.5	test	698	13	98.0	1787.0	13.0	2.058	watch/watch_13s.jpg
259.5	0.5	exp	551	12	n/a	1407.0	12.0	n/a	sewing_kit/sewing_kit_12s.jpg
264.0	0.5	exp	139	12	n/a	321.0	12.0	n/a	chest2/chest2_12s.jpg
268.5	0.5	exp	634	12	n/a	1641.0	12.0	n/a	telescope/telescope_12s.jpg
273.0	0.5	exp	130	12	n/a	302.0	12.0	n/a	chalice/chalice_12s.jpg
277.5	0.5	exp	713	12	n/a	1833.0	12.0	n/a	woman/woman_12s.jpg
282.0	0.5	exp	256	12	n/a	631.0	12.0	n/a	football_helmet/football_helmet_12s.jpg
286.5	0.5	exp	320	12	n/a	800.0	12.0	n/a	horseshoe/horseshoe_12s.jpg
291.0	0.5	exp	46	12	n/a	114.0	12.0	n/a	beer/beer_12s.jpg
295.5	0.5	exp	257	12	n/a	632.0	12.0	n/a	footbath/footbath_12s.jpg
300.0	0.5	exp	670	12	n/a	1722.0	12.0	n/a	trumpet/trumpet_12s.jpg
