onset	duration	trial	value	instruction
18447	10	1	1	rest
28419	10	1	2	task
38454	10	2	1	rest
48429	10	2	2	task
58488	10	3	1	rest
68443	10	3	2	task
78504	10	4	1	rest
88465	10	4	2	task
98490	10	5	1	rest
108473	10	5	2	task
118505	10	6	1	rest
128495	10	6	2	task
138515	10	7	1	rest
148482	10	7	2	task
158525	10	8	1	rest
168500	10	8	2	task
178534	10	9	1	rest
188515	10	9	2	task
198542	10	10	1	rest
208512	10	10	2	task
