onset	duration	stim_file	sti_started	sti_stopped	key_fix
12	3	face-video/stimtrn_1021.mp4	66.3131601999994	69.3214279999956	n/a
18	3	face-video/stimtrn_1022.mp4	72.038455599999	75.0600670999992	n/a
24	3	face-video/stimtrn_1023.mp4	78.0637359999964	81.0804248999993	n/a
30	3	face-video/stimtrn_1024.mp4	84.0389772999988	87.0472465999992	n/a
36	3	face-video/stimtrn_1025.mp4	90.0641762999948	93.0747694999954	n/a
42	3	face-video/stimtrn_1025.mp4	96.0395363999996	99.0562235999968	1
48	3	face-video/stimtrn_1026.mp4	102.056461299995	105.073212699993	n/a
54	3	face-video/stimtrn_1027.mp4	108.065200699995	111.081817699996	n/a
60	3	face-video/stimtrn_1028.mp4	114.040455999995	117.057803199997	n/a
66	3	face-video/stimtrn_1029.mp4	120.024044199999	123.032232599995	n/a
72	3	face-video/stimtrn_1030.mp4	126.057655699994	129.074314799996	n/a
78	3	face-video/stimtrn_1321.mp4	132.057890799995	135.057787699995	n/a
84	3	face-video/stimtrn_1322.mp4	138.058278199998	141.066394499997	n/a
90	3	face-video/stimtrn_1033.mp4	144.058376099994	147.075118399996	n/a
96	3	face-video/stimtrn_1034.mp4	150.0671669	153.088604399999	n/a
102	3	face-video/stimtrn_1035.mp4	156.059046399997	159.067237399998	n/a
108	3	face-video/stimtrn_1036.mp4	162.067653399994	165.084301399998	n/a
114	3	face-video/stimtrn_1051.mp4	168.017892299998	171.034573499993	n/a
120	3	face-video/stimtrn_1038.mp4	174.0932694	177.109858099996	n/a
126	3	face-video/stimtrn_1039.mp4	180.026798599996	183.043453799997	n/a
132	3	face-video/stimtrn_1040.mp4	186.068804099995	189.085400899995	n/a
138	3	face-video/stimtrn_1041.mp4	192.069030899998	195.085690099993	n/a
144	3	face-video/stimtrn_1042.mp4	198.069174299998	201.085988399994	n/a
150	3	face-video/stimtrn_1042.mp4	204.036288299997	207.047078799994	1
156	3	face-video/stimtrn_1043.mp4	210.061526699995	213.078019799999	n/a
162	3	face-video/stimtrn_1044.mp4	216.053275999998	219.070103899997	n/a
168	3	face-video/stimtrn_1045.mp4	222.061991899994	225.070219099994	n/a
174	3	face-video/stimtrn_1046.mp4	228.062087599995	231.079575999996	n/a
180	3	face-video/stimtrn_1047.mp4	234.054346999997	237.062468899996	n/a
186	3	face-video/stimtrn_1048.mp4	240.054528799999	243.071208599998	n/a
192	3	face-video/stimtrn_1049.mp4	246.063177799995	249.084730199996	n/a
198	3	face-video/stimtrn_1050.mp4	252.080114399999	255.088304099997	n/a
204	3	face-video/stimtrn_1037.mp4	258.055451	261.076804799995	n/a
210	3	face-video/stimtrn_1052.mp4	264.030609099994	267.038823899994	n/a
216	3	face-video/stimtrn_1043.mp4	270.039281699995	273.055889799994	n/a
222	3	face-video/stimtrn_1322.mp4	276.056217599994	279.064323099999	n/a
228	3	face-video/stimtrn_1023.mp4	282.031386999995	285.048317399996	n/a
234	3	face-video/stimtrn_1024.mp4	288.040006699993	291.056741199994	n/a
240	3	face-video/stimtrn_1025.mp4	294.048655899998	297.0595541	n/a
246	3	face-video/stimtrn_1029.mp4	300.040646099994	303.057287899995	n/a
252	3	face-video/stimtrn_1027.mp4	306.040847999996	309.054062799994	n/a
258	3	face-video/stimtrn_1051.mp4	312.032813399993	315.041042499993	n/a
264	3	face-video/stimtrn_1026.mp4	318.016485799998	321.0247877	n/a
270	3	face-video/stimtrn_1038.mp4	323.983352099996	326.999913299994	n/a
276	3	face-video/stimtrn_1042.mp4	330.008376899997	333.008551499995	n/a
282	3	face-video/stimtrn_1022.mp4	336.008844799995	339.008802899996	n/a
288	3	face-video/stimtrn_1033.mp4	342.009179099994	345.022322199998	n/a
294	3	face-video/stimtrn_1034.mp4	348.059434199996	351.068942999998	n/a
300	3	face-video/stimtrn_1045.mp4	354.001396899999	357.009603899998	n/a
306	3	face-video/stimtrn_1036.mp4	360.018252799993	363.035080299996	n/a
312	3	face-video/stimtrn_1046.mp4	366.001896899993	369.018658799999	n/a
318	3	face-video/stimtrn_1030.mp4	372.0272358	375.036667899999	n/a
324	3	face-video/stimtrn_1039.mp4	378.035809299995	381.044043699999	n/a
330	3	face-video/stimtrn_1039.mp4	384.019362599996	387.036147099999	1
336	3	face-video/stimtrn_1050.mp4	390.028105499994	393.038407299995	n/a
342	3	face-video/stimtrn_1041.mp4	396.028451699996	399.038224399999	n/a
348	3	face-video/stimtrn_1321.mp4	402.045257999998	405.055207699995	n/a
354	3	face-video/stimtrn_1021.mp4	408.037338499998	411.053906599998	n/a
360	3	face-video/stimtrn_1044.mp4	414.029199699994	417.045902099998	n/a
366	3	face-video/stimtrn_1035.mp4	420.029476899995	423.046170999994	n/a
372	3	face-video/stimtrn_1037.mp4	426.054901099996	429.071406899995	n/a
378	3	face-video/stimtrn_1047.mp4	432.038357999997	435.046538199996	n/a
384	3	face-video/stimtrn_1047.mp4	438.013649299995	441.030326499996	1
390	3	face-video/stimtrn_1052.mp4	444.038936199998	447.0471292	n/a
396	3	face-video/stimtrn_1049.mp4	450.039244799998	453.047376099995	n/a
402	3	face-video/stimtrn_1040.mp4	456.064304399995	459.072797599998	n/a
408	3	face-video/stimtrn_1028.mp4	462.048128499998	465.047934099995	n/a
414	3	face-video/stimtrn_1048.mp4	468.031627699994	471.0483351	n/a
