onset	duration	stim	trial_number	trial_type	trial_structure	trial_length	sequential_position	probe_type	probe	probe_position	response_correct	response_key	response_time
104.08510000000004	0.0	+	14	verb	phrase	1	3	match	trop	5	1	y	0.7786
104.48490000000001	0.2	npvf	14	verb	phrase	1	4	match	trop	5	1	y	0.7786
104.68480000000002	0.0	+	14	verb	phrase	1	5	match	trop	5	1	y	0.7786
105.0846	0.2	mvbw	14	verb	phrase	1	6	match	trop	5	1	y	0.7786
105.28459999999998	0.0	+	14	verb	phrase	1	7	match	trop	5	1	y	0.7786
105.68440000000001	0.2	gkpjq	14	verb	phrase	1	8	match	trop	5	1	y	0.7786
105.88430000000002	0.0	+	14	verb	phrase	1	9	match	trop	5	1	y	0.7786
106.2841	0.2	trop	14	verb	phrase	1	10	match	trop	5	1	y	0.7786
106.48400000000001	0.0	+	14	verb	phrase	1	11	match	trop	5	1	y	0.7786
106.88380000000004	0.0	+	14	verb	phrase	1	12	match	trop	5	1	y	0.7786
108.89959999999999	0.0	TROP	14	verb	phrase	1	13	match	trop	5	1	y	0.7786
109.73260000000002	0.0	+	14	verb	phrase	1	14	match	trop	5	1	y	0.7786
109.67820000000003	0.0	[response]	14	verb	phrase	1	15	match	trop	5	1	y	0.7786
111.29850000000002	0.0	+	15	noun	phrase	3	1	nomatch	jade	-1	1	p	0.97271
111.84830000000002	0.2	kjqprb	15	noun	phrase	3	2	nomatch	jade	-1	1	p	0.97271
112.04820000000004	0.0	+	15	noun	phrase	3	3	nomatch	jade	-1	1	p	0.97271
112.44800000000001	0.2	pkq	15	noun	phrase	3	4	nomatch	jade	-1	1	p	0.97271
112.64790000000002	0.0	+	15	noun	phrase	3	5	nomatch	jade	-1	1	p	0.97271
113.04780000000002	0.2	leur	15	noun	phrase	3	6	nomatch	jade	-1	1	p	0.97271
113.24770000000004	0.0	+	15	noun	phrase	3	7	nomatch	jade	-1	1	p	0.97271
113.64750000000001	0.2	panier	15	noun	phrase	3	8	nomatch	jade	-1	1	p	0.97271
113.84740000000002	0.0	+	15	noun	phrase	3	9	nomatch	jade	-1	1	p	0.97271
114.24719999999999	0.2	vert	15	noun	phrase	3	10	nomatch	jade	-1	1	p	0.97271
114.4471	0.0	+	15	noun	phrase	3	11	nomatch	jade	-1	1	p	0.97271
114.84700000000001	0.0	+	15	noun	phrase	3	12	nomatch	jade	-1	1	p	0.97271
116.8461	0.0	JADE	15	noun	phrase	3	13	nomatch	jade	-1	1	p	0.97271
117.87890000000002	0.0	+	15	noun	phrase	3	14	nomatch	jade	-1	1	p	0.97271
117.81880000000004	0.0	[response]	15	noun	phrase	3	15	nomatch	jade	-1	1	p	0.97271
127.24140000000003	0.0	+	16	noun	list	4	1	match	avec	2	1	y	0.8112100000000001
127.79120000000003	0.2	xzldp	16	noun	list	4	2	match	avec	2	1	y	0.8112100000000001
127.99109999999999	0.0	+	16	noun	list	4	3	match	avec	2	1	y	0.8112100000000001
128.39090000000002	0.2	avec	16	noun	list	4	4	match	avec	2	1	y	0.8112100000000001
128.59080000000003	0.0	+	16	noun	list	4	5	match	avec	2	1	y	0.8112100000000001
128.9906	0.2	doit	16	noun	list	4	6	match	avec	2	1	y	0.8112100000000001
129.19050000000001	0.0	+	16	noun	list	4	7	match	avec	2	1	y	0.8112100000000001
129.59040000000002	0.2	cendrier	16	noun	list	4	8	match	avec	2	1	y	0.8112100000000001
129.79030000000003	0.0	+	16	noun	list	4	9	match	avec	2	1	y	0.8112100000000001
130.1901	0.2	loin	16	noun	list	4	10	match	avec	2	1	y	0.8112100000000001
130.39000000000001	0.0	+	16	noun	list	4	11	match	avec	2	1	y	0.8112100000000001
130.78979999999999	0.0	+	16	noun	list	4	12	match	avec	2	1	y	0.8112100000000001
132.78889999999998	0.0	AVEC	16	noun	list	4	13	match	avec	2	1	y	0.8112100000000001
133.6552	0.0	+	16	noun	list	4	14	match	avec	2	1	y	0.8112100000000001
133.60010000000003	0.0	[response]	16	noun	list	4	15	match	avec	2	1	y	0.8112100000000001
135.18789999999998	0.0	+	17	noun	list	2	1	match	beaucoup	4	1	y	0.70777
135.73760000000001	0.2	lhqdp	17	noun	list	2	2	match	beaucoup	4	1	y	0.70777
135.93750000000003	0.0	+	17	noun	list	2	3	match	beaucoup	4	1	y	0.70777
136.33740000000003	0.2	jhvb	17	noun	list	2	4	match	beaucoup	4	1	y	0.70777
136.5373	0.0	+	17	noun	list	2	5	match	beaucoup	4	1	y	0.70777
136.93710000000002	0.2	kmc	17	noun	list	2	6	match	beaucoup	4	1	y	0.70777
137.13700000000003	0.0	+	17	noun	list	2	7	match	beaucoup	4	1	y	0.70777
137.5368	0.2	beaucoup	17	noun	list	2	8	match	beaucoup	4	1	y	0.70777
137.7367	0.0	+	17	noun	list	2	9	match	beaucoup	4	1	y	0.70777
138.13660000000002	0.2	voilier	17	noun	list	2	10	match	beaucoup	4	1	y	0.70777
138.33650000000003	0.0	+	17	noun	list	2	11	match	beaucoup	4	1	y	0.70777
138.7363	0.0	+	17	noun	list	2	12	match	beaucoup	4	1	y	0.70777
140.7354	0.0	BEAUCOUP	17	noun	list	2	13	match	beaucoup	4	1	y	0.70777
141.5017	0.0	+	17	noun	list	2	14	match	beaucoup	4	1	y	0.70777
141.44320000000002	0.0	[response]	17	noun	list	2	15	match	beaucoup	4	1	y	0.70777
143.13430000000002	0.0	+	18	verb	phrase	3	1	nomatch	doit	-1	1	p	0.94438
143.68410000000003	0.2	qdnt	18	verb	phrase	3	2	nomatch	doit	-1	1	p	0.94438
143.884	0.0	+	18	verb	phrase	3	3	nomatch	doit	-1	1	p	0.94438
144.2838	0.2	gjnb	18	verb	phrase	3	4	nomatch	doit	-1	1	p	0.94438
144.48370000000003	0.0	+	18	verb	phrase	3	5	nomatch	doit	-1	1	p	0.94438
144.88360000000003	0.2	peut	18	verb	phrase	3	6	nomatch	doit	-1	1	p	0.94438
145.10010000000003	0.0	+	18	verb	phrase	3	7	nomatch	doit	-1	1	p	0.94438
145.4999	0.2	trop	18	verb	phrase	3	8	nomatch	doit	-1	1	p	0.94438
145.6998	0.0	+	18	verb	phrase	3	9	nomatch	doit	-1	1	p	0.94438
146.0997	0.2	voyager	18	verb	phrase	3	10	nomatch	doit	-1	1	p	0.94438
146.29960000000003	0.0	+	18	verb	phrase	3	11	nomatch	doit	-1	1	p	0.94438
146.6994	0.0	+	18	verb	phrase	3	12	nomatch	doit	-1	1	p	0.94438
148.6985	0.0	DOIT	18	verb	phrase	3	13	nomatch	doit	-1	1	p	0.94438
149.69810000000004	0.0	+	18	verb	phrase	3	14	nomatch	doit	-1	1	p	0.94438
149.64290000000003	0.0	[response]	18	verb	phrase	3	15	nomatch	doit	-1	1	p	0.94438
151.09740000000002	0.0	+	19	noun	phrase	4	1	nomatch	beaucoup	-1	1	p	0.86064
151.64720000000003	0.2	rtxzbq	19	noun	phrase	4	2	nomatch	beaucoup	-1	1	p	0.86064
151.84709999999998	0.0	+	19	noun	phrase	4	3	nomatch	beaucoup	-1	1	p	0.86064
152.2469	0.2	sans	19	noun	phrase	4	4	nomatch	beaucoup	-1	1	p	0.86064
152.44680000000002	0.0	+	19	noun	phrase	4	5	nomatch	beaucoup	-1	1	p	0.86064
152.84670000000003	0.2	mon	19	noun	phrase	4	6	nomatch	beaucoup	-1	1	p	0.86064
153.04659999999998	0.0	+	19	noun	phrase	4	7	nomatch	beaucoup	-1	1	p	0.86064
153.4464	0.2	voilier	19	noun	phrase	4	8	nomatch	beaucoup	-1	1	p	0.86064
153.64630000000002	0.0	+	19	noun	phrase	4	9	nomatch	beaucoup	-1	1	p	0.86064
154.0461	0.2	rouge	19	noun	phrase	4	10	nomatch	beaucoup	-1	1	p	0.86064
154.246	0.0	+	19	noun	phrase	4	11	nomatch	beaucoup	-1	1	p	0.86064
154.6459	0.0	+	19	noun	phrase	4	12	nomatch	beaucoup	-1	1	p	0.86064
156.645	0.0	BEAUCOUP	19	noun	phrase	4	13	nomatch	beaucoup	-1	1	p	0.86064
157.5612	0.0	+	19	noun	phrase	4	14	nomatch	beaucoup	-1	1	p	0.86064
157.5056	0.0	[response]	19	noun	phrase	4	15	nomatch	beaucoup	-1	1	p	0.86064
159.04390000000004	0.0	+	20	verb	phrase	2	1	match	vite	5	1	y	0.7622900000000001
159.59369999999998	0.2	khqdwrt	20	verb	phrase	2	2	match	vite	5	1	y	0.7622900000000001
159.7936	0.0	+	20	verb	phrase	2	3	match	vite	5	1	y	0.7622900000000001
160.19340000000003	0.2	npvf	20	verb	phrase	2	4	match	vite	5	1	y	0.7622900000000001
160.39330000000004	0.0	+	20	verb	phrase	2	5	match	vite	5	1	y	0.7622900000000001
160.7931	0.2	mvbw	20	verb	phrase	2	6	match	vite	5	1	y	0.7622900000000001
160.99300000000002	0.0	+	20	verb	phrase	2	7	match	vite	5	1	y	0.7622900000000001
161.39290000000003	0.2	voyager	20	verb	phrase	2	8	match	vite	5	1	y	0.7622900000000001
161.59280000000004	0.0	+	20	verb	phrase	2	9	match	vite	5	1	y	0.7622900000000001
161.9926	0.2	vite	20	verb	phrase	2	10	match	vite	5	1	y	0.7622900000000001
162.19250000000002	0.0	+	20	verb	phrase	2	11	match	vite	5	1	y	0.7622900000000001
162.5923	0.0	+	20	verb	phrase	2	12	match	vite	5	1	y	0.7622900000000001
164.5914	0.0	VITE	20	verb	phrase	2	13	match	vite	5	1	y	0.7622900000000001
165.4077	0.0	+	20	verb	phrase	2	14	match	vite	5	1	y	0.7622900000000001
165.35370000000003	0.0	[response]	20	verb	phrase	2	15	match	vite	5	1	y	0.7622900000000001
166.99030000000002	0.0	+	21	noun	list	2	1	nomatch	petit	-1	1	p	0.67208
167.54010000000002	0.2	rxvghzs	21	noun	list	2	2	nomatch	petit	-1	1	p	0.67208
167.74000000000004	0.0	+	21	noun	list	2	3	nomatch	petit	-1	1	p	0.67208
168.1398	0.2	pkq	21	noun	list	2	4	nomatch	petit	-1	1	p	0.67208
168.3398	0.0	+	21	noun	list	2	5	nomatch	petit	-1	1	p	0.67208
168.73960000000002	0.2	lj	21	noun	list	2	6	nomatch	petit	-1	1	p	0.67208
168.93950000000004	0.0	+	21	noun	list	2	7	nomatch	petit	-1	1	p	0.67208
169.3393	0.2	panier	21	noun	list	2	8	nomatch	petit	-1	1	p	0.67208
