onset	duration	trial_type	taskName	trialType	trialDur	response_time	blockNum	setSize	possCorr	boldRun	condition	numCorr	numErr	numTrial	respMade	runNum	startTRreal	startTime	startTimeReal	timeOfTR
6.001464572000001	5.0	Instruct	instruct	n/a	5.0	n/a	n/a	n/a	n/a	2	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
11.001464572	2.0	IntervalTiming	intervalTiming	2.0	1.6	0.70068	1.0	n/a	n/a	2	n/a	1.0	0.0	1.0	1.0	52.0	12.0	0.0	0.000248572	-0.016134100000000002
13.001555999999999	2.0	IntervalTiming	intervalTiming	2.0	1.6	0.51161	1.0	n/a	n/a	2	n/a	1.0	0.0	2.0	1.0	52.0	14.0	2.0	2.00034	1.984086
15.002096000000002	2.0	IntervalTiming	intervalTiming	2.0	1.6	0.45618	1.0	n/a	n/a	2	n/a	1.0	0.0	3.0	1.0	52.0	16.0	4.0	4.00088	3.983773
17.001646	2.0	IntervalTiming	intervalTiming	1.0	1.6	0.72582	1.0	n/a	n/a	2	n/a	1.0	0.0	4.0	1.0	52.0	18.0	6.0	6.0004300000000015	5.9833690000000015
19.001906	2.0	IntervalTiming	intervalTiming	1.0	1.6	0.56183	1.0	n/a	n/a	2	n/a	1.0	0.0	5.0	1.0	52.0	20.0	8.0	8.000689999999999	7.984373
21.001816	2.0	IntervalTiming	intervalTiming	1.0	1.6	0.5108699999999999	1.0	n/a	n/a	2	n/a	1.0	0.0	6.0	1.0	52.0	22.0	10.0	10.0006	9.98366
23.002316	2.0	IntervalTiming	intervalTiming	2.0	1.6	0.51944	1.0	n/a	n/a	2	n/a	0.0	1.0	7.0	1.0	52.0	24.0	12.0	12.0011	11.98405
25.002016	2.0	IntervalTiming	intervalTiming	2.0	1.6	0.48971	1.0	n/a	n/a	2	n/a	1.0	0.0	8.0	1.0	52.0	26.0	14.0	14.0008	13.98473
27.001716	2.0	IntervalTiming	intervalTiming	1.0	1.6	0.5114	1.0	n/a	n/a	2	n/a	1.0	0.0	9.0	1.0	52.0	28.0	16.0	16.0005	15.98424
29.002315999999997	2.0	IntervalTiming	intervalTiming	2.0	1.6	0.5611	1.0	n/a	n/a	2	n/a	1.0	0.0	10.0	1.0	52.0	30.0	18.0	18.0011	17.9837
31.002515999999996	2.0	IntervalTiming	intervalTiming	1.0	1.6	0.46185	1.0	n/a	n/a	2	n/a	1.0	0.0	11.0	1.0	52.0	32.0	20.0	20.0013	19.98391
33.001315999999996	2.0	IntervalTiming	intervalTiming	1.0	1.6	0.54675	1.0	n/a	n/a	2	n/a	1.0	0.0	12.0	1.0	52.0	34.0	22.0	22.0001	21.98335
35.002615999999996	2.0	IntervalTiming	intervalTiming	2.0	1.6	0.50893	1.0	n/a	n/a	2	n/a	1.0	0.0	13.0	1.0	52.0	36.0	24.0	24.0014	23.983970000000006
37.001616	2.0	IntervalTiming	intervalTiming	1.0	1.6	0.55821	1.0	n/a	n/a	2	n/a	0.0	1.0	14.0	1.0	52.0	38.0	26.0	26.0004	25.98383
39.002316	2.0	IntervalTiming	intervalTiming	2.0	1.6	0.60214	1.0	n/a	n/a	2	n/a	1.0	0.0	15.0	1.0	52.0	40.0	28.0	28.0011	27.98465
41.496176084	5.0	Instruct	instruct	n/a	5.0	n/a	n/a	n/a	n/a	2	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
46.496176084	2.0	WordRead	verbGeneration	2.0	1.6	n/a	2.0	n/a	n/a	2	n/a	n/a	n/a	1.0	n/a	52.0	47.0	0.0	0.000386084	-0.004046477
48.4971	2.0	WordRead	verbGeneration	2.0	1.6	n/a	2.0	n/a	n/a	2	n/a	n/a	n/a	2.0	n/a	52.0	49.0	2.0	2.00131	1.995391
