onset	duration	trial_type	taskName	trialType	trialDur	response_time	blockNum	setSize	possCorr	boldRun	condition	numCorr	numErr	numTrial	respMade	runNum	startTRreal	startTime	startTimeReal	timeOfTR
6.0030494400000025	5.0	Instruct	instruct	n/a	5.0	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
11.003049440000002	30.0	SpatialImagery	spatialNavigation	n/a	29.6	n/a	1.0	n/a	n/a	1	n/a	n/a	n/a	1.0	n/a	51.0	12.0	0.0	0.00070844	-0.004790523
41.3439224	5.0	Instruct	instruct	n/a	5.0	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
46.3439224	2.0	StroopCon	stroop	2.0	1.6	0.7227	2.0	n/a	n/a	1	n/a	1.0	0.0	1.0	1.0	51.0	47.0	0.0	0.0020024	-0.0046768009999999995
48.34390000000001	2.0	StroopCon	stroop	2.0	1.6	0.48305	2.0	n/a	n/a	1	n/a	1.0	0.0	2.0	1.0	51.0	49.0	2.0	2.00198	1.9950860000000001
50.34256	2.0	StroopCon	stroop	2.0	1.6	0.49483	2.0	n/a	n/a	1	n/a	1.0	0.0	3.0	1.0	51.0	51.0	4.0	4.00064	3.9938339999999997
52.34272	2.0	StroopCon	stroop	2.0	1.6	0.56145	2.0	n/a	n/a	1	n/a	1.0	0.0	4.0	1.0	51.0	53.0	6.0	6.0008	5.99411
54.34407	2.0	StroopIncon	stroop	1.0	1.6	0.5462899999999999	2.0	n/a	n/a	1	n/a	1.0	0.0	5.0	1.0	51.0	55.0	8.0	8.00215	7.994978999999999
56.34212	2.0	StroopCon	stroop	2.0	1.6	0.59943	2.0	n/a	n/a	1	n/a	1.0	0.0	6.0	1.0	51.0	57.0	10.0	10.0002	9.993444
58.34372000000001	2.0	StroopCon	stroop	2.0	1.6	0.51075	2.0	n/a	n/a	1	n/a	1.0	0.0	7.0	1.0	51.0	59.0	12.0	12.0018	11.99363
60.34352	2.0	StroopIncon	stroop	1.0	1.6	0.48012	2.0	n/a	n/a	1	n/a	1.0	0.0	8.0	1.0	51.0	61.0	14.0	14.0016	13.99325
62.34342	2.0	StroopIncon	stroop	1.0	1.6	0.6351600000000001	2.0	n/a	n/a	1	n/a	1.0	0.0	9.0	1.0	51.0	63.0	16.0	16.0015	15.99394
64.34212	2.0	StroopIncon	stroop	1.0	1.6	0.70887	2.0	n/a	n/a	1	n/a	1.0	0.0	10.0	1.0	51.0	65.0	18.0	18.0002	17.99335
66.34322	2.0	StroopCon	stroop	2.0	1.6	0.61874	2.0	n/a	n/a	1	n/a	1.0	0.0	11.0	1.0	51.0	67.0	20.0	20.0013	19.992720000000002
68.34281999999999	2.0	StroopIncon	stroop	1.0	1.6	0.46342	2.0	n/a	n/a	1	n/a	1.0	0.0	12.0	1.0	51.0	69.0	22.0	22.0009	21.994410000000002
70.34212	2.0	StroopIncon	stroop	1.0	1.6	0.73956	2.0	n/a	n/a	1	n/a	1.0	0.0	13.0	1.0	51.0	71.0	24.0	24.0002	23.99344
72.34272	2.0	StroopIncon	stroop	1.0	1.6	0.7145199999999999	2.0	n/a	n/a	1	n/a	1.0	0.0	14.0	1.0	51.0	73.0	26.0	26.0008	25.99445
74.34302	2.0	StroopCon	stroop	2.0	1.6	0.59413	2.0	n/a	n/a	1	n/a	1.0	0.0	15.0	1.0	51.0	75.0	28.0	28.0011	27.994190000000003
76.3240783	5.0	Instruct	instruct	n/a	5.0	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
81.3240783	3.0	DigitJudgement	arithmetic	2.0	2.6	0.69076	3.0	n/a	n/a	1	1.0	1.0	0.0	1.0	1.0	51.0	82.0	0.0	0.0008883	-0.005552274
84.32571	3.0	DigitJudgement	arithmetic	2.0	2.6	0.5106	3.0	n/a	n/a	1	0.0	1.0	0.0	2.0	1.0	51.0	85.0	3.0	3.00252	2.9944349999999997
87.32383	3.0	DigitJudgement	arithmetic	2.0	2.6	0.5472600000000001	3.0	n/a	n/a	1	1.0	1.0	0.0	3.0	1.0	51.0	88.0	6.0	6.00064	5.993825
90.32477	3.0	DigitJudgement	arithmetic	2.0	2.6	0.48665	3.0	n/a	n/a	1	0.0	1.0	0.0	4.0	1.0	51.0	91.0	9.0	9.00158	8.995045
93.32379	3.0	DigitJudgement	arithmetic	2.0	2.6	0.47242	3.0	n/a	n/a	1	1.0	1.0	0.0	5.0	1.0	51.0	94.0	12.0	12.0006	11.99349
96.32359	3.0	Math	arithmetic	1.0	2.6	1.8337	3.0	n/a	n/a	1	0.0	1.0	0.0	6.0	1.0	51.0	97.0	15.0	15.0004	14.99402
99.32439	3.0	Math	arithmetic	1.0	2.6	0.7257600000000001	3.0	n/a	n/a	1	1.0	1.0	0.0	7.0	1.0	51.0	100.0	18.0	18.0012	17.99288
