onset	duration	modality	hand_ori	finger	touch_side	mov_num	target	run_num	block_num	trial_num_per_run	trial_num_per_block
407.0269	2.8023	1	2	1	1	6	1	1	4	140	18
409.6523	2.8023	1	2	1	1	4	1	1	4	141	19
413.0776	2.8023	1	2	1	1	5	1	1	4	143	21
414.9111	2.8023	2	2	2	2	0	1	1	4	144	22
417.5366	2.8023	2	2	2	2	0	1	1	4	145	23
420.1621	2.8023	2	2	1	1	0	1	1	4	146	24
422.7871	2.8023	2	2	2	2	0	1	1	4	147	25
425.4126	2.8023	2	2	2	2	0	1	1	4	148	26
428.0376	2.8023	2	2	1	1	0	1	1	4	149	27
430.6631	2.8023	2	2	1	1	0	2	1	4	150	28
433.2886	2.8023	2	2	2	2	0	1	1	4	151	29
435.9136	2.8023	2	2	2	2	0	1	1	4	152	30
438.5391	2.8023	2	2	2	2	0	1	1	4	153	31
441.9561	2.8023	1	2	1	1	6	1	1	4	154	32
444.5815	2.8023	1	2	1	1	4	1	1	4	155	33
447.207	2.8023	1	2	1	1	5	1	1	4	156	34
449.832	2.8023	1	2	2	2	2	1	1	4	157	35
452.4575	2.8023	1	2	1	1	6	1	1	4	158	36
455.083	2.8023	1	2	2	2	3	1	1	4	159	37
458.5083	2.8023	1	2	1	1	4	1	1	4	161	39
461.1338	2.8023	1	2	1	1	6	1	1	4	162	40
463.7588	2.8023	1	2	1	1	4	1	1	4	163	41
479.019	2.8023	1	2	1	1	4	1	2	1	1	1
481.644	2.8023	1	2	2	2	1	1	2	1	2	2
484.2695	2.8023	1	2	2	2	1	1	2	1	3	3
487.6948	2.8023	1	2	2	2	1	1	2	1	5	5
490.3203	2.8023	1	2	1	1	4	1	2	1	6	6
492.9458	2.8023	1	2	1	1	5	1	2	1	7	7
496.3711	2.8023	1	2	1	1	6	1	2	1	9	9
498.9966	2.8023	1	2	2	2	1	1	2	1	10	10
501.6216	2.8023	1	2	2	2	2	1	2	1	11	11
503.4556	2.8023	2	2	2	2	0	1	2	1	12	12
506.0806	2.8023	2	2	2	2	0	1	2	1	13	13
508.7061	2.8023	2	2	1	1	0	1	2	1	14	14
511.3311	2.8023	2	2	1	1	0	2	2	1	15	15
513.9565	2.8023	2	2	1	1	0	1	2	1	16	16
516.582	2.8023	2	2	2	2	0	1	2	1	17	17
519.207	2.8023	2	2	1	1	0	1	2	1	18	18
521.8325	2.8023	2	2	1	1	0	1	2	1	19	19
524.458	2.8023	2	2	2	2	0	1	2	1	20	20
527.083	2.8023	2	2	2	2	0	1	2	1	21	21
530.5	2.8023	1	2	2	2	2	1	2	1	22	22
533.1255	2.8023	1	2	2	2	3	1	2	1	23	23
535.751	2.8023	1	2	2	2	3	1	2	1	24	24
538.3765	2.8023	1	2	1	1	5	1	2	1	25	25
541.0015	2.8023	1	2	1	1	6	1	2	1	26	26
543.627	2.8023	1	2	2	2	3	1	2	1	27	27
546.252	2.8023	1	2	1	1	5	1	2	1	28	28
548.8774	2.8023	1	2	1	1	4	1	2	1	29	29
551.5029	2.8023	1	2	1	1	6	1	2	1	30	30
553.3364	2.8023	2	2	1	1	0	1	2	1	31	31
555.9614	2.8023	2	2	1	1	0	1	2	1	32	32
558.5869	2.8023	2	2	2	2	0	1	2	1	33	33
561.2124	2.8023	2	2	2	2	0	2	2	1	34	34
563.8374	2.8023	2	2	2	2	0	1	2	1	35	35
566.4629	2.8023	2	2	1	1	0	1	2	1	36	36
569.0884	2.8023	2	2	2	2	0	1	2	1	37	37
571.7134	2.8023	2	2	1	1	0	1	2	1	38	38
574.3389	2.8023	2	2	1	1	0	1	2	1	39	39
576.9639	2.8023	2	2	1	1	0	1	2	1	40	40
588.207	2.8023	1	1	1	2	12	1	2	2	41	1
590.8325	2.8023	1	1	1	2	12	1	2	2	42	2
593.458	2.8023	1	1	2	1	9	1	2	2	43	3
596.083	2.8023	1	1	1	2	10	1	2	2	44	4
598.7085	2.8023	1	1	2	1	7	1	2	2	45	5
601.3335	2.8023	1	1	1	2	23	2	2	2	46	6
603.959	2.8023	1	1	2	1	9	1	2	2	47	7
606.5845	2.8023	1	1	1	2	12	1	2	2	48	8
609.2095	2.8023	1	1	1	2	10	1	2	2	49	9
611.835	2.8023	1	1	1	2	10	1	2	2	50	10
613.6685	2.8023	2	1	2	1	0	1	2	2	51	11
616.2939	2.8023	2	1	2	1	0	1	2	2	52	12
618.9189	2.8023	2	1	2	1	0	2	2	2	53	13
621.5444	2.8023	2	1	1	2	0	1	2	2	54	14
624.1699	2.8023	2	1	2	1	0	1	2	2	55	15
626.7949	2.8023	2	1	2	1	0	1	2	2	56	16
629.4204	2.8023	2	1	2	1	0	1	2	2	57	17
632.0459	2.8023	2	1	1	2	0	1	2	2	58	18
634.6709	2.8023	2	1	2	1	0	2	2	2	59	19
637.2964	2.8023	2	1	1	2	0	1	2	2	60	20
639.9219	2.8023	2	1	1	2	0	1	2	2	61	21
643.3389	2.8023	1	1	1	2	12	1	2	2	62	22
645.9639	2.8023	1	1	2	1	9	1	2	2	63	23
648.5894	2.8023	1	1	2	1	9	1	2	2	64	24
651.2148	2.8023	1	1	1	2	24	2	2	2	65	25
653.8398	2.8023	1	1	1	2	12	1	2	2	66	26
656.4653	2.8023	1	1	1	2	11	1	2	2	67	27
659.0908	2.8023	1	1	2	1	7	1	2	2	68	28
661.7158	2.8023	1	1	2	1	7	1	2	2	69	29
664.3413	2.8023	1	1	1	2	11	1	2	2	70	30
666.9668	2.8023	1	1	1	2	11	1	2	2	71	31
669.5918	2.8023	1	1	2	1	20	2	2	2	72	32
671.4253	2.8023	2	1	1	2	0	1	2	2	73	33
674.0508	2.8023	2	1	2	1	0	1	2	2	74	34
676.6763	2.8023	2	1	1	2	0	1	2	2	75	35
679.3013	2.8023	2	1	2	1	0	1	2	2	76	36
681.9268	2.8023	2	1	2	1	0	2	2	2	77	37
684.5522	2.8023	2	1	2	1	0	1	2	2	78	38
687.1772	2.8023	2	1	2	1	0	1	2	2	79	39
689.8027	2.8023	2	1	1	2	0	1	2	2	80	40
692.4282	2.8023	2	1	1	2	0	1	2	2	81	41
695.0532	2.8023	2	1	1	2	0	1	2	2	82	42
705.0381	2.8023	1	2	2	2	2	1	2	3	83	1
707.6631	2.8023	1	2	1	1	5	1	2	3	84	2
710.2886	2.8023	1	2	2	2	2	1	2	3	85	3
713.7139	2.8023	1	2	1	1	6	1	2	3	87	5
716.3394	2.8023	1	2	2	2	1	1	2	3	88	6
718.9644	2.8023	1	2	1	1	5	1	2	3	89	7
721.5898	2.8023	1	2	2	2	3	1	2	3	90	8
724.2153	2.8023	1	2	2	2	3	1	2	3	91	9
727.6406	2.8023	1	2	2	2	2	1	2	3	93	11
729.4741	2.8023	2	2	2	2	0	1	2	3	94	12
732.0996	2.8023	2	2	1	1	0	1	2	3	95	13
734.7246	2.8023	2	2	2	2	0	1	2	3	96	14
737.3501	2.8023	2	2	2	2	0	1	2	3	97	15
739.9756	2.8023	2	2	2	2	0	1	2	3	98	16
742.6006	2.8023	2	2	1	1	0	1	2	3	99	17
745.2261	2.8023	2	2	1	1	0	1	2	3	100	18
747.8511	2.8023	2	2	2	2	0	2	2	3	101	19
750.4766	2.8023	2	2	2	2	0	1	2	3	102	20
753.1021	2.8023	2	2	2	2	0	1	2	3	103	21
756.519	2.8023	1	2	1	1	6	1	2	3	104	22
759.9443	2.8023	1	2	1	1	5	1	2	3	106	24
762.5698	2.8023	1	2	1	1	6	1	2	3	107	25
765.1953	2.8023	1	2	2	2	2	1	2	3	108	26
767.8208	2.8023	1	2	1	1	4	1	2	3	109	27
771.2456	2.8023	1	2	1	1	4	1	2	3	111	29
773.8711	2.8023	1	2	2	2	1	1	2	3	112	30
776.4966	2.8023	1	2	2	2	3	1	2	3	113	31
779.9219	2.8023	1	2	1	1	4	1	2	3	115	33
781.7554	2.8023	2	2	1	1	0	1	2	3	116	34
784.3809	2.8023	2	2	2	2	0	1	2	3	117	35
787.0059	2.8023	2	2	1	1	0	2	2	3	118	36
789.6313	2.8023	2	2	1	1	0	1	2	3	119	37
792.2568	2.8023	2	2	1	1	0	1	2	3	120	38
794.8818	2.8023	2	2	1	1	0	1	2	3	121	39
797.5073	2.8023	2	2	2	2	0	1	2	3	122	40
800.1328	2.8023	2	2	2	2	0	1	2	3	123	41
802.7578	2.8023	2	2	2	2	0	1	2	3	124	42
805.3833	2.8023	2	2	1	1	0	1	2	3	125	43
816.1094	2.8023	1	1	2	1	8	1	2	4	126	1
818.7349	2.8023	1	1	1	2	10	1	2	4	127	2
821.3604	2.8023	1	1	2	1	9	1	2	4	128	3
823.9854	2.8023	1	1	2	1	7	1	2	4	129	4
826.6108	2.8023	1	1	1	2	10	1	2	4	130	5
829.2363	2.8023	1	1	2	1	20	2	2	4	131	6
831.8613	2.8023	1	1	1	2	11	1	2	4	132	7
834.4868	2.8023	1	1	1	2	10	1	2	4	133	8
837.1123	2.8023	1	1	2	1	8	1	2	4	134	9
839.7373	2.8023	1	1	1	2	24	2	2	4	135	10
842.3628	2.8023	1	1	2	1	8	1	2	4	136	11
844.1963	2.8023	2	1	1	2	0	1	2	4	137	12
846.8218	2.8023	2	1	2	1	0	1	2	4	138	13
849.4468	2.8023	2	1	1	2	0	2	2	4	139	14
852.0723	2.8023	2	1	2	1	0	1	2	4	140	15
854.6973	2.8023	2	1	2	1	0	1	2	4	141	16
857.3228	2.8023	2	1	1	2	0	1	2	4	142	17
859.9482	2.8023	2	1	2	1	0	1	2	4	143	18
862.5737	2.8023	2	1	2	1	0	1	2	4	144	19
865.1987	2.8023	2	1	1	2	0	2	2	4	145	20
867.8242	2.8023	2	1	1	2	0	1	2	4	146	21
870.4492	2.8023	2	1	2	1	0	1	2	4	147	22
873.8667	2.8023	1	1	2	1	8	1	2	4	148	23
876.4917	2.8023	1	1	2	1	9	1	2	4	149	24
879.1172	2.8023	1	1	2	1	8	1	2	4	150	25
881.7422	2.8023	1	1	1	2	11	1	2	4	151	26
884.3677	2.8023	1	1	2	1	21	2	2	4	152	27
886.9932	2.8023	1	1	1	2	12	1	2	4	153	28
889.6187	2.8023	1	1	2	1	7	1	2	4	154	29
892.2437	2.8023	1	1	2	1	8	1	2	4	155	30
894.8691	2.8023	1	1	2	1	20	2	2	4	156	31
897.4941	2.8023	1	1	1	2	11	1	2	4	157	32
900.1201	2.8023	1	1	2	1	7	1	2	4	158	33
901.9531	2.8023	2	1	2	1	0	1	2	4	159	34
904.5786	2.8023	2	1	1	2	0	1	2	4	160	35
907.2036	2.8023	2	1	1	2	0	1	2	4	161	36
909.8291	2.8023	2	1	1	2	0	1	2	4	162	37
912.4546	2.8023	2	1	2	1	0	1	2	4	163	38
915.0796	2.8023	2	1	1	2	0	1	2	4	164	39
917.7051	2.8023	2	1	1	2	0	1	2	4	165	40
920.3306	2.8023	2	1	1	2	0	2	2	4	166	41
922.9556	2.8023	2	1	1	2	0	1	2	4	167	42
925.5811	2.8023	2	1	2	1	0	1	2	4	168	43
939.208	2.8023	1	1	1	2	11	1	3	1	1	1
941.833	2.8023	1	1	2	1	8	1	3	1	2	2
944.4585	2.8023	1	1	1	2	11	1	3	1	3	3
947.0835	2.8023	1	1	1	2	10	1	3	1	4	4
949.709	2.8023	1	1	2	1	9	1	3	1	5	5
952.3345	2.8023	1	1	1	2	11	1	3	1	6	6
954.9595	2.8023	1	1	1	2	24	2	3	1	7	7
957.585	2.8023	1	1	1	2	12	1	3	1	8	8
960.2104	2.8023	1	1	2	1	9	1	3	1	9	9
962.8354	2.8023	1	1	2	1	8	1	3	1	10	10
964.6689	2.8023	2	1	2	1	0	1	3	1	11	11
967.2944	2.8023	2	1	1	2	0	1	3	1	12	12
969.9199	2.8023	2	1	1	2	0	1	3	1	13	13
972.5449	2.8023	2	1	2	1	0	1	3	1	14	14
975.1704	2.8023	2	1	2	1	0	2	3	1	15	15
977.7959	2.8023	2	1	2	1	0	1	3	1	16	16
980.4209	2.8023	2	1	2	1	0	1	3	1	17	17
983.0464	2.8023	2	1	1	2	0	1	3	1	18	18
985.6714	2.8023	2	1	2	1	0	1	3	1	19	19
988.2969	2.8023	2	1	2	1	0	1	3	1	20	20
991.7139	2.8023	1	1	2	1	8	1	3	1	21	21
994.3394	2.8023	1	1	2	1	7	1	3	1	22	22
996.9648	2.8023	1	1	1	2	10	1	3	1	23	23
999.5898	2.8023	1	1	1	2	10	1	3	1	24	24
1002.2153	2.8023	1	1	2	1	9	1	3	1	25	25
1004.8408	2.8023	1	1	2	1	8	1	3	1	26	26
1007.4658	2.8023	1	1	1	2	10	1	3	1	27	27
1010.0913	2.8023	1	1	2	1	9	1	3	1	28	28
1012.7168	2.8023	1	1	2	1	7	1	3	1	29	29
1014.5503	2.8023	2	1	2	1	0	1	3	1	30	30
1017.1753	2.8023	2	1	2	1	0	1	3	1	31	31
1019.8008	2.8023	2	1	1	2	0	1	3	1	32	32
1022.4258	2.8023	2	1	1	2	0	1	3	1	33	33
1025.0513	2.8023	2	1	2	1	0	1	3	1	34	34
1027.6768	2.8023	2	1	1	2	0	1	3	1	35	35
1030.3018	2.8023	2	1	1	2	0	1	3	1	36	36
1032.9272	2.8023	2	1	2	1	0	1	3	1	37	37
1035.5527	2.8023	2	1	1	2	0	1	3	1	38	38
1047.0122	2.8023	1	2	1	1	4	1	3	2	39	1
1049.6377	2.8023	1	2	1	1	5	1	3	2	40	2
1052.2632	2.8023	1	2	1	1	4	1	3	2	41	3
1054.8882	2.8023	1	2	2	2	1	1	3	2	42	4
1057.5137	2.8023	1	2	1	1	6	1	3	2	43	5
1060.1392	2.8023	1	2	1	1	6	1	3	2	44	6
1063.5645	2.8023	1	2	1	1	6	1	3	2	46	8
1066.1895	2.8023	1	2	2	2	3	1	3	2	47	9
1068.8149	2.8023	1	2	2	2	2	1	3	2	48	10
1070.6484	2.8023	2	2	2	2	0	1	3	2	49	11
1073.2739	2.8023	2	2	1	1	0	2	3	2	50	12
1075.8989	2.8023	2	2	2	2	0	1	3	2	51	13
1078.5244	2.8023	2	2	2	2	0	1	3	2	52	14
1081.1499	2.8023	2	2	1	1	0	1	3	2	53	15
1083.7749	2.8023	2	2	1	1	0	2	3	2	54	16
1086.4004	2.8023	2	2	1	1	0	1	3	2	55	17
1089.0259	2.8023	2	2	2	2	0	1	3	2	56	18
1091.6509	2.8023	2	2	2	2	0	1	3	2	57	19
1094.2764	2.8023	2	2	2	2	0	1	3	2	58	20
1096.9019	2.8023	2	2	1	1	0	1	3	2	59	21
1100.3188	2.8023	1	2	2	2	3	1	3	2	60	22
1102.9438	2.8023	1	2	1	1	5	1	3	2	61	23
1105.5693	2.8023	1	2	1	1	6	1	3	2	62	24
1108.1948	2.8023	1	2	2	2	3	1	3	2	63	25
1110.8198	2.8023	1	2	2	2	1	1	3	2	64	26
1113.4458	2.8023	1	2	1	1	6	1	3	2	65	27
1116.0708	2.8023	1	2	2	2	3	1	3	2	66	28
1118.6958	2.8023	1	2	2	2	3	1	3	2	67	29
1121.3213	2.8023	1	2	1	1	6	1	3	2	68	30
1123.1548	2.8023	2	2	2	2	0	1	3	2	69	31
1125.7803	2.8023	2	2	2	2	0	1	3	2	70	32
1128.4053	2.8023	2	2	1	1	0	1	3	2	71	33
1131.0308	2.8023	2	2	1	1	0	1	3	2	72	34
1133.6563	2.8023	2	2	2	2	0	1	3	2	73	35
1136.2813	2.8023	2	2	1	1	0	1	3	2	74	36
1138.9067	2.8023	2	2	1	1	0	1	3	2	75	37
1141.5322	2.8023	2	2	2	2	0	1	3	2	76	38
1144.1572	2.8023	2	2	2	2	0	1	3	2	77	39
1155.0752	2.8023	1	1	1	2	10	1	3	3	78	1
1157.7007	2.8023	1	1	1	2	12	1	3	3	79	2
1160.3262	2.8023	1	1	1	2	12	1	3	3	80	3
1162.9512	2.8023	1	1	2	1	8	1	3	3	81	4
1165.5767	2.8023	1	1	1	2	23	2	3	3	82	5
1168.2021	2.8023	1	1	2	1	7	1	3	3	83	6
1170.8271	2.8023	1	1	1	2	11	1	3	3	84	7
1173.4526	2.8023	1	1	2	1	7	1	3	3	85	8
1176.0781	2.8023	1	1	2	1	8	1	3	3	86	9
1178.7031	2.8023	1	1	1	2	12	1	3	3	87	10
1180.5366	2.8023	2	1	1	2	0	1	3	3	88	11
1183.1621	2.8023	2	1	1	2	0	1	3	3	89	12
1185.7871	2.8023	2	1	1	2	0	1	3	3	90	13
1188.4126	2.8023	2	1	2	1	0	1	3	3	91	14
1191.0381	2.8023	2	1	1	2	0	1	3	3	92	15
1193.6631	2.8023	2	1	1	2	0	1	3	3	93	16
1196.2886	2.8023	2	1	2	1	0	2	3	3	94	17
1198.9141	2.8023	2	1	1	2	0	1	3	3	95	18
1201.5391	2.8023	2	1	2	1	0	1	3	3	96	19
1204.1646	2.8023	2	1	1	2	0	1	3	3	97	20
1207.5815	2.8023	1	1	2	1	9	1	3	3	98	21
1210.207	2.8023	1	1	2	1	9	1	3	3	99	22
1212.8325	2.8023	1	1	2	1	7	1	3	3	100	23
1215.4575	2.8023	1	1	1	2	12	1	3	3	101	24
1218.083	2.8023	1	1	2	1	20	2	3	3	102	25
1220.708	2.8023	1	1	1	2	10	1	3	3	103	26
1223.3335	2.8023	1	1	1	2	11	1	3	3	104	27
1225.9595	2.8023	1	1	2	1	7	1	3	3	105	28
1228.584	2.8023	1	1	1	2	12	1	3	3	106	29
1231.2095	2.8023	1	1	1	2	11	1	3	3	107	30
1233.043	2.8023	2	1	1	2	0	1	3	3	108	31
1235.6685	2.8023	2	1	1	2	0	1	3	3	109	32
1238.2935	2.8023	2	1	2	1	0	2	3	3	110	33
1240.9189	2.8023	2	1	2	1	0	1	3	3	111	34
1243.5444	2.8023	2	1	2	1	0	1	3	3	112	35
1246.1694	2.8023	2	1	2	1	0	1	3	3	113	36
1248.7949	2.8023	2	1	1	2	0	1	3	3	114	37
1251.4204	2.8023	2	1	2	1	0	1	3	3	115	38
1254.0454	2.8023	2	1	2	1	0	2	3	3	116	39
1256.6709	2.8023	2	1	2	1	0	1	3	3	117	40
1259.2964	2.8023	2	1	2	1	0	1	3	3	118	41
1273.5313	2.8023	1	2	2	2	1	1	3	4	119	1
1276.1567	2.8023	1	2	2	2	2	1	3	4	120	2
1278.7817	2.8023	1	2	2	2	3	1	3	4	121	3
1282.2075	2.8023	1	2	1	1	5	1	3	4	123	5
1284.8325	2.8023	1	2	2	2	2	1	3	4	124	6
1287.458	2.8023	1	2	2	2	2	1	3	4	125	7
1290.8833	2.8023	1	2	2	2	1	1	3	4	127	9
1293.5088	2.8023	1	2	1	1	4	1	3	4	128	10
1296.1338	2.8023	1	2	2	2	1	1	3	4	129	11
1297.9673	2.8023	2	2	1	1	0	1	3	4	130	12
1300.5928	2.8023	2	2	2	2	0	1	3	4	131	13
1303.2183	2.8023	2	2	1	1	0	1	3	4	132	14
1305.8438	2.8023	2	2	1	1	0	1	3	4	133	15
1308.4688	2.8023	2	2	1	1	0	1	3	4	134	16
1311.0942	2.8023	2	2	2	2	0	1	3	4	135	17
1313.7192	2.8023	2	2	1	1	0	2	3	4	136	18
1316.3447	2.8023	2	2	1	1	0	1	3	4	137	19
1318.9702	2.8023	2	2	2	2	0	1	3	4	138	20
1321.5952	2.8023	2	2	1	1	0	1	3	4	139	21
1324.2207	2.8023	2	2	1	1	0	2	3	4	140	22
1327.6377	2.8023	1	2	1	1	4	1	3	4	141	23
1330.2632	2.8023	1	2	1	1	5	1	3	4	142	24
1332.8882	2.8023	1	2	2	2	1	1	3	4	143	25
1335.5137	2.8023	1	2	1	1	4	1	3	4	144	26
