onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	exp	423	3	n/a	1058.0	3.0	n/a	net/net_03s.jpg
7.5	0.5	exp	51	3	n/a	123.0	3.0	n/a	bib/bib_03s.jpg
12.0	0.5	exp	621	3	n/a	1606.0	3.0	n/a	syrup/syrup_03s.jpg
16.5	0.5	exp	163	3	n/a	393.0	3.0	n/a	compass/compass_03s.jpg
21.0	0.5	exp	80	3	n/a	189.0	3.0	n/a	bracelet2/bracelet2_03s.jpg
25.5	0.5	exp	670	3	n/a	1722.0	3.0	n/a	trumpet/trumpet_03s.jpg
30.0	0.5	exp	50	3	n/a	121.0	3.0	n/a	bench/bench_03s.jpg
34.5	0.5	test	337	13	58.0	853.0	14.0	n/a	joystick/joystick_14s.jpg
39.0	0.5	exp	717	3	n/a	1842.0	3.0	n/a	wrench/wrench_03s.jpg
43.5	0.5	exp	382	3	n/a	965.0	3.0	n/a	manatee/manatee_03s.jpg
48.0	0.5	exp	434	3	n/a	1091.0	3.0	n/a	overalls/overalls_03s.jpg
52.5	0.5	catch	721	7	n/a	n/a	n/a	0.855	catch007.jpg
57.0	0.5	exp	561	3	n/a	1435.0	3.0	n/a	shower_cap/shower_cap_03s.jpg
61.5	0.5	exp	252	3	n/a	618.0	3.0	n/a	floss/floss_03s.jpg
66.0	0.5	exp	429	3	n/a	1072.0	3.0	n/a	odometer/odometer_03s.jpg
70.5	0.5	catch	721	53	n/a	n/a	n/a	0.875	catch053.jpg
75.0	0.5	exp	553	3	n/a	1415.0	3.0	n/a	sheep/sheep_03s.jpg
79.5	0.5	exp	472	3	n/a	1189.0	3.0	n/a	pistachio/pistachio_03s.jpg
84.0	0.5	catch	721	83	n/a	n/a	n/a	0.797	catch083.jpg
88.5	0.5	exp	533	3	n/a	1341.0	3.0	n/a	rug/rug_03s.jpg
93.0	0.5	test	225	13	40.0	543.0	15.0	n/a	easel/easel_15s.jpg
97.5	0.5	exp	586	3	n/a	1506.0	3.0	n/a	spareribs/spareribs_03s.jpg
102.0	0.5	catch	721	34	n/a	n/a	n/a	0.81	catch034.jpg
106.5	0.5	exp	496	3	n/a	1240.0	3.0	n/a	pretzel/pretzel_03s.jpg
111.0	0.5	exp	704	3	n/a	1809.0	3.0	n/a	wheelchair/wheelchair_03n.jpg
115.5	0.5	exp	224	3	n/a	542.0	3.0	n/a	earwig/earwig_03s.jpg
