onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	exp	422	3	n/a	1057.0	3.0	n/a	nest/nest_03s.jpg
7.5	0.5	exp	667	3	n/a	1710.0	3.0	n/a	tree_trunk/tree_trunk_03s.jpg
12.0	0.5	test	44	13	10.0	109.0	20.0	n/a	bed/bed_20n.jpg
16.5	0.5	exp	145	3	n/a	335.0	3.0	n/a	chipmunk/chipmunk_03n.jpg
21.0	0.5	test	398	13	66.0	1000.0	14.0	n/a	microscope/microscope_14n.jpg
25.5	0.5	exp	151	3	n/a	356.0	3.0	n/a	clipboard/clipboard_03s.jpg
30.0	0.5	exp	703	3	n/a	1808.0	3.0	n/a	wheelbarrow/wheelbarrow_03s.jpg
34.5	0.5	exp	485	3	n/a	1220.0	3.0	n/a	pomegranate/pomegranate_03s.jpg
39.0	0.5	exp	576	3	n/a	1479.0	3.0	n/a	snorkel/snorkel_03s.jpg
43.5	0.5	exp	361	3	n/a	915.0	3.0	n/a	lemon/lemon_03s.jpg
48.0	0.5	exp	534	3	n/a	1342.0	3.0	n/a	ruler/ruler_03s.jpg
52.5	0.5	catch	721	25	n/a	n/a	n/a	0.803	catch025.jpg
57.0	0.5	exp	471	3	n/a	1186.0	3.0	n/a	pinwheel/pinwheel_03s.jpg
61.5	0.5	exp	222	3	n/a	536.0	3.0	n/a	dustpan/dustpan_03n.jpg
66.0	0.5	exp	99	3	n/a	227.0	3.0	n/a	bus/bus_03n.jpg
70.5	0.5	exp	196	3	n/a	476.0	3.0	n/a	dashboard/dashboard_03s.jpg
75.0	0.5	exp	395	3	n/a	990.0	3.0	n/a	meatball/meatball_03s.jpg
79.5	0.5	exp	400	3	n/a	1003.0	3.0	n/a	milkshake/milkshake_03s.jpg
84.0	0.5	exp	467	3	n/a	1175.0	3.0	n/a	pill/pill_03s.jpg
88.5	0.5	exp	188	3	n/a	453.0	3.0	n/a	crutch/crutch_03s.jpg
